date,OT,光伏数据,季节标签数据,特殊气象标签数据,节假日标签数据
2024/6/16 12:00,2877.03427,2050 ,2 ,1 ,0 
2024/6/16 12:30,2850.965,2192 ,2 ,1 ,0 
2024/6/16 13:00,3041.42864,1964 ,2 ,1 ,0 
2024/6/16 13:30,2900.32981,1828 ,2 ,1 ,0 
2024/6/16 14:00,2927.19393,1548 ,2 ,1 ,0 
2024/6/16 14:30,2933.19557,1341 ,2 ,1 ,0 
2024/6/16 15:00,2966.08034,1213 ,2 ,1 ,0 
2024/6/16 15:30,3043.35657,970 ,2 ,1 ,0 
2024/6/16 16:00,3052.6654,752 ,2 ,1 ,0 
2024/6/16 16:30,3146.83238,505 ,2 ,1 ,0 
2024/6/16 17:00,3053.41221,316 ,2 ,1 ,0 
2024/6/16 17:30,3066.44711,186 ,2 ,1 ,0 
2024/6/16 18:00,2947.28465,79 ,2 ,1 ,0 
2024/6/16 18:30,2919.08664,20 ,2 ,1 ,0 
2024/6/16 19:00,2983.71268,3 ,2 ,1 ,0 
2024/6/16 19:30,2894.65684,3 ,2 ,1 ,0 
2024/6/16 20:00,2880.99251,3 ,2 ,1 ,0 
2024/6/16 20:30,2909.81248,3 ,2 ,1 ,0 
2024/6/16 21:00,2831.96208,2 ,2 ,1 ,0 
2024/6/16 21:30,2867.00241,0 ,2 ,1 ,0 
2024/6/16 22:00,2807.80473,0 ,2 ,1 ,0 
2024/6/16 22:30,2813.41234,0 ,2 ,1 ,0 
2024/6/16 23:00,2905.65018,0 ,2 ,1 ,0 
2024/6/16 23:30,2842.28923,0 ,2 ,1 ,0 
2024/6/17 0:00,2830.95735,0 ,2 ,1 ,0 
2024/6/17 0:30,2839.96246,0 ,2 ,1 ,0 
2024/6/17 1:00,2972.03593,0 ,2 ,1 ,0 
2024/6/17 1:30,2850.43014,0 ,2 ,1 ,0 
2024/6/17 2:00,2834.42806,0 ,2 ,1 ,0 
2024/6/17 2:30,2872.41076,0 ,2 ,1 ,0 
2024/6/17 3:00,2796.93911,0 ,2 ,1 ,0 
2024/6/17 3:30,2799.78783,0 ,2 ,1 ,0 
2024/6/17 4:00,2763.96409,2 ,2 ,1 ,0 
2024/6/17 4:30,2763.84961,3 ,2 ,1 ,0 
2024/6/17 5:00,2804.82385,3 ,2 ,1 ,0 
2024/6/17 5:30,2792.32068,7 ,2 ,1 ,0 
2024/6/17 6:00,2851.32173,26 ,2 ,1 ,0 
2024/6/17 6:30,2854.03777,94 ,2 ,1 ,0 
2024/6/17 7:00,2901.54054,174 ,2 ,1 ,0 
2024/6/17 7:30,3103.76539,238 ,2 ,1 ,0 
2024/6/17 8:00,3236.12464,368 ,2 ,1 ,0 
2024/6/17 8:30,3292.09017,535 ,2 ,1 ,0 
2024/6/17 9:00,3404.4784,593 ,2 ,1 ,0 
2024/6/17 9:30,3366.13956,743 ,2 ,1 ,0 
2024/6/17 10:00,3411.6987,862 ,2 ,1 ,0 
2024/6/17 10:30,3383.07743,1113 ,2 ,1 ,0 
2024/6/17 11:00,3376.21559,1121 ,2 ,1 ,0 
2024/6/17 11:30,3365.27174,1093 ,2 ,1 ,0 
2024/6/17 12:00,3207.69892,1150 ,2 ,1 ,0 
2024/6/17 12:30,3254.91322,1237 ,2 ,1 ,0 
2024/6/17 13:00,3353.38889,1187 ,2 ,1 ,0 
2024/6/17 13:30,3287.70878,1113 ,2 ,1 ,0 
2024/6/17 14:00,3297.99346,1265 ,2 ,1 ,0 
2024/6/17 14:30,3254.08475,1290 ,2 ,1 ,0 
2024/6/17 15:00,3284.66025,1142 ,2 ,1 ,0 
2024/6/17 15:30,3366.46001,1014 ,2 ,1 ,0 
2024/6/17 16:00,3323.74967,876 ,2 ,1 ,0 
2024/6/17 16:30,3352.27522,678 ,2 ,1 ,0 
2024/6/17 17:00,3337.74875,473 ,2 ,1 ,0 
2024/6/17 17:30,3213.44011,337 ,2 ,1 ,0 
2024/6/17 18:00,3245.26795,181 ,2 ,1 ,0 
2024/6/17 18:30,3218.30709,89 ,2 ,1 ,0 
2024/6/17 19:00,3248.2694,12 ,2 ,1 ,0 
2024/6/17 19:30,3234.75971,0 ,2 ,1 ,0 
2024/6/17 20:00,3099.25364,0 ,2 ,1 ,0 
2024/6/17 20:30,3124.30833,0 ,2 ,1 ,0 
2024/6/17 21:00,3095.00165,0 ,2 ,1 ,0 
2024/6/17 21:30,2975.42574,0 ,2 ,1 ,0 
2024/6/17 22:00,2998.57494,0 ,2 ,1 ,0 
2024/6/17 22:30,2974.22969,0 ,2 ,1 ,0 
2024/6/17 23:00,2962.08532,0 ,2 ,1 ,0 
2024/6/17 23:30,3028.40391,0 ,2 ,1 ,0 
2024/6/18 0:00,2923.2645,0 ,2 ,1 ,0 
2024/6/18 0:30,2988.17349,0 ,2 ,1 ,0 
2024/6/18 1:00,3061.89931,0 ,2 ,1 ,0 
2024/6/18 1:30,3012.90679,0 ,2 ,1 ,0 
2024/6/18 2:00,3068.26074,0 ,2 ,1 ,0 
2024/6/18 2:30,2963.17587,0 ,2 ,1 ,0 
2024/6/18 3:00,3007.27962,0 ,2 ,1 ,0 
2024/6/18 3:30,2937.52831,0 ,2 ,1 ,0 
2024/6/18 4:00,2886.89546,0 ,2 ,1 ,0 
2024/6/18 4:30,2953.95509,0 ,2 ,1 ,0 
2024/6/18 5:00,2874.65559,1 ,2 ,1 ,0 
2024/6/18 5:30,2979.41699,44 ,2 ,1 ,0 
2024/6/18 6:00,2917.71324,142 ,2 ,1 ,0 
2024/6/18 6:30,2927.05533,276 ,2 ,1 ,0 
2024/6/18 7:00,2971.36028,460 ,2 ,1 ,0 
2024/6/18 7:30,3018.89283,723 ,2 ,1 ,0 
2024/6/18 8:00,3128.30319,923 ,2 ,1 ,0 
2024/6/18 8:30,3243.95222,1111 ,2 ,1 ,0 
2024/6/18 9:00,3184.9269,1248 ,2 ,1 ,0 
2024/6/18 9:30,3303.10037,1394 ,2 ,1 ,0 
2024/6/18 10:00,3245.01417,1494 ,2 ,1 ,0 
2024/6/18 10:30,3289.62044,1604 ,2 ,1 ,0 
2024/6/18 11:00,3282.29274,1680 ,2 ,1 ,0 
2024/6/18 11:30,3236.06224,1707 ,2 ,1 ,0 
2024/6/18 12:00,3168.29169,1651 ,2 ,1 ,0 
2024/6/18 12:30,3228.32414,1619 ,2 ,1 ,0 
2024/6/18 13:00,3320.43784,1615 ,2 ,1 ,0 
2024/6/18 13:30,3319.08632,1516 ,2 ,1 ,0 
2024/6/18 14:00,3305.57366,1458 ,2 ,1 ,0 
2024/6/18 14:30,3351.43934,1393 ,2 ,1 ,0 
2024/6/18 15:00,3300.47968,1163 ,2 ,1 ,0 
2024/6/18 15:30,3305.09292,1010 ,2 ,1 ,0 
2024/6/18 16:00,3389.26244,827 ,2 ,1 ,0 
2024/6/18 16:30,3315.07442,624 ,2 ,1 ,0 
2024/6/18 17:00,3294.23943,396 ,2 ,1 ,0 
2024/6/18 17:30,3255.77369,223 ,2 ,1 ,0 
2024/6/18 18:00,3166.63015,116 ,2 ,1 ,0 
2024/6/18 18:30,3232.5933,25 ,2 ,1 ,0 
2024/6/18 19:00,3199.54606,1 ,2 ,1 ,0 
2024/6/18 19:30,3109.21833,0 ,2 ,1 ,0 
2024/6/18 20:00,3154.6449,0 ,2 ,1 ,0 
2024/6/18 20:30,3063.40831,0 ,2 ,1 ,0 
2024/6/18 21:00,3116.67658,0 ,2 ,1 ,0 
2024/6/18 21:30,3000.01012,0 ,2 ,1 ,0 
2024/6/18 22:00,3027.31133,0 ,2 ,1 ,0 
2024/6/18 22:30,3014.29318,0 ,2 ,1 ,0 
2024/6/18 23:00,2973.50247,0 ,2 ,1 ,0 
2024/6/18 23:30,3051.13512,0 ,2 ,1 ,0 
2024/6/19 0:00,2953.33727,0 ,2 ,1 ,0 
2024/6/19 0:30,3087.71144,0 ,2 ,1 ,0 
2024/6/19 1:00,3052.39481,0 ,2 ,1 ,0 
2024/6/19 1:30,3035.95124,0 ,2 ,1 ,0 
2024/6/19 2:00,3049.43385,0 ,2 ,1 ,0 
2024/6/19 2:30,2973.69296,0 ,2 ,1 ,0 
2024/6/19 3:00,3016.37888,0 ,2 ,1 ,0 
2024/6/19 3:30,2936.72276,0 ,2 ,1 ,0 
2024/6/19 4:00,2991.17768,0 ,2 ,1 ,0 
2024/6/19 4:30,2907.43742,0 ,2 ,1 ,0 
2024/6/19 5:00,2890.25034,0 ,2 ,1 ,0 
2024/6/19 5:30,2942.30337,6 ,2 ,1 ,0 
2024/6/19 6:00,2917.50647,73 ,2 ,1 ,0 
2024/6/19 6:30,3008.48105,180 ,2 ,1 ,0 
2024/6/19 7:00,2998.09166,286 ,2 ,1 ,0 
2024/6/19 7:30,3074.75056,390 ,2 ,1 ,0 
2024/6/19 8:00,3321.85719,567 ,2 ,1 ,0 
2024/6/19 8:30,3361.27279,572 ,2 ,1 ,0 
2024/6/19 9:00,3419.48838,748 ,2 ,1 ,0 
2024/6/19 9:30,3448.97751,692 ,2 ,1 ,0 
2024/6/19 10:00,3587.47949,751 ,2 ,1 ,0 
2024/6/19 10:30,3492.88596,795 ,2 ,1 ,0 
2024/6/19 11:00,3492.76508,1081 ,2 ,1 ,0 
2024/6/19 11:30,3423.84657,1104 ,2 ,1 ,0 
2024/6/19 12:00,3310.18967,1183 ,2 ,1 ,0 
2024/6/19 12:30,3387.8947,1290 ,2 ,1 ,0 
2024/6/19 13:00,3470.80355,1159 ,2 ,1 ,0 
2024/6/19 13:30,3446.44505,1024 ,2 ,1 ,0 
2024/6/19 14:00,3440.81639,907 ,2 ,1 ,0 
2024/6/19 14:30,3476.52809,1007 ,2 ,1 ,0 
2024/6/19 15:00,3488.90774,803 ,2 ,1 ,0 
2024/6/19 15:30,3495.40624,681 ,2 ,1 ,0 
2024/6/19 16:00,3591.59422,507 ,2 ,1 ,0 
2024/6/19 16:30,3523.38359,378 ,2 ,1 ,0 
2024/6/19 17:00,3445.86172,257 ,2 ,1 ,0 
2024/6/19 17:30,3330.04687,160 ,2 ,1 ,0 
2024/6/19 18:00,3300.42866,80 ,2 ,1 ,0 
2024/6/19 18:30,3307.0364,20 ,2 ,1 ,0 
2024/6/19 19:00,3295.33731,1 ,2 ,1 ,0 
2024/6/19 19:30,3220.10795,0 ,2 ,1 ,0 
2024/6/19 20:00,3152.43267,0 ,2 ,1 ,0 
2024/6/19 20:30,3156.14645,0 ,2 ,1 ,0 
2024/6/19 21:00,3067.20092,0 ,2 ,1 ,0 
2024/6/19 21:30,3060.38658,0 ,2 ,1 ,0 
2024/6/19 22:00,3071.89079,0 ,2 ,1 ,0 
2024/6/19 22:30,3061.30386,0 ,2 ,1 ,0 
2024/6/19 23:00,3056.90377,0 ,2 ,1 ,0 
2024/6/19 23:30,3052.64277,0 ,2 ,1 ,0 
2024/6/20 0:00,3006.82281,0 ,2 ,1 ,0 
2024/6/20 0:30,3115.08641,0 ,2 ,1 ,0 
2024/6/20 1:00,3074.6711,0 ,2 ,1 ,0 
2024/6/20 1:30,3087.15289,0 ,2 ,1 ,0 
2024/6/20 2:00,3062.86298,0 ,2 ,1 ,0 
2024/6/20 2:30,3028.2974,0 ,2 ,1 ,0 
2024/6/20 3:00,2978.5313,0 ,2 ,1 ,0 
2024/6/20 3:30,2987.92862,0 ,2 ,1 ,0 
2024/6/20 4:00,2985.51032,0 ,2 ,1 ,0 
2024/6/20 4:30,3010.58303,0 ,2 ,1 ,0 
2024/6/20 5:00,2954.62289,0 ,2 ,1 ,0 
2024/6/20 5:30,2949.64186,2 ,2 ,1 ,0 
2024/6/20 6:00,2977.1641,32 ,2 ,1 ,0 
2024/6/20 6:30,3018.71904,103 ,2 ,1 ,0 
2024/6/20 7:00,3058.3711,246 ,2 ,1 ,0 
2024/6/20 7:30,3177.59171,467 ,2 ,1 ,0 
2024/6/20 8:00,3355.21846,701 ,2 ,1 ,0 
2024/6/20 8:30,3410.177,825 ,2 ,1 ,0 
2024/6/20 9:00,3436.0486,819 ,2 ,1 ,0 
2024/6/20 9:30,3482.74312,960 ,2 ,1 ,0 
2024/6/20 10:00,3490.32088,859 ,2 ,1 ,0 
2024/6/20 10:30,3533.06968,894 ,2 ,1 ,0 
2024/6/20 11:00,3563.77397,1081 ,2 ,1 ,0 
2024/6/20 11:30,3525.01905,1115 ,2 ,1 ,0 
2024/6/20 12:00,3446.9125,965 ,2 ,1 ,0 
2024/6/20 12:30,3509.02898,932 ,2 ,1 ,0 
2024/6/20 13:00,3561.18387,957 ,2 ,1 ,0 
2024/6/20 13:30,3493.33834,837 ,2 ,1 ,0 
2024/6/20 14:00,3421.14973,930 ,2 ,1 ,0 
2024/6/20 14:30,3444.9278,921 ,2 ,1 ,0 
2024/6/20 15:00,3414.50111,763 ,2 ,1 ,0 
2024/6/20 15:30,3434.72988,613 ,2 ,1 ,0 
2024/6/20 16:00,3413.44343,589 ,2 ,1 ,0 
2024/6/20 16:30,3462.08264,393 ,2 ,1 ,0 
2024/6/20 17:00,3426.37754,310 ,2 ,1 ,0 
2024/6/20 17:30,3388.35899,230 ,2 ,1 ,0 
2024/6/20 18:00,3298.51931,185 ,2 ,1 ,0 
2024/6/20 18:30,3292.20772,69 ,2 ,1 ,0 
2024/6/20 19:00,3295.9184,3 ,2 ,1 ,0 
2024/6/20 19:30,3255.29402,0 ,2 ,1 ,0 
2024/6/20 20:00,3225.03923,0 ,2 ,1 ,0 
2024/6/20 20:30,3191.32321,0 ,2 ,1 ,0 
2024/6/20 21:00,3099.0903,0 ,2 ,1 ,0 
2024/6/20 21:30,3096.45801,0 ,2 ,1 ,0 
2024/6/20 22:00,3016.00561,0 ,2 ,1 ,0 
2024/6/20 22:30,3075.96787,0 ,2 ,1 ,0 
2024/6/20 23:00,3048.64038,0 ,2 ,1 ,0 
2024/6/20 23:30,3045.51421,0 ,2 ,1 ,0 
2024/6/21 0:00,3000.28686,0 ,2 ,1 ,0 
2024/6/21 0:30,3137.13473,0 ,2 ,1 ,0 
2024/6/21 1:00,3103.66825,0 ,2 ,1 ,0 
2024/6/21 1:30,3092.87042,0 ,2 ,1 ,0 
2024/6/21 2:00,3066.97278,0 ,2 ,1 ,0 
2024/6/21 2:30,3040.1553,0 ,2 ,1 ,0 
2024/6/21 3:00,3009.54169,0 ,2 ,1 ,0 
2024/6/21 3:30,2997.89146,0 ,2 ,1 ,0 
2024/6/21 4:00,2969.77793,0 ,2 ,1 ,0 
2024/6/21 4:30,2947.76343,0 ,2 ,1 ,0 
2024/6/21 5:00,2948.04746,0 ,2 ,1 ,0 
2024/6/21 5:30,2996.11734,19 ,2 ,1 ,0 
2024/6/21 6:00,2977.03545,121 ,2 ,1 ,0 
2024/6/21 6:30,2992.3663,235 ,2 ,1 ,0 
2024/6/21 7:00,3108.53049,313 ,2 ,1 ,0 
2024/6/21 7:30,3154.61837,395 ,2 ,1 ,0 
2024/6/21 8:00,3336.5778,590 ,2 ,1 ,0 
2024/6/21 8:30,3412.91931,691 ,2 ,1 ,0 
2024/6/21 9:00,3476.26125,836 ,2 ,1 ,0 
2024/6/21 9:30,3507.16264,1006 ,2 ,1 ,0 
2024/6/21 10:00,3501.54577,1276 ,2 ,1 ,0 
2024/6/21 10:30,3475.8266,1460 ,2 ,1 ,0 
2024/6/21 11:00,3470.32892,1674 ,2 ,1 ,0 
2024/6/21 11:30,3442.68746,1757 ,2 ,1 ,0 
2024/6/21 12:00,3369.70929,1913 ,2 ,1 ,0 
2024/6/21 12:30,3408.32889,1936 ,2 ,1 ,0 
2024/6/21 13:00,3492.79697,1948 ,2 ,1 ,0 
2024/6/21 13:30,3424.4076,1773 ,2 ,1 ,0 
2024/6/21 14:00,3348.51611,1485 ,2 ,1 ,0 
2024/6/21 14:30,3348.34029,1516 ,2 ,1 ,0 
2024/6/21 15:00,3394.8152,1352 ,2 ,1 ,0 
2024/6/21 15:30,3484.28306,976 ,2 ,1 ,0 
2024/6/21 16:00,3498.30449,917 ,2 ,1 ,0 
2024/6/21 16:30,3565.02714,681 ,2 ,1 ,0 
2024/6/21 17:00,3532.24723,459 ,2 ,1 ,0 
2024/6/21 17:30,3434.63725,306 ,2 ,1 ,0 
2024/6/21 18:00,3424.09586,213 ,2 ,1 ,0 
2024/6/21 18:30,3459.94047,90 ,2 ,1 ,0 
2024/6/21 19:00,3429.95962,3 ,2 ,1 ,0 
2024/6/21 19:30,3378.22242,0 ,2 ,1 ,0 
2024/6/21 20:00,3358.65676,0 ,2 ,1 ,0 
2024/6/21 20:30,3308.23605,0 ,2 ,1 ,0 
2024/6/21 21:00,3204.82767,0 ,2 ,1 ,0 
2024/6/21 21:30,3158.41608,0 ,2 ,1 ,0 
2024/6/21 22:00,3151.58295,0 ,2 ,1 ,0 
2024/6/21 22:30,3126.76665,0 ,2 ,1 ,0 
2024/6/21 23:00,3203.86041,0 ,2 ,1 ,0 
2024/6/21 23:30,3104.16554,0 ,2 ,1 ,0 
2024/6/22 0:00,3093.03116,0 ,2 ,1 ,0 
2024/6/22 0:30,3108.11841,0 ,2 ,1 ,0 
2024/6/22 1:00,3198.42911,0 ,2 ,1 ,0 
2024/6/22 1:30,3162.66668,0 ,2 ,1 ,0 
2024/6/22 2:00,3115.54981,0 ,2 ,1 ,0 
2024/6/22 2:30,3072.53307,0 ,2 ,1 ,0 
2024/6/22 3:00,3078.16811,0 ,2 ,1 ,0 
2024/6/22 3:30,2988.59083,0 ,2 ,1 ,0 
2024/6/22 4:00,3061.88468,0 ,2 ,1 ,0 
2024/6/22 4:30,2979.94393,0 ,2 ,1 ,0 
2024/6/22 5:00,3050.78208,0 ,2 ,1 ,0 
2024/6/22 5:30,2996.70199,60 ,2 ,1 ,0 
2024/6/22 6:00,3079.84147,210 ,2 ,1 ,0 
2024/6/22 6:30,2989.4983,393 ,2 ,1 ,0 
2024/6/22 7:00,2980.75479,704 ,2 ,1 ,0 
2024/6/22 7:30,3104.89895,987 ,2 ,1 ,0 
2024/6/22 8:00,3170.91037,1379 ,2 ,1 ,0 
2024/6/22 8:30,3152.44299,1656 ,2 ,1 ,0 
2024/6/22 9:00,3131.86856,2056 ,2 ,1 ,0 
2024/6/22 9:30,3231.03213,2291 ,2 ,1 ,0 
2024/6/22 10:00,3194.21783,2323 ,2 ,1 ,0 
2024/6/22 10:30,3168.5972,2552 ,2 ,1 ,0 
2024/6/22 11:00,3155.19648,2700 ,2 ,1 ,0 
2024/6/22 11:30,3170.22628,2736 ,2 ,1 ,0 
2024/6/22 12:00,3138.74267,2750 ,2 ,1 ,0 
2024/6/22 12:30,3262.64908,2789 ,2 ,1 ,0 
2024/6/22 13:00,3335.07809,2748 ,2 ,1 ,0 
2024/6/22 13:30,3283.84243,2565 ,2 ,1 ,0 
2024/6/22 14:00,3283.00055,2071 ,2 ,1 ,0 
2024/6/22 14:30,3300.76296,1942 ,2 ,1 ,0 
2024/6/22 15:00,3331.53951,1757 ,2 ,1 ,0 
2024/6/22 15:30,3443.55742,1483 ,2 ,1 ,0 
2024/6/22 16:00,3419.22158,1252 ,2 ,1 ,0 
2024/6/22 16:30,3437.85683,1010 ,2 ,1 ,0 
2024/6/22 17:00,3413.11546,704 ,2 ,1 ,0 
2024/6/22 17:30,3335.01106,413 ,2 ,1 ,0 
2024/6/22 18:00,3279.37685,144 ,2 ,1 ,0 
2024/6/22 18:30,3282.25758,36 ,2 ,1 ,0 
2024/6/22 19:00,3349.84619,2 ,2 ,1 ,0 
2024/6/22 19:30,3229.73277,0 ,2 ,1 ,0 
2024/6/22 20:00,3196.85335,0 ,2 ,1 ,0 
2024/6/22 20:30,3203.82943,0 ,2 ,1 ,0 
2024/6/22 21:00,3150.24001,0 ,2 ,1 ,0 
2024/6/22 21:30,3078.66802,0 ,2 ,1 ,0 
2024/6/22 22:00,3124.42864,0 ,2 ,1 ,0 
2024/6/22 22:30,3094.07972,0 ,2 ,1 ,0 
2024/6/22 23:00,3120.02553,0 ,2 ,1 ,0 
2024/6/22 23:30,3078.02728,0 ,2 ,1 ,0 
2024/6/23 0:00,3012.16412,0 ,2 ,1 ,0 
2024/6/23 0:30,3151.51169,0 ,2 ,1 ,0 
2024/6/23 1:00,3084.00787,0 ,2 ,1 ,0 
2024/6/23 1:30,3125.42045,0 ,2 ,1 ,0 
2024/6/23 2:00,3069.44837,0 ,2 ,1 ,0 
2024/6/23 2:30,3075.64906,0 ,2 ,1 ,0 
2024/6/23 3:00,2986.71778,0 ,2 ,1 ,0 
2024/6/23 3:30,3051.6552,0 ,2 ,1 ,0 
2024/6/23 4:00,2937.99984,0 ,2 ,1 ,0 
2024/6/23 4:30,3002.25877,0 ,2 ,1 ,0 
2024/6/23 5:00,2912.41608,0 ,2 ,1 ,0 
2024/6/23 5:30,2924.32858,31 ,2 ,1 ,0 
2024/6/23 6:00,2990.05285,138 ,2 ,1 ,0 
2024/6/23 6:30,2947.92719,265 ,2 ,1 ,0 
2024/6/23 7:00,3022.83564,430 ,2 ,1 ,0 
2024/6/23 7:30,2954.65522,739 ,2 ,1 ,0 
2024/6/23 8:00,3064.61914,996 ,2 ,1 ,0 
2024/6/23 8:30,2983.22511,1165 ,2 ,1 ,0 
2024/6/23 9:00,2965.73181,1248 ,2 ,1 ,0 
2024/6/23 9:30,3005.40046,1419 ,2 ,1 ,0 
2024/6/23 10:00,3020.59868,1849 ,2 ,1 ,0 
2024/6/23 10:30,2973.92417,2055 ,2 ,1 ,0 
2024/6/23 11:00,2917.53448,2149 ,2 ,1 ,0 
2024/6/23 11:30,2957.23291,2198 ,2 ,1 ,0 
2024/6/23 12:00,3027.49343,2043 ,2 ,1 ,0 
2024/6/23 12:30,2998.14778,1995 ,2 ,1 ,0 
2024/6/23 13:00,3097.8914,1834 ,2 ,1 ,0 
2024/6/23 13:30,3005.7579,1673 ,2 ,1 ,0 
2024/6/23 14:00,2969.27638,1667 ,2 ,1 ,0 
2024/6/23 14:30,2950.95438,1411 ,2 ,1 ,0 
2024/6/23 15:00,3089.16867,1154 ,2 ,1 ,0 
2024/6/23 15:30,2999.51163,1031 ,2 ,1 ,0 
2024/6/23 16:00,3057.40756,715 ,2 ,1 ,0 
2024/6/23 16:30,3099.97227,561 ,2 ,1 ,0 
2024/6/23 17:00,3032.17348,410 ,2 ,1 ,0 
2024/6/23 17:30,2970.43572,283 ,2 ,1 ,0 
2024/6/23 18:00,2978.70213,159 ,2 ,1 ,0 
2024/6/23 18:30,2903.77871,49 ,2 ,1 ,0 
2024/6/23 19:00,2958.27046,3 ,2 ,1 ,0 
2024/6/23 19:30,2855.47002,0 ,2 ,1 ,0 
2024/6/23 20:00,2887.02838,0 ,2 ,1 ,0 
2024/6/23 20:30,2840.37609,0 ,2 ,1 ,0 
2024/6/23 21:00,2873.41972,0 ,2 ,1 ,0 
2024/6/23 21:30,2837.49208,0 ,2 ,1 ,0 
2024/6/23 22:00,2780.20196,0 ,2 ,1 ,0 
2024/6/23 22:30,2810.59379,0 ,2 ,1 ,0 
2024/6/23 23:00,2833.49714,0 ,2 ,1 ,0 
2024/6/23 23:30,2844.8167,0 ,2 ,1 ,0 
2024/6/24 0:00,2778.8188,0 ,2 ,1 ,0 
2024/6/24 0:30,2899.00589,0 ,2 ,1 ,0 
2024/6/24 1:00,2872.72852,0 ,2 ,1 ,0 
2024/6/24 1:30,2866.13971,0 ,2 ,1 ,0 
2024/6/24 2:00,2891.53635,0 ,2 ,1 ,0 
2024/6/24 2:30,2828.2677,0 ,2 ,1 ,0 
2024/6/24 3:00,2866.61245,0 ,2 ,1 ,0 
2024/6/24 3:30,2768.04197,0 ,2 ,1 ,0 
2024/6/24 4:00,2818.17949,0 ,2 ,1 ,0 
2024/6/24 4:30,2760.81694,0 ,2 ,1 ,0 
2024/6/24 5:00,2788.45345,0 ,2 ,1 ,0 
2024/6/24 5:30,2798.11942,25 ,2 ,1 ,0 
2024/6/24 6:00,2787.13295,114 ,2 ,1 ,0 
2024/6/24 6:30,2879.9408,284 ,2 ,1 ,0 
2024/6/24 7:00,2866.42617,523 ,2 ,1 ,0 
2024/6/24 7:30,3084.61884,691 ,2 ,1 ,0 
2024/6/24 8:00,3234.66653,797 ,2 ,1 ,0 
2024/6/24 8:30,3403.84984,926 ,2 ,1 ,0 
2024/6/24 9:00,3433.53267,1016 ,2 ,1 ,0 
2024/6/24 9:30,3577.23039,1165 ,2 ,1 ,0 
2024/6/24 10:00,3533.32416,1285 ,2 ,1 ,0 
2024/6/24 10:30,3660.4981,1297 ,2 ,1 ,0 
2024/6/24 11:00,3534.96756,1357 ,2 ,1 ,0 
2024/6/24 11:30,3517.04302,1630 ,2 ,1 ,0 
2024/6/24 12:00,3509.19964,1649 ,2 ,1 ,0 
2024/6/24 12:30,3498.45345,1503 ,2 ,1 ,0 
2024/6/24 13:00,3645.89982,906 ,2 ,1 ,0 
2024/6/24 13:30,3583.37178,574 ,2 ,1 ,0 
2024/6/24 14:00,3545.11747,473 ,2 ,1 ,0 
2024/6/24 14:30,3515.40925,553 ,2 ,1 ,0 
2024/6/24 15:00,3658.0692,432 ,2 ,1 ,0 
2024/6/24 15:30,3607.28555,244 ,2 ,1 ,0 
2024/6/24 16:00,3623.29233,196 ,2 ,1 ,0 
2024/6/24 16:30,3614.79197,207 ,2 ,1 ,0 
2024/6/24 17:00,3527.9588,153 ,2 ,1 ,0 
2024/6/24 17:30,3338.18827,125 ,2 ,1 ,0 
2024/6/24 18:00,3278.68983,75 ,2 ,1 ,0 
2024/6/24 18:30,3344.74992,25 ,2 ,1 ,0 
2024/6/24 19:00,3259.00794,1 ,2 ,1 ,0 
2024/6/24 19:30,3272.75118,0 ,2 ,1 ,0 
2024/6/24 20:00,3128.99185,0 ,2 ,1 ,0 
2024/6/24 20:30,3100.28215,0 ,2 ,1 ,0 
2024/6/24 21:00,3073.73014,0 ,2 ,1 ,0 
2024/6/24 21:30,2969.16889,0 ,2 ,1 ,0 
2024/6/24 22:00,3016.34476,0 ,2 ,1 ,0 
2024/6/24 22:30,2959.99458,0 ,2 ,1 ,0 
2024/6/24 23:00,3061.14906,0 ,2 ,1 ,0 
2024/6/24 23:30,2984.00203,0 ,2 ,1 ,0 
2024/6/25 0:00,2999.92332,0 ,2 ,1 ,0 
2024/6/25 0:30,2997.07055,0 ,2 ,1 ,0 
2024/6/25 1:00,3094.86298,0 ,2 ,1 ,0 
2024/6/25 1:30,3012.57497,0 ,2 ,1 ,0 
2024/6/25 2:00,2996.30475,0 ,2 ,1 ,0 
2024/6/25 2:30,3052.16236,0 ,2 ,1 ,0 
2024/6/25 3:00,2948.89826,0 ,2 ,1 ,0 
2024/6/25 3:30,3013.6354,0 ,2 ,1 ,0 
2024/6/25 4:00,2917.33474,0 ,2 ,1 ,0 
2024/6/25 4:30,2929.63198,0 ,2 ,1 ,0 
2024/6/25 5:00,2887.563,0 ,2 ,1 ,0 
2024/6/25 5:30,2933.5887,11 ,2 ,1 ,0 
2024/6/25 6:00,2885.3785,40 ,2 ,1 ,0 
2024/6/25 6:30,2990.61257,107 ,2 ,1 ,0 
2024/6/25 7:00,2989.82663,180 ,2 ,1 ,0 
2024/6/25 7:30,3190.59135,259 ,2 ,1 ,0 
2024/6/25 8:00,3298.5978,382 ,2 ,1 ,0 
2024/6/25 8:30,3413.63941,443 ,2 ,1 ,0 
2024/6/25 9:00,3389.53269,549 ,2 ,1 ,0 
2024/6/25 9:30,3486.51009,648 ,2 ,1 ,0 
2024/6/25 10:00,3432.82552,834 ,2 ,1 ,0 
2024/6/25 10:30,3419.93599,1096 ,2 ,1 ,0 
2024/6/25 11:00,3431.09074,1144 ,2 ,1 ,0 
2024/6/25 11:30,3368.21269,1323 ,2 ,1 ,0 
2024/6/25 12:00,3359.2763,1357 ,2 ,1 ,0 
