return_id,order_id,customer_id,return_date,product_id,return_reason,refund_amount_ngn,refund_method,processing_time_days,return_status,restocking_fee_ngn
RET0016496,ORD8358715,CUST623182,2024-09-26,PRD40398,defective_product,87354.24,original_payment,6,pending,0.0
RET0016497,ORD2073183,CUST162393,2024-07-29,PRD47261,wrong_item_delivered,119022.48,bank_transfer,13,pending,0.0
RET0016498,ORD9887282,CUST455053,2024-01-11,PRD50166,damaged_product,132639.84,original_payment,4,approved,1905.06
RET0016499,ORD6713821,CUST703011,2024-07-03,PRD44216,late_delivery,191288.23,original_payment,9,approved,0.0
RET0016500,ORD6721610,CUST103701,2024-02-21,PRD48500,defective_product,27592.82,original_payment,5,approved,4634.17
RET0016501,ORD8471660,CUST885501,2024-05-26,PRD38609,damaged_product,139805.01,bank_transfer,2,approved,0.0
RET0016502,ORD6821006,CUST471857,2024-08-02,PRD60413,poor_quality,163255.46,bank_transfer,2,approved,0.0
RET0016503,ORD6320965,CUST712005,2024-07-28,PRD86138,damaged_product,60721.52,store_credit,13,pending,0.0
RET0016504,ORD6224898,CUST726022,2024-05-13,PRD21028,late_delivery,57732.55,original_payment,2,approved,46.43
RET0016505,ORD4716352,CUST254166,2024-03-12,PRD54939,late_delivery,172259.17,original_payment,4,approved,2557.18
RET0016506,ORD1741565,CUST641722,2024-01-05,PRD27774,poor_quality,79261.54,bank_transfer,7,approved,0.0
RET0016507,ORD7861461,CUST225182,2024-01-20,PRD59218,wrong_item_delivered,22213.42,original_payment,4,approved,3133.39
RET0016508,ORD4793073,CUST552160,2024-01-17,PRD48217,poor_quality,139846.63,bank_transfer,9,approved,0.0
RET0016509,ORD5422507,CUST841906,2024-10-27,PRD84697,wrong_item_delivered,194281.28,original_payment,11,approved,0.0
RET0016510,ORD9540513,CUST652766,2024-05-08,PRD46232,defective_product,133182.61,store_credit,1,approved,0.0
RET0016511,ORD9054261,CUST710306,2024-02-07,PRD33496,wrong_size,158577.43,store_credit,3,pending,0.0
RET0016512,ORD1287622,CUST221887,2024-03-23,PRD58803,duplicate_order,20301.26,original_payment,3,approved,3610.46
RET0016513,ORD1208090,CUST175454,2024-04-05,PRD40761,poor_quality,88854.2,original_payment,12,rejected,0.0
RET0016514,ORD9463188,CUST715669,2024-10-25,PRD78902,wrong_size,126357.16,original_payment,7,approved,0.0
RET0016515,ORD3213563,CUST801972,2024-06-02,PRD77886,not_as_described,14459.4,bank_transfer,1,approved,2529.95
RET0016516,ORD9823571,CUST460974,2024-04-18,PRD35633,changed_mind,115275.51,original_payment,12,approved,1681.71
RET0016517,ORD9158813,CUST822058,2024-05-03,PRD75794,wrong_size,79725.64,original_payment,9,approved,0.0
RET0016518,ORD9538704,CUST303406,2024-03-14,PRD94835,changed_mind,187765.93,original_payment,1,approved,0.0
RET0016519,ORD8093187,CUST912758,2024-04-23,PRD88221,poor_quality,123858.34,original_payment,4,approved,0.0
RET0016520,ORD4521361,CUST561547,2024-04-29,PRD72966,damaged_product,19942.49,original_payment,10,approved,0.0
RET0016521,ORD3466748,CUST263423,2024-02-15,PRD76880,wrong_item_delivered,156111.08,store_credit,1,approved,0.0
RET0016522,ORD9390070,CUST696106,2024-10-13,PRD44546,defective_product,157735.98,original_payment,7,pending,0.0
RET0016523,ORD6482176,CUST319412,2024-10-05,PRD70405,better_price_elsewhere,83538.2,original_payment,6,approved,2163.55
RET0016524,ORD4340437,CUST926511,2024-06-05,PRD95639,better_price_elsewhere,84465.57,store_credit,7,approved,0.0
RET0016525,ORD4994009,CUST376844,2024-06-10,PRD68210,wrong_size,28594.58,original_payment,3,approved,0.0
RET0016526,ORD4633469,CUST309293,2024-07-21,PRD71051,wrong_size,177469.47,original_payment,8,pending,0.0
RET0016527,ORD7972118,CUST972182,2024-07-17,PRD52338,defective_product,72785.35,original_payment,11,approved,54.74
RET0016528,ORD6166295,CUST611173,2024-01-19,PRD56882,wrong_item_delivered,48853.07,original_payment,7,approved,0.0
RET0016529,ORD1004887,CUST147747,2024-02-24,PRD18104,late_delivery,131958.63,original_payment,4,pending,334.83
RET0016530,ORD8257344,CUST654059,2024-01-21,PRD92400,changed_mind,8160.96,original_payment,5,pending,0.0
RET0016531,ORD9195683,CUST888110,2024-07-01,PRD17216,wrong_size,50534.43,store_credit,12,approved,4497.81
RET0016532,ORD5420553,CUST499513,2024-09-01,PRD76252,damaged_product,30889.24,store_credit,1,approved,0.0
RET0016533,ORD1442282,CUST964418,2024-08-01,PRD79974,wrong_size,155864.63,original_payment,3,approved,0.0
RET0016534,ORD9771920,CUST499192,2024-09-19,PRD47764,wrong_size,170273.33,original_payment,10,approved,0.0
RET0016535,ORD3539132,CUST441045,2024-10-03,PRD50407,not_as_described,57592.75,original_payment,12,approved,1390.94
RET0016536,ORD9490587,CUST182628,2024-02-07,PRD95703,late_delivery,151972.71,bank_transfer,12,approved,1433.15
RET0016537,ORD7076009,CUST482366,2024-03-31,PRD52193,late_delivery,109608.83,original_payment,11,approved,0.0
RET0016538,ORD5476084,CUST799989,2024-05-13,PRD72582,wrong_size,154444.99,bank_transfer,2,approved,0.0
RET0016539,ORD1393957,CUST953243,2024-08-01,PRD82557,late_delivery,11993.89,original_payment,11,pending,0.0
RET0016540,ORD2693326,CUST955811,2024-08-29,PRD92339,defective_product,155673.9,bank_transfer,3,approved,0.0
RET0016541,ORD7535350,CUST133350,2024-08-19,PRD67430,late_delivery,80868.77,original_payment,3,approved,1634.01
RET0016542,ORD8941561,CUST983096,2024-08-25,PRD11455,changed_mind,28527.77,original_payment,2,approved,0.0
RET0016543,ORD8617650,CUST552834,2024-03-18,PRD18752,wrong_size,162420.22,store_credit,6,pending,0.0
RET0016544,ORD5284742,CUST939093,2024-01-01,PRD36261,not_as_described,65341.39,original_payment,10,approved,3804.9
RET0016545,ORD5727242,CUST344936,2024-03-27,PRD85137,wrong_item_delivered,25748.97,bank_transfer,1,approved,0.0
RET0016546,ORD4676290,CUST461881,2024-06-05,PRD65439,wrong_size,178982.04,original_payment,12,pending,0.0
RET0016547,ORD2683979,CUST641725,2024-01-20,PRD72070,not_as_described,30929.49,original_payment,1,approved,0.0
RET0016548,ORD1653627,CUST374404,2024-04-18,PRD22781,wrong_item_delivered,30667.66,original_payment,4,rejected,0.0
RET0016549,ORD2603033,CUST635488,2024-07-19,PRD34286,not_as_described,183779.04,store_credit,5,approved,0.0
RET0016550,ORD5231115,CUST610201,2024-08-06,PRD59662,duplicate_order,189105.94,bank_transfer,2,approved,0.0
RET0016551,ORD3101719,CUST371241,2024-08-06,PRD10220,not_as_described,31791.64,original_payment,9,approved,0.0
RET0016552,ORD7641845,CUST770456,2024-01-14,PRD14880,better_price_elsewhere,158177.71,bank_transfer,2,rejected,0.0
RET0016553,ORD9349769,CUST390431,2024-09-27,PRD29504,wrong_item_delivered,111011.01,original_payment,11,approved,0.0
RET0016554,ORD6048467,CUST427045,2024-08-05,PRD88395,defective_product,142193.29,original_payment,2,approved,0.0
RET0016555,ORD7226207,CUST590664,2024-08-24,PRD71383,damaged_product,110356.25,store_credit,3,rejected,1168.1
RET0016556,ORD1557023,CUST596895,2024-08-24,PRD78394,damaged_product,89735.06,bank_transfer,8,approved,141.95
RET0016557,ORD8848469,CUST882260,2024-03-24,PRD14161,changed_mind,133641.15,store_credit,9,approved,1421.12
RET0016558,ORD9529089,CUST239819,2024-06-10,PRD25422,defective_product,18295.74,original_payment,11,pending,0.0
RET0016559,ORD1907989,CUST552988,2024-10-26,PRD62038,late_delivery,59590.91,bank_transfer,1,pending,0.0
RET0016560,ORD8152445,CUST522359,2024-04-28,PRD82093,damaged_product,144865.89,original_payment,3,approved,0.0
RET0016561,ORD3544572,CUST986910,2024-03-13,PRD14472,damaged_product,22991.34,original_payment,13,approved,0.0
RET0016562,ORD1265466,CUST280056,2024-10-22,PRD45629,wrong_item_delivered,5126.76,store_credit,10,approved,0.0
RET0016563,ORD6565978,CUST219299,2024-02-29,PRD77897,late_delivery,199968.12,original_payment,7,approved,3820.82
RET0016564,ORD3986136,CUST115431,2024-10-01,PRD59018,wrong_item_delivered,82027.56,original_payment,6,approved,0.0
RET0016565,ORD5689395,CUST821739,2024-05-20,PRD76620,defective_product,9668.24,bank_transfer,3,approved,0.0
RET0016566,ORD5729052,CUST545813,2024-01-04,PRD65525,defective_product,57819.8,original_payment,9,approved,4774.52
RET0016567,ORD3683151,CUST392056,2024-02-09,PRD40407,better_price_elsewhere,38518.27,original_payment,10,approved,0.0
RET0016568,ORD8509861,CUST932433,2024-07-30,PRD98266,damaged_product,175064.77,original_payment,9,rejected,2659.17
RET0016569,ORD2336266,CUST215813,2024-08-05,PRD86778,wrong_size,191989.24,bank_transfer,7,approved,0.0
RET0016570,ORD1376568,CUST225510,2024-06-16,PRD97784,duplicate_order,123483.23,store_credit,8,approved,0.0
RET0016571,ORD7053212,CUST952719,2024-06-11,PRD98331,late_delivery,52174.64,original_payment,4,approved,0.0
RET0016572,ORD8138434,CUST616368,2024-03-06,PRD19482,late_delivery,35858.93,store_credit,6,pending,0.0
RET0016573,ORD4388650,CUST251346,2024-03-19,PRD86033,wrong_item_delivered,123945.25,original_payment,6,approved,0.0
RET0016574,ORD8376248,CUST929490,2024-04-28,PRD27790,duplicate_order,30646.4,original_payment,11,approved,0.0
RET0016575,ORD9275586,CUST727821,2024-04-17,PRD49072,better_price_elsewhere,154399.64,original_payment,7,pending,0.0
RET0016576,ORD2455148,CUST854560,2024-08-31,PRD79104,better_price_elsewhere,49297.35,original_payment,4,approved,4020.43
RET0016577,ORD2869544,CUST540807,2024-09-27,PRD60902,late_delivery,166097.02,original_payment,5,approved,0.0
RET0016578,ORD5448190,CUST587170,2024-07-27,PRD37572,wrong_item_delivered,30583.5,bank_transfer,5,approved,0.0
RET0016579,ORD3705170,CUST407446,2024-04-06,PRD80476,changed_mind,173146.47,original_payment,6,approved,0.0
RET0016580,ORD7971366,CUST655123,2024-01-01,PRD16335,better_price_elsewhere,156596.95,original_payment,7,approved,0.0
RET0016581,ORD5893858,CUST435789,2024-08-20,PRD76890,late_delivery,158305.4,store_credit,13,approved,0.0
RET0016582,ORD1565321,CUST816216,2024-07-27,PRD90436,not_as_described,73388.59,original_payment,5,approved,0.0
RET0016583,ORD1467472,CUST629273,2024-09-01,PRD75857,duplicate_order,125624.33,original_payment,6,approved,0.0
RET0016584,ORD4672129,CUST255858,2024-07-11,PRD86370,wrong_size,67653.57,original_payment,7,rejected,3804.29
RET0016585,ORD9098440,CUST256000,2024-04-08,PRD63481,late_delivery,180186.37,original_payment,14,pending,0.0
RET0016586,ORD2120320,CUST204790,2024-02-05,PRD69775,not_as_described,66000.15,bank_transfer,12,pending,0.0
RET0016587,ORD4901812,CUST674304,2024-04-24,PRD79206,wrong_item_delivered,165094.27,store_credit,5,approved,0.0
RET0016588,ORD2044034,CUST430469,2024-06-12,PRD51662,changed_mind,190379.51,bank_transfer,4,approved,0.0
RET0016589,ORD3532005,CUST610453,2024-09-04,PRD37141,defective_product,54842.01,store_credit,11,approved,3774.21
RET0016590,ORD6086453,CUST904300,2024-07-05,PRD36865,wrong_size,41239.57,original_payment,5,pending,0.0
RET0016591,ORD7926678,CUST374122,2024-02-11,PRD35725,not_as_described,105889.99,original_payment,13,approved,304.1
RET0016592,ORD8380109,CUST323771,2024-07-19,PRD94439,wrong_size,81236.7,store_credit,6,approved,2675.55
RET0016593,ORD9727993,CUST692137,2024-07-30,PRD54050,wrong_item_delivered,18553.64,store_credit,4,pending,0.0
RET0016594,ORD8853513,CUST101761,2024-07-06,PRD46361,duplicate_order,82118.38,original_payment,8,approved,0.0
RET0016595,ORD4210309,CUST237245,2024-01-19,PRD86294,better_price_elsewhere,176118.55,original_payment,3,pending,0.0
RET0016596,ORD3597905,CUST241594,2024-07-04,PRD29592,damaged_product,55728.88,store_credit,2,approved,3043.69
RET0016597,ORD4103117,CUST790320,2024-09-27,PRD27258,better_price_elsewhere,65777.21,store_credit,14,pending,0.0
RET0016598,ORD1459955,CUST580825,2024-04-19,PRD87776,damaged_product,47704.98,original_payment,11,pending,0.0
RET0016599,ORD2036578,CUST324643,2024-02-19,PRD39000,defective_product,60107.41,store_credit,2,approved,1359.59
RET0016600,ORD4260383,CUST340433,2024-10-11,PRD88508,wrong_item_delivered,78805.76,original_payment,2,approved,0.0
RET0016601,ORD1176877,CUST908300,2024-05-04,PRD88584,wrong_size,104346.06,original_payment,2,approved,0.0
RET0016602,ORD8642911,CUST378230,2024-09-17,PRD31099,defective_product,185964.07,bank_transfer,9,approved,0.0
RET0016603,ORD6074548,CUST975901,2024-01-20,PRD75499,damaged_product,22263.66,original_payment,11,approved,0.0
RET0016604,ORD1606141,CUST981687,2024-04-29,PRD99268,better_price_elsewhere,66317.66,bank_transfer,6,rejected,0.0
RET0016605,ORD6741355,CUST237773,2024-04-23,PRD14033,late_delivery,49748.79,bank_transfer,6,approved,0.0
RET0016606,ORD2478933,CUST304738,2024-03-13,PRD45028,better_price_elsewhere,86321.28,original_payment,4,approved,0.0
RET0016607,ORD6651338,CUST737527,2024-04-08,PRD23904,damaged_product,47875.57,original_payment,5,approved,0.0
RET0016608,ORD2335931,CUST107856,2024-05-11,PRD43645,wrong_item_delivered,145017.57,original_payment,13,approved,1236.38
RET0016609,ORD6583706,CUST759300,2024-01-20,PRD64973,duplicate_order,169715.46,original_payment,14,rejected,1339.57
RET0016610,ORD2752686,CUST595071,2024-07-18,PRD80779,better_price_elsewhere,98954.91,original_payment,9,approved,0.0
RET0016611,ORD6222867,CUST441642,2024-08-24,PRD83391,wrong_size,92122.45,original_payment,3,approved,0.0
RET0016612,ORD2967213,CUST762450,2024-07-19,PRD67377,not_as_described,119396.75,original_payment,3,pending,3638.54
RET0016613,ORD8669624,CUST180383,2024-06-12,PRD56077,poor_quality,112085.85,original_payment,10,approved,0.0
RET0016614,ORD3590423,CUST689141,2024-03-04,PRD69592,wrong_size,185294.63,original_payment,5,approved,0.0
RET0016615,ORD3148203,CUST615765,2024-06-19,PRD19708,late_delivery,166818.97,store_credit,11,approved,0.0
RET0016616,ORD1336538,CUST608580,2024-02-10,PRD66810,wrong_size,18843.79,store_credit,7,approved,0.0
RET0016617,ORD3647017,CUST335524,2024-01-22,PRD95643,damaged_product,79845.92,original_payment,6,approved,0.0
RET0016618,ORD8283799,CUST317803,2024-05-22,PRD88576,late_delivery,11086.37,original_payment,12,approved,0.0
RET0016619,ORD9222827,CUST908885,2024-04-09,PRD80440,duplicate_order,73339.36,store_credit,12,approved,0.0
RET0016620,ORD6810890,CUST138416,2024-05-07,PRD15689,not_as_described,95906.65,bank_transfer,12,pending,0.0
RET0016621,ORD5604986,CUST341784,2024-06-16,PRD66125,duplicate_order,196542.67,store_credit,13,approved,0.0
RET0016622,ORD3418472,CUST808372,2024-01-05,PRD31464,damaged_product,198157.6,original_payment,13,approved,0.0
RET0016623,ORD7661057,CUST438443,2024-10-21,PRD97808,defective_product,143785.87,store_credit,6,approved,0.0
RET0016624,ORD1707644,CUST423543,2024-06-19,PRD98718,poor_quality,38752.87,original_payment,11,pending,0.0
RET0016625,ORD9858491,CUST904445,2024-06-08,PRD99622,wrong_item_delivered,13508.23,store_credit,3,approved,0.0
RET0016626,ORD6539694,CUST624660,2024-04-22,PRD43361,not_as_described,138503.46,store_credit,7,approved,1003.01
RET0016627,ORD4531446,CUST428785,2024-10-15,PRD37377,better_price_elsewhere,150529.68,bank_transfer,6,approved,0.0
RET0016628,ORD7172740,CUST498425,2024-08-21,PRD27613,damaged_product,135615.89,original_payment,8,pending,0.0
RET0016629,ORD8103919,CUST912366,2024-08-29,PRD81528,damaged_product,15864.91,bank_transfer,14,approved,0.0
RET0016630,ORD3027429,CUST570146,2024-04-15,PRD72014,late_delivery,50761.8,store_credit,1,approved,0.0
RET0016631,ORD2327077,CUST314844,2024-02-02,PRD52421,defective_product,146337.74,bank_transfer,11,pending,0.0
RET0016632,ORD8636554,CUST614582,2024-08-01,PRD89145,damaged_product,161932.45,bank_transfer,9,approved,0.0
RET0016633,ORD9823222,CUST701013,2024-08-16,PRD35880,changed_mind,144569.01,original_payment,8,approved,3610.96
RET0016634,ORD9680297,CUST358338,2024-03-11,PRD15821,not_as_described,27538.81,store_credit,8,approved,0.0
RET0016635,ORD3655506,CUST673924,2024-02-27,PRD22630,better_price_elsewhere,138247.46,original_payment,4,rejected,0.0
RET0016636,ORD3968267,CUST253176,2024-04-03,PRD77591,duplicate_order,142054.36,store_credit,3,pending,0.0
RET0016637,ORD7942697,CUST990912,2024-10-13,PRD26986,late_delivery,37000.29,original_payment,1,pending,0.0
RET0016638,ORD9552478,CUST754390,2024-06-09,PRD36954,better_price_elsewhere,161583.54,store_credit,5,pending,0.0
RET0016639,ORD1771512,CUST164618,2024-02-28,PRD60470,wrong_size,121587.11,store_credit,4,approved,0.0
RET0016640,ORD3844737,CUST845764,2024-08-11,PRD68621,wrong_item_delivered,151406.8,original_payment,4,approved,0.0
RET0016641,ORD2923691,CUST986970,2024-05-30,PRD99460,poor_quality,30255.08,original_payment,13,approved,66.91
RET0016642,ORD6775911,CUST332950,2024-04-29,PRD24132,defective_product,86366.06,original_payment,1,approved,0.0
RET0016643,ORD3014600,CUST520600,2024-08-31,PRD24371,defective_product,165455.05,original_payment,12,approved,0.0
RET0016644,ORD8283761,CUST643096,2024-09-17,PRD42545,changed_mind,75949.63,original_payment,4,approved,0.0
RET0016645,ORD8967565,CUST189034,2024-02-24,PRD12408,damaged_product,198285.46,store_credit,14,pending,0.0
RET0016646,ORD1427944,CUST195548,2024-05-13,PRD10008,poor_quality,108247.65,store_credit,3,pending,0.0
RET0016647,ORD6650347,CUST445019,2024-10-23,PRD47470,damaged_product,114939.51,store_credit,14,approved,0.0
RET0016648,ORD2118755,CUST200311,2024-02-26,PRD35054,damaged_product,10840.92,bank_transfer,11,approved,0.0
RET0016649,ORD6594201,CUST275196,2024-02-03,PRD67965,better_price_elsewhere,65693.52,store_credit,12,approved,0.0
RET0016650,ORD9374222,CUST401092,2024-01-01,PRD83461,better_price_elsewhere,188571.22,original_payment,1,approved,0.0
RET0016651,ORD3147847,CUST121738,2024-02-12,PRD24221,duplicate_order,133831.55,original_payment,8,approved,0.0
RET0016652,ORD2013249,CUST951957,2024-10-17,PRD92784,defective_product,88192.33,original_payment,10,approved,0.0
RET0016653,ORD1965849,CUST982499,2024-02-13,PRD58118,changed_mind,103903.98,store_credit,1,approved,0.0
RET0016654,ORD4578061,CUST133640,2024-03-31,PRD29249,better_price_elsewhere,31691.31,bank_transfer,9,approved,0.0
RET0016655,ORD6566656,CUST605936,2024-08-10,PRD32364,defective_product,106922.05,original_payment,2,approved,0.0
RET0016656,ORD7424676,CUST271238,2024-04-23,PRD59687,wrong_item_delivered,84858.73,store_credit,12,approved,0.0
RET0016657,ORD5066212,CUST909376,2024-08-30,PRD34035,damaged_product,51154.18,original_payment,13,approved,0.0
RET0016658,ORD2947283,CUST459843,2024-08-03,PRD72021,not_as_described,37061.09,original_payment,10,pending,0.0
RET0016659,ORD3549419,CUST302051,2024-07-31,PRD68511,damaged_product,103324.57,original_payment,6,approved,0.0
RET0016660,ORD3375791,CUST534436,2024-03-10,PRD84572,changed_mind,79451.39,store_credit,11,approved,3434.05
RET0016661,ORD9604982,CUST365205,2024-08-10,PRD66917,poor_quality,151136.57,original_payment,7,pending,2789.81
RET0016662,ORD2814105,CUST439929,2024-07-01,PRD85436,not_as_described,109417.13,original_payment,9,approved,0.0
RET0016663,ORD7355132,CUST102704,2024-05-15,PRD32644,duplicate_order,135796.41,original_payment,6,approved,0.0
RET0016664,ORD7917553,CUST720678,2024-06-12,PRD33655,changed_mind,181088.23,original_payment,12,approved,0.0
RET0016665,ORD9201283,CUST211817,2024-08-02,PRD70153,wrong_item_delivered,107723.01,bank_transfer,9,approved,0.0
RET0016666,ORD8515856,CUST269461,2024-06-08,PRD81622,poor_quality,177241.97,store_credit,7,approved,0.0
RET0016667,ORD2203342,CUST726371,2024-02-08,PRD39727,changed_mind,90181.47,original_payment,4,approved,4218.74
RET0016668,ORD5973751,CUST455996,2024-07-06,PRD18940,wrong_item_delivered,117607.36,original_payment,1,approved,0.0
RET0016669,ORD1103588,CUST372321,2024-06-17,PRD98139,defective_product,125698.0,original_payment,9,approved,0.0
RET0016670,ORD6744240,CUST683144,2024-05-02,PRD71246,better_price_elsewhere,72757.77,original_payment,13,approved,0.0
RET0016671,ORD2322267,CUST662686,2024-03-24,PRD50787,late_delivery,27289.74,original_payment,2,pending,0.0
RET0016672,ORD5932954,CUST635073,2024-08-28,PRD41291,better_price_elsewhere,167483.46,original_payment,1,approved,0.0
RET0016673,ORD5042840,CUST154699,2024-09-07,PRD81025,defective_product,85350.99,bank_transfer,12,approved,0.0
RET0016674,ORD7913433,CUST498276,2024-10-16,PRD78326,damaged_product,16564.9,store_credit,12,approved,0.0
RET0016675,ORD6095978,CUST144289,2024-09-08,PRD38367,wrong_size,155601.47,store_credit,7,approved,0.0
RET0016676,ORD3420974,CUST564385,2024-04-22,PRD93178,wrong_item_delivered,33889.18,store_credit,11,approved,0.0
RET0016677,ORD9289304,CUST250740,2024-03-01,PRD90473,better_price_elsewhere,7867.56,store_credit,14,pending,0.0
RET0016678,ORD7605286,CUST825236,2024-01-14,PRD91394,better_price_elsewhere,31627.15,store_credit,9,approved,0.0
RET0016679,ORD3017857,CUST579159,2024-02-25,PRD82876,not_as_described,134533.41,original_payment,2,approved,0.0
RET0016680,ORD1715958,CUST134776,2024-08-09,PRD38567,not_as_described,164756.12,original_payment,5,approved,0.0
RET0016681,ORD1983670,CUST437746,2024-04-30,PRD20042,poor_quality,64303.5,store_credit,14,approved,0.0
RET0016682,ORD9446666,CUST816945,2024-08-06,PRD56068,better_price_elsewhere,178420.5,store_credit,10,approved,0.0
RET0016683,ORD7590822,CUST829083,2024-03-22,PRD20487,better_price_elsewhere,129205.13,store_credit,3,pending,0.0
RET0016684,ORD7059427,CUST373257,2024-03-28,PRD22527,damaged_product,66736.49,store_credit,14,approved,0.0
RET0016685,ORD3700997,CUST225874,2024-06-24,PRD99837,wrong_item_delivered,133174.76,original_payment,14,approved,0.0
RET0016686,ORD9372828,CUST429381,2024-06-05,PRD32583,late_delivery,79469.26,store_credit,8,approved,0.0
RET0016687,ORD3914089,CUST809708,2024-01-23,PRD61843,duplicate_order,25453.14,original_payment,4,approved,0.0
RET0016688,ORD5061111,CUST177046,2024-08-28,PRD98303,wrong_size,169281.21,original_payment,9,approved,0.0
RET0016689,ORD5484426,CUST346878,2024-08-06,PRD82103,not_as_described,121544.04,original_payment,4,approved,0.0
RET0016690,ORD5093622,CUST775613,2024-07-19,PRD30840,damaged_product,195279.91,original_payment,12,approved,0.0
RET0016691,ORD8769571,CUST536740,2024-09-03,PRD62605,defective_product,133841.2,store_credit,13,approved,0.0
RET0016692,ORD6432866,CUST777867,2024-08-11,PRD42756,damaged_product,196925.23,original_payment,2,approved,2410.06
RET0016693,ORD1070424,CUST746661,2024-04-25,PRD29587,late_delivery,194377.51,original_payment,12,approved,3128.1
RET0016694,ORD8154663,CUST798110,2024-10-21,PRD19393,poor_quality,122877.51,original_payment,4,approved,2748.73
RET0016695,ORD4233242,CUST999337,2024-05-27,PRD57223,duplicate_order,115337.47,store_credit,1,approved,0.0
RET0016696,ORD5960766,CUST276546,2024-04-28,PRD37354,changed_mind,25304.23,original_payment,13,approved,0.0
RET0016697,ORD1316723,CUST304580,2024-04-01,PRD52692,changed_mind,147269.75,original_payment,14,approved,1260.3
RET0016698,ORD4882501,CUST195818,2024-04-20,PRD92921,not_as_described,27111.65,original_payment,5,pending,0.0
RET0016699,ORD7276142,CUST275623,2024-05-17,PRD57086,damaged_product,38156.48,store_credit,12,approved,4563.66
RET0016700,ORD7256925,CUST519406,2024-05-08,PRD75478,damaged_product,67769.68,original_payment,1,pending,0.0
RET0016701,ORD1077681,CUST242492,2024-07-19,PRD81962,damaged_product,18240.75,bank_transfer,8,approved,0.0
RET0016702,ORD8561821,CUST788645,2024-08-07,PRD87299,defective_product,198226.78,original_payment,7,approved,0.0
RET0016703,ORD3774666,CUST312392,2024-02-13,PRD11783,wrong_item_delivered,78979.58,original_payment,6,approved,0.0
RET0016704,ORD9784673,CUST252856,2024-07-12,PRD54119,changed_mind,183944.61,original_payment,2,approved,934.95
RET0016705,ORD4366686,CUST380972,2024-01-08,PRD25570,wrong_size,117517.55,original_payment,2,approved,0.0
RET0016706,ORD7873626,CUST793022,2024-08-05,PRD48368,poor_quality,133314.01,bank_transfer,1,approved,0.0
RET0016707,ORD7749516,CUST137957,2024-02-01,PRD92191,changed_mind,56878.13,original_payment,4,approved,4887.6
RET0016708,ORD8520661,CUST226421,2024-08-16,PRD70322,wrong_size,176476.29,store_credit,2,approved,1679.58
RET0016709,ORD7605517,CUST178136,2024-03-18,PRD18247,not_as_described,71543.33,original_payment,8,approved,0.0
RET0016710,ORD4434640,CUST156369,2024-05-29,PRD43778,damaged_product,193130.43,bank_transfer,1,approved,0.0
RET0016711,ORD6475978,CUST703086,2024-08-20,PRD20081,damaged_product,97651.27,store_credit,9,approved,0.0
RET0016712,ORD9261339,CUST741130,2024-06-04,PRD81299,damaged_product,182785.59,original_payment,11,approved,1738.97
RET0016713,ORD3191039,CUST217604,2024-09-24,PRD48882,poor_quality,52196.33,original_payment,6,approved,0.0
RET0016714,ORD3206183,CUST322387,2024-01-27,PRD49840,damaged_product,70658.14,store_credit,14,approved,0.0
RET0016715,ORD5303330,CUST685564,2024-02-23,PRD95129,wrong_item_delivered,105246.79,original_payment,8,approved,0.0
RET0016716,ORD5008950,CUST830304,2024-02-05,PRD76408,duplicate_order,130852.0,store_credit,5,rejected,0.0
RET0016717,ORD7744800,CUST910230,2024-08-24,PRD45249,poor_quality,183180.85,original_payment,12,approved,0.0
RET0016718,ORD9658339,CUST591012,2024-04-24,PRD22404,late_delivery,64741.3,original_payment,4,approved,0.0
RET0016719,ORD2574915,CUST116980,2024-06-17,PRD58983,better_price_elsewhere,185205.7,original_payment,1,approved,2224.88
RET0016720,ORD8778380,CUST546980,2024-07-11,PRD46009,late_delivery,102477.35,original_payment,12,approved,0.0
RET0016721,ORD2670293,CUST459640,2024-02-05,PRD18675,duplicate_order,65713.71,original_payment,12,rejected,430.7
RET0016722,ORD5884511,CUST265593,2024-05-02,PRD84080,changed_mind,112702.36,original_payment,8,approved,0.0
RET0016723,ORD6316970,CUST109101,2024-03-15,PRD33530,defective_product,75851.74,original_payment,9,pending,0.0
RET0016724,ORD1464616,CUST295543,2024-06-10,PRD28675,not_as_described,134697.62,original_payment,4,approved,0.0
RET0016725,ORD1957632,CUST445939,2024-10-06,PRD28806,changed_mind,122305.52,bank_transfer,2,approved,0.0
RET0016726,ORD5867273,CUST578709,2024-07-23,PRD84701,late_delivery,32304.91,store_credit,1,approved,0.0
RET0016727,ORD4370496,CUST236755,2024-10-15,PRD79666,changed_mind,137483.0,store_credit,14,approved,0.0
RET0016728,ORD8625678,CUST621707,2024-03-27,PRD41366,defective_product,158861.54,original_payment,4,approved,0.0
RET0016729,ORD2106631,CUST608622,2024-06-08,PRD68390,not_as_described,133587.25,original_payment,8,rejected,0.0
RET0016730,ORD7389477,CUST154647,2024-07-11,PRD44214,wrong_item_delivered,79326.75,original_payment,4,approved,2540.01
RET0016731,ORD6319680,CUST490970,2024-09-24,PRD94963,wrong_item_delivered,14832.39,bank_transfer,1,approved,0.0
RET0016732,ORD3779497,CUST547794,2024-05-21,PRD34615,damaged_product,67024.95,original_payment,6,approved,0.0
RET0016733,ORD4691721,CUST810388,2024-08-29,PRD53940,duplicate_order,87526.78,store_credit,3,approved,0.0
