date_time,Raw_Data,Mean_Python,Triangular_Python,Gaussian_Python
2017-03-16 19:46:00,127,120.2,121.22222222222221,121.7325568911475
2017-03-16 19:56:00,114,117.4,119.0,120.23826204604444
2017-03-16 20:06:00,129,116.6,116.66666666666664,116.32578134269619
2017-03-16 20:16:00,95,113.8,111.77777777777777,110.93555782252106
2017-03-16 20:26:00,118,109.4,110.1111111111111,110.34503215566482
2017-03-16 20:36:00,113,105.6,107.1111111111111,107.94851615240576
2017-03-16 20:46:00,92,110.0,106.33333333333333,104.30277525015788
2017-03-16 20:56:00,110,109.6,108.55555555555556,107.80418339891119
2017-03-16 21:06:00,117,111.8,113.22222222222221,114.06559294208056
2017-03-16 21:16:00,116,118.8,118.55555555555554,118.47025550077728
2017-03-16 21:26:00,124,116.6,119.33333333333333,121.03535538439525
2017-03-16 21:36:00,127,113.0,115.77777777777777,117.30469970046367
2017-03-16 21:46:00,99,107.4,106.77777777777777,106.60047915978552
2017-03-16 21:56:00,99,98.2,97.33333333333333,96.69520602981193
2017-03-16 22:06:00,88,94.2,91.55555555555556,89.87886187849251
2017-03-16 22:16:00,78,95.2,91.8888888888889,90.08482051195931
2017-03-16 22:26:00,107,97.2,97.99999999999999,98.25924941855259
2017-03-16 22:36:00,104,96.8,100.8888888888889,103.55610861584157
2017-03-16 22:46:00,109,96.6,99.0,100.3097471492216
2017-03-16 22:56:00,86,90.4,89.99999999999999,89.8547282644424
2017-03-16 23:06:00,77,93.8,87.22222222222221,83.09475076179872
2017-03-16 23:16:00,76,92.4,90.22222222222221,89.19485437593588
2017-03-16 23:26:00,121,92.0,97.77777777777777,100.95753066327198
2017-03-16 23:36:00,102,93.2,97.22222222222223,99.79221053726927
2017-03-16 23:46:00,84,100.0,94.77777777777777,91.58420994068246
2017-03-16 23:56:00,83,92.2,91.22222222222221,90.81843389798411
2017-03-17 00:06:00,110,90.0,92.77777777777777,94.11693538508823
2017-03-17 00:16:00,82,90.0,90.55555555555554,91.19891570776856
2017-03-17 00:26:00,91,89.0,88.1111111111111,87.4197106352461
2017-03-17 00:36:00,84,89.8,87.33333333333333,85.76988450939322
2017-03-17 00:46:00,78,97.4,93.44444444444444,91.25333401436615
2017-03-17 00:56:00,114,104.0,105.1111111111111,105.58418604891014
2017-03-17 01:06:00,120,110.4,114.44444444444444,117.00511782670995
2017-03-17 01:16:00,124,115.0,117.66666666666667,119.27145730582298
2017-03-17 01:26:00,116,108.6,111.1111111111111,112.65593006948805
2017-03-17 01:36:00,101,100.4,100.22222222222221,100.07768331653669
2017-03-17 01:46:00,82,91.2,88.88888888888887,87.54188200854101
2017-03-17 01:56:00,79,90.8,85.77777777777777,82.5942577033361
2017-03-17 02:06:00,78,91.6,89.66666666666667,88.72459887515855
2017-03-17 02:16:00,114,98.8,100.55555555555554,101.32179038881556
2017-03-17 02:26:00,105,101.6,105.55555555555554,108.24737082663505
2017-03-17 02:36:00,118,103.2,105.55555555555556,106.75875636008998
2017-03-17 02:46:00,93,100.4,99.1111111111111,98.43090916250141
2017-03-17 02:56:00,86,96.8,94.33333333333333,92.92635477220611
2017-03-17 03:06:00,100,94.4,93.88888888888887,93.35207508136304
2017-03-17 03:16:00,87,94.0,94.44444444444444,94.97790899775238
2017-03-17 03:26:00,106,93.8,95.44444444444444,96.2259598890497
2017-03-17 03:36:00,91,90.6,91.77777777777777,92.59843654798301
2017-03-17 03:46:00,85,92.8,89.8888888888889,88.07362198470402
2017-03-17 03:56:00,84,88.8,88.33333333333333,88.15341829099528
2017-03-17 04:06:00,98,87.6,89.33333333333331,90.23405930962521
2017-03-17 04:16:00,86,87.0,87.77777777777777,88.3592826547377
2017-03-17 04:26:00,85,86.2,85.44444444444444,84.94750679239067
2017-03-17 04:36:00,82,86.8,84.77777777777776,83.49744108664501
2017-03-17 04:46:00,80,85.8,85.77777777777777,85.94356297337222
2017-03-17 04:56:00,101,85.6,87.88888888888887,89.02615233408028
2017-03-17 05:06:00,81,86.0,86.33333333333333,86.72560823517365
2017-03-17 05:16:00,84,91.4,87.77777777777777,85.446943355976
2017-03-17 05:26:00,84,92.4,91.22222222222221,90.65191587251758
2017-03-17 05:36:00,107,100.2,100.55555555555554,100.59428094642595
2017-03-17 05:46:00,106,106.6,108.0,109.00915591545277
2017-03-17 05:56:00,120,109.8,112.33333333333331,113.80624925380356
2017-03-17 06:06:00,116,109.0,110.77777777777777,111.8163441513194
2017-03-17 06:16:00,100,106.8,105.8888888888889,105.45715576630606
2017-03-17 06:26:00,103,98.2,99.1111111111111,99.60543233881907
2017-03-17 06:36:00,95,89.0,90.55555555555554,91.46821288897479
2017-03-17 06:46:00,77,81.4,80.66666666666666,80.28559029208164
2017-03-17 06:56:00,70,73.2,71.66666666666666,70.68210629534069
2017-03-17 07:06:00,62,67.4,65.88888888888887,64.98889574246908
2017-03-17 07:16:00,62,64.8,64.0,63.521692213509354
2017-03-17 07:26:00,66,73.6,69.55555555555556,66.93229406816488
2017-03-17 07:36:00,64,83.4,80.55555555555556,79.15046058890206
2017-03-17 07:46:00,114,84.4,91.66666666666667,95.88090384161254
2017-03-17 07:56:00,111,84.2,91.55555555555554,95.92029731475063
2017-03-17 08:06:00,67,84.4,81.33333333333333,79.70844716886972
2017-03-17 08:16:00,65,75.0,70.77777777777779,68.10385954238932
2017-03-17 08:26:00,65,72.8,69.55555555555554,67.50448401234324
2017-03-17 08:36:00,67,73.0,73.77777777777777,74.5157529175506
2017-03-17 08:46:00,100,72.8,77.66666666666666,80.25821616676518
2017-03-17 08:56:00,68,72.4,73.55555555555556,74.51070546879266
2017-03-17 09:06:00,64,71.0,68.22222222222221,66.47624193159827
2017-03-17 09:16:00,63,62.8,62.66666666666666,62.56608600054317
2017-03-17 09:26:00,60,61.4,61.0,60.76084610675466
2017-03-17 09:36:00,59,61.4,60.666666666666664,60.223002186956485
2017-03-17 09:46:00,61,61.2,61.22222222222222,61.24420134200323
2017-03-17 09:56:00,64,64.6,63.77777777777777,63.21490276638098
2017-03-17 10:06:00,62,72.4,69.66666666666666,68.05852677329247
2017-03-17 10:16:00,77,79.8,79.22222222222221,78.90111752841653
2017-03-17 10:26:00,98,82.8,87.22222222222221,89.87489416770173
2017-03-17 10:36:00,98,86.6,89.55555555555554,91.28960448905211
2017-03-17 10:46:00,79,84.0,84.11111111111111,84.34618292026647
2017-03-17 10:56:00,81,77.2,76.77777777777777,76.36017450193857
2017-03-17 11:06:00,64,70.4,69.44444444444444,68.96875308229961
2017-03-17 11:16:00,64,66.8,65.55555555555556,64.76284158369499
2017-03-17 11:26:00,64,62.6,62.888888888888886,63.049441235791726
2017-03-17 11:36:00,61,61.4,61.44444444444445,61.48840268400645
2017-03-17 11:46:00,60,60.0,59.888888888888886,59.8102873425464
2017-03-17 11:56:00,58,61.0,59.77777777777777,59.00704292569823
2017-03-17 12:06:00,57,65.6,63.22222222222222,61.80927798253132
2017-03-17 12:16:00,69,68.8,69.22222222222221,69.51464928781111
2017-03-17 12:26:00,84,71.4,74.44444444444444,76.20382175193991
2017-03-17 12:36:00,76,72.6,74.44444444444444,75.64283033501682
2017-03-17 12:46:00,71,70.8,70.55555555555556,70.37637334308958
2017-03-17 12:56:00,63,66.2,65.33333333333333,64.82038224006223
2017-03-17 13:06:00,60,62.8,61.99999999999999,61.52169221350937
2017-03-17 13:16:00,61,59.8,59.99999999999999,60.103929920341365
2017-03-17 13:26:00,59,58.8,58.77777777777778,58.75579865799676
2017-03-17 13:36:00,56,58.6,57.99999999999999,57.6569161864133
2017-03-17 13:46:00,58,59.2,58.55555555555555,58.13721944984427
2017-03-17 13:56:00,59,59.0,59.44444444444445,59.758850629814354
2017-03-17 14:06:00,64,60.2,60.66666666666666,60.87787576156728
2017-03-17 14:16:00,58,60.8,60.666666666666664,60.6599681582309
2017-03-17 14:26:00,62,61.2,61.0,60.83348197453347
2017-03-17 14:36:00,61,61.0,61.11111111111111,61.18971265745358
2017-03-17 14:46:00,61,61.4,61.444444444444436,61.488402684006466
2017-03-17 14:56:00,63,61.4,61.55555555555555,61.6155272363349
2017-03-17 15:06:00,60,61.4,61.333333333333336,61.32998407911544
2017-03-17 15:16:00,62,61.6,61.444444444444436,61.321884658539936
2017-03-17 15:26:00,61,61.6,61.55555555555555,61.542891368556106
2017-03-14 14:36:00,62,62.4,62.22222222222222,62.108977369099286
2017-03-14 14:46:00,63,62.0,62.444444444444436,62.727556577251775
2017-03-14 14:56:00,64,67.2,65.22222222222221,63.923255665526334
2017-03-14 15:06:00,60,70.0,69.0,68.60552660854344
2017-03-14 15:16:00,87,72.4,74.66666666666666,75.81324504463963
2017-03-14 15:26:00,76,74.6,76.33333333333333,77.5157057826884
2017-03-14 15:36:00,75,76.6,76.0,75.62562213385073
2017-03-14 15:46:00,75,80.0,77.22222222222221,75.41365382647312
2017-03-14 15:56:00,70,83.6,81.88888888888889,81.10402419006574
2017-03-14 16:06:00,104,83.4,87.66666666666667,90.0403085634288
2017-03-14 16:16:00,94,85.8,88.33333333333333,89.86883735892873
2017-03-14 16:26:00,74,89.0,86.0,84.3471690371917
2017-03-14 16:36:00,87,89.2,86.66666666666667,84.9433983256958
2017-03-14 16:46:00,86,85.2,87.77777777777777,89.57629841087322
2017-03-14 16:56:00,105,84.2,87.88888888888887,89.8475439341576
2017-03-14 17:06:00,74,83.2,82.0,81.43900858307691
2017-03-14 17:16:00,69,82.0,78.22222222222221,75.95659232989141
2017-03-14 17:26:00,82,76.4,77.22222222222221,77.62862697080614
2017-03-14 17:36:00,80,76.6,78.0,78.88397970520248
2017-03-14 17:46:00,77,77.2,77.22222222222221,77.24420134200322
2017-03-14 17:56:00,75,76.6,75.77777777777779,75.24619681894356
2017-03-14 18:06:00,72,81.8,78.55555555555554,76.5670721174684
2017-03-14 18:16:00,79,88.0,86.22222222222221,85.24624395380572
2017-03-14 18:26:00,106,98.2,98.88888888888887,99.13212486622416
2017-03-14 18:36:00,108,109.2,110.44444444444444,111.36233462655528
2017-03-14 18:46:00,126,112.2,116.44444444444444,119.0151655893636
2017-03-14 18:56:00,127,107.8,112.55555555555556,115.3188559298122
2017-03-14 19:06:00,94,103.0,101.55555555555554,100.81538192616651
2017-03-14 19:16:00,84,93.8,90.55555555555556,88.5670721174684
2017-03-14 19:26:00,84,83.2,83.1111111111111,83.02319463198707
2017-03-14 19:36:00,80,82.6,81.22222222222221,80.32892758423817
2017-03-14 19:46:00,74,85.4,82.88888888888887,81.46924614076221
2017-03-14 19:56:00,91,92.2,90.55555555555554,89.42980553276195
2017-03-14 20:06:00,98,97.4,99.1111111111111,100.30279849324775
2017-03-14 20:16:00,118,103.8,106.55555555555554,108.06049835846045
2017-03-14 20:26:00,106,106.2,107.44444444444444,108.33104057399271
2017-03-14 20:36:00,106,107.6,106.55555555555554,105.86677150403636
2017-03-14 20:46:00,103,100.2,102.0,103.18572170357294
2017-03-14 20:56:00,105,94.0,96.0,97.07059325597629
2017-03-14 21:06:00,81,88.2,87.0,86.37642047795177
2017-03-14 21:16:00,75,82.8,80.22222222222221,78.64275995706478
2017-03-14 21:26:00,77,76.8,76.55555555555556,76.3763733430896
2017-03-14 21:36:00,76,80.2,78.33333333333333,77.1442623755425
2017-03-14 21:46:00,75,90.0,85.99999999999999,83.6397551201094
2017-03-14 21:56:00,98,101.4,100.22222222222221,99.49544560970469
2017-03-14 22:06:00,124,106.0,112.22222222222221,116.06061587127469
2017-03-14 22:16:00,134,112.2,116.88888888888887,119.52366379867733
2017-03-14 22:26:00,99,110.4,110.0,110.07378663238042
2017-03-14 22:36:00,106,102.6,101.44444444444444,100.5205885837699
2017-03-14 22:46:00,89,91.0,91.55555555555554,92.01115139239309
2017-03-14 22:56:00,85,86.4,85.22222222222221,84.43285750457954
2017-03-14 23:06:00,76,83.0,80.88888888888887,79.61451787631981
2017-03-14 23:16:00,76,83.8,81.77777777777777,80.59132324433274
2017-03-14 23:26:00,89,82.0,84.11111111111111,85.38548212368018
2017-03-14 23:36:00,93,81.8,84.44444444444444,85.9646678586946
2017-03-14 23:46:00,76,82.8,81.55555555555556,80.8880177939453
2017-03-14 23:56:00,75,80.6,78.88888888888889,77.85367176956512
2017-03-15 00:06:00,81,77.8,78.22222222222221,78.4207671301234
2017-03-15 00:16:00,78,85.0,82.33333333333333,80.66595458905185
2017-03-15 00:26:00,79,87.4,87.22222222222221,87.35932978959988
2017-03-15 00:36:00,112,88.4,92.44444444444444,94.5670010908339
2017-03-15 00:46:00,87,93.6,93.33333333333333,93.35123036902438
2017-03-15 00:56:00,86,95.6,93.44444444444444,92.21999735000108
2017-03-15 01:06:00,104,89.2,92.1111111111111,93.70731964735793
2017-03-15 01:16:00,89,87.6,88.88888888888887,89.75685515287402
2017-03-15 01:26:00,80,86.8,84.66666666666667,83.37031653431657
2017-03-15 01:36:00,79,81.0,80.55555555555556,80.30373747531078
2017-03-15 01:46:00,82,79.4,79.44444444444444,79.39452052631873
2017-03-15 01:56:00,75,79.2,78.77777777777779,78.61052692243918
2017-03-15 02:06:00,81,85.0,82.33333333333333,80.57207243136413
2017-03-15 02:16:00,79,90.0,88.55555555555556,87.87797003129165
2017-03-15 02:26:00,108,94.6,97.22222222222223,98.6578784115662
2017-03-15 02:36:00,107,98.6,101.44444444444444,103.19377398928627
2017-03-15 02:46:00,98,99.6,100.22222222222221,100.71246136584021
2017-03-15 02:56:00,101,93.0,94.33333333333333,95.02619946894247
2017-03-15 03:06:00,84,86.8,86.44444444444444,86.28054284332372
2017-03-15 03:16:00,75,82.8,80.44444444444444,79.02218527197196
2017-03-15 03:26:00,76,80.8,78.77777777777779,77.49744108664503
2017-03-15 03:36:00,78,79.0,79.77777777777777,80.3592826547377
2017-03-15 03:46:00,91,81.8,82.66666666666666,82.9918534445623
2017-03-15 03:56:00,75,84.2,83.44444444444444,83.19785921289129
2017-03-15 04:06:00,89,84.2,84.66666666666666,84.84658170900471
2017-03-15 04:16:00,88,81.8,83.55555555555556,84.60343686187875
2017-03-15 04:26:00,78,81.2,80.99999999999999,80.95865818478377
2017-03-15 04:36:00,79,78.4,77.77777777777777,77.31883268672235
2017-03-15 04:46:00,72,81.8,78.55555555555556,76.5670721174684
2017-03-15 04:56:00,75,80.4,80.99999999999999,81.59343623408729
2017-03-15 05:06:00,105,82.2,85.22222222222221,86.64667988431091
2017-03-15 05:16:00,71,85.8,84.88888888888889,84.70750818680668
2017-03-15 05:26:00,88,95.2,90.33333333333333,87.1159027819833
2017-03-15 05:36:00,90,95.4,96.33333333333331,97.16257420644807
2017-03-15 05:46:00,122,101.4,105.22222222222223,107.28145793361442
2017-03-15 05:56:00,106,110.0,109.44444444444444,109.17661292298234
2017-03-15 06:06:00,101,113.4,111.77777777777777,111.01824145295352
2017-03-15 06:16:00,131,107.4,111.8888888888889,114.32585172064825
2017-03-15 06:26:00,107,103.4,106.0,107.72661759518873
2017-03-15 06:36:00,92,99.6,97.22222222222221,95.77798392996874
2017-03-15 06:46:00,86,89.8,88.33333333333333,87.4147103213504
2017-03-15 06:56:00,82,83.4,83.22222222222221,83.14027142166185
2017-03-15 07:06:00,82,79.8,79.99999999999999,80.07263586777879
2017-03-15 07:16:00,75,78.0,77.33333333333333,76.95560621296619
2017-03-15 07:26:00,74,78.6,76.99999999999999,76.01209037445614
2017-03-15 07:36:00,77,83.2,80.99999999999999,79.63771250830688
2017-03-15 07:46:00,85,84.2,85.8888888888889,87.0585971512445
2017-03-15 07:56:00,105,85.4,89.1111111111111,91.12303932872342
2017-03-15 08:06:00,80,84.2,85.1111111111111,85.88707881188225
2017-03-15 08:16:00,80,82.0,80.1111111111111,78.8374729284141
2017-03-15 08:26:00,71,75.8,74.99999999999999,74.58428031863451
2017-03-15 08:36:00,74,74.0,73.66666666666666,73.43086202763922
2017-03-15 08:46:00,74,73.0,73.1111111111111,73.15841860489101
2017-03-15 08:56:00,71,81.4,77.55555555555556,75.16140019875657
2017-03-15 09:06:00,75,82.0,82.66666666666666,83.35733431265957
2017-03-15 09:16:00,113,84.4,88.8888888888889,91.16938145783537
2017-03-15 09:26:00,77,90.0,89.22222222222221,89.07883408113835
2017-03-15 09:36:00,86,92.8,90.22222222222223,88.61146590450223
2017-03-15 09:46:00,99,87.6,90.1111111111111,91.53075385923778
2017-03-15 09:56:00,89,88.2,89.44444444444444,90.29974652143015
2017-03-15 10:06:00,87,85.8,85.77777777777777,85.72450460543418
2017-03-15 10:16:00,80,81.4,80.88888888888889,80.5711334493011
2017-03-15 10:26:00,74,79.0,77.77777777777776,77.06963103082339
2017-03-15 10:36:00,77,76.8,76.55555555555556,76.37637334308958
2017-03-15 10:46:00,77,75.8,76.22222222222221,76.48335523524855
2017-03-15 10:56:00,76,85.2,81.1111111111111,78.50647948928356
2017-03-15 11:06:00,75,86.4,86.55555555555554,87.02234991964838
2017-03-15 11:16:00,121,87.6,93.1111111111111,95.96452645410803
2017-03-15 11:26:00,83,87.4,89.66666666666667,91.40783204332857
2017-03-15 11:36:00,83,87.4,84.55555555555556,82.68104980046343
2017-03-15 11:46:00,75,77.2,77.11111111111111,77.11707678967478
2017-03-15 11:56:00,75,75.0,74.44444444444444,74.05143671273204
2017-03-15 12:06:00,70,72.4,72.11111111111111,71.98185281677084
2017-03-15 12:16:00,72,71.4,71.22222222222221,71.07768331653669
2017-03-15 12:26:00,70,70.8,70.66666666666666,70.59738005310574
2017-03-15 12:36:00,70,71.6,71.1111111111111,70.81533479130432
2017-03-15 12:46:00,72,78.6,75.66666666666666,73.79812659013821
2017-03-15 12:56:00,74,79.8,80.66666666666666,81.46126423300093
2017-03-15 13:06:00,107,81.6,85.77777777777777,87.93832698516556
2017-03-15 13:16:00,76,82.2,83.22222222222221,84.13937957446099
2017-03-15 13:26:00,79,81.8,79.77777777777777,78.43485298151985
2017-03-15 13:36:00,75,74.6,74.88888888888889,75.0807352883543
2017-03-15 13:46:00,72,73.8,73.22222222222221,72.86982347585395
2017-03-15 13:56:00,71,73.2,72.44444444444444,71.97880084495324
2017-03-15 14:06:00,72,72.4,72.55555555555554,72.67811534146006
2017-03-15 14:16:00,76,72.8,73.22222222222221,73.42076713012338
2017-03-15 14:26:00,71,78.4,76.0,74.5337825879655
2017-03-15 14:36:00,74,81.8,80.77777777777777,80.29873716141506
2017-03-15 14:46:00,99,82.2,85.77777777777777,87.78300748695432
2017-03-15 14:56:00,89,83.2,85.66666666666667,87.23011549060675
2017-03-15 15:06:00,78,85.6,83.22222222222221,81.77798392996874
2017-03-15 15:16:00,76,81.6,80.44444444444444,79.80223505683308
2017-03-15 15:26:00,86,77.8,79.55555555555556,80.54084875675359
2017-03-15 15:36:00,79,76.0,77.1111111111111,77.80324441684817
2017-03-15 15:46:00,70,75.6,73.99999999999999,73.04338442701872
2017-03-15 15:56:00,69,73.8,72.33333333333333,71.44600437391297
2017-03-15 16:06:00,74,71.2,72.22222222222221,72.85773310139781
2017-03-15 16:16:00,77,70.8,71.99999999999999,72.6548735746108
2017-03-15 16:26:00,66,71.0,70.22222222222221,69.82848166063773
2017-03-15 16:36:00,68,70.2,69.22222222222221,68.59937553004606
2017-03-15 16:46:00,70,68.8,69.1111111111111,69.29364257779496
2017-03-15 16:56:00,70,69.6,69.77777777777777,69.89102263090071
2017-03-15 17:06:00,70,70.4,70.22222222222221,70.10897736909928
2017-03-15 17:16:00,70,72.4,71.55555555555556,71.0332895295029
2017-03-15 17:26:00,72,71.6,72.44444444444444,73.02929857562225
2017-03-15 17:36:00,80,73.0,73.66666666666666,73.9192175767835
2017-03-15 17:46:00,66,77.6,75.22222222222221,73.90316014021904
2017-03-15 17:56:00,77,83.6,81.22222222222221,79.74668987740617
2017-03-15 18:06:00,93,89.8,90.44444444444444,90.80019244503056
2017-03-15 18:16:00,102,100.0,100.88888888888887,101.45511315450356
2017-03-15 18:26:00,111,104.6,107.1111111111111,108.68722412205064
2017-03-15 18:36:00,117,106.0,108.33333333333331,109.63973122833704
2017-03-15 18:46:00,100,102.8,103.44444444444444,103.98795676040602
2017-03-15 18:56:00,100,104.4,100.8888888888889,98.54277385574186
2017-03-15 19:06:00,86,107.6,103.22222222222221,100.80127283168018
2017-03-15 19:16:00,119,115.0,114.66666666666667,114.30568581738892
2017-03-15 19:26:00,133,119.0,124.1111111111111,127.28866550698908
2017-03-15 19:36:00,137,127.8,129.55555555555554,130.509554704191
2017-03-15 19:46:00,120,122.2,124.22222222222221,125.72161728129299
2017-03-15 19:56:00,130,114.0,115.66666666666667,116.34498502080264
2017-03-15 20:06:00,91,104.4,102.8888888888889,102.23924816296967
2017-03-15 20:16:00,92,99.6,95.77777777777777,93.31171938307207
2017-03-15 20:26:00,89,90.0,90.66666666666667,91.16956999728411
2017-03-15 20:36:00,96,88.4,89.44444444444444,89.94546418058816
2017-03-15 20:46:00,82,92.6,89.55555555555556,87.73359014293493
2017-03-15 20:56:00,83,94.0,92.33333333333333,91.49854471638446
2017-03-15 21:06:00,113,97.4,99.1111111111111,99.8333877048091
2017-03-15 21:16:00,96,103.0,103.66666666666667,104.35733431265957
2017-03-15 21:26:00,113,105.4,106.55555555555556,107.13517683804173
2017-03-15 21:36:00,110,107.8,107.44444444444444,107.12407258051084
2017-03-15 21:46:00,95,114.6,110.88888888888887,108.87696067127656
2017-03-15 21:56:00,125,116.4,117.44444444444444,117.91417012802557
2017-03-15 22:06:00,130,114.8,120.1111111111111,123.39259542733048
2017-03-15 22:16:00,122,114.4,116.44444444444444,117.65287809767047
2017-03-15 22:26:00,102,108.2,106.66666666666664,105.77598845302843
2017-03-15 22:36:00,93,100.4,98.22222222222221,96.91320790287268
2017-03-15 22:46:00,94,92.2,92.55555555555554,92.75075120923886
2017-03-15 22:56:00,91,88.0,88.55555555555554,88.85468112958021
2017-03-15 23:06:00,81,91.6,88.0,85.78502685566697
2017-03-15 23:16:00,81,97.2,93.33333333333333,91.10496317212878
2017-03-15 23:26:00,111,105.4,105.77777777777777,105.86977634099178
2017-03-15 23:36:00,122,115.0,118.0,119.9031833833089
2017-03-15 23:46:00,132,120.4,124.1111111111111,126.37339174922403
2017-03-15 23:56:00,129,118.4,121.1111111111111,122.69727188470429
2017-03-16 00:06:00,108,112.8,112.22222222222221,111.96370563354168
2017-03-16 00:16:00,101,102.4,101.77777777777779,101.38142079184749
2017-03-16 00:26:00,94,92.2,92.22222222222221,92.18161323687806
2017-03-16 00:36:00,80,86.2,84.77777777777777,83.965701110482
2017-03-16 00:46:00,78,85.4,82.33333333333333,80.39550664324396
2017-03-16 00:56:00,78,92.8,88.33333333333333,85.63670314829179
2017-03-16 01:06:00,97,99.2,99.88888888888887,100.44506539184991
2017-03-16 01:16:00,131,103.6,109.88888888888887,113.48027937165861
2017-03-16 01:26:00,112,104.2,108.44444444444444,111.20292990473904
2017-03-16 01:36:00,100,102.0,100.33333333333333,99.2168982433213
2017-03-16 01:46:00,81,93.2,90.44444444444444,88.87691353641438
2017-03-16 01:56:00,86,87.2,86.22222222222221,85.5680814774835
2017-03-16 02:06:00,87,86.8,86.22222222222221,85.8072353707288
2017-03-16 02:16:00,82,89.8,88.66666666666667,88.10902450396146
2017-03-16 02:26:00,98,88.2,90.55555555555554,91.91522662290286
2017-03-16 02:36:00,96,86.6,89.0,90.40362930690931
2017-03-16 02:46:00,78,88.0,85.66666666666667,84.32897471910036
2017-03-16 02:56:00,79,83.8,82.66666666666666,82.01514234627375
2017-03-16 03:06:00,89,81.0,82.11111111111111,82.64677415403528
2017-03-16 03:16:00,77,81.8,81.55555555555556,81.53284360590246
2017-03-16 03:26:00,82,84.0,82.55555555555556,81.59632355822846
2017-03-16 03:36:00,82,89.6,87.1111111111111,85.58827127251516
2017-03-16 03:46:00,90,94.8,94.77777777777777,94.91226892080962
2017-03-16 03:56:00,117,97.8,101.77777777777777,103.99086732763706
2017-03-16 04:06:00,103,99.0,101.66666666666664,103.42792756863585
2017-03-16 04:16:00,97,98.4,97.44444444444444,96.81228281948673
2017-03-16 04:26:00,88,90.2,90.1111111111111,90.1170767896748
2017-03-16 04:36:00,87,84.8,84.66666666666667,84.50349789541802
2017-03-16 04:46:00,76,83.0,81.1111111111111,79.99394319122699
2017-03-16 04:56:00,76,82.2,80.77777777777777,79.96570111048202
2017-03-16 05:06:00,88,78.6,81.0,82.40362930690932
2017-03-16 05:16:00,84,77.0,78.88888888888889,80.00605680877301
2017-03-16 05:26:00,69,83.2,78.44444444444443,75.52467380737491
2017-03-16 05:36:00,68,89.0,84.1111111111111,81.30981817585612
2017-03-16 05:46:00,107,94.4,96.77777777777777,98.06554580721837
2017-03-16 05:56:00,117,100.8,106.22222222222223,109.55101403222146
2017-03-16 06:06:00,111,105.6,107.55555555555556,108.76995488734526
2017-03-16 06:16:00,101,101.6,101.44444444444444,101.3531787111025
2017-03-16 06:26:00,92,93.2,93.1111111111111,93.08578273711223
2017-03-16 06:36:00,87,86.0,85.66666666666667,85.39956797507665
2017-03-16 06:46:00,75,81.2,79.77777777777777,78.96570111048202
2017-03-16 06:56:00,75,78.6,77.22222222222221,76.36022163680074
2017-03-16 07:06:00,77,75.2,76.0,76.5096018390532
2017-03-16 07:16:00,79,75.4,75.77777777777777,75.93236444611694
2017-03-16 07:26:00,70,81.0,77.77777777777777,75.84256751203421
2017-03-16 07:36:00,76,81.0,81.1111111111111,81.34618292026647
2017-03-16 07:46:00,103,81.8,85.33333333333333,87.16942859269754
2017-03-16 07:56:00,77,84.0,84.44444444444444,84.97790899775238
2017-03-16 08:06:00,83,83.0,82.1111111111111,81.48229874037126
2017-03-16 08:16:00,81,77.0,77.88888888888889,78.39252504937842
2017-03-16 08:26:00,71,76.2,75.22222222222221,74.69325768773379
2017-03-16 08:36:00,73,75.4,74.1111111111111,73.27443889968853
2017-03-16 08:46:00,73,74.0,74.22222222222221,74.41071936746975
2017-03-16 08:56:00,79,73.4,74.66666666666666,75.38747760062051
2017-03-16 09:06:00,74,73.8,73.77777777777777,73.75579865799676
2017-03-16 09:16:00,68,74.2,72.88888888888889,72.15541376793561
2017-03-16 09:26:00,75,73.6,73.44444444444444,73.29059060597736
2017-03-16 09:36:00,75,80.4,78.1111111111111,76.66090714029396
2017-03-16 09:46:00,76,82.2,82.88888888888889,83.57024160210024
2017-03-16 09:56:00,108,82.2,86.66666666666667,89.01906227351986
2017-03-16 10:06:00,77,81.2,82.55555555555556,83.64592944169661
2017-03-16 10:16:00,75,79.8,77.33333333333333,75.73859045683066
2017-03-16 10:26:00,70,72.6,71.88888888888889,71.4672035289597
2017-03-16 10:36:00,69,72.4,71.33333333333333,70.68515826715829
2017-03-16 10:46:00,72,72.0,72.1111111111111,72.18971265745358
2017-03-16 10:56:00,76,82.0,78.55555555555556,76.30667193431415
2017-03-16 11:06:00,73,87.8,86.77777777777777,86.5177955293531
2017-03-16 11:16:00,120,90.2,95.77777777777777,98.79101263780547
2017-03-16 11:26:00,98,92.6,95.88888888888887,98.04650677678835
2017-03-16 11:36:00,84,95.6,92.44444444444444,90.57517153804392
2017-03-16 11:46:00,88,87.0,87.0,86.96870594743741
2017-03-16 11:56:00,88,82.6,83.77777777777779,84.44196628517014
2017-03-16 12:06:00,77,80.0,79.77777777777777,79.71445684278055
2017-03-16 12:16:00,76,76.6,75.88888888888889,75.40461542383456
2017-03-16 12:26:00,71,73.6,72.99999999999999,72.6569161864133
2017-03-16 12:36:00,71,72.4,71.99999999999999,71.76084610675468
2017-03-16 12:46:00,73,70.8,71.33333333333333,71.64177384013956
2017-03-16 12:56:00,71,69.8,70.22222222222221,70.48335523524854
2017-03-16 13:06:00,68,70.6,69.55555555555556,68.89806555659895
2017-03-16 13:16:00,66,71.2,70.11111111111111,69.50354503028021
2017-03-16 13:26:00,75,71.0,71.88888888888889,72.3925250493784
