season,week,regime,judges_save,celebrity_name,judge_total,judge_percent,judge_rank,prior_p0,p_est,fan_rank,combined_metric,eliminated_this_week,in_bottom2,judge_choice_match,p_min,p_max,p_width,certainty_score
16,7,percent,0,Jacoby Jones,27.0,0.14673913043478262,4,0.1395946192501021,0.1395946192501021,4,0.28633374968488473,0,,,0.0,1.0,1.0,0.9999990000010001
16,7,percent,0,Kellie Pickler,29.0,0.15760869565217392,3,0.18971560700830015,0.18971560700830015,3,0.3473243026604741,0,,,0.0,1.0,1.0,0.9999990000010001
16,7,percent,0,Sean Lowe,24.0,0.13043478260869565,6,0.08720192099228853,0.08720192099228853,6,0.2176367036009842,0,,,0.0,1.0,1.0,0.9999990000010001
16,7,percent,0,Zendaya,30.0,0.16304347826086957,2,0.2020535002477268,0.2020535002477268,2,0.36509697850859635,0,,,0.0,1.0,1.0,0.9999990000010001
16,8,percent,0,Alexandra Raisman,28.0,0.18006430868167203,2,0.20966898354311336,0.20966898354311336,2,0.38973329222478537,0,,,0.0,1.0,1.0,0.9999990000010001
16,8,percent,0,Ingo Rademacher,24.0,0.15434083601286175,5,0.09730965674039987,0.09730965674039987,5,0.2516504927532616,0,,,0.0,1.0,1.0,0.9999990000010001
16,8,percent,0,Jacoby Jones,26.0,0.16720257234726688,4,0.14202977402134276,0.14202977402134276,4,0.30923234636860963,0,,,0.0,1.0,1.0,0.9999990000010001
16,8,percent,0,Kellie Pickler,27.5,0.17684887459807075,3,0.20901773366151513,0.20901773366151513,3,0.38586660825958585,0,,,0.0,1.0,1.0,0.9999990000010001
16,8,percent,0,Sean Lowe,21.0,0.13504823151125403,6,0.07396283153721289,0.07396283153721289,6,0.20901106304846692,1,,,0.0,0.19828426848874603,0.19828426848874603,5.043239004196403
16,8,percent,0,Zendaya,29.0,0.1864951768488746,1,0.26801102049641584,0.26801102049641584,1,0.4545061973452904,0,,,0.0,1.0,1.0,0.9999990000010001
16,9,percent,0,Alexandra Raisman,29.5,0.20921985815602837,1,0.2842812822669627,0.2842812822669627,1,0.4935011404229911,0,,,0.0,1.0,1.0,0.9999990000010001
16,9,percent,0,Ingo Rademacher,25.5,0.18085106382978725,5,0.08338543333704611,0.08338543333704611,5,0.26423649716683334,1,,,0.0,0.21914813617021273,0.21914813617021273,4.56310263173158
16,9,percent,0,Jacoby Jones,29.5,0.20921985815602837,2,0.2590017695616841,0.2590017695616841,2,0.4682216277177125,0,,,0.0,1.0,1.0,0.9999990000010001
16,9,percent,0,Kellie Pickler,29.0,0.20567375886524822,3,0.22548272266147398,0.22548272266147398,3,0.4311564815267222,0,,,0.0,1.0,1.0,0.9999990000010001
16,9,percent,0,Zendaya,27.5,0.1950354609929078,4,0.14784879217283317,0.14784879217283317,4,0.342884253165741,0,,,0.0,1.0,1.0,0.9999990000010001
16,10,percent,0,Alexandra Raisman,29.0,0.24786345971235874,3,0.14513282425607987,0.13422345143096612,4,0.3820869111433248,1,,,0.0,0.2521357902876412,0.2521357902876412,3.966101094803285
16,10,percent,0,Jacoby Jones,27.999899999999997,0.2393155891586232,4,0.13186294915958793,0.1427723219847017,3,0.38208791114332485,0,,,0.008548870553735542,1.0,0.9914511294462645,1.008621566588908
16,10,percent,0,Kellie Pickler,30.0,0.256410475564509,1,0.43749416272672276,0.43749416272672276,1,0.6939046382912317,0,,,0.0,0.9914511294462645,0.9914511294462645,1.008621566588908
16,10,percent,0,Zendaya,30.0,0.256410475564509,2,0.28551006385760935,0.28551006385760935,2,0.5419205394221184,0,,,0.0,0.9914511294462645,0.9914511294462645,1.008621566588908
17,1,percent,0,Amber Riley,27.0,0.10546875,1,0.11898591008331147,0.11898591008331147,1,0.22445466008331147,0,,,,,,
17,1,percent,0,Bill Engvall,18.0,0.0703125,10,0.04871297636533418,0.04871297636533418,10,0.11902547636533417,0,,,,,,
17,1,percent,0,Bill Nye,14.0,0.0546875,12,0.015471147500232688,0.015471147500232688,12,0.0701586475002327,0,,,,,,
17,1,percent,0,Brant Daugherty,22.0,0.0859375,6,0.10491968726634118,0.10491968726634118,6,0.19085718726634118,0,,,,,,
17,1,percent,0,Christina Milian,22.0,0.0859375,7,0.07483397440348065,0.07483397440348065,7,0.16077147440348066,0,,,,,,
17,1,percent,0,Corbin Bleu,24.0,0.09375,2,0.11790409641071262,0.11790409641071262,3,0.21165409641071262,0,,,,,,
17,1,percent,0,Elizabeth Berkley Lauren,24.0,0.09375,3,0.11593806992453297,0.11593806992453297,4,0.20968806992453298,0,,,,,,
17,1,percent,0,Jack Osbourne,23.0,0.08984375,4,0.1180084581029909,0.1180084581029909,2,0.2078522081029909,0,,,,,,
17,1,percent,0,Keyshawn Johnson,17.0,0.06640625,11,0.04281194229113631,0.04281194229113631,11,0.1092181922911363,0,,,,,,
17,1,percent,0,Leah Remini,21.0,0.08203125,8,0.0670564835110395,0.0670564835110395,9,0.1490877335110395,0,,,,,,
17,1,percent,0,"Nicole ""Snooki"" Polizzi",23.0,0.08984375,5,0.10773947987573625,0.10773947987573625,5,0.19758322987573623,0,,,,,,
17,1,percent,0,Valerie Harper,21.0,0.08203125,9,0.06761777426515134,0.06761777426515134,8,0.14964902426515134,0,,,,,,
17,2,percent,0,Amber Riley,24.0,0.09022556390977443,4,0.1064529152006742,0.10645291520067421,2,0.19667847911044864,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,2,percent,0,Bill Engvall,21.0,0.07894736842105263,8,0.0816408787088962,0.08164087870889622,8,0.16058824712994885,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,2,percent,0,Bill Nye,17.0,0.06390977443609022,12,0.017409571039713186,0.035023468775106134,11,0.09893324321119636,0,,,0.0037603984962406014,1.0,0.9962396015037595,1.0037735849056604
17,2,percent,0,Brant Daugherty,23.0,0.08646616541353383,7,0.09476736046729835,0.09476736046729836,6,0.1812335258808322,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,2,percent,0,Christina Milian,25.0,0.09398496240601503,2,0.10535321070962703,0.10535321070962704,5,0.19933817311564206,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,2,percent,0,Corbin Bleu,26.0,0.09774436090225563,1,0.10714786470439573,0.10714786470439575,1,0.20489222560665138,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,2,percent,0,Elizabeth Berkley Lauren,25.0,0.09398496240601503,3,0.10589326998674899,0.105893269986749,4,0.19987823239276403,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,2,percent,0,Jack Osbourne,24.0,0.09022556390977443,5,0.10630617953009834,0.10630617953009835,3,0.19653174343987279,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,2,percent,0,Keyshawn Johnson,18.0,0.06766917293233082,11,0.048876968014258476,0.03126307027886553,12,0.09893224321119636,1,,,0.0,0.09899657706766915,0.09899657706766915,10.1012573198277
17,2,percent,0,Leah Remini,24.0,0.09022556390977443,6,0.09330182715051931,0.09330182715051932,7,0.18352739106029375,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,2,percent,0,"Nicole ""Snooki"" Polizzi",20.0,0.07518796992481203,9,0.07109165050666169,0.0710916505066617,9,0.14627962043147374,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,2,percent,0,Valerie Harper,19.0,0.07142857142857142,10,0.06175830398110845,0.06175830398110845,10,0.13318687540967988,0,,,0.0,0.9962396015037595,0.9962396015037595,1.0037735849056604
17,3,percent,0,Amber Riley,24.0,0.09411764705882353,6,0.1118815838030657,0.1118815838030657,5,0.20599923086188923,0,,,0.0,0.999999,0.999999,1.0
17,3,percent,0,Bill Engvall,24.0,0.09411764705882353,7,0.08949627372426523,0.08949627372426523,8,0.18361392078308875,0,,,0.0,0.999999,0.999999,1.0
17,3,percent,0,Bill Nye,16.0,0.06274509803921569,10,0.0298775130839774,0.0298775130839774,11,0.09262261112319309,1,,,0.0,0.11907217468805702,0.11907217468805702,8.398197181017125
17,3,percent,0,Brant Daugherty,27.0,0.10588235294117647,1,0.11887656631542394,0.11887656631542394,1,0.2247589192566004,0,,,0.0,0.999999,0.999999,1.0
17,3,percent,0,Christina Milian,26.0,0.10196078431372549,2,0.11557371381296173,0.11557371381296173,3,0.21753449812668724,0,,,0.0,0.999999,0.999999,1.0
17,3,percent,0,Corbin Bleu,26.0,0.10196078431372549,3,0.11728246644386607,0.11728246644386607,2,0.21924325075759155,0,,,0.0,0.999999,0.999999,1.0
17,3,percent,0,Elizabeth Berkley Lauren,25.0,0.09803921568627451,4,0.11388563451201056,0.11388563451201056,4,0.21192485019828505,0,,,0.0,0.999999,0.999999,1.0
17,3,percent,0,Jack Osbourne,22.0,0.08627450980392157,9,0.0991912231053166,0.0991912231053166,7,0.18546573290923818,0,,,0.0,0.999999,0.999999,1.0
17,3,percent,0,Leah Remini,24.0,0.09411764705882353,8,0.0654046648591168,0.0654046648591168,9,0.15952231191794033,0,,,0.0,0.999999,0.999999,1.0
17,3,percent,0,"Nicole ""Snooki"" Polizzi",25.0,0.09803921568627451,5,0.10589899320013063,0.10589899320013063,6,0.20393820888640513,0,,,0.0,0.999999,0.999999,1.0
17,3,percent,0,Valerie Harper,16.0,0.06274509803921569,11,0.032631367139865336,0.032631367139865336,10,0.09537646517908102,0,,,1e-06,1.0,0.999999,1.0
17,4,percent,0,Amber Riley,27.0,0.11392405063291139,1,0.1402751654016124,0.1402751654016124,1,0.2541992160345238,0,,,0.0,1.0,1.0,0.9999990000010001
17,4,percent,0,Bill Engvall,21.0,0.08860759493670886,8,0.06997545170812584,0.06997545170812584,8,0.1585830466448347,0,,,0.0,1.0,1.0,0.9999990000010001
17,4,percent,0,Brant Daugherty,21.0,0.08860759493670886,9,0.06061290713156486,0.06061290713156486,9,0.14922050206827372,0,,,0.0,1.0,1.0,0.9999990000010001
17,4,percent,0,Christina Milian,24.0,0.10126582278481013,4,0.1159815267581626,0.1159815267581626,5,0.21724734954297273,0,,,0.0,1.0,1.0,0.9999990000010001
17,4,percent,0,Corbin Bleu,27.0,0.11392405063291139,2,0.13781630330079017,0.13781630330079017,2,0.25174035393370153,0,,,0.0,1.0,1.0,0.9999990000010001
17,4,percent,0,Elizabeth Berkley Lauren,27.0,0.11392405063291139,3,0.13309271384138413,0.13309271384138413,4,0.24701676447429552,0,,,0.0,1.0,1.0,0.9999990000010001
17,4,percent,0,Jack Osbourne,24.0,0.10126582278481013,5,0.1347943319527788,0.1347943319527788,3,0.2360601547375889,0,,,0.0,1.0,1.0,0.9999990000010001
17,4,percent,0,Leah Remini,24.0,0.10126582278481013,6,0.09130522176700209,0.09130522176700209,6,0.19257104455181223,0,,,0.0,1.0,1.0,0.9999990000010001
17,4,percent,0,"Nicole ""Snooki"" Polizzi",24.0,0.10126582278481013,7,0.08495020736635572,0.08495020736635572,7,0.18621603015116583,0,,,0.0,1.0,1.0,0.9999990000010001
17,4,percent,0,Valerie Harper,18.0,0.0759493670886076,10,0.031196170772223367,0.031196170772223367,10,0.10714553786083096,1,,,0.0,0.1240497329113924,0.1240497329113924,8.06121799146713
17,5,percent,0,Amber Riley,26.0,0.11063829787234042,6,0.1294509084449107,0.1294509084449107,4,0.2400892063172511,0,,,0.008511638297872352,0.9361632127659573,0.9276515744680849,1.077989785748613
17,5,percent,0,Bill Engvall,24.0,0.10212765957446808,8,0.048463385133199983,0.07721660692602676,8,0.17934426650049484,0,,,0.017022276595744693,0.9446738510638295,0.9276515744680848,1.077989785748613
17,5,percent,0,Brant Daugherty,27.0,0.1148936170212766,3,0.1455458909574144,0.1455458909574144,3,0.260439507978691,0,,,0.0042563191489361765,0.9319078936170211,0.9276515744680849,1.077989785748613
17,5,percent,0,Christina Milian,28.0,0.11914893617021277,1,0.15011623748746283,0.060194330330282084,9,0.17934326650049487,1,,,0.0,0.10307239716312053,0.10307239716312053,9.701824403996632
17,5,percent,0,Corbin Bleu,28.0,0.11914893617021277,2,0.15600848325210606,0.15600848325210606,1,0.27515741942231886,0,,,1e-06,0.9276525744680849,0.9276515744680849,1.077989785748613
17,5,percent,0,Elizabeth Berkley Lauren,26.0,0.11063829787234042,7,0.07884515928295326,0.07884515928295327,7,0.1894834571552937,0,,,0.008511638297872352,0.9361632127659572,0.9276515744680848,1.077989785748613
17,5,percent,0,Jack Osbourne,27.0,0.1148936170212766,4,0.15565108503183048,0.15565108503183048,2,0.2705447020531071,0,,,0.0042563191489361765,0.9319078936170211,0.9276515744680849,1.077989785748613
17,5,percent,0,Leah Remini,22.0,0.09361702127659574,9,0.02455855985954522,0.08572724522389914,6,0.1793442665004949,0,,,0.02553291489361703,0.9531844893617019,0.9276515744680849,1.077989785748613
17,5,percent,0,"Nicole ""Snooki"" Polizzi",27.0,0.1148936170212766,5,0.11136029055057704,0.11136029055057707,5,0.22625390757185365,0,,,0.0042563191489361765,0.9319078936170211,0.9276515744680849,1.077989785748613
17,6,percent,0,Amber Riley,31.999899999999997,0.138528185378997,1,0.1898855804885267,0.1898855804885267,1,0.3284137658675237,0,,,,,,
17,6,percent,0,Bill Engvall,23.9999,0.10389603080876472,8,0.03721270858427058,0.03721270858427058,8,0.1411087393930353,0,,,,,,
17,6,percent,0,Brant Daugherty,31.0,0.13419959895965008,3,0.1615146973172465,0.1615146973172465,3,0.2957142962768966,0,,,,,,
17,6,percent,0,Corbin Bleu,26.999899999999997,0.11688308877260181,6,0.10113566643709002,0.10113566643709002,6,0.21801875520969183,0,,,,,,
17,6,percent,0,Elizabeth Berkley Lauren,31.9998,0.13852775247706486,2,0.17100722185547684,0.17100722185547684,2,0.30953497433254173,0,,,,,,
17,6,percent,0,Jack Osbourne,26.9998,0.11688265587066969,7,0.12834798442750936,0.12834798442750936,5,0.24523064029817904,0,,,,,,
17,6,percent,0,Leah Remini,27.999899999999997,0.12121210809388085,5,0.08051228162442678,0.08051228162442678,7,0.20172438971830764,0,,,,,,
17,6,percent,0,"Nicole ""Snooki"" Polizzi",30.0,0.12987057963837106,4,0.1303838592654532,0.1303838592654532,4,0.26025443890382427,0,,,,,,
17,7,percent,0,Amber Riley,29.5,0.13318284424379231,1,0.19925434235331807,0.19925434235331807,1,0.3324371865971104,0,,,0.0,0.9887103182844243,0.9887103182844243,1.0114175710410227
17,7,percent,0,Bill Engvall,25.0,0.11286681715575621,8,0.03232913232850818,0.0550756736668339,6,0.1679424908225901,0,,,0.0090303453724605,0.9977406636568849,0.9887103182844243,1.0114175710410227
17,7,percent,0,Brant Daugherty,28.5,0.12866817155756208,3,0.16829968083765107,0.16829968083765107,4,0.29696785239521317,0,,,0.0,0.9887103182844243,0.9887103182844243,1.0114175710410227
17,7,percent,0,Corbin Bleu,29.5,0.13318284424379231,2,0.18169473174534734,0.18169473174534734,3,0.3148775759891397,0,,,0.0,0.9887103182844243,0.9887103182844243,1.0114175710410227
17,7,percent,0,Elizabeth Berkley Lauren,27.0,0.12189616252821671,5,0.11821007306030866,0.11821007306030866,5,0.24010623558852537,0,,,1e-06,0.9887113182844244,0.9887103182844243,1.0114175710410227
17,7,percent,0,Jack Osbourne,28.5,0.12866817155756208,4,0.1831165054046792,0.1831165054046792,2,0.31178467696224127,0,,,0.0,0.9887103182844243,0.9887103182844243,1.0114175710410227
17,7,percent,0,Leah Remini,26.5,0.11963882618510158,7,0.03918882637898887,0.04830366463748854,7,0.1679424908225901,0,,,0.0022583363431151323,0.9909686546275395,0.9887103182844243,1.0114175710410227
17,7,percent,0,"Nicole ""Snooki"" Polizzi",27.0,0.12189616252821671,6,0.07790670789119879,0.04604532829437342,8,0.16794149082259013,1,,,0.0,0.12810296247178332,0.12810296247178332,7.806159783857302
17,8,percent,0,Amber Riley,28.0,0.14583333333333334,3,0.21449600154959836,0.21449600154959836,3,0.36032933488293173,0,,,0.0,0.9739563333333333,0.9739563333333333,1.0267390221063757
17,8,percent,0,Bill Engvall,24.0,0.125,7,0.038605761245175126,0.07733623881306098,5,0.20233623881306098,0,,,0.015626,0.9895823333333333,0.9739563333333333,1.0267390221063757
17,8,percent,0,Brant Daugherty,27.0,0.140625,5,0.10697261973358786,0.06171023881306096,7,0.20233523881306095,1,,,0.0,0.14508842857142862,0.14508842857142862,6.892300906042182
17,8,percent,0,Corbin Bleu,30.0,0.15625,1,0.2320004579317635,0.2320004579317635,2,0.3882504579317635,0,,,0.0,0.9739563333333333,0.9739563333333333,1.0267390221063757
17,8,percent,0,Elizabeth Berkley Lauren,25.0,0.13020833333333334,6,0.06559600212708656,0.07212790547972761,6,0.20233623881306095,0,,,0.010417666666666657,0.984374,0.9739563333333333,1.0267390221063757
17,8,percent,0,Jack Osbourne,30.0,0.15625,2,0.24541685670956137,0.24541685670956137,1,0.40166685670956137,0,,,0.0,0.9739563333333333,0.9739563333333333,1.0267390221063757
17,8,percent,0,Leah Remini,28.0,0.14583333333333334,4,0.09691230070322718,0.09691230070322718,4,0.24274563403656052,0,,,0.0,0.9739563333333333,0.9739563333333333,1.0267390221063757
17,9,percent,0,Amber Riley,25.5,0.1619047619047619,5,0.13855524129390548,0.13855524129390548,3,0.3004600031986674,0,,,0.015874015873015873,0.9428541428571429,0.926980126984127,1.0787706145144886
17,9,percent,0,Bill Engvall,21.0,0.13333333333333333,6,0.044392576212970866,0.1347898592794558,4,0.26812319261278916,0,,,0.044445444444444454,0.9714255714285714,0.926980126984127,1.0787706145144886
17,9,percent,0,Corbin Bleu,29.0,0.18412698412698414,1,0.2675453206843728,0.2675453206843728,2,0.45167230481135695,0,,,0.0,0.926980126984127,0.926980126984127,1.0787706145144886
17,9,percent,0,Elizabeth Berkley Lauren,28.0,0.17777777777777778,2,0.19669453620283056,0.0903444148350113,6,0.2681221926127891,1,,,0.0,0.15555472222222222,0.15555472222222222,6.428564540823706
17,9,percent,0,Jack Osbourne,27.0,0.17142857142857143,3,0.27207054272303693,0.27207054272303693,1,0.44349911415160836,0,,,0.0063502063492063545,0.9333303333333334,0.926980126984127,1.0787706145144886
17,9,percent,0,Leah Remini,27.0,0.17142857142857143,4,0.08074178288288336,0.09669462118421769,5,0.2681231926127891,0,,,0.0063502063492063545,0.9333303333333334,0.926980126984127,1.0787706145144886
17,10,percent,0,Amber Riley,39.5,0.2257142857142857,1,0.3524432337261052,0.3524432337261052,1,0.578157519440391,0,,,0.0,0.9857132857142857,0.9857132857142857,1.0144927536231882
17,10,percent,0,Bill Engvall,30.0,0.17142857142857143,5,0.04664089235540218,0.06077440796600175,4,0.23220297939457318,0,,,0.01428671428571429,1.0,0.9857132857142857,1.0144927536231882
17,10,percent,0,Corbin Bleu,37.5,0.21428571428571427,2,0.23533216360674816,0.23533216360674816,3,0.44961787789246244,0,,,0.0,0.9857132857142857,0.9857132857142857,1.0144927536231882
17,10,percent,0,Jack Osbourne,35.5,0.20285714285714285,3,0.3049625010208574,0.3049625010208574,2,0.5078196438780003,0,,,0.0,0.9857132857142857,0.9857132857142857,1.0144927536231882
17,10,percent,0,Leah Remini,32.5,0.18571428571428572,4,0.06062120929088703,0.04648769368028746,5,0.23220197939457318,1,,,0.0,0.21428491428571428,0.21428491428571428,4.666662311115177
17,11,percent,0,Amber Riley,31.333199999999998,0.27365383574062396,1,0.39320875756049073,0.39320875756049073,1,0.6668625933011147,0,,,0.0,1.0,1.0,0.9999990000010001
17,11,percent,0,Bill Engvall,25.499899999999997,0.22270771724567986,4,0.06723961305379961,0.06723961305379961,4,0.2899473302994795,1,,,0.0,0.27729153275432017,0.27729153275432017,3.6062997804776633
17,11,percent,0,Corbin Bleu,29.6664,0.25909655421775135,2,0.23064630405469236,0.23064630405469236,3,0.4897428582724437,0,,,0.0,1.0,1.0,0.9999990000010001
17,11,percent,0,Jack Osbourne,27.999899999999997,0.24454189279594477,3,0.3089053253310172,0.3089053253310172,2,0.553447218126962,0,,,0.0,1.0,1.0,0.9999990000010001
18,1,percent,0,Amy Purdy,24.0,0.0916030534351145,3,0.11669986491295392,0.11669986491295392,2,0.2083029183480684,0,,,,,,
18,1,percent,0,Billy Dee Williams,15.0,0.05725190839694656,12,0.013776137573460802,0.013776137573460802,12,0.07102804597040736,0,,,,,,
18,1,percent,0,Candace Cameron Bure,25.0,0.09541984732824428,2,0.11515985265187559,0.11515985265187559,3,0.21057969998011988,0,,,,,,
18,1,percent,0,Charlie White,27.0,0.10305343511450382,1,0.11758040976075546,0.11758040976075546,1,0.22063384487525928,0,,,,,,
18,1,percent,0,Cody Simpson,22.0,0.08396946564885496,6,0.08831276381366271,0.08831276381366271,7,0.17228222946251767,0,,,,,,
18,1,percent,0,Danica McKellar,24.0,0.0916030534351145,4,0.11229324550254773,0.11229324550254773,4,0.20389629893766223,0,,,,,,
18,1,percent,0,Diana Nyad,18.0,0.06870229007633588,11,0.02253403316493064,0.02253403316493064,11,0.09123632324126651,0,,,,,,
18,1,percent,0,Drew Carey,21.0,0.08015267175572519,7,0.1036479174113699,0.1036479174113699,6,0.18380058916709507,0,,,,,,
18,1,percent,0,James Maslow,21.0,0.08015267175572519,8,0.08487344130711864,0.08487344130711864,8,0.16502611306284382,0,,,,,,
18,1,percent,0,Meryl Davis,24.0,0.0916030534351145,5,0.11040110265706655,0.11040110265706655,5,0.20200415609218106,0,,,,,,
18,1,percent,0,NeNe Leakes,21.0,0.08015267175572519,9,0.05752345564956405,0.05752345564956405,9,0.13767612740528923,0,,,,,,
18,1,percent,0,Sean Avery,20.0,0.07633587786259542,10,0.05719777559469408,0.05719777559469408,10,0.13353365345728951,0,,,,,,
18,2,percent,0,Amy Purdy,24.0,0.09836065573770492,4,0.11955229925642696,0.11955229925642696,4,0.21791295499413188,0,,,0.0,0.9999969999999999,0.9999969999999999,1.000002000004
18,2,percent,0,Candace Cameron Bure,21.0,0.0860655737704918,7,0.09121387796022502,0.09121387796022502,8,0.17727945173071682,0,,,1e-06,0.9999979999999999,0.9999969999999999,1.000002000004
18,2,percent,0,Charlie White,25.0,0.10245901639344263,1,0.12142921630539696,0.12142921630539696,1,0.2238882326988396,0,,,0.0,0.9999969999999999,0.9999969999999999,1.000002000004
18,2,percent,0,Cody Simpson,22.0,0.09016393442622951,6,0.09367001256162434,0.09367001256162434,7,0.18383394698785385,0,,,0.0,0.9999969999999999,0.9999969999999999,1.000002000004
18,2,percent,0,Danica McKellar,24.0,0.09836065573770492,5,0.11319815305428563,0.11319815305428563,5,0.21155880879199054,0,,,0.0,0.9999969999999999,0.9999969999999999,1.000002000004
18,2,percent,0,Drew Carey,21.0,0.0860655737704918,8,0.09932480785079881,0.09932480785079881,6,0.18539038162129062,0,,,1e-06,0.9999979999999999,0.9999969999999999,1.000002000004
18,2,percent,0,James Maslow,25.0,0.10245901639344263,2,0.12036386000483335,0.12036386000483335,2,0.22282287639827597,0,,,0.0,0.9999969999999999,0.9999969999999999,1.000002000004
18,2,percent,0,Meryl Davis,25.0,0.10245901639344263,3,0.11963600147631023,0.11963600147631023,3,0.22209501786975286,0,,,0.0,0.9999969999999999,0.9999969999999999,1.000002000004
18,2,percent,0,NeNe Leakes,21.0,0.0860655737704918,9,0.061750937609982626,0.061750937609982626,9,0.1478165113804744,0,,,1e-06,0.9999979999999999,0.9999969999999999,1.000002000004
18,2,percent,0,Sean Avery,21.0,0.0860655737704918,10,0.059860833920116104,0.059860833920116104,10,0.1459264076906079,1,,,0.0,0.10778598524590166,0.10778598524590166,9.277557932607847
18,3,percent,0,Amy Purdy,36.0,0.1157556270096463,2,0.1588289241318313,0.1588289241318313,2,0.2745845511414776,0,,,,,,
18,3,percent,0,Candace Cameron Bure,32.0,0.10289389067524116,7,0.06533350615614465,0.06533350615614465,8,0.16822739683138582,0,,,,,,
18,3,percent,0,Charlie White,36.0,0.1157556270096463,3,0.15372206631733504,0.15372206631733504,3,0.26947769332698135,0,,,,,,
18,3,percent,0,Cody Simpson,35.0,0.11254019292604502,6,0.07446271979494005,0.07446271979494005,6,0.18700291272098507,0,,,,,,
18,3,percent,0,Danica McKellar,36.0,0.1157556270096463,4,0.13894053459091174,0.13894053459091174,4,0.254696161600558,0,,,,,,
18,3,percent,0,Drew Carey,30.0,0.09646302250803858,9,0.06577086881810322,0.06577086881810322,7,0.1622338913261418,0,,,,,,
18,3,percent,0,James Maslow,36.0,0.1157556270096463,5,0.13149142782415735,0.13149142782415735,5,0.24724705483380366,0,,,,,,
18,3,percent,0,Meryl Davis,39.0,0.12540192926045016,1,0.15900301118351232,0.15900301118351232,1,0.2844049404439625,0,,,,,,
18,3,percent,0,NeNe Leakes,31.0,0.09967845659163987,8,0.05244694118306442,0.05244694118306442,9,0.1521253977747043,0,,,,,,
18,4,percent,0,Amy Purdy,34.0,0.11447811447811448,3,0.15070228103198982,0.15070228103198982,2,0.2651803955101043,0,,,,,,
18,4,percent,0,Candace Cameron Bure,28.0,0.09427609427609428,9,0.034398432700809826,0.034398432700809826,9,0.1286745269769041,0,,,,,,
18,4,percent,0,Charlie White,33.0,0.1111111111111111,4,0.1440611924210612,0.1440611924210612,4,0.2551723035321723,0,,,,,,
18,4,percent,0,Cody Simpson,31.0,0.10437710437710437,8,0.04319917078001671,0.04319917078001671,8,0.14757627515712107,0,,,,,,
18,4,percent,0,Danica McKellar,32.0,0.10774410774410774,6,0.11187144452894275,0.11187144452894275,6,0.2196155522730505,0,,,,,,
18,4,percent,0,Drew Carey,33.0,0.1111111111111111,5,0.13589866584725294,0.13589866584725294,5,0.24700977695836404,0,,,,,,
18,4,percent,0,James Maslow,35.0,0.11784511784511785,2,0.15050010107771353,0.15050010107771353,3,0.26834521892283136,0,,,,,,
18,4,percent,0,Meryl Davis,39.0,0.13131313131313133,1,0.15318839691266206,0.15318839691266206,1,0.2845015282257934,0,,,,,,
18,4,percent,0,NeNe Leakes,32.0,0.10774410774410774,7,0.07618031469955124,0.07618031469955124,7,0.18392442244365897,0,,,,,,
18,5,percent,0,Amy Purdy,37.0,0.11490683229813664,3,0.15572716439726322,0.15572716439726322,2,0.2706339966953999,0,,,0.0,0.9813654596273291,0.9813654596273291,1.018987341772152
18,5,percent,0,Candace Cameron Bure,35.0,0.10869565217391304,7,0.05738636369561972,0.05738636369561972,8,0.16608201586953275,0,,,0.0,0.9813654596273291,0.9813654596273291,1.018987341772152
18,5,percent,0,Charlie White,37.0,0.11490683229813664,4,0.14565141518494332,0.14565141518494332,4,0.26055824748308,0,,,0.0,0.9813654596273291,0.9813654596273291,1.018987341772152
18,5,percent,0,Cody Simpson,34.0,0.10559006211180125,8,0.033220630214059486,0.033220630214059486,9,0.13881069232586074,1,,,0.0,0.11663127122153208,0.11663127122153208,8.573956328952848
18,5,percent,0,Danica McKellar,39.0,0.12111801242236025,2,0.15301140710112118,0.15301140710112118,3,0.27412941952348147,0,,,0.0,0.9813654596273291,0.9813654596273291,1.018987341772152
18,5,percent,0,Drew Carey,28.0,0.08695652173913043,9,0.06766775357727373,0.06766775357727373,7,0.15462427531640416,0,,,0.018634540372670816,1.0,0.9813654596273291,1.018987341772152
18,5,percent,0,James Maslow,40.0,0.12422360248447205,1,0.15877436282581628,0.15877436282581628,1,0.2829979653102883,0,,,0.0,0.9813654596273291,0.9813654596273291,1.018987341772152
18,5,percent,0,Meryl Davis,36.0,0.11180124223602485,5,0.13575907110277452,0.13575907110277452,5,0.24756031333879935,0,,,0.0,0.9813654596273291,0.9813654596273291,1.018987341772152
18,5,percent,0,NeNe Leakes,36.0,0.11180124223602485,6,0.09280183190112848,0.09280183190112848,6,0.20460307413715334,0,,,0.0,0.9813654596273291,0.9813654596273291,1.018987341772152
18,6,percent,0,Amy Purdy,38.0,0.1347517730496454,2,0.17932614400523733,0.17932614400523733,1,0.31407791705488275,0,,,0.0,0.999999,0.999999,1.0
