Transaction_ID,Customer_Age,Gender,Annual_Income,Credit_Score,Purchase_Category,BNPL_Provider,Purchase_Amount,Repayment_Status
e5dd5210-5582-4524-9923-cd75b9592a2a,33,Female,77374,750,Travel,Klarna,2145,Paid On Time
895b238b-59d2-4c20-a5d9-b2e2b3c3911f,33,Female,54875,405,Home & Furniture,Afterpay,71,Defaulted
735307c2-58ca-492e-b2be-126b370c6c6a,22,Male,58706,548,Groceries,Klarna,181,Paid On Time
8bf6d457-2905-4183-b08a-fbc13b10271d,42,Male,105869,473,Fashion,Afterpay,202,Paid On Time
56622f0c-ea16-43ec-b072-526d93b7d0a9,55,Male,34301,812,Fashion,Sezzle,160,Paid On Time
ada964f7-ef13-46dd-8751-e35938378458,55,Male,57884,591,Travel,Afterpay,1936,Late Payment
52372ef0-dbdc-47db-a2e9-164620584fd2,55,Male,98116,567,Electronics,Klarna,679,Paid On Time
f78c6995-983d-4f28-bf95-2d6f6b448541,56,Female,39480,831,Fashion,Klarna,186,Paid On Time
9ee8fe78-21ce-4099-819e-5abb517e9413,58,Female,38327,675,Beauty,Afterpay,282,Paid On Time
f1469edc-a4bf-4851-a72f-e8af502b8381,43,Female,89217,685,Groceries,Sezzle,127,Paid On Time
b5c0ca7a-3ad3-4072-9cae-c37e128b364a,30,Female,87860,388,Beauty,Klarna,179,Paid On Time
9089e101-de94-4eb8-ae8b-df47331d43f1,61,Male,82463,459,Home & Furniture,Klarna,250,Late Payment
2c251b21-a3e3-40d8-ae9d-affb15aee1b0,43,Male,109074,664,Travel,Afterpay,2574,Paid On Time
b48f911e-ed3d-4a61-9ec8-ba23b72881ee,18,Male,74324,586,Home & Furniture,Sezzle,199,Paid On Time
f5391f10-7df3-4f26-bdd2-bb92eee9481e,25,Male,42008,791,Fashion,Affirm,43,Paid On Time
b78f4477-1358-4b44-a6cb-b00b964fcbc6,21,Female,34170,392,Travel,Sezzle,390,Late Payment
3f581a6c-3408-4067-a8c5-f931b4148193,38,Female,96360,341,Groceries,Klarna,245,Paid On Time
c978d166-2f2c-438a-b77a-c17cec99b8b8,39,Female,102063,686,Home & Furniture,Afterpay,53,Paid On Time
a14ba7cb-97ff-4d77-a0ab-25280d5f5a25,54,Male,105234,751,Groceries,Sezzle,191,Late Payment
55af99f8-0f3b-4bff-850e-7147ea37577b,20,Female,69034,367,Groceries,Affirm,299,Paid On Time
6501ac65-90de-443c-a33d-9bc2eb0d2145,36,Male,30154,504,Groceries,Afterpay,87,Defaulted
3aad57f3-63ad-4101-8faa-9d3826264a41,18,Female,94709,626,Fashion,Afterpay,277,Paid On Time
ea51b938-3ddb-41cd-bac8-890532919514,46,Female,21833,804,Home & Furniture,Sezzle,71,Paid On Time
a36f7186-5d53-4d87-b98c-54965f41192b,40,Male,113525,594,Fashion,Afterpay,175,Paid On Time
cf936b9d-f224-4405-ad79-29ab20564218,50,Male,105845,695,Groceries,Klarna,277,Paid On Time
8f730ec4-3b61-44e0-bba9-6829a6dafd84,58,Female,21218,508,Home & Furniture,Affirm,70,Paid On Time
f303c609-5a4e-4fee-ace5-c989a05f97f5,40,Female,80262,810,Travel,Sezzle,1765,Paid On Time
916d9769-a489-4daa-a8fd-f677700bf4fa,22,Male,116285,495,Fashion,Affirm,262,Paid On Time
7fc9d3b7-9438-4519-b2f2-730cee79553f,24,Female,74592,699,Beauty,Sezzle,43,Paid On Time
0e39ecf5-4d42-44fa-9e0f-78f9f2fdebe7,23,Female,55884,756,Electronics,Affirm,402,Paid On Time
bbee7b14-3be5-422c-9dee-bcca19cf551b,39,Male,86674,761,Travel,Afterpay,2449,Paid On Time
b6ae3ef3-ac82-4996-8ab2-53b6521b1c2e,30,Male,92622,530,Fashion,Klarna,54,Paid On Time
04c36749-de72-4476-8295-2007fb9e6f28,29,Male,26864,459,Electronics,Klarna,1477,Paid On Time
c5065768-d472-4100-b873-4abd51c70bb3,21,Male,38400,352,Travel,Afterpay,2104,Paid On Time
d3a4add1-cef1-423b-b51b-8ffce254f442,25,Male,57580,677,Travel,Affirm,2096,Paid On Time
52010f80-db88-4077-b9af-60ef8bdb58f6,54,Male,90204,478,Home & Furniture,Affirm,206,Paid On Time
90619c61-0ef8-475c-9329-afc1e6cc3089,48,Male,108503,482,Travel,Klarna,1773,Paid On Time
d8533c78-8519-4aaf-80cc-e99778d487e6,54,Male,111911,818,Groceries,Sezzle,154,Late Payment
0dee60eb-fc78-4458-929e-50ccf9ae2267,62,Female,108120,689,Electronics,Klarna,1126,Paid On Time
514ecad7-3317-438c-845c-4f244fc3e153,43,Female,25017,453,Beauty,Affirm,49,Paid On Time
2d3009ea-fa42-459b-8857-2263f31a0fbf,60,Male,62059,564,Groceries,Afterpay,265,Paid On Time
99ee230f-6123-4186-8bac-588d489f8a2d,25,Female,117159,788,Fashion,Sezzle,91,Paid On Time
5d83249e-bb63-48fe-81d1-296506fb1ce1,57,Male,110460,449,Travel,Affirm,1622,Late Payment
8de48ee6-41da-4603-a4bc-d5b6e51e8535,50,Female,61619,356,Beauty,Sezzle,34,Paid On Time
213bde49-9144-45e7-83d5-b22e3c49d96e,62,Female,118700,473,Electronics,Sezzle,1462,Defaulted
ebafff25-a365-4a5b-9624-0f9119585968,46,Male,56012,675,Home & Furniture,Afterpay,53,Paid On Time
a2a5145c-e4cc-4ed4-9e68-10190e4ceabc,22,Female,97959,534,Travel,Afterpay,2614,Paid On Time
839bd1cd-c627-4ccf-bdd8-80f2d4758743,45,Female,102321,770,Travel,Klarna,1176,Paid On Time
0eed2648-7cd1-4d6e-b447-acb8c0527fe4,57,Male,81849,573,Travel,Klarna,1414,Late Payment
48ff0f98-d90a-4def-b981-92fae4aa50ee,34,Female,54259,802,Fashion,Sezzle,119,Paid On Time
406acd1b-36a6-4fd3-a9ce-1cddd548c19c,40,Female,94016,593,Home & Furniture,Afterpay,186,Paid On Time
8d336e73-e275-4454-9f38-0b1a43bf38f9,62,Female,113703,577,Fashion,Affirm,170,Paid On Time
713c8182-8928-4e69-8946-630ad91411bc,26,Male,107663,461,Groceries,Afterpay,212,Paid On Time
50ffbd33-da45-4ade-8f82-31bbb8392d8c,19,Female,43499,697,Home & Furniture,Sezzle,272,Defaulted
9e8296aa-99a5-44e0-91d9-45dda35427de,49,Female,90721,711,Electronics,Klarna,1513,Paid On Time
bfb1db92-3e31-4cfe-8f4b-1966a3ee0a9c,48,Female,79535,395,Travel,Affirm,661,Paid On Time
5df7994d-3b3a-4f0a-b7ff-42cdf7b3d99c,24,Male,44177,378,Electronics,Affirm,868,Defaulted
853d504a-6f53-4c13-ab30-eaebc9ed157b,47,Male,28810,731,Home & Furniture,Affirm,292,Paid On Time
c6383741-415f-41b2-8ffb-e61ded48dc97,20,Male,45316,576,Fashion,Affirm,295,Late Payment
08f5d2f4-4ab9-4015-8a55-38efe64f2cf2,26,Male,88746,524,Groceries,Afterpay,299,Paid On Time
54433e69-923a-45e5-a7d4-10ee498c6788,27,Male,61424,399,Electronics,Klarna,800,Paid On Time
7a615a49-c1e2-475f-978d-d7312ae60c52,63,Male,95371,747,Groceries,Sezzle,236,Late Payment
cf74b72a-ce60-460c-9fdd-2915f9f7ee3a,64,Female,103701,401,Beauty,Affirm,238,Paid On Time
596a9236-c62c-4da7-902a-6f70c529a7f2,43,Female,48630,526,Electronics,Affirm,1658,Paid On Time
7fc767d2-fbea-468b-939d-c2fb266ac489,18,Female,119397,788,Groceries,Afterpay,91,Paid On Time
1d04e110-9251-4d1e-b626-d4a3d662b6ab,47,Female,59295,428,Fashion,Klarna,35,Paid On Time
f49059ce-e07b-4e9a-9866-99c7e624cdf1,55,Female,71323,450,Travel,Affirm,348,Paid On Time
2789df99-9b11-4eee-a418-edb7be09d668,32,Male,80538,523,Fashion,Sezzle,262,Paid On Time
9253f30d-7cbb-458c-8293-812624f5e342,42,Female,111594,580,Home & Furniture,Affirm,180,Paid On Time
5a2ed024-2786-49d8-9d6d-6c523d6870d7,23,Female,30088,492,Fashion,Klarna,151,Late Payment
544ecd0a-25f2-4e16-a229-ec6a3d1aa879,35,Male,46838,322,Electronics,Afterpay,932,Paid On Time
96b33f82-21a2-4621-8f03-fd9e3d8fb34f,18,Male,113122,819,Fashion,Affirm,241,Paid On Time
ee34c5f8-b408-4455-a196-dbe98ece5eac,20,Male,35309,536,Fashion,Affirm,203,Paid On Time
9eaeee63-96d4-41a5-8ee9-e9af6ee55144,34,Female,118508,696,Travel,Afterpay,1379,Paid On Time
c58d330d-eb76-48ba-931b-698d250fdf6c,25,Male,94259,400,Electronics,Affirm,1634,Paid On Time
fc9127f1-65b0-44c7-b4c9-f031268c5795,57,Female,108418,413,Beauty,Sezzle,242,Late Payment
258b3824-4df8-49c9-8c14-f571a0594d37,34,Male,107026,300,Home & Furniture,Afterpay,125,Late Payment
a0f30df6-3e5f-4299-92fe-f044bc18ef2b,42,Female,44836,639,Groceries,Afterpay,217,Paid On Time
c8347f9a-99bb-4b7f-a874-77cb8b273183,58,Female,35668,810,Fashion,Klarna,250,Paid On Time
5eb26210-7cfa-43b9-b9c5-b9ad7b279201,29,Female,20424,521,Fashion,Affirm,119,Defaulted
c074569a-5a4f-4fc1-aa5b-ca04addb447b,46,Female,72820,608,Fashion,Sezzle,222,Paid On Time
9496e979-26f8-4374-9e08-3aa5458f37c6,42,Male,87632,627,Groceries,Affirm,101,Paid On Time
c3180c1c-7b1b-4714-a9af-45df68e1d1f4,53,Female,106253,605,Fashion,Affirm,188,Paid On Time
795f4da2-b49a-46ae-adeb-9e6f32a65c8e,42,Female,110468,338,Fashion,Sezzle,274,Paid On Time
507d70fc-943e-4f85-8d58-7468c4a26c63,46,Female,99046,341,Travel,Sezzle,946,Late Payment
6e1d9444-fe62-45f0-9a4d-490332a85ef0,28,Female,79211,659,Groceries,Klarna,88,Defaulted
72261147-7045-40fa-8abb-cd78f873e3d3,21,Male,28515,709,Travel,Affirm,1029,Paid On Time
99ae44f3-789e-45a2-8e85-efd9728ce577,31,Female,28470,563,Electronics,Affirm,416,Paid On Time
2941f789-4301-4900-89bb-f22d2bbce9df,63,Male,116281,326,Travel,Affirm,468,Paid On Time
85a0792e-9161-4d83-9709-85730dbf3975,55,Male,78945,351,Beauty,Sezzle,75,Paid On Time
afeb0314-e37a-4f48-bd10-e62fef82ebac,34,Female,60417,604,Travel,Sezzle,857,Paid On Time
9c25def9-8392-47f7-8b37-dce87b7524e9,19,Male,71018,834,Beauty,Affirm,107,Paid On Time
d9379158-fa92-4120-845b-921e7f473f95,25,Female,106742,468,Electronics,Sezzle,717,Paid On Time
2add9fa4-d52a-48ee-bfa3-3132b05a72b3,53,Female,48182,470,Electronics,Affirm,1828,Paid On Time
25beb8a3-8970-43c8-9cc5-e43917bd2ac1,27,Female,41170,671,Electronics,Affirm,1869,Paid On Time
6fa08ff9-24d9-47dd-8060-6af243bcd0e4,24,Non-Binary,97685,421,Fashion,Affirm,242,Paid On Time
2501aa57-2562-49fe-bc95-ef4334515066,53,Female,28172,829,Fashion,Afterpay,126,Paid On Time
c7dc9ef7-ecaf-4135-a31f-1c2c42373e7a,33,Non-Binary,102804,750,Groceries,Sezzle,160,Paid On Time
57e924a1-58bb-42d3-a960-c15b36fa83ba,31,Female,31869,454,Electronics,Klarna,1742,Defaulted
5dbeb52c-572a-4afa-8265-a45f53b09c2a,33,Female,103302,413,Groceries,Klarna,44,Paid On Time
c5829013-a7c6-4553-bddc-e1f24af0408d,42,Male,90828,582,Home & Furniture,Sezzle,71,Paid On Time
1f366ab6-013a-4c1c-be2d-22f899b41e16,58,Female,38003,442,Travel,Affirm,1997,Paid On Time
04fbbf54-eb1c-4e22-8681-238e6335040e,21,Female,115567,756,Home & Furniture,Affirm,295,Paid On Time
df368e9c-c466-4d41-9be2-f08a249189c9,46,Female,20624,812,Fashion,Affirm,175,Paid On Time
9f1e56d4-7b96-4480-acb2-95be696a64ee,23,Female,114474,679,Fashion,Sezzle,119,Paid On Time
a91e37f1-aee0-4047-88f0-5722f195b4f5,18,Female,113101,498,Travel,Affirm,2712,Paid On Time
87cfd444-5c4c-4d4c-9b5a-6ecfa9af93e8,56,Male,76542,701,Groceries,Afterpay,264,Paid On Time
0545650a-eb5c-4f8b-a6c0-a2fe1acd74d8,18,Female,101111,316,Electronics,Klarna,1160,Late Payment
88a416f4-72b7-4075-b595-61c74641fed1,57,Female,59481,335,Beauty,Klarna,86,Late Payment
5215bd78-f217-42af-811c-2d9aa0de9bf7,20,Male,99257,741,Home & Furniture,Affirm,48,Paid On Time
fcc027bf-936c-46ca-84a1-d1da4930c1e7,18,Non-Binary,85857,535,Fashion,Afterpay,57,Defaulted
ad855446-47d8-40c4-8ec9-09486afafe94,18,Female,36696,429,Home & Furniture,Afterpay,73,Late Payment
a64ae270-bdfe-4fd7-b243-3f0f747cc411,56,Male,95854,721,Groceries,Sezzle,240,Paid On Time
87d9601b-9151-41c5-9a1b-ffa0d7872d6f,38,Male,29132,760,Groceries,Sezzle,69,Late Payment
affca0a6-8636-4685-8c64-e4d4ac17f7c0,62,Female,71445,726,Electronics,Sezzle,906,Paid On Time
0cb96239-f423-4c10-b861-e48c63ee0877,47,Male,110860,718,Home & Furniture,Sezzle,136,Paid On Time
6820a324-e614-4b25-a9b6-ad58bab6e5d0,49,Male,29316,438,Home & Furniture,Sezzle,67,Late Payment
e4994086-e51c-41ce-939e-0ba7795448c3,50,Male,24629,838,Travel,Klarna,2481,Late Payment
ca2b1f39-0dcb-43bc-89fb-2c682edaf8ce,39,Female,103737,547,Travel,Klarna,1256,Paid On Time
d966fb41-f0ae-48d7-8e9b-77d320a84c8e,47,Female,31440,410,Fashion,Afterpay,124,Late Payment
897bf003-aa22-40e4-bc68-6cefbab720c3,63,Male,99171,736,Home & Furniture,Klarna,223,Paid On Time
1fe97064-a55e-4ae3-a949-f364b9d94962,21,Female,26405,698,Groceries,Afterpay,20,Paid On Time
d4add44d-35e1-4488-9d32-b5896d7eb7e0,40,Female,47647,674,Groceries,Sezzle,280,Paid On Time
41f2f33f-a654-4ff7-93ac-80e994fde3ed,61,Female,98869,738,Fashion,Afterpay,39,Paid On Time
943c7905-aba5-4e4f-a28e-2fa1cfa943dc,42,Male,65078,689,Electronics,Afterpay,1815,Paid On Time
f4179c14-08cf-405f-8abe-28c12eb3c89f,29,Female,51807,406,Beauty,Klarna,278,Paid On Time
77f6c76f-050d-42ee-b893-980d128a51ba,34,Male,86904,798,Travel,Klarna,389,Paid On Time
02fd159a-21bd-4bc0-8d50-825d6115cfc2,32,Female,87603,548,Beauty,Afterpay,243,Paid On Time
3b4b7474-5708-4a6b-8249-f182f1cca261,27,Male,75547,710,Beauty,Afterpay,294,Paid On Time
5acaaa4b-73c5-4995-8cb4-781b106a3cd6,52,Female,20751,577,Travel,Affirm,864,Paid On Time
7f6cd172-b10a-447a-ba9b-465f668376c9,46,Male,117811,625,Groceries,Affirm,163,Late Payment
65858fe9-c03e-4faa-8f20-5244066f72a8,29,Female,72421,842,Beauty,Sezzle,226,Late Payment
781162ca-c557-4c55-bec5-b2d86c1c4914,18,Male,94367,306,Electronics,Afterpay,750,Paid On Time
1b829dca-bb94-46df-8ee9-0077bf8a6228,18,Female,115691,839,Home & Furniture,Affirm,159,Paid On Time
141b454e-da37-4737-8751-fc65b4c19333,27,Female,111051,796,Travel,Affirm,841,Paid On Time
67ab6d6b-c736-4ac9-843f-9cc4e04962d6,35,Male,116466,676,Beauty,Klarna,192,Paid On Time
2ebedd25-8bfe-44bb-84f8-7832dff69faa,64,Female,93204,495,Fashion,Affirm,196,Paid On Time
e65813f2-551b-4c31-a84e-3392fb142bfe,19,Male,43663,422,Beauty,Sezzle,234,Late Payment
76c9ee20-e543-4ba8-9568-6860883b0870,25,Female,48410,564,Travel,Sezzle,2515,Paid On Time
03ac46d5-d5e1-4301-90b7-16884ba9f90c,39,Male,40720,542,Beauty,Afterpay,66,Defaulted
40ba3865-4449-41a8-88e1-3246e318ac03,39,Female,50640,690,Beauty,Sezzle,232,Paid On Time
62724422-8499-46d9-b6a6-3ce4f45f9775,43,Male,114929,367,Electronics,Afterpay,1133,Late Payment
aa652aad-1acf-42f4-8bed-650cbac3803d,43,Male,40878,728,Electronics,Afterpay,1661,Paid On Time
cf38c4b2-4c16-4c29-af7a-419428b334cb,26,Male,94489,729,Travel,Sezzle,1710,Paid On Time
bc99cf1f-5a53-4c39-889c-c9b930623896,38,Female,95674,539,Groceries,Affirm,249,Paid On Time
6431bee1-93e9-4a91-8ae5-79506b4b7d23,48,Female,103671,331,Groceries,Afterpay,124,Defaulted
43d779a4-57ca-482a-b163-403b8ddb15a4,60,Non-Binary,90762,824,Electronics,Sezzle,426,Paid On Time
c0dc3459-e42d-46e8-aaf5-3e310000062a,23,Female,116020,539,Fashion,Sezzle,243,Paid On Time
27db9357-8b3b-439a-ab41-aaea43fb3b6c,31,Female,92164,641,Electronics,Affirm,1406,Paid On Time
969128ab-e3aa-4ac6-9893-8485d55ac9f1,50,Female,111470,812,Travel,Afterpay,1431,Paid On Time
fcfa918f-6e00-4e52-8279-b8834a36f52f,24,Male,54585,634,Electronics,Klarna,1917,Paid On Time
e1109ef3-0d9b-4dca-818c-c34b987db188,41,Female,100393,313,Groceries,Sezzle,186,Late Payment
4f33b4f3-0007-49f7-952b-8402adc539aa,26,Male,43490,746,Beauty,Klarna,218,Paid On Time
0d094848-787f-411b-8360-198d617dfbb5,28,Female,100614,403,Home & Furniture,Affirm,117,Late Payment
86393435-61b0-4251-ac6e-77cdd9d03eb7,40,Female,58821,348,Fashion,Sezzle,50,Paid On Time
aa86e810-fe8a-4b79-8537-81ab6c2f63d2,19,Male,116103,407,Electronics,Klarna,1874,Defaulted
77dac8f0-358c-461a-b94a-1040f25b208e,32,Male,86042,773,Travel,Klarna,818,Paid On Time
6e0a5b6d-5215-4511-9680-c12832b08faa,52,Male,68580,452,Home & Furniture,Affirm,34,Paid On Time
720495a7-9758-40a6-89e0-6ca4d1c11f61,53,Non-Binary,46143,351,Home & Furniture,Affirm,171,Paid On Time
7afb7571-d9c0-4bcf-93f4-75791e141e9a,45,Non-Binary,118649,338,Fashion,Afterpay,80,Paid On Time
7bce902d-8727-459b-94d7-fd99b6c21df3,56,Female,104527,838,Beauty,Affirm,108,Paid On Time
9f90fd96-1362-420c-a8a1-7a8144948af8,61,Female,70458,456,Groceries,Afterpay,67,Defaulted
428c57a1-0392-4d2c-89b8-754e4d2c3962,21,Male,55915,514,Home & Furniture,Affirm,210,Paid On Time
9644d395-615c-4a5b-aa31-b580ea771608,27,Male,97855,802,Home & Furniture,Sezzle,165,Paid On Time
5f9473a1-49ec-4f08-9aee-825b29a0a948,23,Male,22662,602,Groceries,Affirm,77,Late Payment
40b4d7d0-4211-4116-9e1d-366075b3e07c,47,Male,39126,769,Fashion,Affirm,137,Defaulted
1c76ebe4-1b12-4975-963a-200e4271b762,63,Male,104805,789,Fashion,Affirm,230,Paid On Time
60f19abb-fe73-480b-9519-be99b77d261f,52,Male,22155,644,Groceries,Afterpay,42,Paid On Time
5c544440-fb9f-41d4-99b3-8b4e3baafb3e,60,Female,38316,752,Electronics,Sezzle,347,Paid On Time
9edaefea-71b2-44d0-a729-607530213d1f,27,Male,42705,708,Electronics,Klarna,726,Paid On Time
5908dda4-3c08-4a40-9ce3-5b4d8823a8dd,49,Male,83198,459,Home & Furniture,Sezzle,261,Late Payment
27b36aab-589c-4cb4-9a53-8f9cb7877ab0,59,Female,106684,418,Beauty,Affirm,265,Paid On Time
c7308bb7-7661-4ad2-873c-ff255baca8b6,59,Male,34089,674,Travel,Sezzle,731,Paid On Time
d32d9264-dd37-46b4-a780-ef20195e2afa,20,Male,58758,409,Home & Furniture,Affirm,279,Late Payment
3b2636ca-90b2-4e00-8fd6-aa713c9e2b2f,43,Male,29858,607,Home & Furniture,Affirm,165,Paid On Time
255da1b0-0ead-49d8-89e8-6aec1aed01af,32,Female,49682,458,Beauty,Klarna,202,Paid On Time
3b9b8425-7d40-44d3-bc09-233b89ab2b90,34,Female,47628,308,Fashion,Sezzle,283,Paid On Time
1787c22d-95a4-4ad1-b2be-bab686633184,44,Female,86897,488,Fashion,Klarna,116,Paid On Time
0ab035ae-4dd0-4c3c-a94d-f27a46f73bd9,35,Male,81148,544,Travel,Affirm,1997,Paid On Time
3bc2192d-d402-48c1-8c9e-4b7e73545b63,36,Male,39113,347,Beauty,Sezzle,62,Defaulted
a6a7ea4f-38bd-4d10-9e45-54b5b9a2c319,29,Male,49311,400,Fashion,Sezzle,178,Late Payment
a6d198bf-2d03-45c6-a43b-bcb4172a8969,41,Male,85966,464,Groceries,Klarna,290,Paid On Time
a809b766-7593-4418-a4e8-a7e16bc8f5c4,22,Female,116409,620,Fashion,Afterpay,269,Paid On Time
0f1b6b51-fcbb-45ec-aed6-3f15a9df427a,41,Female,84245,771,Home & Furniture,Afterpay,223,Paid On Time
1c11f3f3-0ca5-4427-817b-6373ff18105e,44,Male,76991,792,Fashion,Sezzle,26,Paid On Time
0c8a1f13-0e31-4257-9859-9aeaa807c565,47,Female,116074,647,Beauty,Afterpay,191,Late Payment
1b3cc5f2-c353-4a53-ac38-1d406ac5401f,32,Male,53909,352,Travel,Affirm,2252,Paid On Time
d7593fc2-4ab7-41a8-9531-c4e6e41e35f3,64,Male,84122,613,Travel,Affirm,1373,Late Payment
94925d1f-6268-416e-9acf-28632b8d36f7,55,Male,69256,474,Home & Furniture,Sezzle,108,Defaulted
14f73b5c-fe85-4d72-827c-8fd806dbf386,61,Female,91365,822,Electronics,Affirm,1722,Paid On Time
fcbe3c2c-2fe9-4505-9e0a-9bf29f273490,51,Male,115966,355,Beauty,Sezzle,271,Paid On Time
60610ac1-208e-40a2-bdce-80c3bf2d5c38,44,Female,104743,475,Travel,Afterpay,2275,Late Payment
cbda8288-c732-4078-8e3a-5a7b89d112fa,37,Male,34955,497,Home & Furniture,Afterpay,246,Late Payment
fcdff043-581c-4cbb-89e7-64c0ce0ab215,58,Male,63281,313,Beauty,Afterpay,83,Late Payment
499d1cc1-1903-49ec-8074-7d49e75eefea,49,Male,99560,712,Fashion,Sezzle,201,Paid On Time
a92f7118-307a-4487-8b6a-8fc6c99fa9cd,21,Male,83509,635,Fashion,Sezzle,144,Paid On Time
bc2aa203-3dd2-44d0-a685-dfd419ce6424,22,Female,31754,751,Electronics,Affirm,1684,Paid On Time
776a999e-0d5f-41ef-8c0b-e6dfc7fbf87a,25,Female,62356,511,Travel,Affirm,1919,Paid On Time
323535f0-c1d1-4dfc-bd7e-977afbcf3a3f,39,Male,100062,574,Groceries,Affirm,192,Paid On Time
c5352cdd-83d0-43cf-a697-eb98823ad03c,59,Female,97873,607,Groceries,Sezzle,162,Paid On Time
589940b7-b1d3-4482-b3d1-2683724b463c,24,Male,59497,438,Groceries,Klarna,177,Paid On Time
ff91900b-1910-4053-98a1-0544901f03dc,39,Female,43424,714,Fashion,Affirm,164,Paid On Time
cd131c70-1ddb-46e8-a069-b10b5b26c368,63,Female,27042,564,Groceries,Klarna,173,Defaulted
e710b15f-c365-4c94-aead-f41976038268,47,Male,39417,449,Beauty,Afterpay,160,Late Payment
12056af1-5a59-4988-afa6-44ee64c16061,54,Female,49623,332,Home & Furniture,Afterpay,161,Paid On Time
aeb79ced-a547-44e3-b7b2-7d676fdf7100,33,Male,67258,693,Fashion,Sezzle,228,Paid On Time
19b9a50e-6d99-4de0-a82d-659a208d8055,32,Male,65070,555,Electronics,Sezzle,816,Paid On Time
40dbc81d-0aac-4745-9818-7df07ad2bdc3,22,Female,117784,476,Home & Furniture,Affirm,223,Paid On Time
3936289e-1e1a-4bde-8e7d-3be223ebbfbf,20,Male,63606,306,Travel,Afterpay,1754,Defaulted
ff126e22-5ce7-4580-94f1-8664c3a14104,40,Male,101406,775,Beauty,Klarna,265,Paid On Time
59f6364d-29a0-4967-aa8d-0ca3ea630691,27,Male,31340,369,Home & Furniture,Klarna,273,Defaulted
834ab633-4e9c-41a3-86f4-16b9d0eb1dff,22,Female,41663,363,Groceries,Affirm,296,Paid On Time
d3322e1d-94d3-4c9d-b701-4db0561e4678,40,Male,110707,458,Groceries,Klarna,204,Late Payment
c89a46cb-36d2-4439-826b-f489ae2ca103,32,Male,39055,401,Fashion,Afterpay,37,Defaulted
5d76cebc-d27f-46d7-b39c-b988f13aafbe,35,Male,119780,375,Beauty,Afterpay,152,Paid On Time
dcaa4c00-d6f1-41f7-a940-72bd318cdb02,42,Male,35592,542,Travel,Klarna,2781,Paid On Time
97cedb4c-5edb-40cc-85b2-19ef8fdfcf77,25,Female,85012,637,Beauty,Affirm,176,Paid On Time
738e5edd-a25d-4528-873f-57cee2cae8be,48,Male,108479,672,Home & Furniture,Klarna,63,Paid On Time
00331830-cff0-437c-8677-208333a22ef9,38,Female,88728,548,Travel,Affirm,567,Defaulted
e633c219-0907-4b3c-9710-725345e4ca2d,19,Female,58894,675,Fashion,Klarna,46,Paid On Time
766593e0-5bfa-4162-b3a8-1bd715c27472,39,Male,114568,414,Groceries,Afterpay,139,Defaulted
54958e09-3cad-494e-8a39-bef10a98571a,25,Male,58235,541,Beauty,Klarna,283,Paid On Time
ff371c46-4303-4881-b695-3675096ecc9a,40,Female,58597,306,Travel,Afterpay,2845,Late Payment
deff21c9-ec41-455d-bc5f-217aa42a6a92,49,Female,20217,475,Groceries,Sezzle,199,Defaulted
192d8d19-22d3-40f6-87cc-d3b5521fea50,25,Female,90435,493,Groceries,Affirm,230,Paid On Time
3bced4f2-719a-45a4-8847-3c37ce98ae09,21,Female,81629,837,Travel,Sezzle,2408,Paid On Time
e3d0b07e-89cc-472a-a634-df4de6aa472c,47,Female,103849,673,Electronics,Affirm,1022,Paid On Time
25b8d039-2805-4039-a243-f2b63d025cd3,36,Non-Binary,115321,767,Beauty,Klarna,62,Late Payment
71e91a19-828e-419e-afc7-0009fc8663a6,40,Female,93951,742,Travel,Afterpay,2193,Paid On Time
27a732da-a7ed-4764-82a8-8ca137f0c615,35,Male,68847,438,Groceries,Sezzle,143,Late Payment
0110d39e-7daa-4172-a145-595bf2c71414,46,Female,43163,748,Travel,Afterpay,2545,Paid On Time
a2c1f574-62de-4cd7-b4af-245b0a47f01d,40,Male,77741,399,Groceries,Affirm,286,Defaulted
fc11aae1-1359-4512-bd06-65a976df1b1b,50,Male,56210,465,Beauty,Affirm,47,Defaulted
a930e375-0a1a-4a20-938c-306779358980,64,Female,30520,614,Home & Furniture,Afterpay,110,Late Payment
a6fef5bf-ef7d-4a51-bcc7-72418a7c02a4,35,Male,49376,758,Electronics,Affirm,243,Paid On Time
71a55850-f4d3-48a1-aa76-9a56b3ba5229,61,Male,116682,519,Groceries,Sezzle,213,Paid On Time
06cc76d0-f81e-4e10-85cb-4c9ac5778dcd,50,Male,107119,767,Fashion,Afterpay,294,Paid On Time
65ced47f-89cc-47f2-893c-a9dc721a08f1,24,Male,28544,408,Travel,Sezzle,359,Late Payment
19cd3ddf-d12b-4fac-af50-2d3bf84b4972,45,Male,30965,659,Fashion,Afterpay,45,Paid On Time
f5440b39-5784-4976-9b44-8269a2a831bb,18,Female,107515,620,Home & Furniture,Sezzle,64,Paid On Time
3d181d73-4cca-445d-a756-bed29db8a898,56,Male,95441,768,Fashion,Sezzle,92,Paid On Time
6eed4bf8-ebc2-4c6f-af36-59f7cae45715,51,Female,99510,822,Electronics,Klarna,414,Paid On Time
75844e25-4862-494e-bb51-09ba38c300a7,56,Female,90785,614,Groceries,Sezzle,65,Paid On Time
4efc22d3-25d8-4a4e-b900-cd0c00d3190f,36,Female,46510,759,Electronics,Klarna,642,Paid On Time
180b76d2-33e7-4c41-861d-76627b9bd2e4,48,Male,40139,804,Fashion,Afterpay,23,Paid On Time
