Timestamp,ID,Protocol,Direction,NumField,MessageType,Message,HexData,Empty,TimeIndex,TimeSeconds,MessageCategory
12:39:19,903634,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1432,45559,Signaling
12:39:19,903736,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1433,45559,Other
12:39:19,903736,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1434,45559,Signaling
12:39:20,903838,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1435,45560,Other
12:39:20,903838,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1436,45560,Signaling
12:39:20,903940,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1437,45560,Other
12:39:20,903940,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1438,45560,Signaling
12:39:21,904042,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1439,45561,Other
12:39:21,904042,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1440,45561,Signaling
12:39:21,904144,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1441,45561,Other
12:39:21,904144,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1442,45561,Signaling
12:39:22,904246,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1443,45562,Other
12:39:22,904246,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1444,45562,Signaling
12:39:22,904348,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1445,45562,Other
12:39:22,904348,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1446,45562,Signaling
12:39:23,904450,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1447,45563,Other
12:39:23,904450,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1448,45563,Signaling
12:39:23,904552,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1449,45563,Other
12:39:23,904552,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1450,45563,Signaling
12:39:24,904654,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1451,45564,Other
12:39:24,904654,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1452,45564,Signaling
12:39:24,904756,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1453,45564,Other
12:39:24,904756,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1454,45564,Signaling
12:39:25,904858,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1455,45565,Other
12:39:25,904858,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1456,45565,Signaling
12:39:25,904960,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1457,45565,Other
12:39:25,904960,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1458,45565,Signaling
12:39:26,905062,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1459,45566,Other
12:39:26,905062,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1460,45566,Signaling
12:39:26,905164,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1461,45566,Other
12:39:26,905164,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1462,45566,Signaling
12:39:27,905266,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1463,45567,Other
12:39:27,905266,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1464,45567,Signaling
12:39:27,905368,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1465,45567,Other
12:39:27,905368,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1466,45567,Signaling
12:39:27,905470,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1467,45567,Other
12:39:27,905470,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1468,45567,Signaling
12:39:28,905572,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1469,45568,Other
12:39:28,905572,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1470,45568,Signaling
12:39:28,905674,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1471,45568,Other
12:39:28,905674,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1472,45568,Signaling
12:39:29,905776,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1473,45569,Other
12:39:29,905776,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1474,45569,Signaling
12:39:29,905878,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1475,45569,Other
12:39:29,905878,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1476,45569,Signaling
12:39:30,905980,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1477,45570,Other
12:39:30,905980,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1478,45570,Signaling
12:39:30,906082,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1479,45570,Other
12:39:30,906082,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1480,45570,Signaling
12:39:31,906184,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1481,45571,Other
12:39:31,906184,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1482,45571,Signaling
12:39:31,906286,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1483,45571,Other
12:39:31,906286,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1484,45571,Signaling
12:39:32,906388,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1485,45572,Other
12:39:32,906388,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1486,45572,Signaling
12:39:32,906490,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1487,45572,Other
12:39:32,906490,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1488,45572,Signaling
12:39:33,906592,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1489,45573,Other
12:39:33,906592,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1490,45573,Signaling
12:39:33,906694,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1491,45573,Other
12:39:33,906694,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1492,45573,Signaling
12:39:34,906796,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1493,45574,Other
12:39:34,906796,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1494,45574,Signaling
12:39:34,906898,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1495,45574,Other
12:39:34,906898,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1496,45574,Signaling
12:39:35,907000,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1497,45575,Other
12:39:35,907000,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1498,45575,Signaling
12:39:35,907102,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1499,45575,Other
12:39:35,907102,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1500,45575,Signaling
12:39:35,907204,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1501,45575,Other
12:39:35,907204,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1502,45575,Signaling
12:39:36,907306,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1503,45576,Other
12:39:36,907306,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1504,45576,Signaling
12:39:36,907408,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1505,45576,Other
12:39:36,907408,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1506,45576,Signaling
12:39:37,907510,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1507,45577,Other
12:39:37,907510,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1508,45577,Signaling
12:39:37,907612,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x25 0x06 0x21 0x00 0x05 0xF4 0x0B 0x92 0x7D 0x12 0x9B 0x33 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1509,45577,Other
12:39:37,907612,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1510,45577,Signaling
12:39:38,907714,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1511,45578,Other
12:39:38,907714,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1512,45578,Signaling
12:39:38,907816,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1513,45578,Other
12:39:38,907816,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1514,45578,Signaling
12:39:39,907918,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1515,45579,Other
12:39:39,907918,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1516,45579,Signaling
12:39:39,908020,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1517,45579,Other
12:39:39,908020,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1518,45579,Signaling
12:39:40,908122,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1519,45580,Other
12:39:40,908122,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1520,45580,Signaling
12:39:40,908224,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1521,45580,Other
12:39:40,908224,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1522,45580,Signaling
12:39:41,908326,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x25 0x06 0x21 0x00 0x05 0xF4 0x0B 0x92 0x7D 0x12 0x9B 0x33 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1523,45581,Other
12:39:41,908326,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1524,45581,Signaling
12:39:41,908428,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1525,45581,Other
12:39:41,908428,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1526,45581,Signaling
12:39:42,908530,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1527,45582,Other
12:39:42,908530,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1528,45582,Signaling
12:39:42,908632,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1529,45582,Other
12:39:42,908632,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1530,45582,Signaling
12:39:42,908669,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_2",  0x59 0x06 0x1A 0x9F 0xAB 0x50 0x24 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xFF 0xA9 0xDF 0xFF, ,1531,45582,Other
12:39:42,908669,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_2, , , ,1532,45582,Other
12:39:42,908720,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_3",  0x49 0x06 0x1B 0x2B 0xDF 0x05 0xF5 0x61 0x00 0x68 0xD0 0x00 0x01 0x64 0x40 0x06 0xA9 0xDF 0xFF 0x3C 0x2B 0x2B 0x2B, ,1533,45582,Other
12:39:42,908720,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_3, , , ,1534,45582,Other
12:39:42,908734,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1535,45582,Other
12:39:42,908734,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1536,45582,Signaling
12:39:43,908771,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_4",  0x31 0x06 0x1C 0x05 0xF5 0x61 0x00 0x68 0x40 0x06 0xA9 0xDF 0xFF 0x01 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1537,45583,Other
12:39:43,908771,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_4, , , ,1538,45583,Other
12:39:43,908822,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_13",  0x01 0x06 0x00 0xF0 0x1A 0x38 0x48 0x7C 0xC9 0x32 0xA6 0x0C 0x25 0xA4 0xCB 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1539,45583,Other
12:39:43,908822,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_13, , , ,1540,45583,Other
12:39:43,908836,CCCH,Down, , ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR PAGING_REQUEST_TYPE_1",  0x15 0x06 0x21 0x00 0x01 0xF0 0x9B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B 0x2B, ,1541,45583,Other
12:39:43,908836,CCCH,Down, , RR PAGING_REQUEST_TYPE_1, , , ,1542,45583,Signaling
12:39:43,908873,BCCH,Down,867, ," SAPI: 0 C: UI-Frame,                                       M:0 Length: 23    MT:RR SYSTEM_INFORMATION_TYPE_2",  0x59 0x06 0x1A 0x9F 0xAB 0x50 0x24 0x40 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0x00 0xFF 0xA9 0xDF 0xFF, ,1543,45583,Other
12:39:43,908873,BCCH,Down,867, RR SYSTEM_INFORMATION_TYPE_2, , , ,1544,45583,Other
