item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,sale_date,channel,channel_campaigns
107,1096,288,2,57.11,57.11,0,0.00%,0,114.22,2025-05-04,E-commerce,Website Banner
1752,146,288,2,57.11,57.11,0,0.00%,0,114.22,2025-04-15,E-commerce,Website Banner
2222,1160,103,2,57,57,0,0.00%,0,114,2025-04-19,E-commerce,Website Banner
2233,447,103,2,57,57,0,0.00%,0,114,2025-04-19,App Mobile,App Mobile
1499,601,357,2,56.91,56.91,0,0.00%,0,113.82,2025-05-31,E-commerce,Website Banner
2406,1061,357,2,56.91,56.91,0,0.00%,0,113.82,2025-05-04,App Mobile,App Mobile
238,711,407,2,56.84,56.84,0,0.00%,0,113.68,2025-05-24,App Mobile,App Mobile
13,1326,294,2,56.69,56.69,0,0.00%,0,113.38,2025-05-18,E-commerce,Website Banner
2221,1038,303,2,56.58,56.58,0,0.00%,0,113.16,2025-04-05,E-commerce,Website Banner
268,644,100,2,56.44,56.44,0,0.00%,0,112.88,2025-04-04,E-commerce,Website Banner
396,711,100,2,56.44,56.44,0,0.00%,0,112.88,2025-05-24,App Mobile,App Mobile
868,582,117,2,56.06,56.06,0,0.00%,0,112.12,2025-04-06,E-commerce,Website Banner
2330,124,117,2,56.06,56.06,0,0.00%,0,112.12,2025-04-19,E-commerce,Website Banner
568,730,422,2,55.91,55.91,0,0.00%,0,111.82,2025-05-19,E-commerce,Website Banner
2343,1038,156,2,55.52,55.52,0,0.00%,0,111.04,2025-04-05,E-commerce,Website Banner
1527,238,265,2,55.25,55.25,0,0.00%,0,110.5,2025-05-19,E-commerce,Website Banner
75,264,124,2,55.04,55.04,0,0.00%,0,110.08,2025-05-31,App Mobile,App Mobile
2468,165,124,2,55.04,55.04,0,0.00%,0,110.08,2025-05-28,E-commerce,Website Banner
536,934,188,2,55.01,55.01,0,0.00%,0,110.02,2025-05-16,E-commerce,Website Banner
1221,396,188,2,55.01,55.01,0,0.00%,0,110.02,2025-05-28,E-commerce,Website Banner
1283,1187,188,2,55.01,55.01,0,0.00%,0,110.02,2025-04-14,E-commerce,Website Banner
3025,333,461,2,54.91,54.91,0,0.00%,0,109.82,2025-05-22,E-commerce,Website Banner
926,521,481,2,54.87,54.87,0,0.00%,0,109.74,2025-04-05,App Mobile,App Mobile
1967,1269,481,2,54.87,54.87,0,0.00%,0,109.74,2025-06-14,App Mobile,App Mobile
3014,780,481,2,54.87,54.87,0,0.00%,0,109.74,2025-04-13,App Mobile,App Mobile
1177,6,32,2,54.83,54.83,0,0.00%,0,109.66,2025-06-14,E-commerce,Website Banner
2431,38,168,2,54.74,54.74,0,0.00%,0,109.48,2025-05-26,E-commerce,Website Banner
2506,1317,168,2,54.74,54.74,0,0.00%,0,109.48,2025-04-06,E-commerce,Website Banner
954,65,496,2,54.61,54.61,0,0.00%,0,109.22,2025-05-06,E-commerce,Website Banner
2369,781,496,2,54.61,54.61,0,0.00%,0,109.22,2025-04-23,App Mobile,App Mobile
3064,430,45,2,54.16,54.16,0,0.00%,0,108.32,2025-04-18,E-commerce,Website Banner
2449,1143,433,2,60.12,54.11,6.01,10.00%,1,108.22,2025-06-04,E-commerce,Email
2638,251,472,2,59.9,53.91,5.99,10.00%,1,107.82,2025-06-04,E-commerce,Email
61,537,154,2,53.74,53.74,0,0.00%,0,107.48,2025-04-30,E-commerce,Website Banner
3263,512,406,2,53.74,53.74,0,0.00%,0,107.48,2025-06-04,App Mobile,App Mobile
1162,1249,221,2,53.7,53.7,0,0.00%,0,107.4,2025-06-13,E-commerce,Website Banner
2886,165,221,2,53.7,53.7,0,0.00%,0,107.4,2025-05-28,E-commerce,Website Banner
1331,541,127,2,53.67,53.67,0,0.00%,0,107.34,2025-04-27,App Mobile,App Mobile
1897,212,127,2,53.67,53.67,0,0.00%,0,107.34,2025-05-05,App Mobile,App Mobile
817,566,52,2,53.61,53.61,0,0.00%,0,107.22,2025-04-21,E-commerce,Website Banner
2337,104,52,2,53.61,53.61,0,0.00%,0,107.22,2025-04-20,App Mobile,App Mobile
744,354,368,2,53.48,53.48,0,0.00%,0,106.96,2025-04-04,App Mobile,App Mobile
786,1155,458,2,53.35,53.35,0,0.00%,0,106.7,2025-05-23,E-commerce,Website Banner
1795,1335,458,2,53.35,53.35,0,0.00%,0,106.7,2025-04-24,App Mobile,App Mobile
2989,1276,458,2,53.35,53.35,0,0.00%,0,106.7,2025-05-06,App Mobile,App Mobile
1647,488,331,2,53.34,53.34,0,0.00%,0,106.68,2025-05-15,E-commerce,Website Banner
758,217,442,2,53.27,53.27,0,0.00%,0,106.54,2025-04-06,E-commerce,Website Banner
485,285,73,2,53.25,53.25,0,0.00%,0,106.5,2025-05-29,App Mobile,App Mobile
346,1013,133,2,53.05,53.05,0,0.00%,0,106.1,2025-04-30,App Mobile,App Mobile
679,1195,133,2,53.05,53.05,0,0.00%,0,106.1,2025-04-22,App Mobile,App Mobile
1532,815,25,2,52.94,52.94,0,0.00%,0,105.88,2025-04-27,App Mobile,App Mobile
2372,861,25,2,52.94,52.94,0,0.00%,0,105.88,2025-04-21,E-commerce,Website Banner
2919,516,25,2,52.94,52.94,0,0.00%,0,105.88,2025-04-05,E-commerce,Website Banner
2082,282,147,2,52.91,52.91,0,0.00%,0,105.82,2025-05-26,App Mobile,App Mobile
1428,329,299,2,52.65,52.65,0,0.00%,0,105.3,2025-04-04,E-commerce,Website Banner
1746,838,299,2,52.65,52.65,0,0.00%,0,105.3,2025-05-27,E-commerce,Website Banner
26,399,220,2,52.6,52.6,0,0.00%,0,105.2,2025-05-04,App Mobile,App Mobile
3202,1196,432,2,52.39,52.39,0,0.00%,0,104.78,2025-05-23,App Mobile,App Mobile
2705,1052,77,2,52.38,52.38,0,0.00%,0,104.76,2025-04-24,E-commerce,Website Banner
2716,1096,77,2,52.38,52.38,0,0.00%,0,104.76,2025-05-04,E-commerce,Website Banner
330,796,445,2,52.28,52.28,0,0.00%,0,104.56,2025-04-05,App Mobile,App Mobile
682,787,57,2,52.28,52.28,0,0.00%,0,104.56,2025-06-17,E-commerce,Website Banner
1679,824,445,2,52.28,52.28,0,0.00%,0,104.56,2025-05-05,E-commerce,Website Banner
1869,799,57,2,52.28,52.28,0,0.00%,0,104.56,2025-04-16,App Mobile,App Mobile
2171,277,217,2,52.12,52.12,0,0.00%,0,104.24,2025-05-26,E-commerce,Website Banner
2748,853,282,2,52.12,52.12,0,0.00%,0,104.24,2025-04-28,App Mobile,App Mobile
1441,670,275,2,52.11,52.11,0,0.00%,0,104.22,2025-05-27,App Mobile,App Mobile
3225,566,275,2,52.11,52.11,0,0.00%,0,104.22,2025-04-21,E-commerce,Website Banner
882,479,203,2,52.1,52.1,0,0.00%,0,104.2,2025-05-20,E-commerce,Website Banner
311,146,440,2,52.08,52.08,0,0.00%,0,104.16,2025-04-15,E-commerce,Website Banner
1788,1275,426,2,51.97,51.97,0,0.00%,0,103.94,2025-04-04,App Mobile,App Mobile
195,435,17,2,51.9,51.9,0,0.00%,0,103.8,2025-04-27,App Mobile,App Mobile
1993,739,468,2,51.8,51.8,0,0.00%,0,103.6,2025-05-05,App Mobile,App Mobile
2684,937,468,2,51.8,51.8,0,0.00%,0,103.6,2025-06-16,App Mobile,App Mobile
2612,158,361,2,51.76,51.76,0,0.00%,0,103.52,2025-04-13,E-commerce,Website Banner
3183,348,361,2,51.76,51.76,0,0.00%,0,103.52,2025-05-30,E-commerce,Website Banner
2824,918,341,2,51.4,51.4,0,0.00%,0,102.8,2025-04-15,E-commerce,Website Banner
85,504,386,2,51.38,51.38,0,0.00%,0,102.76,2025-04-06,App Mobile,App Mobile
960,262,170,2,51.27,51.27,0,0.00%,0,102.54,2025-04-29,App Mobile,App Mobile
709,1031,28,2,51.18,51.18,0,0.00%,0,102.36,2025-06-04,App Mobile,App Mobile
879,885,28,2,51.18,51.18,0,0.00%,0,102.36,2025-04-22,App Mobile,App Mobile
2865,209,252,2,51.17,51.17,0,0.00%,0,102.34,2025-05-31,App Mobile,App Mobile
499,444,396,2,51,51,0,0.00%,0,102,2025-05-19,E-commerce,Website Banner
478,663,421,2,50.89,50.89,0,0.00%,0,101.78,2025-04-06,E-commerce,Website Banner
1770,768,421,2,50.89,50.89,0,0.00%,0,101.78,2025-05-28,E-commerce,Website Banner
2053,612,450,2,50.85,50.85,0,0.00%,0,101.7,2025-05-25,App Mobile,App Mobile
2142,156,273,2,50.72,50.72,0,0.00%,0,101.44,2025-05-24,E-commerce,Website Banner
700,318,488,2,50.68,50.68,0,0.00%,0,101.36,2025-04-17,E-commerce,Website Banner
774,1085,488,2,50.68,50.68,0,0.00%,0,101.36,2025-05-14,E-commerce,Website Banner
2289,479,253,2,50.55,50.55,0,0.00%,0,101.1,2025-05-20,E-commerce,Website Banner
1285,377,193,2,50.52,50.52,0,0.00%,0,101.04,2025-05-14,E-commerce,Website Banner
3153,405,370,2,50.34,50.34,0,0.00%,0,100.68,2025-05-20,E-commerce,Website Banner
413,1244,150,2,50.04,50.04,0,0.00%,0,100.08,2025-05-31,E-commerce,Website Banner
636,351,150,2,50.04,50.04,0,0.00%,0,100.08,2025-05-27,E-commerce,Website Banner
3366,1205,69,2,49.98,49.98,0,0.00%,0,99.96,2025-05-28,E-commerce,Website Banner
1313,578,487,2,49.84,49.84,0,0.00%,0,99.68,2025-04-25,App Mobile,App Mobile
1592,760,487,2,49.84,49.84,0,0.00%,0,99.68,2025-04-04,E-commerce,Website Banner
1717,843,487,2,49.84,49.84,0,0.00%,0,99.68,2025-06-06,App Mobile,App Mobile
2006,1170,436,2,49.81,49.81,0,0.00%,0,99.62,2025-04-06,App Mobile,App Mobile
2265,610,436,2,49.81,49.81,0,0.00%,0,99.62,2025-05-30,E-commerce,Website Banner
1275,1016,219,2,49.76,49.76,0,0.00%,0,99.52,2025-04-22,E-commerce,Website Banner
1362,400,219,2,49.76,49.76,0,0.00%,0,99.52,2025-04-21,App Mobile,App Mobile
1929,489,219,2,49.76,49.76,0,0.00%,0,99.52,2025-06-13,E-commerce,Website Banner
2108,609,219,2,49.76,49.76,0,0.00%,0,99.52,2025-05-22,App Mobile,App Mobile
2924,188,219,2,49.76,49.76,0,0.00%,0,99.52,2025-05-04,E-commerce,Website Banner
3170,637,219,2,49.76,49.76,0,0.00%,0,99.52,2025-04-18,App Mobile,App Mobile
2214,469,268,2,49.59,49.59,0,0.00%,0,99.18,2025-05-25,E-commerce,Website Banner
1486,445,107,2,55.06,49.55,5.51,10.00%,1,99.11,2025-06-05,E-commerce,Email
255,245,43,2,49.4,49.4,0,0.00%,0,98.8,2025-05-29,E-commerce,Website Banner
2132,369,43,2,49.4,49.4,0,0.00%,0,98.8,2025-04-29,E-commerce,Website Banner
2576,1085,232,2,49.34,49.34,0,0.00%,0,98.68,2025-05-14,E-commerce,Website Banner
2960,298,232,2,49.34,49.34,0,0.00%,0,98.68,2025-05-18,E-commerce,Website Banner
2900,350,175,2,49.16,49.16,0,0.00%,0,98.32,2025-04-19,E-commerce,Website Banner
913,850,130,2,49.12,49.12,0,0.00%,0,98.24,2025-04-19,E-commerce,Website Banner
2212,627,216,2,48.86,48.86,0,0.00%,0,97.72,2025-05-23,App Mobile,App Mobile
849,221,295,2,48.73,48.73,0,0.00%,0,97.46,2025-05-16,E-commerce,Website Banner
1837,10,218,2,48.73,48.73,0,0.00%,0,97.46,2025-05-21,E-commerce,Website Banner
1389,484,301,2,48.72,48.72,0,0.00%,0,97.44,2025-04-26,App Mobile,App Mobile
750,326,460,2,48.64,48.64,0,0.00%,0,97.28,2025-04-19,E-commerce,Website Banner
1756,906,460,2,48.64,48.64,0,0.00%,0,97.28,2025-04-28,E-commerce,Website Banner
1200,424,34,2,48.34,48.34,0,0.00%,0,96.68,2025-05-22,App Mobile,App Mobile
2671,314,34,2,48.34,48.34,0,0.00%,0,96.68,2025-05-18,E-commerce,Website Banner
1153,1343,230,2,48.3,48.3,0,0.00%,0,96.6,2025-05-28,E-commerce,Website Banner
2923,932,189,2,48.12,48.12,0,0.00%,0,96.24,2025-06-14,App Mobile,App Mobile
2033,35,121,2,47.91,47.91,0,0.00%,0,95.82,2025-04-27,E-commerce,Website Banner
474,1328,409,2,47.84,47.84,0,0.00%,0,95.68,2025-06-16,E-commerce,Website Banner
273,1079,447,2,47.66,47.66,0,0.00%,0,95.32,2025-06-15,App Mobile,App Mobile
614,414,447,2,47.66,47.66,0,0.00%,0,95.32,2025-06-14,App Mobile,App Mobile
1560,719,482,2,47.59,47.59,0,0.00%,0,95.18,2025-04-22,E-commerce,Website Banner
1907,265,482,2,47.59,47.59,0,0.00%,0,95.18,2025-05-26,App Mobile,App Mobile
2858,1259,482,2,47.59,47.59,0,0.00%,0,95.18,2025-04-15,E-commerce,Website Banner
1758,1263,410,2,47.47,47.47,0,0.00%,0,94.94,2025-04-22,App Mobile,App Mobile
1287,1040,470,2,67.73,47.41,20.32,30.00%,1,94.82,2025-05-16,App Mobile,Social Media
873,29,68,2,47.27,47.27,0,0.00%,0,94.54,2025-04-25,App Mobile,App Mobile
23,1066,118,2,46.99,46.99,0,0.00%,0,93.98,2025-05-14,E-commerce,Website Banner
1140,299,296,2,67.07,46.95,20.12,30.00%,1,93.9,2025-05-13,App Mobile,Social Media
778,1149,449,2,46.9,46.9,0,0.00%,0,93.8,2025-05-30,E-commerce,Website Banner
2659,1214,275,2,52.11,46.9,5.21,10.00%,1,93.8,2025-06-06,E-commerce,Email
2680,129,449,2,46.9,46.9,0,0.00%,0,93.8,2025-05-26,App Mobile,App Mobile
3265,335,132,2,46.9,46.9,0,0.00%,0,93.8,2025-04-15,App Mobile,App Mobile
1194,588,239,2,66.99,46.89,20.1,30.00%,1,93.79,2025-05-14,App Mobile,Social Media
2367,528,239,2,66.99,46.89,20.1,30.00%,1,93.79,2025-05-17,App Mobile,Social Media
2596,131,228,2,46.89,46.89,0,0.00%,0,93.78,2025-04-22,E-commerce,Website Banner
3041,106,136,2,46.8,46.8,0,0.00%,0,93.6,2025-04-25,E-commerce,Website Banner
384,1226,478,2,66.52,46.56,19.96,30.00%,1,93.13,2025-05-18,App Mobile,Social Media
308,291,137,2,46.52,46.52,0,0.00%,0,93.04,2025-04-30,E-commerce,Website Banner
2965,226,137,2,46.52,46.52,0,0.00%,0,93.04,2025-04-23,App Mobile,App Mobile
1271,199,383,2,66.38,46.47,19.91,30.00%,1,92.93,2025-05-19,App Mobile,Social Media
1774,36,200,2,46.41,46.41,0,0.00%,0,92.82,2025-05-28,E-commerce,Website Banner
2479,714,200,2,46.41,46.41,0,0.00%,0,92.82,2025-04-18,App Mobile,App Mobile
1540,602,345,2,46.36,46.36,0,0.00%,0,92.72,2025-04-28,E-commerce,Website Banner
3163,116,351,2,46.11,46.11,0,0.00%,0,92.22,2025-05-04,App Mobile,App Mobile
1324,704,261,2,46.1,46.1,0,0.00%,0,92.2,2025-05-18,E-commerce,Website Banner
1782,591,62,2,46.09,46.09,0,0.00%,0,92.18,2025-05-23,E-commerce,Website Banner
2933,133,155,2,46.07,46.07,0,0.00%,0,92.14,2025-06-14,App Mobile,App Mobile
2379,61,333,2,46.04,46.04,0,0.00%,0,92.08,2025-05-26,App Mobile,App Mobile
450,1000,161,2,45.75,45.75,0,0.00%,0,91.5,2025-05-20,E-commerce,Website Banner
2013,945,161,2,45.75,45.75,0,0.00%,0,91.5,2025-04-17,E-commerce,Website Banner
1670,514,316,2,45.73,45.73,0,0.00%,0,91.46,2025-06-17,App Mobile,App Mobile
804,165,201,2,45.62,45.62,0,0.00%,0,91.24,2025-05-28,E-commerce,Website Banner
3084,658,201,2,45.62,45.62,0,0.00%,0,91.24,2025-06-16,App Mobile,App Mobile
1798,1280,20,2,45.42,45.42,0,0.00%,0,90.84,2025-04-23,App Mobile,App Mobile
1693,982,44,2,64.84,45.39,19.45,30.00%,1,90.78,2025-05-19,App Mobile,Social Media
1688,912,278,2,50.41,45.37,5.04,10.00%,1,90.74,2025-06-04,E-commerce,Email
146,330,158,2,45.15,45.15,0,0.00%,0,90.3,2025-04-24,E-commerce,Website Banner
608,1219,158,2,45.15,45.15,0,0.00%,0,90.3,2025-05-14,E-commerce,Website Banner
3244,289,260,2,64.28,45,19.28,30.00%,1,89.99,2025-05-18,App Mobile,Social Media
138,142,128,2,44.9,44.9,0,0.00%,0,89.8,2025-05-25,E-commerce,Website Banner
2797,1049,179,2,44.59,44.59,0,0.00%,0,89.18,2025-04-19,App Mobile,App Mobile
1081,255,322,2,44.45,44.45,0,0.00%,0,88.9,2025-04-30,E-commerce,Website Banner
276,498,55,2,44.32,44.32,0,0.00%,0,88.64,2025-05-25,E-commerce,Website Banner
1723,538,29,2,44.27,44.27,0,0.00%,0,88.54,2025-05-06,App Mobile,App Mobile
1471,890,280,2,44.14,44.14,0,0.00%,0,88.28,2025-04-18,E-commerce,Website Banner
3180,550,280,2,44.14,44.14,0,0.00%,0,88.28,2025-05-16,E-commerce,Website Banner
3286,714,280,2,44.14,44.14,0,0.00%,0,88.28,2025-04-18,App Mobile,App Mobile
2205,416,184,2,44.08,44.08,0,0.00%,0,88.16,2025-06-04,App Mobile,App Mobile
1385,204,231,2,44.06,44.06,0,0.00%,0,88.12,2025-05-06,E-commerce,Website Banner
2103,1199,231,2,44.06,44.06,0,0.00%,0,88.12,2025-06-14,E-commerce,Website Banner
2196,825,38,2,62.8,43.96,18.84,30.00%,1,87.92,2025-05-13,App Mobile,Social Media
342,138,277,2,43.92,43.92,0,0.00%,0,87.84,2025-06-14,E-commerce,Website Banner
1257,536,277,2,43.92,43.92,0,0.00%,0,87.84,2025-05-06,App Mobile,App Mobile
1534,969,277,2,43.92,43.92,0,0.00%,0,87.84,2025-05-22,E-commerce,Website Banner
1931,503,277,2,43.92,43.92,0,0.00%,0,87.84,2025-05-22,E-commerce,Website Banner
3329,582,277,2,43.92,43.92,0,0.00%,0,87.84,2025-04-06,E-commerce,Website Banner
1009,1018,312,2,43.84,43.84,0,0.00%,0,87.68,2025-05-16,E-commerce,Website Banner
1616,751,312,2,43.84,43.84,0,0.00%,0,87.68,2025-06-16,E-commerce,Website Banner
3117,1201,312,2,43.84,43.84,0,0.00%,0,87.68,2025-04-17,App Mobile,App Mobile
291,452,363,2,43.64,43.64,0,0.00%,0,87.28,2025-04-25,App Mobile,App Mobile
2284,465,363,2,43.64,43.64,0,0.00%,0,87.28,2025-06-14,E-commerce,Website Banner
204,1129,211,2,43.5,43.5,0,0.00%,0,87,2025-05-21,App Mobile,App Mobile
624,184,302,2,43.4,43.4,0,0.00%,0,86.8,2025-04-18,E-commerce,Website Banner
3010,746,429,2,43.34,43.34,0,0.00%,0,86.68,2025-05-16,E-commerce,Website Banner
2561,168,329,2,43.09,43.09,0,0.00%,0,86.18,2025-04-04,App Mobile,App Mobile
2396,616,102,2,43.06,43.06,0,0.00%,0,86.12,2025-04-23,E-commerce,Website Banner
81,155,482,2,47.59,42.83,4.76,10.00%,1,85.66,2025-06-04,E-commerce,Email
2018,1298,24,2,42.76,42.76,0,0.00%,0,85.52,2025-05-16,E-commerce,Website Banner
2562,264,375,2,42.67,42.67,0,0.00%,0,85.34,2025-05-31,App Mobile,App Mobile
189,301,483,2,60.89,42.62,18.27,30.00%,1,85.25,2025-05-17,App Mobile,Social Media
2518,1052,149,2,42.24,42.24,0,0.00%,0,84.48,2025-04-24,E-commerce,Website Banner
2725,619,324,2,60.31,42.22,18.09,30.00%,1,84.43,2025-05-15,App Mobile,Social Media
633,506,309,2,42.14,42.14,0,0.00%,0,84.28,2025-04-23,E-commerce,Website Banner
2625,952,309,2,42.14,42.14,0,0.00%,0,84.28,2025-04-25,E-commerce,Website Banner
448,84,344,2,42.1,42.1,0,0.00%,0,84.2,2025-05-17,E-commerce,Website Banner
2092,303,202,2,41.88,41.88,0,0.00%,0,83.76,2025-06-05,App Mobile,App Mobile
2156,816,99,2,59.78,41.85,17.93,30.00%,1,83.69,2025-05-15,App Mobile,Social Media
231,386,144,2,41.84,41.84,0,0.00%,0,83.68,2025-04-21,App Mobile,App Mobile
160,1314,172,2,41.7,41.7,0,0.00%,0,83.4,2025-06-04,App Mobile,App Mobile
2736,926,423,2,41.64,41.64,0,0.00%,0,83.28,2025-05-29,E-commerce,Website Banner
1158,1119,157,2,41.56,41.56,0,0.00%,0,83.12,2025-05-19,E-commerce,Website Banner
1359,123,157,2,41.56,41.56,0,0.00%,0,83.12,2025-05-21,App Mobile,App Mobile
820,11,289,2,41.51,41.51,0,0.00%,0,83.02,2025-05-20,App Mobile,App Mobile
1508,528,78,2,59.21,41.45,17.76,30.00%,1,82.89,2025-05-17,App Mobile,Social Media
615,463,86,2,41.26,41.26,0,0.00%,0,82.52,2025-06-13,App Mobile,App Mobile
3327,562,86,2,41.26,41.26,0,0.00%,0,82.52,2025-04-18,App Mobile,App Mobile
103,621,63,2,58.67,41.07,17.6,30.00%,1,82.14,2025-05-15,App Mobile,Social Media
1476,1106,18,2,40.99,40.99,0,0.00%,0,81.98,2025-05-06,E-commerce,Website Banner
1935,796,18,2,40.99,40.99,0,0.00%,0,81.98,2025-04-05,App Mobile,App Mobile
374,387,74,2,40.94,40.94,0,0.00%,0,81.88,2025-04-20,E-commerce,Website Banner
2678,979,74,2,40.94,40.94,0,0.00%,0,81.88,2025-04-22,E-commerce,Website Banner
2926,123,471,2,40.92,40.92,0,0.00%,0,81.84,2025-05-21,App Mobile,App Mobile
1988,849,404,2,45.19,40.67,4.52,10.00%,1,81.34,2025-06-06,E-commerce,Email
3006,745,285,2,40.63,40.63,0,0.00%,0,81.26,2025-04-28,E-commerce,Website Banner
1702,470,92,2,40.25,40.25,0,0.00%,0,80.5,2025-04-30,App Mobile,App Mobile
1882,42,92,2,40.25,40.25,0,0.00%,0,80.5,2025-05-31,App Mobile,App Mobile
739,200,292,2,40.12,40.12,0,0.00%,0,80.24,2025-05-04,App Mobile,App Mobile
1550,1011,292,2,40.12,40.12,0,0.00%,0,80.24,2025-04-17,App Mobile,App Mobile
1757,1111,325,2,39.78,39.78,0,0.00%,0,79.56,2025-04-18,App Mobile,App Mobile
236,730,143,2,39.75,39.75,0,0.00%,0,79.5,2025-05-19,E-commerce,Website Banner
2308,408,475,2,39.69,39.69,0,0.00%,0,79.38,2025-05-04,E-commerce,Website Banner
3364,808,490,2,39.42,39.42,0,0.00%,0,78.84,2025-04-27,E-commerce,Website Banner
70,1281,178,2,39.34,39.34,0,0.00%,0,78.68,2025-06-04,App Mobile,App Mobile
1055,293,178,2,39.34,39.34,0,0.00%,0,78.68,2025-05-04,E-commerce,Website Banner
3231,245,178,2,39.34,39.34,0,0.00%,0,78.68,2025-05-29,E-commerce,Website Banner
3162,371,467,2,39.22,39.22,0,0.00%,0,78.44,2025-04-20,E-commerce,Website Banner
1512,1158,204,2,39.2,39.2,0,0.00%,0,78.4,2025-04-29,E-commerce,Website Banner
1673,102,204,2,39.2,39.2,0,0.00%,0,78.4,2025-06-14,App Mobile,App Mobile
1920,1257,204,2,39.2,39.2,0,0.00%,0,78.4,2025-05-27,E-commerce,Website Banner
1204,441,93,2,39.18,39.18,0,0.00%,0,78.36,2025-04-28,E-commerce,Website Banner
1344,1327,113,2,39.18,39.18,0,0.00%,0,78.36,2025-04-19,E-commerce,Website Banner
1423,706,93,2,39.18,39.18,0,0.00%,0,78.36,2025-05-05,App Mobile,App Mobile
286,94,141,2,39.16,39.16,0,0.00%,0,78.32,2025-04-13,E-commerce,Website Banner
2872,156,141,2,39.16,39.16,0,0.00%,0,78.32,2025-05-24,E-commerce,Website Banner
1615,1273,456,2,39.09,39.09,0,0.00%,0,78.18,2025-05-24,App Mobile,App Mobile
2003,248,96,2,39.03,39.03,0,0.00%,0,78.06,2025-04-23,App Mobile,App Mobile
3255,686,180,2,38.81,38.81,0,0.00%,0,77.62,2025-05-30,E-commerce,Website Banner
3228,575,438,2,38.74,38.74,0,0.00%,0,77.48,2025-04-27,App Mobile,App Mobile
349,1280,233,2,38.68,38.68,0,0.00%,0,77.36,2025-04-23,App Mobile,App Mobile
436,167,233,2,38.68,38.68,0,0.00%,0,77.36,2025-05-18,E-commerce,Website Banner
2902,1059,446,2,55.14,38.6,16.54,30.00%,1,77.2,2025-05-18,App Mobile,Social Media
1475,1185,417,2,38.42,38.42,0,0.00%,0,76.84,2025-05-05,E-commerce,Website Banner
397,279,256,2,38.41,38.41,0,0.00%,0,76.82,2025-06-16,E-commerce,Website Banner
2364,1071,498,2,38.33,38.33,0,0.00%,0,76.66,2025-05-06,App Mobile,App Mobile
134,816,496,2,54.61,38.23,16.38,30.00%,1,76.45,2025-05-15,App Mobile,Social Media
2399,333,240,2,38.14,38.14,0,0.00%,0,76.28,2025-05-22,E-commerce,Website Banner
3211,67,240,2,38.14,38.14,0,0.00%,0,76.28,2025-04-04,App Mobile,App Mobile
2683,876,387,2,38.06,38.06,0,0.00%,0,76.12,2025-04-23,App Mobile,App Mobile
162,292,500,2,38.03,38.03,0,0.00%,0,76.06,2025-04-30,App Mobile,App Mobile
2836,637,500,2,38.03,38.03,0,0.00%,0,76.06,2025-04-18,App Mobile,App Mobile
345,554,41,2,37.94,37.94,0,0.00%,0,75.88,2025-06-13,E-commerce,Website Banner
1361,718,45,2,54.16,37.91,16.25,30.00%,1,75.82,2025-05-17,App Mobile,Social Media
2799,180,451,2,37.8,37.8,0,0.00%,0,75.6,2025-06-13,App Mobile,App Mobile
2968,524,267,2,53.91,37.74,16.17,30.00%,1,75.47,2025-05-15,App Mobile,Social Media
270,1153,47,2,53.73,37.61,16.12,30.00%,1,75.22,2025-05-17,App Mobile,Social Media
2206,1184,208,2,37.45,37.45,0,0.00%,0,74.9,2025-04-25,App Mobile,App Mobile
3312,145,208,2,37.45,37.45,0,0.00%,0,74.9,2025-05-20,E-commerce,Website Banner
563,854,85,2,37.35,37.35,0,0.00%,0,74.7,2025-04-16,E-commerce,Website Banner
1246,1153,458,2,53.35,37.34,16,30.00%,1,74.69,2025-05-17,App Mobile,Social Media
2357,517,408,2,37.17,37.17,0,0.00%,0,74.34,2025-05-06,E-commerce,Website Banner
2787,1211,408,2,37.17,37.17,0,0.00%,0,74.34,2025-05-23,App Mobile,App Mobile
47,577,492,2,37.12,37.12,0,0.00%,0,74.24,2025-05-27,E-commerce,Website Banner
3020,233,492,2,37.12,37.12,0,0.00%,0,74.24,2025-04-28,E-commerce,Website Banner
1368,1182,441,2,36.99,36.99,0,0.00%,0,73.98,2025-06-16,E-commerce,Website Banner
871,3,105,2,36.9,36.9,0,0.00%,0,73.8,2025-04-22,App Mobile,App Mobile
1183,677,105,2,36.9,36.9,0,0.00%,0,73.8,2025-06-14,E-commerce,Website Banner
2843,509,5,2,36.84,36.84,0,0.00%,0,73.68,2025-05-15,E-commerce,Website Banner
517,222,148,2,36.69,36.69,0,0.00%,0,73.38,2025-05-21,App Mobile,App Mobile
1196,449,148,2,36.69,36.69,0,0.00%,0,73.38,2025-05-23,E-commerce,Website Banner
1294,905,148,2,36.69,36.69,0,0.00%,0,73.38,2025-05-30,App Mobile,App Mobile
1753,564,148,2,36.69,36.69,0,0.00%,0,73.38,2025-05-28,E-commerce,Website Banner
1845,1216,148,2,36.69,36.69,0,0.00%,0,73.38,2025-04-27,App Mobile,App Mobile
542,529,151,2,36.47,36.47,0,0.00%,0,72.94,2025-04-14,App Mobile,App Mobile
2159,147,151,2,36.47,36.47,0,0.00%,0,72.94,2025-05-17,E-commerce,Website Banner
2642,632,203,2,52.1,36.47,15.63,30.00%,1,72.94,2025-05-16,App Mobile,Social Media
2775,274,151,2,36.47,36.47,0,0.00%,0,72.94,2025-04-19,E-commerce,Website Banner
579,126,364,2,36.34,36.34,0,0.00%,0,72.68,2025-05-15,E-commerce,Website Banner
