product_id,category,brand,season,size,color,original_price,markdown_percentage,current_price,purchase_date,stock_quantity,customer_rating,is_returned,return_reason
FB001090,Accessories,Ann Taylor,Summer,,Brown,39.17,0.0,39.17,2025-08-06,4,3.5,True,Color Mismatch
FB001091,Accessories,Gap,Spring,,White,72.83,0.0,72.83,2024-11-26,6,2.0,False,
FB001092,Bottoms,Forever21,Winter,S,Brown,29.73,28.7,21.2,2025-08-06,37,2.5,False,
FB001093,Dresses,Mango,Winter,XL,Black,144.1,0.0,144.1,2025-08-06,36,2.5,False,
FB001094,Dresses,H&M,Summer,XL,Brown,109.23,10.8,97.43,2025-08-06,38,3.3,False,
FB001095,Outerwear,Mango,Winter,XL,Pink,180.65,17.5,149.04,2025-08-06,41,1.4,False,
FB001096,Outerwear,Banana Republic,Spring,M,Green,129.24,46.2,69.53,2025-03-27,28,3.2,False,
FB001097,Shoes,Gap,Summer,XS,Blue,195.67,47.1,103.51,2025-08-06,36,4.0,False,
FB001098,Accessories,Banana Republic,Winter,,Navy,65.64,20.7,52.05,2025-08-06,20,2.6,False,
FB001099,Bottoms,H&M,Spring,XS,Purple,113.18,0.0,113.18,2025-04-02,3,4.9,False,
FB001100,Shoes,Ann Taylor,Fall,XL,Beige,173.69,0.0,173.69,2025-08-06,25,3.6,False,
FB001101,Outerwear,Zara,Fall,S,Gray,156.54,0.0,156.54,2025-08-06,23,1.8,False,
FB001102,Dresses,H&M,Spring,XL,Brown,103.78,39.0,63.31,2024-10-12,5,,False,
FB001103,Accessories,Gap,Fall,,Black,79.6,0.0,79.6,2025-08-06,22,,False,
FB001104,Accessories,Ann Taylor,Fall,,Beige,34.18,18.9,27.72,2025-08-06,50,3.6,False,
FB001105,Bottoms,Gap,Winter,XXL,Blue,58.44,0.0,58.44,2025-08-06,3,2.6,True,Wrong Item
FB001106,Accessories,Zara,Summer,,Navy,30.62,0.0,30.62,2025-08-06,31,3.0,True,Damaged
FB001107,Outerwear,Uniqlo,Fall,XXL,Purple,213.94,0.0,213.94,2025-08-06,16,4.7,False,
FB001108,Bottoms,Forever21,Fall,XL,Pink,29.31,0.0,29.31,2025-08-06,25,4.6,True,Changed Mind
FB001109,Tops,Forever21,Spring,M,Red,49.12,0.0,49.12,2025-06-28,47,,False,
FB001110,Bottoms,Banana Republic,Fall,,Purple,113.23,0.0,113.23,2025-08-06,13,3.7,False,
FB001111,Outerwear,Banana Republic,Spring,XXL,Brown,103.65,0.0,103.65,2024-11-16,4,1.0,False,
FB001112,Dresses,Ann Taylor,Fall,,Gray,71.84,49.4,36.35,2025-08-06,25,,False,
FB001113,Shoes,Zara,Winter,L,Gray,128.31,0.0,128.31,2025-08-06,36,4.0,True,Changed Mind
FB001114,Shoes,Forever21,Winter,L,Blue,118.97,0.0,118.97,2025-08-06,45,3.8,False,
FB001115,Bottoms,Zara,Winter,S,Red,31.98,16.5,26.7,2025-08-06,48,1.8,False,
FB001116,Tops,Banana Republic,Winter,XXL,Purple,115.89,26.8,84.83,2025-08-06,26,4.6,False,
FB001117,Dresses,Ann Taylor,Fall,XL,Pink,140.06,0.0,140.06,2025-08-06,37,2.3,False,
FB001118,Shoes,Mango,Fall,XS,Pink,154.82,0.0,154.82,2025-08-06,10,4.1,False,
FB001119,Dresses,Uniqlo,Winter,XL,Blue,114.21,20.2,91.14,2025-08-06,5,2.0,True,Wrong Item
FB001120,Shoes,Zara,Winter,XL,Blue,114.84,0.0,114.84,2025-08-06,38,2.6,True,Color Mismatch
FB001121,Dresses,Mango,Winter,XL,Navy,131.32,6.8,122.39,2025-08-06,18,2.0,False,
FB001122,Tops,Mango,Fall,S,Pink,91.41,32.1,62.07,2025-08-06,49,2.3,False,
FB001123,Outerwear,Gap,Fall,XS,Black,202.28,0.0,202.28,2025-08-06,4,,False,
FB001124,Bottoms,Forever21,Fall,M,Red,119.63,0.0,119.63,2025-08-06,14,2.1,False,
FB001125,Shoes,Banana Republic,Summer,L,Blue,167.89,0.0,167.89,2025-08-06,12,1.0,False,
FB001126,Shoes,Uniqlo,Spring,XL,Blue,100.39,0.0,100.39,2025-03-07,24,3.2,True,Quality Issue
FB001127,Dresses,Gap,Summer,L,Gray,162.42,40.9,95.99,2025-08-06,32,1.0,False,
FB001128,Shoes,Gap,Spring,XS,Gray,65.07,5.1,61.75,2025-01-17,16,4.3,False,
FB001129,Bottoms,Forever21,Spring,XXL,Red,78.1,48.7,40.07,2025-05-06,0,,False,
FB001130,Outerwear,Zara,Spring,M,Blue,115.73,59.8,46.52,2024-09-28,10,4.2,False,
FB001131,Accessories,Ann Taylor,Fall,,Navy,21.57,11.9,19.0,2025-08-06,37,3.0,True,Changed Mind
FB001132,Dresses,Banana Republic,Fall,S,Brown,75.85,50.3,37.7,2025-08-06,50,4.7,True,Quality Issue
FB001133,Outerwear,Uniqlo,Summer,L,Green,170.91,0.0,170.91,2025-08-06,36,1.6,True,Quality Issue
FB001134,Shoes,H&M,Fall,XL,White,94.06,22.4,72.99,2025-08-06,0,,False,
FB001135,Bottoms,H&M,Summer,S,Blue,84.44,0.0,84.44,2025-08-06,2,1.1,False,
FB001136,Outerwear,Zara,Summer,XS,Pink,93.11,0.0,93.11,2025-08-06,43,2.8,False,
FB001137,Tops,Zara,Winter,S,Blue,84.85,8.8,77.38,2025-08-06,19,4.1,True,Changed Mind
FB001138,Shoes,Uniqlo,Spring,M,Green,138.41,0.0,138.41,2024-11-17,40,3.1,False,
FB001139,Accessories,Zara,Fall,,Pink,20.19,21.6,15.83,2025-08-06,45,4.4,True,Changed Mind
FB001140,Dresses,Banana Republic,Fall,M,Gray,124.17,37.6,77.48,2025-08-06,24,2.3,False,
FB001141,Outerwear,Banana Republic,Spring,L,Red,133.92,0.0,133.92,2025-04-13,41,2.8,False,
FB001142,Accessories,Banana Republic,Spring,,Gray,77.78,0.0,77.78,2025-07-07,23,2.5,True,Size Issue
FB001143,Dresses,Mango,Winter,XXL,Brown,157.69,35.9,101.08,2025-08-06,6,1.0,False,
FB001144,Tops,Zara,Winter,L,Black,99.57,0.0,99.57,2025-08-06,17,1.0,False,
FB001145,Accessories,Zara,Summer,,Brown,43.61,33.3,29.09,2025-08-06,47,2.5,False,
FB001146,Outerwear,Gap,Winter,M,Brown,88.87,0.0,88.87,2025-08-06,27,2.4,False,
FB001147,Bottoms,Forever21,Fall,M,White,112.6,19.8,90.31,2025-08-06,2,1.0,False,
FB001148,Tops,Uniqlo,Fall,XL,Green,33.35,0.0,33.35,2025-08-06,29,1.2,False,
FB001149,Bottoms,Forever21,Fall,L,Navy,115.82,2.9,112.46,2025-08-06,46,,False,
FB001150,Tops,Banana Republic,Fall,XL,White,107.79,3.1,104.45,2025-08-06,6,2.8,False,
FB001151,Tops,H&M,Summer,S,White,53.87,0.0,53.87,2025-08-06,50,4.2,True,Damaged
FB001152,Tops,Gap,Spring,XS,Green,72.5,40.8,42.92,2024-12-30,23,4.4,False,
FB001153,Shoes,Gap,Spring,S,Gray,152.32,0.0,152.32,2025-06-09,15,,False,
FB001154,Dresses,H&M,Winter,M,Red,67.63,0.0,67.63,2025-08-06,9,4.7,False,
FB001155,Outerwear,Uniqlo,Summer,XS,Purple,221.94,0.0,221.94,2025-08-06,35,1.5,False,
FB001156,Bottoms,Zara,Fall,XS,Pink,118.77,8.4,108.79,2025-08-06,30,4.6,True,Wrong Item
FB001157,Tops,Forever21,Fall,XS,Green,100.17,0.0,100.17,2025-08-06,18,1.2,False,
FB001158,Accessories,Banana Republic,Summer,,White,18.45,0.0,18.45,2025-08-06,39,2.2,False,
FB001159,Accessories,Gap,Summer,,Purple,45.56,13.5,39.41,2025-08-06,40,3.2,False,
FB001160,Tops,Uniqlo,Spring,S,Purple,62.21,0.0,62.21,2025-07-23,38,2.6,False,
FB001161,Accessories,Forever21,Winter,,Blue,37.02,0.0,37.02,2025-08-06,12,4.3,False,
FB001162,Dresses,Zara,Summer,XL,Beige,51.86,39.0,31.63,2025-08-06,40,2.4,False,
FB001163,Dresses,Zara,Spring,XS,Purple,76.24,0.0,76.24,2025-01-07,14,2.8,False,
FB001164,Accessories,Zara,Fall,,Gray,74.17,0.0,74.17,2025-08-06,24,1.7,False,
FB001165,Bottoms,Forever21,Spring,L,Beige,75.99,0.0,75.99,2025-02-18,19,1.7,True,Size Issue
FB001166,Bottoms,H&M,Winter,XS,Navy,62.33,49.4,31.54,2025-08-06,46,3.5,False,
FB001167,Bottoms,Mango,Winter,XXL,Red,93.59,0.0,93.59,2025-08-06,38,1.9,False,
FB001168,Tops,Forever21,Fall,,Blue,72.83,35.7,46.83,2025-08-06,11,3.1,False,
FB001169,Outerwear,Uniqlo,Winter,XXL,Gray,134.59,33.6,89.37,2025-08-06,42,2.9,False,
FB001170,Bottoms,Zara,Spring,,Beige,71.6,41.9,41.6,2025-04-12,16,2.8,False,
FB001171,Shoes,Ann Taylor,Summer,XL,Red,62.35,53.5,28.99,2025-08-06,1,4.1,False,
FB001172,Outerwear,Ann Taylor,Spring,XS,Navy,80.55,43.7,45.35,2024-10-21,41,4.8,True,Changed Mind
FB001173,Shoes,Banana Republic,Winter,M,Beige,171.48,0.0,171.48,2025-08-06,15,2.4,False,
FB001174,Tops,Ann Taylor,Spring,XL,Navy,30.81,15.7,25.97,2024-09-19,4,,False,
FB001175,Dresses,H&M,Summer,L,Blue,97.14,0.0,97.14,2025-08-06,20,4.1,False,
FB001176,Shoes,Forever21,Fall,S,White,128.27,0.0,128.27,2025-08-06,28,,False,
FB001177,Dresses,Zara,Winter,XL,Green,174.86,0.0,174.86,2025-08-06,43,4.6,False,
FB001178,Dresses,Banana Republic,Winter,XL,White,100.03,0.0,100.03,2025-08-06,36,1.9,True,Quality Issue
FB001179,Dresses,Zara,Winter,S,Purple,49.89,0.0,49.89,2025-08-06,0,3.5,True,Wrong Item
FB001180,Shoes,H&M,Fall,XL,Brown,170.43,0.0,170.43,2025-08-06,22,,False,
FB001181,Outerwear,Gap,Summer,XS,Navy,186.78,0.0,186.78,2025-08-06,22,2.9,False,
FB001182,Accessories,Forever21,Fall,,Navy,63.98,0.0,63.98,2025-08-06,36,1.7,False,
FB001183,Outerwear,Forever21,Fall,XS,Navy,225.64,0.0,225.64,2025-08-06,31,1.3,False,
FB001184,Tops,Mango,Fall,XS,White,115.29,13.9,99.26,2025-08-06,37,,False,
FB001185,Bottoms,Mango,Fall,XS,White,92.59,0.0,92.59,2025-08-06,39,2.3,False,
FB001186,Accessories,Uniqlo,Spring,,Beige,67.65,26.2,49.93,2025-05-28,23,1.7,False,
FB001187,Outerwear,Ann Taylor,Spring,L,White,128.92,0.0,128.92,2025-07-10,40,1.5,False,
FB001188,Accessories,Banana Republic,Fall,,Red,16.51,16.8,13.74,2025-08-06,47,1.2,False,
FB001189,Shoes,Banana Republic,Winter,,Gray,173.66,42.7,99.51,2025-08-06,1,3.1,False,
FB001190,Tops,H&M,Spring,S,Black,71.49,20.9,56.55,2025-01-12,33,1.3,False,
FB001191,Outerwear,Uniqlo,Fall,XXL,Gray,230.81,24.3,174.72,2025-08-06,26,,True,Size Issue
FB001192,Shoes,H&M,Spring,XS,Green,101.0,58.6,41.81,2025-07-04,44,1.2,False,
FB001193,Outerwear,Mango,Winter,XXL,Brown,116.37,52.6,55.16,2025-08-06,43,2.4,False,
FB001194,Shoes,H&M,Spring,L,Beige,150.28,8.3,137.81,2025-01-22,48,2.9,False,
FB001195,Outerwear,Zara,Winter,XL,Gray,107.81,0.0,107.81,2025-08-06,15,2.7,False,
FB001196,Dresses,Zara,Spring,L,Navy,61.24,0.0,61.24,2025-04-05,3,,False,
FB001197,Accessories,Zara,Winter,,Green,34.04,0.0,34.04,2025-08-06,3,1.9,False,
FB001198,Dresses,Gap,Summer,S,Brown,168.16,45.9,90.97,2025-08-06,44,1.5,False,
FB001199,Tops,Ann Taylor,Fall,M,Red,74.07,0.0,74.07,2025-08-06,47,1.4,False,
FB001200,Tops,Forever21,Winter,XXL,Brown,84.75,0.0,84.75,2025-08-06,7,2.5,False,
FB001201,Shoes,Mango,Summer,M,Red,187.47,9.6,169.47,2025-08-06,28,4.0,False,
FB001202,Accessories,Uniqlo,Spring,,Green,45.81,14.1,39.35,2025-04-14,29,,False,
FB001203,Outerwear,Banana Republic,Fall,XL,Brown,87.09,0.0,87.09,2025-08-06,8,2.8,False,
FB001204,Outerwear,H&M,Summer,XS,Brown,232.5,56.8,100.44,2025-08-06,23,2.9,True,Size Issue
FB001205,Shoes,Ann Taylor,Spring,XS,Purple,184.87,0.0,184.87,2024-09-28,32,1.8,False,
FB001206,Tops,Gap,Fall,XS,Gray,31.36,0.0,31.36,2025-08-06,50,3.4,False,
FB001207,Accessories,H&M,Winter,,Navy,62.26,24.6,46.94,2025-08-06,33,3.5,False,
FB001208,Accessories,Mango,Summer,,Navy,64.82,42.2,37.47,2025-08-06,26,1.3,False,
FB001209,Accessories,Zara,Spring,,Blue,15.92,0.0,15.92,2024-09-06,7,4.1,False,
FB001210,Outerwear,H&M,Spring,M,Purple,180.83,0.0,180.83,2024-09-02,20,2.0,False,
FB001211,Shoes,Forever21,Summer,L,Brown,73.81,0.0,73.81,2025-08-06,44,1.3,False,
FB001212,Shoes,Ann Taylor,Summer,XXL,Beige,127.52,0.0,127.52,2025-08-06,0,3.4,False,
FB001213,Bottoms,H&M,Fall,,Brown,52.08,0.0,52.08,2025-08-06,12,,False,
FB001214,Bottoms,Forever21,Winter,XS,Red,32.83,23.0,25.28,2025-08-06,24,1.1,False,
FB001215,Tops,Banana Republic,Winter,S,Purple,108.92,0.0,108.92,2025-08-06,6,1.8,False,
FB001216,Shoes,Forever21,Winter,,Navy,85.83,47.5,45.06,2025-08-06,8,1.1,False,
FB001217,Accessories,Zara,Spring,,Blue,62.02,0.0,62.02,2025-04-25,3,3.7,False,
FB001218,Shoes,H&M,Summer,XL,Black,127.31,5.4,120.44,2025-08-06,34,2.5,False,
FB001219,Tops,Ann Taylor,Fall,,Red,35.74,0.0,35.74,2025-08-06,33,,True,Color Mismatch
FB001220,Accessories,H&M,Summer,,Gray,69.62,27.9,50.2,2025-08-06,5,1.1,False,
FB001221,Tops,Zara,Winter,XXL,Black,92.01,28.8,65.51,2025-08-06,37,1.9,False,
FB001222,Shoes,Mango,Fall,M,Black,110.1,0.0,110.1,2025-08-06,13,3.6,True,Changed Mind
FB001223,Bottoms,Zara,Fall,XXL,Red,109.05,0.0,109.05,2025-08-06,13,3.7,False,
FB001224,Accessories,Forever21,Winter,,Beige,67.46,0.0,67.46,2025-08-06,28,1.4,False,
FB001225,Shoes,Ann Taylor,Winter,M,White,110.11,10.2,98.88,2025-08-06,47,,False,
FB001226,Shoes,Banana Republic,Summer,XL,White,162.5,0.0,162.5,2025-08-06,45,,False,
FB001227,Accessories,Uniqlo,Summer,,Black,23.8,8.3,21.82,2025-08-06,0,3.5,False,
FB001228,Bottoms,Banana Republic,Fall,XS,Brown,115.89,0.0,115.89,2025-08-06,34,2.9,False,
FB001229,Outerwear,H&M,Spring,M,Red,139.2,42.5,80.04,2024-10-02,27,2.9,False,
FB001230,Dresses,Forever21,Fall,S,Navy,120.42,36.7,76.23,2025-08-06,46,2.4,False,
FB001231,Accessories,Banana Republic,Fall,,Beige,72.81,0.0,72.81,2025-08-06,4,4.3,False,
FB001232,Accessories,Zara,Spring,,Brown,29.75,0.0,29.75,2025-02-07,37,3.9,False,
FB001233,Tops,Gap,Summer,XL,Black,33.63,0.0,33.63,2025-08-06,13,4.7,False,
FB001234,Outerwear,Banana Republic,Fall,S,Brown,101.93,0.0,101.93,2025-08-06,31,,False,
FB001235,Accessories,Mango,Winter,,White,41.43,0.0,41.43,2025-08-06,10,,False,
FB001236,Outerwear,Ann Taylor,Spring,L,Green,126.14,0.0,126.14,2025-05-18,24,3.6,False,
FB001237,Bottoms,Zara,Spring,M,Purple,96.76,0.0,96.76,2025-02-26,6,,False,
FB001238,Tops,Mango,Winter,XS,Navy,114.32,0.0,114.32,2025-08-06,27,5.0,False,
FB001239,Shoes,H&M,Spring,S,Purple,102.46,0.0,102.46,2024-12-17,20,3.7,True,Quality Issue
FB001240,Bottoms,Uniqlo,Summer,L,Pink,95.7,15.0,81.34,2025-08-06,9,4.9,False,
FB001241,Bottoms,H&M,Winter,M,Blue,55.49,0.0,55.49,2025-08-06,25,4.6,False,
FB001242,Accessories,Ann Taylor,Winter,,White,30.58,9.8,27.58,2025-08-06,34,3.4,False,
FB001243,Bottoms,Mango,Fall,S,Red,116.58,0.0,116.58,2025-08-06,47,1.2,False,
FB001244,Dresses,Zara,Winter,XL,Navy,79.18,21.1,62.47,2025-08-06,36,1.5,True,Changed Mind
FB001245,Dresses,Forever21,Summer,,Navy,88.71,0.0,88.71,2025-08-06,3,3.5,False,
FB001246,Dresses,Banana Republic,Spring,XXL,Purple,150.58,0.0,150.58,2024-12-19,38,2.1,False,
FB001247,Dresses,Uniqlo,Summer,XXL,White,179.9,9.3,163.17,2025-08-06,34,2.1,False,
FB001248,Outerwear,Forever21,Spring,XL,Red,135.3,0.0,135.3,2025-02-16,19,4.6,False,
FB001249,Shoes,Uniqlo,Fall,XXL,Black,146.43,0.0,146.43,2025-08-06,7,2.5,False,
FB001250,Outerwear,Forever21,Winter,M,Green,160.27,0.0,160.27,2025-08-06,11,2.0,False,
FB001251,Shoes,Mango,Winter,M,Gray,169.87,8.8,154.92,2025-08-06,36,2.1,False,
FB001252,Shoes,Ann Taylor,Summer,,Gray,137.33,0.0,137.33,2025-08-06,35,4.6,False,
FB001253,Bottoms,Forever21,Summer,XXL,Red,38.18,0.0,38.18,2025-08-06,38,,False,
FB001254,Tops,Zara,Summer,XXL,Blue,40.62,20.1,32.46,2025-08-06,7,,False,
FB001255,Bottoms,H&M,Winter,XS,Black,56.4,23.3,43.26,2025-08-06,35,,False,
FB001256,Accessories,Forever21,Summer,,Green,19.56,0.0,19.56,2025-08-06,13,3.1,False,
FB001257,Shoes,H&M,Winter,L,White,155.66,0.0,155.66,2025-08-06,3,4.0,False,
FB001258,Tops,Zara,Summer,S,Purple,106.2,0.0,106.2,2025-08-06,10,1.1,False,
FB001259,Outerwear,Ann Taylor,Fall,XXL,Navy,158.31,0.0,158.31,2025-08-06,7,5.0,False,
FB001260,Dresses,Mango,Spring,XL,Pink,102.3,42.2,59.13,2025-05-30,43,1.3,False,
FB001261,Accessories,Gap,Fall,,Navy,53.46,58.0,22.45,2025-08-06,6,4.2,False,
FB001262,Dresses,Uniqlo,Summer,XS,Blue,101.78,22.9,78.47,2025-08-06,5,1.2,True,Damaged
FB001263,Outerwear,Banana Republic,Summer,M,Gray,112.28,0.0,112.28,2025-08-06,41,4.1,False,
FB001264,Accessories,Banana Republic,Winter,,Pink,47.51,0.0,47.51,2025-08-06,39,4.4,False,
FB001265,Tops,Uniqlo,Winter,XXL,Beige,80.39,0.0,80.39,2025-08-06,24,,False,
FB001266,Bottoms,Mango,Winter,L,Red,64.75,26.4,47.66,2025-08-06,7,2.9,True,Wrong Item
FB001267,Outerwear,Zara,Winter,L,Red,129.86,0.0,129.86,2025-08-06,41,1.7,False,
FB001268,Bottoms,Banana Republic,Spring,L,Green,32.74,0.0,32.74,2024-08-12,23,4.0,True,Damaged
FB001269,Bottoms,Uniqlo,Spring,L,Blue,79.27,0.0,79.27,2025-05-11,13,3.5,False,
FB001270,Tops,Forever21,Spring,S,Beige,119.38,0.0,119.38,2025-02-20,18,4.4,False,
FB001271,Dresses,H&M,Winter,S,White,66.17,0.0,66.17,2025-08-06,1,,False,
FB001272,Accessories,H&M,Fall,,Purple,68.3,8.0,62.84,2025-08-06,18,3.1,False,
FB001273,Outerwear,Mango,Fall,L,Purple,209.66,0.0,209.66,2025-08-06,30,2.1,False,
FB001274,Shoes,Uniqlo,Summer,XS,Blue,154.82,0.0,154.82,2025-08-06,31,,False,
FB001275,Bottoms,H&M,Winter,S,Gray,37.53,0.0,37.53,2025-08-06,8,3.0,True,Changed Mind
FB001276,Shoes,Zara,Summer,XS,Black,140.28,0.0,140.28,2025-08-06,10,1.9,False,
FB001277,Shoes,Uniqlo,Summer,XS,White,171.07,0.0,171.07,2025-08-06,25,3.0,False,
FB001278,Tops,Zara,Summer,M,Purple,77.87,0.0,77.87,2025-08-06,4,2.7,False,
FB001279,Tops,H&M,Spring,XL,Navy,80.54,0.0,80.54,2024-12-10,50,2.1,False,
FB001280,Bottoms,Uniqlo,Summer,S,White,48.68,41.7,28.38,2025-08-06,20,1.3,True,Damaged
FB001281,Shoes,Ann Taylor,Winter,XS,Purple,137.83,0.0,137.83,2025-08-06,32,3.4,True,Changed Mind
FB001282,Bottoms,Zara,Fall,XXL,Brown,96.88,44.8,53.48,2025-08-06,15,1.3,False,
FB001283,Tops,H&M,Spring,XL,Blue,46.44,36.8,29.35,2025-03-11,19,1.9,False,
FB001284,Bottoms,Gap,Winter,L,Brown,86.4,0.0,86.4,2025-08-06,26,3.7,False,
FB001285,Bottoms,Mango,Fall,XXL,Green,113.83,51.6,55.09,2025-08-06,12,2.9,False,
FB001286,Bottoms,Zara,Summer,XS,Purple,64.68,42.9,36.93,2025-08-06,36,,False,
FB001287,Shoes,Forever21,Fall,,Beige,123.23,0.0,123.23,2025-08-06,40,4.3,False,
FB001288,Accessories,Ann Taylor,Winter,,Red,69.69,0.0,69.69,2025-08-06,35,3.0,False,
FB001289,Accessories,Banana Republic,Winter,,Green,46.15,24.4,34.89,2025-08-06,31,4.4,True,Size Issue
FB001290,Outerwear,H&M,Summer,XS,Navy,229.8,0.0,229.8,2025-08-06,46,3.6,False,
FB001291,Outerwear,Uniqlo,Fall,XS,Purple,179.44,19.6,144.27,2025-08-06,42,3.0,False,
FB001292,Shoes,Banana Republic,Fall,L,Green,80.96,56.3,35.38,2025-08-06,41,2.2,True,Changed Mind
FB001293,Bottoms,Uniqlo,Fall,L,Green,62.3,19.2,50.34,2025-08-06,9,2.5,False,
FB001294,Accessories,Uniqlo,Fall,,Beige,58.83,12.5,51.48,2025-08-06,3,1.5,False,
FB001295,Tops,H&M,Summer,XXL,Navy,119.04,1.7,117.02,2025-08-06,34,4.1,False,
FB001296,Outerwear,Zara,Summer,S,Navy,80.54,0.0,80.54,2025-08-06,3,1.8,True,Size Issue
FB001297,Bottoms,Banana Republic,Winter,XS,Black,47.32,25.7,35.16,2025-08-06,2,3.2,False,
FB001298,Shoes,Gap,Winter,XL,Pink,104.57,27.4,75.92,2025-08-06,7,1.0,True,Quality Issue
FB001299,Accessories,Zara,Winter,,Blue,38.37,23.3,29.43,2025-08-06,22,1.4,False,
FB001300,Outerwear,H&M,Winter,,Red,86.3,0.0,86.3,2025-08-06,33,3.9,False,
FB001301,Accessories,Mango,Winter,,Purple,64.89,4.2,62.16,2025-08-06,40,1.4,False,
FB001302,Accessories,Mango,Fall,,Navy,53.64,0.0,53.64,2025-08-06,18,2.3,False,
FB001303,Dresses,Mango,Summer,XXL,Pink,113.81,9.2,103.34,2025-08-06,11,2.4,False,
FB001304,Tops,Ann Taylor,Summer,XXL,Beige,40.12,27.7,29.01,2025-08-06,29,1.7,True,Size Issue
FB001305,Tops,Gap,Winter,M,Black,49.64,30.9,34.3,2025-08-06,21,2.0,False,
FB001306,Bottoms,Forever21,Summer,L,Brown,117.64,54.2,53.88,2025-08-06,25,4.6,True,Wrong Item
FB001307,Accessories,Mango,Summer,,Red,69.78,3.7,67.2,2025-08-06,14,3.2,False,
FB001308,Accessories,Forever21,Spring,,White,29.91,18.4,24.41,2025-03-03,10,4.9,False,
FB001309,Shoes,H&M,Fall,XL,Black,187.11,43.3,106.09,2025-08-06,26,3.0,False,
FB001310,Accessories,Ann Taylor,Summer,,Beige,40.04,15.8,33.71,2025-08-06,31,1.8,False,
FB001311,Dresses,Mango,Spring,XS,Beige,113.44,23.4,86.9,2025-03-07,1,,False,
FB001312,Bottoms,Zara,Spring,S,Gray,119.84,0.0,119.84,2024-09-27,47,1.4,False,
FB001313,Shoes,Uniqlo,Fall,XXL,Brown,167.27,0.0,167.27,2025-08-06,9,4.0,False,
FB001314,Dresses,Banana Republic,Spring,XL,Blue,148.0,1.1,146.37,2025-02-23,43,2.0,False,
FB001315,Bottoms,H&M,Winter,XXL,Red,65.34,49.8,32.8,2025-08-06,9,,False,
FB001316,Shoes,Banana Republic,Spring,M,Green,84.57,5.4,80.0,2025-07-17,33,,False,
FB001317,Bottoms,Gap,Summer,XS,Gray,52.6,0.0,52.6,2025-08-06,35,1.2,True,Color Mismatch
FB001318,Shoes,Uniqlo,Summer,L,Green,106.37,0.0,106.37,2025-08-06,30,1.1,False,
FB001319,Tops,Gap,Summer,XXL,Black,96.77,40.4,57.67,2025-08-06,31,4.5,False,
FB001320,Outerwear,Banana Republic,Spring,L,Brown,99.02,0.0,99.02,2024-10-16,21,1.2,False,
FB001321,Accessories,Zara,Spring,,Purple,68.89,36.9,43.47,2024-12-05,9,1.8,False,
FB001322,Dresses,H&M,Spring,S,Pink,63.91,3.5,61.67,2025-05-19,14,2.1,False,
FB001323,Shoes,Mango,Fall,S,Navy,116.38,11.4,103.11,2025-08-06,15,,False,
FB001324,Bottoms,Uniqlo,Fall,XS,Green,71.74,0.0,71.74,2025-08-06,16,,False,
FB001325,Bottoms,Forever21,Winter,M,Beige,91.11,0.0,91.11,2025-08-06,38,3.3,False,
FB001326,Accessories,Zara,Summer,,White,46.07,0.0,46.07,2025-08-06,25,2.5,False,
FB001327,Dresses,Mango,Fall,S,Green,156.27,0.0,156.27,2025-08-06,43,,False,
FB001328,Tops,Mango,Fall,XS,Pink,56.35,0.0,56.35,2025-08-06,31,1.5,False,
FB001329,Bottoms,Zara,Winter,XS,Purple,118.21,23.1,90.9,2025-08-06,15,5.0,False,
FB001330,Tops,Gap,Fall,XS,Beige,25.86,0.0,25.86,2025-08-06,46,1.5,False,
FB001331,Tops,H&M,Fall,S,Green,91.67,23.7,69.94,2025-08-06,3,3.7,False,
FB001332,Bottoms,Uniqlo,Fall,L,Blue,25.29,7.9,23.29,2025-08-06,39,1.7,False,
FB001333,Accessories,H&M,Winter,,Navy,51.61,32.2,34.99,2025-08-06,34,4.8,False,
FB001334,Outerwear,Banana Republic,Summer,XL,Black,143.61,24.6,108.28,2025-08-06,50,4.1,False,
FB001335,Bottoms,Gap,Summer,L,Red,45.48,0.0,45.48,2025-08-06,29,2.3,False,
FB001336,Shoes,Zara,Summer,,White,177.79,10.7,158.77,2025-08-06,37,,False,
FB001337,Outerwear,Gap,Fall,XS,Purple,145.1,34.2,95.48,2025-08-06,14,,False,
FB001338,Shoes,Ann Taylor,Summer,XXL,Navy,190.78,0.0,190.78,2025-08-06,39,3.7,False,
FB001339,Accessories,Forever21,Fall,,Blue,44.73,0.0,44.73,2025-08-06,25,1.1,False,
FB001340,Shoes,Banana Republic,Winter,XXL,White,65.48,0.0,65.48,2025-08-06,7,4.6,False,
FB001341,Shoes,Gap,Spring,XS,Purple,86.1,0.0,86.1,2024-12-27,4,2.4,False,
FB001342,Bottoms,Uniqlo,Winter,XS,Green,100.14,0.0,100.14,2025-08-06,48,4.2,False,
FB001343,Outerwear,Banana Republic,Winter,,Red,203.4,0.0,203.4,2025-08-06,18,1.8,False,
FB001344,Tops,Gap,Winter,XS,White,95.22,24.4,71.99,2025-08-06,26,2.3,False,
FB001345,Dresses,H&M,Fall,XL,Red,173.88,31.6,118.93,2025-08-06,5,3.2,False,
FB001346,Dresses,H&M,Winter,L,Beige,160.05,0.0,160.05,2025-08-06,23,4.0,False,
FB001347,Tops,Forever21,Winter,XS,Blue,59.53,0.0,59.53,2025-08-06,28,1.5,False,
FB001348,Dresses,Mango,Fall,XS,Blue,155.32,0.0,155.32,2025-08-06,19,4.1,False,
