transaction_id,merchant_id,user_id,txn_ts,amount,currency,payment_method,is_approved,decision_type,shipping_country,billing_country,device_type,is_fraud_txn
t_0066162,m_04328,u_060861,2025-04-01 11:16:00,52.14,USD,card,True,manual,US,US,mobile,False
t_0066163,m_04328,u_308676,2025-04-03 04:27:00,35.98,USD,card,True,auto,US,US,mobile,True
t_0066164,m_04328,u_326814,2025-04-03 12:19:00,83.63,USD,card,True,manual,US,US,mobile,False
t_0066165,m_04328,u_051139,2025-04-04 20:10:00,45.5,USD,card,True,auto,US,US,mobile,False
t_0066166,m_04328,u_038204,2025-04-05 01:05:00,708.61,USD,ach,True,manual,US,US,desktop,False
t_0066167,m_04328,u_237574,2025-04-06 13:34:00,66.29,USD,card,True,auto,US,US,mobile,False
t_0066168,m_04328,u_198377,2025-04-07 14:48:00,190.01,USD,wallet,True,auto,US,US,mobile,False
t_0066169,m_04328,u_204812,2025-04-08 05:29:00,110.44,USD,wallet,True,auto,US,US,mobile,False
t_0066170,m_04328,u_369483,2025-04-09 13:54:00,76.43,USD,card,True,manual,US,US,desktop,False
t_0066171,m_04328,u_347329,2025-04-10 03:56:00,285.37,USD,card,True,auto,US,US,mobile,False
t_0066172,m_04328,u_324753,2025-04-11 23:56:00,65.21,USD,card,True,manual,US,US,desktop,False
t_0066173,m_04328,u_067060,2025-04-18 16:06:00,195.68,USD,card,True,auto,US,US,desktop,False
t_0066174,m_04328,u_137957,2025-04-20 03:42:00,309.15,USD,card,True,auto,US,US,mobile,False
t_0066175,m_04328,u_184363,2025-04-22 17:55:00,183.36,USD,card,True,auto,US,US,mobile,False
t_0066176,m_04328,u_030998,2025-04-23 15:17:00,60.9,USD,ach,True,manual,US,US,desktop,False
t_0066177,m_04328,u_142357,2025-04-25 22:01:00,160.6,USD,card,True,auto,US,US,mobile,False
t_0066178,m_04328,u_121965,2025-04-26 23:42:00,57.82,USD,card,True,auto,US,US,mobile,False
t_0066179,m_04328,u_314451,2025-04-27 01:09:00,87.88,USD,card,True,auto,US,US,mobile,False
t_0066180,m_04328,u_319858,2025-04-29 05:05:00,119.78,USD,card,True,auto,US,US,desktop,False
t_0066181,m_04328,u_217429,2025-04-29 20:47:00,67.38,USD,card,True,manual,US,US,mobile,False
t_0066182,m_04328,u_149155,2025-04-30 11:10:00,40.2,USD,card,True,auto,US,US,desktop,False
t_0066183,m_04328,u_014508,2025-04-30 12:23:00,115.64,USD,wallet,True,auto,US,US,mobile,False
t_0066184,m_04328,u_004796,2025-05-03 22:03:00,251.18,USD,card,True,auto,US,US,desktop,False
t_0066185,m_04328,u_063209,2025-05-06 14:21:00,50.59,USD,card,True,auto,US,US,desktop,False
t_0066186,m_04328,u_368686,2025-05-06 14:29:00,195.63,USD,card,True,auto,US,US,desktop,False
t_0066187,m_04328,u_286086,2025-05-06 20:12:00,148.76,USD,card,True,auto,US,US,mobile,False
t_0066188,m_04328,u_273439,2025-05-07 04:16:00,95.93,USD,wallet,True,manual,US,US,mobile,False
t_0066189,m_04328,u_035357,2025-05-08 04:02:00,139.96,USD,card,False,auto,US,US,mobile,False
t_0066190,m_04328,u_013504,2025-05-10 12:49:00,90.74,USD,ach,True,auto,US,US,desktop,False
t_0066191,m_04328,u_102822,2025-05-11 18:20:00,32.69,USD,card,True,manual,US,US,mobile,False
t_0066192,m_04329,u_005983,2025-12-19 19:49:00,267.34,USD,card,True,auto,GB,GB,desktop,False
t_0066193,m_04329,u_079208,2025-12-20 11:52:00,361.54,USD,wallet,False,auto,GB,GB,desktop,False
t_0066194,m_04329,u_022853,2025-12-20 14:07:00,135.33,USD,ach,True,auto,GB,GB,desktop,False
t_0066195,m_04329,u_091060,2025-12-23 01:24:00,244.36,USD,wallet,True,auto,GB,GB,desktop,False
t_0066196,m_04329,u_249261,2025-12-23 09:41:00,139.68,USD,wallet,True,auto,GB,GB,desktop,False
t_0066197,m_04329,u_265176,2025-12-25 12:32:00,245.81,USD,card,True,manual,GB,GB,mobile,False
t_0066198,m_04329,u_145414,2025-12-28 06:13:00,140.3,USD,card,True,manual,GB,GB,mobile,False
t_0066199,m_04329,u_226503,2025-12-29 15:51:00,284.71,USD,ach,True,auto,GB,GB,tablet,False
t_0066200,m_04329,u_326911,2025-12-29 17:51:00,299.33,USD,card,True,auto,GB,GB,mobile,False
t_0066201,m_04329,u_227605,2025-12-30 02:56:00,234.19,USD,card,True,manual,GB,GB,mobile,False
t_0066202,m_04329,u_193222,2026-01-02 14:19:00,287.07,USD,card,True,auto,GB,GB,tablet,False
t_0066203,m_04329,u_140721,2026-01-04 14:47:00,363.5,USD,card,True,auto,GB,GB,mobile,False
t_0066204,m_04329,u_243875,2026-01-10 01:36:00,192.66,USD,ach,True,auto,GB,GB,mobile,False
t_0066205,m_04329,u_364841,2026-01-12 23:15:00,146.31,USD,card,True,auto,GB,GB,mobile,False
t_0066206,m_04329,u_083934,2026-01-14 09:35:00,246.93,USD,card,True,manual,GB,GB,desktop,False
t_0066207,m_04329,u_155110,2026-01-15 22:38:00,83.4,USD,card,True,auto,GB,GB,mobile,False
t_0066208,m_04329,u_056005,2026-01-16 19:49:00,148.43,USD,card,True,auto,GB,GB,mobile,False
t_0066209,m_04329,u_253032,2026-01-20 22:56:00,438.66,USD,card,True,auto,GB,GB,mobile,False
t_0066210,m_04329,u_238751,2026-01-21 01:49:00,448.87,USD,wallet,True,auto,GB,GB,desktop,False
t_0066211,m_04329,u_342398,2026-01-22 00:28:00,124.39,USD,card,True,auto,GB,GB,mobile,False
t_0066212,m_04329,u_156711,2026-01-24 23:54:00,200.71,USD,ach,True,auto,GB,GB,desktop,False
t_0066213,m_04329,u_106590,2026-01-26 23:38:00,164.17,USD,card,True,auto,GB,GB,mobile,False
t_0066214,m_04329,u_111454,2026-01-27 04:17:00,54.55,USD,ach,True,auto,GB,GB,mobile,False
t_0066215,m_04329,u_178827,2026-01-29 04:30:00,480.43,USD,card,False,manual,GB,GB,mobile,False
t_0066216,m_04329,u_224919,2026-01-29 23:46:00,102.29,USD,card,True,manual,GB,GB,desktop,False
t_0066217,m_04329,u_189997,2026-02-03 16:47:00,189.57,USD,card,True,auto,GB,GB,desktop,False
t_0066218,m_04329,u_298793,2026-02-12 16:58:00,212.68,USD,card,True,auto,GB,GB,desktop,False
t_0066219,m_04329,u_137437,2026-02-13 19:20:00,132.33,USD,wallet,True,manual,GB,GB,mobile,False
t_0066220,m_04329,u_286608,2026-02-25 04:48:00,107.09,USD,ach,True,manual,GB,GB,mobile,False
t_0066221,m_04329,u_078359,2026-02-26 16:04:00,270.12,USD,card,True,auto,GB,GB,desktop,False
t_0066222,m_04329,u_229437,2026-02-27 16:18:00,120.97,USD,card,True,auto,GB,GB,mobile,False
t_0066223,m_04329,u_185285,2026-02-28 00:03:00,139.5,USD,wallet,True,auto,GB,GB,mobile,False
t_0066224,m_04329,u_033462,2026-03-01 22:13:00,91.73,USD,card,True,auto,GB,GB,mobile,False
t_0066225,m_04329,u_260462,2026-03-02 07:48:00,196.64,USD,wallet,False,manual,GB,GB,mobile,False
t_0066226,m_04329,u_076438,2026-03-03 08:55:00,83.2,USD,ach,True,manual,GB,GB,mobile,False
t_0066227,m_04329,u_151006,2026-03-04 21:58:00,174.7,USD,wallet,True,auto,GB,GB,desktop,False
t_0066228,m_04329,u_040538,2026-03-08 21:31:00,370.1,USD,ach,True,auto,GB,GB,mobile,False
t_0066229,m_04329,u_220944,2026-03-11 05:48:00,234.85,USD,card,True,auto,GB,GB,mobile,False
t_0066230,m_04329,u_015381,2026-03-17 19:48:00,168.89,USD,card,True,auto,GB,GB,mobile,False
t_0066231,m_04329,u_038111,2026-03-20 05:16:00,247.92,USD,card,True,auto,GB,GB,tablet,False
t_0066232,m_04329,u_378024,2026-03-21 03:22:00,170.58,USD,card,True,auto,GB,GB,mobile,False
t_0066233,m_04329,u_029846,2026-03-21 11:30:00,83.01,USD,ach,True,auto,GB,GB,mobile,False
t_0066234,m_04329,u_309418,2026-03-21 13:33:00,229.04,USD,card,True,auto,GB,GB,desktop,False
t_0066235,m_04329,u_345315,2026-03-23 21:46:00,164.83,USD,card,True,auto,GB,GB,desktop,True
t_0066236,m_04329,u_185945,2026-03-26 04:23:00,279.06,USD,ach,True,auto,GB,GB,mobile,False
t_0066237,m_04329,u_173422,2026-03-29 09:47:00,75.05,USD,card,True,auto,GB,GB,tablet,False
t_0066238,m_04329,u_173904,2026-03-29 17:48:00,435.63,USD,card,True,auto,GB,GB,desktop,False
t_0066239,m_04329,u_086926,2026-04-01 05:30:00,103.55,USD,card,True,auto,GB,GB,desktop,False
t_0066240,m_04329,u_147736,2026-04-02 07:18:00,168.05,USD,wallet,True,auto,GB,GB,mobile,False
t_0066241,m_04329,u_382246,2026-04-05 05:42:00,163.45,USD,card,True,auto,GB,GB,tablet,False
t_0066242,m_04329,u_001577,2026-04-06 04:05:00,185.13,USD,card,True,auto,GB,GB,desktop,False
t_0066243,m_04329,u_099775,2026-04-07 16:29:00,201.84,USD,card,True,auto,GB,GB,desktop,False
t_0066244,m_04330,u_179675,2025-08-21 02:47:00,212.23,USD,card,True,auto,US,US,desktop,False
t_0066245,m_04330,u_048225,2025-08-22 18:03:00,389.45,USD,card,True,auto,US,US,mobile,False
t_0066246,m_04330,u_244278,2025-08-23 01:28:00,488.72,USD,ach,True,auto,US,US,desktop,False
t_0066247,m_04330,u_058031,2025-08-23 14:44:00,307.83,USD,ach,True,auto,US,US,desktop,False
t_0066248,m_04330,u_159338,2025-08-24 03:31:00,288.16,USD,card,True,manual,US,US,mobile,False
t_0066249,m_04330,u_230035,2025-08-31 12:47:00,475.25,USD,card,True,auto,US,US,mobile,False
t_0066250,m_04330,u_377564,2025-09-13 04:48:00,571.78,USD,card,True,manual,US,US,tablet,False
t_0066251,m_04330,u_006529,2025-09-14 08:12:00,746.01,USD,card,True,manual,US,US,mobile,False
t_0066252,m_04330,u_114722,2025-09-19 10:41:00,397.95,USD,card,True,auto,US,US,mobile,False
t_0066253,m_04330,u_048657,2025-09-19 14:38:00,192.96,USD,card,True,manual,US,US,mobile,False
t_0066254,m_04330,u_084957,2025-09-23 20:42:00,669.23,USD,card,True,manual,US,US,desktop,False
t_0066255,m_04330,u_280459,2025-09-27 13:02:00,752.88,USD,card,True,auto,US,US,mobile,False
t_0066256,m_04330,u_020102,2025-09-28 11:17:00,312.51,USD,card,True,auto,US,US,desktop,False
t_0066257,m_04330,u_379487,2025-10-01 09:42:00,174.95,USD,card,True,auto,US,US,mobile,False
t_0066258,m_04330,u_284841,2025-10-08 05:46:00,310.91,USD,card,False,auto,US,US,mobile,False
t_0066259,m_04330,u_354736,2025-10-22 21:05:00,188.46,USD,card,True,auto,US,US,desktop,False
t_0066260,m_04330,u_289964,2025-11-02 06:22:00,492.71,USD,ach,True,manual,US,US,desktop,False
t_0066261,m_04330,u_228362,2025-11-06 10:22:00,638.13,USD,card,True,auto,US,US,mobile,False
t_0066262,m_04330,u_190186,2025-11-07 21:29:00,454.87,USD,card,True,manual,US,US,mobile,False
t_0066263,m_04330,u_283516,2025-11-13 22:19:00,726.64,USD,ach,True,auto,US,US,desktop,False
t_0066264,m_04330,u_159210,2025-11-15 16:39:00,408.02,USD,ach,True,auto,US,US,mobile,False
t_0066265,m_04330,u_326816,2025-11-27 13:57:00,594.47,USD,card,True,manual,US,US,mobile,False
t_0066266,m_04330,u_215856,2025-12-01 07:18:00,269.62,USD,ach,True,auto,US,US,desktop,False
t_0066267,m_04330,u_204390,2025-12-02 01:25:00,235.85,USD,ach,True,auto,US,US,desktop,False
t_0066268,m_04330,u_321720,2025-12-08 15:18:00,219.87,USD,card,True,manual,US,US,mobile,False
t_0066269,m_04330,u_361441,2025-12-08 22:24:00,268.59,USD,card,True,auto,US,US,mobile,False
t_0066270,m_04330,u_329978,2025-12-13 17:44:00,351.9,USD,ach,True,manual,US,US,desktop,False
t_0066271,m_04330,u_091473,2025-12-14 08:13:00,749.3,USD,card,True,auto,US,US,mobile,False
t_0066272,m_04330,u_113146,2025-12-27 04:15:00,310.87,USD,card,True,manual,US,US,mobile,False
t_0066273,m_04331,u_014693,2025-12-05 14:10:00,58.78,USD,card,True,auto,GB,GB,mobile,False
t_0066274,m_04331,u_329652,2025-12-09 03:15:00,142.62,USD,card,True,auto,GB,GB,mobile,False
t_0066275,m_04331,u_334772,2025-12-19 10:40:00,84.94,USD,ach,True,auto,GB,GB,mobile,False
t_0066276,m_04332,u_174323,2025-11-04 07:01:00,195.49,USD,ach,True,auto,CA,CA,mobile,False
t_0066277,m_04332,u_166335,2025-11-04 14:53:00,359.7,USD,card,True,auto,CA,CA,desktop,False
t_0066278,m_04332,u_366644,2025-11-09 16:03:00,333.49,USD,card,True,auto,CA,CA,mobile,False
t_0066279,m_04332,u_238709,2025-11-11 12:45:00,292.24,USD,card,True,auto,CA,CA,desktop,False
t_0066280,m_04332,u_156060,2025-11-12 10:37:00,364.89,USD,card,True,auto,CA,CA,mobile,False
t_0066281,m_04332,u_120123,2025-11-13 22:28:00,444.22,USD,card,True,auto,CA,CA,mobile,False
t_0066282,m_04332,u_387512,2025-11-14 16:29:00,331.29,USD,card,True,auto,CA,CA,mobile,False
t_0066283,m_04332,u_200888,2025-11-18 23:14:00,657.35,USD,card,True,manual,CA,CA,mobile,False
t_0066284,m_04332,u_090956,2025-11-26 11:42:00,987.59,USD,card,True,auto,CA,CA,mobile,False
t_0066285,m_04332,u_241537,2025-11-27 07:45:00,283.34,USD,card,True,auto,CA,CA,mobile,False
t_0066286,m_04332,u_320861,2025-12-09 04:34:00,311.53,USD,card,True,auto,CA,CA,mobile,False
t_0066287,m_04332,u_385542,2025-12-10 20:54:00,167.75,USD,ach,True,auto,CA,CA,mobile,False
t_0066288,m_04332,u_033502,2025-12-11 05:26:00,89.85,USD,card,True,auto,CA,CA,desktop,False
t_0066289,m_04332,u_215966,2025-12-17 05:31:00,457.42,USD,card,True,auto,CA,CA,mobile,False
t_0066290,m_04332,u_197142,2025-12-19 10:28:00,218.66,USD,ach,True,auto,CA,CA,mobile,False
t_0066291,m_04332,u_274501,2025-12-22 20:24:00,413.89,USD,ach,True,auto,CA,CA,desktop,False
t_0066292,m_04332,u_138643,2025-12-28 14:39:00,181.61,USD,card,True,auto,CA,CA,desktop,False
t_0066293,m_04332,u_037249,2026-01-01 18:23:00,503.86,USD,card,True,auto,CA,CA,desktop,False
t_0066294,m_04332,u_048677,2026-01-02 01:15:00,383.82,USD,card,True,auto,CA,CA,desktop,False
t_0066295,m_04332,u_359866,2026-01-06 02:05:00,268.23,USD,card,False,auto,CA,CA,mobile,False
t_0066296,m_04332,u_202177,2026-01-07 22:42:00,132.91,USD,card,True,auto,CA,CA,mobile,False
t_0066297,m_04332,u_128567,2026-01-09 11:23:00,315.6,USD,card,True,auto,CA,CA,mobile,False
t_0066298,m_04332,u_185122,2026-01-13 18:35:00,768.37,USD,card,False,auto,CA,CA,mobile,False
t_0066299,m_04332,u_359738,2026-01-15 18:54:00,219.36,USD,card,True,auto,CA,CA,mobile,False
t_0066300,m_04332,u_141434,2026-01-16 08:15:00,185.46,USD,card,True,manual,CA,CA,mobile,False
t_0066301,m_04332,u_288188,2026-01-17 05:48:00,437.34,USD,card,True,auto,CA,CA,mobile,False
t_0066302,m_04332,u_343273,2026-01-19 09:58:00,181.68,USD,card,True,auto,CA,CA,desktop,False
t_0066303,m_04332,u_366448,2026-01-27 07:37:00,86.25,USD,wallet,True,auto,CA,CA,mobile,False
t_0066304,m_04332,u_179273,2026-01-30 22:40:00,216.91,USD,card,True,auto,CA,CA,mobile,False
t_0066305,m_04332,u_003035,2026-02-01 00:03:00,208.05,USD,card,True,auto,CA,CA,desktop,False
t_0066306,m_04332,u_388099,2026-02-01 12:27:00,513.76,USD,card,True,auto,CA,CA,mobile,False
t_0066307,m_04332,u_030828,2026-02-04 03:43:00,70.17,USD,card,True,auto,CA,CA,mobile,False
t_0066308,m_04332,u_377753,2026-02-05 20:14:00,254.2,USD,card,True,auto,CA,CA,mobile,False
t_0066309,m_04332,u_227659,2026-02-07 00:21:00,288.57,USD,card,True,manual,CA,CA,mobile,False
t_0066310,m_04332,u_124046,2026-02-08 01:41:00,199.46,USD,card,True,auto,CA,CA,tablet,False
t_0066311,m_04332,u_023612,2026-02-08 13:48:00,209.72,USD,card,True,auto,CA,CA,desktop,False
t_0066312,m_04332,u_155191,2026-02-10 11:31:00,243.75,USD,card,False,manual,CA,CA,desktop,False
t_0066313,m_04332,u_177640,2026-02-11 00:42:00,579.69,USD,card,True,auto,CA,CA,mobile,False
t_0066314,m_04332,u_238433,2026-02-14 02:01:00,195.58,USD,ach,True,auto,CA,CA,mobile,False
t_0066315,m_04332,u_332904,2026-02-14 06:17:00,210.39,USD,wallet,True,auto,CA,CA,mobile,False
t_0066316,m_04332,u_220784,2026-02-17 16:18:00,562.28,USD,card,True,auto,CA,CA,mobile,False
t_0066317,m_04332,u_175179,2026-02-25 04:30:00,873.41,USD,card,True,auto,CA,CA,mobile,False
t_0066318,m_04332,u_090327,2026-03-01 17:20:00,629.72,USD,card,True,auto,CA,CA,mobile,False
t_0066319,m_04332,u_287811,2026-03-02 14:28:00,166.77,USD,card,True,auto,CA,CA,desktop,False
t_0066320,m_04332,u_079627,2026-03-06 13:27:00,107.47,USD,card,True,auto,CA,CA,desktop,False
t_0066321,m_04332,u_386106,2026-03-09 18:04:00,449.73,USD,card,True,auto,CA,CA,mobile,False
t_0066322,m_04332,u_148805,2026-03-15 07:50:00,173.94,USD,card,True,auto,CA,CA,mobile,False
t_0066323,m_04332,u_037882,2026-03-25 04:37:00,151.63,USD,card,False,auto,CA,CA,desktop,False
t_0066324,m_04332,u_054348,2026-03-29 09:51:00,143.94,USD,ach,True,auto,CA,CA,desktop,False
t_0066325,m_04332,u_182821,2026-04-01 20:14:00,116.62,USD,card,True,auto,CA,CA,mobile,False
t_0066326,m_04332,u_075344,2026-04-05 00:12:00,222.64,USD,card,True,auto,CA,CA,mobile,False
t_0066327,m_04332,u_225247,2026-04-09 11:10:00,399.99,USD,card,True,auto,CA,CA,mobile,False
t_0066328,m_04333,u_129008,2025-03-17 05:31:00,197.85,USD,card,True,auto,US,US,desktop,False
t_0066329,m_04333,u_221458,2025-03-28 10:18:00,111.68,USD,card,True,manual,US,US,mobile,False
t_0066330,m_04333,u_178859,2025-05-19 13:52:00,75.38,USD,card,True,auto,US,US,mobile,False
t_0066331,m_04333,u_380509,2025-05-21 14:41:00,95.48,USD,wallet,True,auto,US,US,mobile,False
t_0066332,m_04334,u_386513,2025-03-01 20:55:00,522.26,USD,card,True,auto,US,US,desktop,False
t_0066333,m_04334,u_255132,2025-03-06 00:17:00,486.98,USD,wallet,True,auto,US,US,tablet,False
t_0066334,m_04334,u_091396,2025-03-10 22:57:00,157.97,USD,card,False,auto,US,US,mobile,False
t_0066335,m_04334,u_388889,2025-03-15 18:28:00,189.29,USD,wallet,True,manual,US,US,mobile,False
t_0066336,m_04334,u_259942,2025-03-16 08:23:00,190.32,USD,card,True,auto,US,US,mobile,False
t_0066337,m_04334,u_177232,2025-03-19 20:24:00,84.12,USD,card,True,auto,US,US,mobile,False
t_0066338,m_04334,u_389103,2025-04-03 15:29:00,304.21,USD,wallet,True,auto,US,US,desktop,False
t_0066339,m_04334,u_039901,2025-04-29 23:44:00,133.28,USD,card,True,auto,US,US,mobile,False
t_0066340,m_04335,u_002536,2025-06-02 10:23:00,259.66,USD,card,True,auto,US,US,desktop,False
t_0066341,m_04335,u_102926,2025-06-03 14:48:00,320.56,USD,card,True,manual,US,US,desktop,False
t_0066342,m_04335,u_147074,2025-06-07 22:13:00,289.27,USD,card,True,auto,US,US,mobile,True
t_0066343,m_04335,u_312422,2025-06-08 04:30:00,515.51,USD,card,True,auto,US,US,mobile,False
t_0066344,m_04335,u_166883,2025-06-10 05:13:00,194.41,USD,card,True,manual,US,US,mobile,False
t_0066345,m_04335,u_301245,2025-06-10 14:04:00,171.79,USD,wallet,True,auto,US,US,desktop,False
t_0066346,m_04335,u_141152,2025-06-10 19:57:00,549.08,USD,card,True,auto,US,US,mobile,False
t_0066347,m_04335,u_190773,2025-06-11 16:22:00,607.46,USD,card,True,auto,US,US,mobile,False
t_0066348,m_04335,u_121587,2025-06-14 01:11:00,328.75,USD,card,True,auto,US,US,mobile,False
t_0066349,m_04335,u_094924,2025-06-14 11:22:00,217.41,USD,wallet,True,auto,US,US,desktop,False
t_0066350,m_04335,u_363780,2025-06-16 23:53:00,172.03,USD,wallet,True,manual,US,US,desktop,False
t_0066351,m_04335,u_375537,2025-06-17 20:28:00,191.3,USD,card,True,auto,US,US,mobile,False
t_0066352,m_04335,u_132975,2025-06-19 09:57:00,115.17,USD,card,True,manual,US,US,desktop,False
t_0066353,m_04335,u_257532,2025-06-27 03:52:00,137.36,USD,card,True,manual,US,US,mobile,False
t_0066354,m_04335,u_088726,2025-06-29 04:01:00,393.42,USD,card,True,manual,US,US,desktop,False
t_0066355,m_04335,u_032774,2025-06-30 09:44:00,227.85,USD,card,True,manual,US,US,mobile,False
t_0066356,m_04335,u_014504,2025-07-01 11:17:00,526.36,USD,card,True,manual,US,US,mobile,False
t_0066357,m_04335,u_082619,2025-07-01 17:15:00,244.43,USD,card,True,manual,US,US,mobile,False
t_0066358,m_04335,u_341114,2025-07-03 11:06:00,442.75,USD,card,True,auto,US,US,mobile,False
t_0066359,m_04335,u_137757,2025-07-05 12:11:00,265.83,USD,card,True,auto,US,US,mobile,False
t_0066360,m_04335,u_161518,2025-07-06 23:07:00,434.8,USD,wallet,True,manual,CA,CA,mobile,False
t_0066361,m_04335,u_126431,2025-07-09 22:08:00,1321.22,USD,card,True,auto,US,US,mobile,False
t_0066362,m_04335,u_308601,2025-07-11 05:05:00,435.53,USD,card,False,manual,US,US,desktop,False
t_0066363,m_04335,u_181710,2025-07-11 07:29:00,163.08,USD,card,True,auto,US,US,mobile,False
t_0066364,m_04335,u_076505,2025-07-11 23:01:00,270.13,USD,card,True,auto,US,US,desktop,False
t_0066365,m_04335,u_289168,2025-07-12 04:15:00,179.98,USD,card,True,auto,US,US,mobile,False
t_0066366,m_04335,u_241072,2025-07-12 04:22:00,250.12,USD,card,True,auto,US,US,mobile,False
t_0066367,m_04335,u_030876,2025-07-16 06:10:00,553.57,USD,ach,True,manual,US,US,mobile,False
t_0066368,m_04335,u_282468,2025-07-18 21:31:00,508.81,USD,card,True,auto,US,US,mobile,False
t_0066369,m_04335,u_068608,2025-07-19 16:37:00,163.12,USD,ach,True,manual,US,US,mobile,False
t_0066370,m_04335,u_201827,2025-07-21 17:26:00,907.15,USD,card,True,manual,CA,CA,mobile,False
t_0066371,m_04335,u_105098,2025-07-25 10:09:00,287.14,USD,card,True,auto,US,US,mobile,False
t_0066372,m_04335,u_085231,2025-07-29 03:08:00,313.97,USD,card,True,manual,US,US,mobile,False
t_0066373,m_04335,u_383200,2025-07-29 23:38:00,441.18,USD,card,True,auto,US,US,mobile,False
t_0066374,m_04335,u_305329,2025-07-31 09:06:00,386.24,USD,card,True,manual,US,US,desktop,False
t_0066375,m_04335,u_146523,2025-08-03 11:41:00,508.91,USD,card,True,auto,US,US,mobile,False
t_0066376,m_04335,u_367270,2025-08-03 15:27:00,600.36,USD,wallet,True,auto,US,US,mobile,False
t_0066377,m_04335,u_116332,2025-08-05 07:15:00,457.64,USD,card,True,manual,US,US,tablet,False
t_0066378,m_04335,u_239136,2025-08-06 09:46:00,283.19,USD,ach,True,auto,US,US,desktop,False
t_0066379,m_04335,u_229489,2025-08-06 12:16:00,345.67,USD,card,True,auto,US,US,desktop,False
t_0066380,m_04335,u_322946,2025-08-08 13:15:00,308.29,USD,ach,True,auto,US,US,mobile,False
t_0066381,m_04335,u_002762,2025-08-08 16:48:00,291.98,USD,card,True,auto,US,US,mobile,False
t_0066382,m_04338,u_041560,2025-04-08 07:35:00,61.73,USD,card,True,auto,US,US,desktop,False
t_0066383,m_04338,u_090037,2025-04-10 21:01:00,201.94,USD,card,True,auto,US,US,mobile,False
t_0066384,m_04338,u_106395,2025-04-11 19:54:00,169.73,USD,ach,True,auto,CA,US,mobile,False
t_0066385,m_04338,u_133172,2025-04-20 06:35:00,153.69,USD,card,True,auto,US,US,mobile,False
t_0066386,m_04338,u_080351,2025-04-21 17:25:00,166.15,USD,card,True,auto,US,US,mobile,False
t_0066387,m_04338,u_054178,2025-04-22 08:39:00,57.22,USD,wallet,True,auto,US,US,desktop,False
t_0066388,m_04338,u_286223,2025-04-26 03:55:00,64.21,USD,ach,True,auto,US,US,desktop,False
t_0066389,m_04338,u_321376,2025-05-02 18:24:00,103.81,USD,card,True,auto,US,US,desktop,False
t_0066390,m_04338,u_347450,2025-05-04 11:16:00,148.3,USD,card,True,auto,US,US,mobile,False
t_0066391,m_04338,u_289933,2025-05-10 10:26:00,125.08,USD,card,True,manual,US,US,mobile,False
t_0066392,m_04338,u_319472,2025-05-19 22:32:00,96.54,USD,card,True,manual,US,US,desktop,False
t_0066393,m_04338,u_268036,2025-05-20 22:59:00,119.67,USD,card,True,auto,US,US,desktop,False
t_0066394,m_04338,u_368570,2025-05-25 04:39:00,36.23,USD,wallet,True,manual,US,US,mobile,False
t_0066395,m_04338,u_358259,2025-05-28 05:37:00,128.92,USD,card,True,manual,US,US,desktop,False
t_0066396,m_04338,u_310492,2025-06-02 13:56:00,62.55,USD,card,True,auto,US,US,mobile,False
t_0066397,m_04338,u_183547,2025-06-09 18:24:00,200.53,USD,card,True,auto,US,US,mobile,False
t_0066398,m_04338,u_182331,2025-06-12 00:28:00,45.18,USD,card,True,manual,US,US,tablet,False
t_0066399,m_04338,u_151005,2025-06-15 20:34:00,192.23,USD,card,True,auto,US,US,mobile,False
t_0066400,m_04338,u_258025,2025-06-15 23:35:00,234.91,USD,card,True,auto,US,US,mobile,False
t_0066401,m_04338,u_368618,2025-06-19 14:55:00,167.36,USD,card,True,auto,US,US,mobile,False
t_0066402,m_04338,u_134076,2025-06-19 17:02:00,78.3,USD,ach,True,auto,US,US,mobile,False
t_0066403,m_04338,u_285706,2025-06-20 20:27:00,163.76,USD,wallet,False,auto,US,US,mobile,False
t_0066404,m_04338,u_107708,2025-06-21 00:45:00,22.73,USD,card,True,auto,US,US,mobile,False
t_0066405,m_04338,u_332211,2025-06-21 04:34:00,93.1,USD,card,True,manual,US,US,mobile,False
t_0066406,m_04338,u_107081,2025-06-24 04:40:00,70.78,USD,card,True,auto,US,US,mobile,False
t_0066407,m_04338,u_102432,2025-06-24 07:46:00,99.87,USD,card,True,manual,US,US,mobile,False
t_0066408,m_04338,u_356598,2025-06-24 09:39:00,51.3,USD,card,True,manual,US,US,mobile,False
t_0066409,m_04338,u_159396,2025-06-30 05:42:00,163.58,USD,card,True,auto,US,US,tablet,False
t_0066410,m_04338,u_249657,2025-07-02 17:16:00,114.27,USD,card,True,auto,US,US,mobile,False
t_0066411,m_04338,u_116634,2025-07-03 23:30:00,208.14,USD,card,True,auto,US,US,mobile,False
t_0066412,m_04338,u_195964,2025-07-04 08:54:00,38.67,USD,card,False,auto,US,US,mobile,False
t_0066413,m_04338,u_235190,2025-07-05 21:29:00,74.57,USD,card,True,auto,US,US,desktop,False
t_0066414,m_04338,u_251861,2025-07-07 20:31:00,61.97,USD,card,True,manual,US,US,mobile,False
t_0066415,m_04338,u_011557,2025-07-09 00:39:00,73.18,USD,card,True,auto,US,US,mobile,False
t_0066416,m_04338,u_343725,2025-07-15 02:07:00,142.54,USD,card,False,auto,US,US,mobile,False
t_0066417,m_04338,u_304999,2025-07-18 04:19:00,143.21,USD,card,True,manual,US,US,mobile,False
t_0066418,m_04338,u_083709,2025-07-18 17:26:00,72.54,USD,card,True,auto,US,US,mobile,False
