msisdn,outgoing_calls,incoming_calls,unique_outgoing_numbers,unique_incoming_numbers,total_unique_numbers,unknown_province_calls,in_province_calls,out_province_calls,in_province_numbers,out_province_numbers,unknown_province_numbers,call_duration_max,call_duration_min,call_duration_mean,call_duration_std,call_duration_sum,total_call_duration_outgoing,total_call_duration_incoming,start_time_0,start_time_1,start_time_2,start_time_3,call_duration_0,call_duration_1,call_duration_2,call_duration_3,start_time_hour_0,start_time_hour_1,start_time_hour_2,start_time_hour_3,start_time_hour_4,start_time_hour_5,start_time_hour_6,start_time_hour_7,start_time_hour_8,start_time_hour_9,start_time_hour_10,start_time_hour_11,start_time_hour_12,start_time_hour_13,start_time_hour_14,start_time_hour_15,start_time_hour_16,start_time_hour_17,start_time_hour_18,start_time_hour_19,start_time_hour_20,start_time_hour_21,start_time_hour_22,start_time_hour_23,phone2_type_0,phone2_type_1,phone2_type_2,phone2_type_3,phone2_type_4,phone2_type_5,phone2_type_6,phone2_type_7,phone2_type_8,phone2_type_9,phone2_type_10,phone2_type_11,phone2_type_12,phone2_type_14,phone2_type_15,phone2_type_16,phone2_type_17,phone2_type_18,phone2_type_19,phone2_type_20,call_duration_0s_10s,call_duration_10s_20s,call_duration_20s_30s,call_duration_30s_40s,call_duration_40s_50s,call_duration_50s_60s,call_duration_60s_70s,call_duration_70s_80s,call_duration_80s_90s,call_duration_90s_100s,call_duration_100s_110s,call_duration_110s_120s,call_duration_2min_2.5min,call_duration_2.5min_3min,call_duration_3min_3.5min,call_duration_3.5min_4min,call_duration_4min_4.5min,call_duration_4.5min_5min,call_duration_5min_6min,call_duration_6min_7min,call_duration_7min_8min,call_duration_8min_9min,call_duration_9min_10min,call_duration_10min_15min,call_duration_15min_20min,call_duration_20min_25min,call_duration_25min_30min,call_duration_30min_35min,call_duration_35min_40min,call_duration_40min_45min,call_duration_45min_50min,call_duration_50min_55min,call_duration_55min_60min,call_duration_1h_1.5h,call_duration_1.5h_2h,call_duration_2h_2.5h,call_duration_2.5h_max,long_type1_0,long_type1_1,long_type1_2,long_type1_3,cfee_sum,lfee_sum,total_unique_numbers_1500,only_out_no_in,active_days_2024-08,city_changes_2024-08,province_changes_2024-08,is_sa,total_calls,sociality,phone1_type,outgoing_div_total,unique_out_div_outgoing,unique_out_div_unique_total,is_key_home_area_code,is_key_visit_area_code,is_called_home_code,is_called_code,early_morning_0_avg,early_morning_0_max,early_morning_0_min,early_morning_1_avg,early_morning_1_max,early_morning_1_min,morning_0_avg,morning_0_max,morning_0_min,morning_1_avg,morning_1_max,morning_1_min,forenoon_0_avg,forenoon_0_max,forenoon_0_min,forenoon_1_avg,forenoon_1_max,forenoon_1_min,noon_0_avg,noon_0_max,noon_0_min,noon_1_avg,noon_1_max,noon_1_min,afternoon_0_avg,afternoon_0_max,afternoon_0_min,afternoon_1_avg,afternoon_1_max,afternoon_1_min,dusk_0_avg,dusk_0_max,dusk_0_min,dusk_1_avg,dusk_1_max,dusk_1_min,evening_0_avg,evening_0_max,evening_0_min,evening_1_avg,evening_1_max,evening_1_min,start_6_to_10_0_avg,start_6_to_10_0_max,start_6_to_10_0_min,start_6_to_10_1_avg,start_6_to_10_1_max,start_6_to_10_1_min,start_10_to_14_0_avg,start_10_to_14_0_max,start_10_to_14_0_min,start_10_to_14_1_avg,start_10_to_14_1_max,start_10_to_14_1_min,start_14_to_18_0_avg,start_14_to_18_0_max,start_14_to_18_0_min,start_14_to_18_1_avg,start_14_to_18_1_max,start_14_to_18_1_min,start_18_to_22_0_avg,start_18_to_22_0_max,start_18_to_22_0_min,start_18_to_22_1_avg,start_18_to_22_1_max,start_18_to_22_1_min,start_22_to_6_0_avg,start_22_to_6_0_max,start_22_to_6_0_min,start_22_to_6_1_avg,start_22_to_6_1_max,start_22_to_6_1_min,time_interval_avg,time_interval_max,time_interval_min,early_morning_avg,early_morning_max,early_morning_min,morning_avg,morning_max,morning_min,forenoon_avg,forenoon_max,forenoon_min,noon_avg,noon_max,noon_min,afternoon_avg,afternoon_max,afternoon_min,dusk_avg,dusk_max,dusk_min,evening_avg,evening_max,evening_min,start_6_to_10_avg,start_6_to_10_max,start_6_to_10_min,start_10_to_14_avg,start_10_to_14_max,start_10_to_14_min,start_14_to_18_avg,start_14_to_18_max,start_14_to_18_min,start_18_to_22_avg,start_18_to_22_max,start_18_to_22_min,start_22_to_6_avg,start_22_to_6_max,start_22_to_6_min,start_early_morning,start_morning,start_forenoon,start_noon,start_afternoon,start_dusk,start_evening,start_6_to_10,start_10_to_14,start_14_to_18,start_18_to_22,start_22_to_6,open_days,open_to_start_days,open_days_ratio,incoming_calls_ratio,out_province_numbers_ratio,total_call_duration_incoming_ratio,unique_outgoing_numbers_ratio,start_early_morning_ratio,start_morning_ratio,start_forenoon_ratio,start_noon_ratio,start_afternoon_ratio,start_dusk_ratio,start_evening_ratio,unique_phone2_loc_city_count,unique_phone1_loc_city_count,phone2_to_phone1_ratio,total_cfee,total_lfee,total_fee,cfee_proportion,lfee_proportion,roam_type_0,roam_type_1,roam_type_4,roam_type_5,roam_type_6,roam_type_7,roam_type_8,roam_type_0_proportion,roam_type_1_proportion,roam_type_4_proportion,roam_type_5_proportion,roam_type_6_proportion,roam_type_7_proportion,roam_type_8_proportion,weekday_count,weekend_count,weekday_days,weekend_days,avg_weekday_activity,avg_weekend_activity
1019935,205,0,7,0,7,0,0,205,0,7,0,1978,6,104,248,21514,21514,0,0,58,130,17,70,47,21,67,0,0,0,0,0,0,0,0,1,15,17,25,16,30,23,23,20,18,7,9,1,0,0,0,0,0,204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,36,18,19,10,10,6,9,2,4,4,9,2,4,3,2,0,0,1,1,1,0,4,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,205,0,780,0,0,1,2,1,1,1.0,205,0.7354804899275771,2,1.0,0.034,1.0,0,0,0,0,111.043,458.1,1.65,0.0,0.0,0.0,467.0,499.1,449.617,0.0,0.0,0.0,131.429,854.533,0.167,0.0,0.0,0.0,54.439,751.8,3.0,0.0,0.0,0.0,38.937,230.15,0.717,0.0,0.0,0.0,27.986,176.75,1.3,0.0,0.0,0.0,46.074,202.733,1.033,0.0,0.0,0.0,242.33,854.533,4.433,0.0,0.0,0.0,55.073,765.267,0.167,0.0,0.0,0.0,35.458,230.15,0.717,0.0,0.0,0.0,37.337,136.033,1.033,0.0,0.0,0.0,58.977,202.733,11.25,0.0,0.0,0.0,7.819,775.067,0.65,0.0,0.0,0.0,0.0,0.0,0.0,27.211,775.067,0.717,3.136,24.45,0.667,4.339,34.433,0.65,4.001,33.417,0.8,6.196,15.1,2.183,52.458,775.067,0.767,3.521,26.933,0.65,3.914,34.433,0.75,7.101,33.417,1.15,0.0,0.0,0.0,0,0,33,41,76,45,10,16,88,84,17,0,1823,1823,0.087,0.132,0.135,0.125,0.087,0.071,0.122,0.082,0.092,0.104,0.074,0.08,1,1,1.0,780,0,780,1.0,0.0,0,0,0,0,0,0,205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.0,108.0,1.0,1.0,97.0,108.0
1019936,5,8,3,1,3,0,12,1,2,1,0,149,4,59,51,768,442,326,0,2,6,5,5,1,1,6,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,1,0,2,0,2,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,2,2,0.0,13,0.2984002760508396,2,0.385,0.6,0.75,0,0,0,0,0.0,0.0,0.0,23.833,41.217,2.35,0.0,0.0,0.0,41.2,41.2,41.2,0.0,0.0,0.0,108.493,822.383,0.6,0.0,0.0,0.0,18.856,108.95,0.95,0.0,0.0,0.0,32.25,187.05,0.933,0.0,0.0,0.0,21.899,145.45,0.65,0.0,0.0,0.0,40.465,327.117,0.583,0.0,0.0,0.0,101.405,579.75,0.6,0.0,0.0,0.0,44.755,822.383,0.95,0.0,0.0,0.0,20.732,129.667,0.65,0.0,0.0,0.0,33.82,220.533,0.817,0.0,0.0,0.0,62.251,327.117,0.583,1641.085,6672.417,0.65,0.0,0.0,0.0,0.0,0.0,0.0,982.283,982.283,982.283,3519.728,6672.417,1494.75,25.767,62.3,2.9,2039.778,4553.083,15.617,977.459,1954.267,0.65,0.0,0.0,0.0,1659.824,6672.417,2.9,4553.083,4553.083,4553.083,880.292,1954.267,0.65,0.0,0.0,0.0,0,0,1,3,3,3,3,0,7,1,5,0,1161,1161,0.094,0.085,0.056,0.125,0.074,0.071,0.122,0.129,0.093,0.072,0.089,0.097,1,2,0.5,0,0,0,0.0,0.0,12,0,1,0,0,0,0,0.9230769230769231,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,10.0,3.0,4.0,2.0,2.5,1.5
1019947,3,11,1,1,1,0,0,14,0,1,0,169,5,57,46,800,155,645,1,2,6,5,2,4,3,5,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2,0,1,0,0,0,2,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,0,1,1,0.0,14,0.0,2,0.214,0.333,0.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,884.275,936.633,831.917,0.0,0.0,0.0,36.319,111.683,3.733,0.0,0.0,0.0,97.097,195.35,30.433,0.0,0.0,0.0,185.189,1093.8,16.75,0.0,0.0,0.0,116.242,375.0,2.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.891,936.633,3.733,0.0,0.0,0.0,149.978,1093.8,17.983,0.0,0.0,0.0,120.21,336.75,2.117,0.0,0.0,0.0,115.667,375.0,15.617,0.0,0.0,0.0,1338.001,6289.9,37.133,96.833,96.833,96.833,0.0,0.0,0.0,3080.933,5045.933,1115.933,118.567,118.567,118.567,400.25,822.65,74.183,1141.7,1141.7,1141.7,1734.86,6289.9,37.133,5045.933,5045.933,5045.933,685.717,1115.933,118.567,506.6,1141.7,74.183,4028.958,6289.9,1768.017,205.461,504.233,37.133,1,0,2,1,4,1,5,1,3,4,2,3,101,101,0.13,0.085,0.056,0.09,0.084,0.114,0.122,0.114,0.093,0.078,0.128,0.09,1,1,1.0,0,0,0,0.0,0.0,0,0,14,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,2.0,3.0,1.0
1019949,41,16,9,6,9,0,51,6,8,1,0,1211,2,180,270,10263,8991,1272,0,15,23,19,19,7,3,28,0,0,0,0,0,0,3,1,0,2,5,4,2,8,2,3,7,1,9,3,7,0,0,0,0,0,38,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,3,12,7,5,1,1,4,3,1,0,0,0,2,0,1,3,0,3,3,0,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,51,0,6,0,2460,0,0,0,0,1,1,0.0,57,0.8843805490843388,2,0.719,0.22,0.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.097,1141.883,1.117,0.0,0.0,0.0,405.958,1087.467,0.783,0.0,0.0,0.0,100.572,900.45,3.633,0.0,0.0,0.0,76.084,251.717,4.2,0.0,0.0,0.0,125.418,499.833,3.55,0.0,0.0,0.0,571.992,1141.883,2.1,0.0,0.0,0.0,382.957,1087.467,0.783,0.0,0.0,0.0,104.513,900.45,4.1,0.0,0.0,0.0,74.381,275.767,4.2,0.0,0.0,0.0,167.394,499.833,3.55,367.942,3834.183,0.25,0.0,0.0,0.0,532.004,1315.15,5.533,506.308,1369.133,3.233,896.217,3834.183,19.7,237.726,1247.55,0.767,274.947,1567.233,1.1,229.707,1536.6,0.25,499.697,1315.15,3.233,559.336,3834.183,0.767,208.192,1276.133,1.1,254.318,1567.233,0.25,0.0,0.0,0.0,0,4,7,6,13,17,10,6,19,13,19,0,139,138,0.13,0.085,0.056,0.092,0.087,0.071,0.072,0.096,0.081,0.091,0.084,0.08,2,1,2.0,2460,0,2460,1.0,0.0,57,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,5.0,2.0,9.2,5.5
1019959,10,28,9,24,28,0,19,19,14,16,0,977,7,106,190,4053,585,3468,2,12,15,9,12,5,5,16,0,0,2,0,0,0,1,0,1,2,2,6,0,1,2,4,2,6,2,2,2,3,0,0,0,1,31,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,5,8,4,2,2,1,4,0,2,1,1,2,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,0,0,0,0,0,3,2,1.0,38,1.3776991898025557,2,0.263,0.9,0.273,0,0,1,1,707.683,707.683,707.683,0.0,0.0,0.0,280.816,535.05,26.583,0.0,0.0,0.0,363.125,660.95,65.3,0.0,0.0,0.0,421.658,838.55,4.767,0.0,0.0,0.0,171.978,417.217,0.117,0.0,0.0,0.0,170.694,198.533,120.983,0.0,0.0,0.0,419.45,871.767,6.3,0.0,0.0,0.0,208.978,535.05,26.583,0.0,0.0,0.0,480.371,838.55,4.767,0.0,0.0,0.0,122.16,198.533,0.117,0.0,0.0,0.0,436.295,871.767,6.3,0.0,0.0,0.0,394.183,525.133,263.233,0.0,0.0,0.0,502.047,2419.667,1.15,263.2,519.75,6.65,2387.517,2387.517,2387.517,397.397,754.367,1.15,1214.139,2419.667,29.05,280.067,1193.467,1.333,306.798,1541.3,2.967,234.517,586.167,7.067,782.462,2387.517,1.15,1066.186,2419.667,29.05,322.754,1541.3,1.333,207.939,586.167,7.067,0.0,0.0,0.0,2,1,5,6,7,10,7,4,9,14,9,0,1015,1015,0.094,0.08,0.197,0.088,0.087,0.114,0.094,0.096,0.081,0.085,0.091,0.087,12,3,4.0,0,0,0,0.0,0.0,0,0,0,0,0,0,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,6.0,5.0,2.0,6.4,3.0
1019992,9,36,6,24,25,0,41,4,22,3,0,2644,5,187,520,8442,427,8015,0,8,27,10,18,9,3,15,0,0,0,0,0,0,0,0,0,2,2,4,6,3,5,6,4,3,1,1,3,2,3,0,0,5,21,2,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,3,7,11,5,1,3,1,1,0,3,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,43,2,0,0,0,0,0,0,0,2,1,1.0,45,1.2868195411221524,2,0.2,0.667,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.447,2712.617,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.042,114.833,9.25,0.0,0.0,0.0,874.314,3704.983,1.0,0.0,0.0,0.0,313.533,313.533,313.533,0.0,0.0,0.0,115.166,197.4,32.933,0.0,0.0,0.0,1273.447,2712.617,1.65,0.0,0.0,0.0,758.258,3704.983,1.0,0.0,0.0,0.0,178.217,178.217,178.217,0.0,0.0,0.0,255.466,313.533,197.4,0.0,0.0,0.0,32.933,32.933,32.933,473.662,3134.933,1.483,0.0,0.0,0.0,0.0,0.0,0.0,567.805,957.533,3.383,698.618,2612.667,18.5,300.812,1343.067,2.833,552.652,3134.933,1.483,390.994,1889.9,3.067,480.458,957.533,3.383,645.266,2612.667,18.5,401.6,3134.933,1.483,437.088,1889.9,15.8,186.028,441.783,3.067,0,0,4,10,14,8,9,2,15,18,7,3,126,126,0.13,0.087,0.091,0.081,0.08,0.071,0.122,0.114,0.079,0.093,0.097,0.087,8,2,4.0,0,0,0,0.0,0.0,43,2,0,0,0,0,0,0.9555555555555556,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,37.0,8.0,5.0,2.0,7.4,4.0
1020017,86,42,44,21,53,0,128,0,53,0,0,1540,1,95,194,12227,6610,5617,0,40,57,31,35,43,7,43,0,0,0,0,0,0,0,11,8,7,3,11,7,5,14,12,8,11,17,7,5,1,1,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,21,25,14,4,4,7,3,3,3,2,5,2,2,3,1,0,2,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,127,0,1,0,0,0,0,0,1,1,1,0.0,128,1.39859389057202,2,0.672,0.512,0.677,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2555.333,2555.333,2555.333,0.0,0.0,0.0,1906.971,4479.8,0.867,0.0,0.0,0.0,455.672,1111.367,75.35,0.0,0.0,0.0,87.433,201.933,0.567,0.0,0.0,0.0,280.594,620.783,2.25,0.0,0.0,0.0,589.578,1571.517,0.917,0.0,0.0,0.0,1900.85,2555.333,904.317,0.0,0.0,0.0,763.748,4479.8,0.567,0.0,0.0,0.0,412.629,620.783,2.25,0.0,0.0,0.0,433.15,1571.517,3.0,0.0,0.0,0.0,98.608,196.3,0.917,0.0,0.0,0.0,159.524,1213.833,0.45,0.0,0.0,0.0,437.636,863.267,0.75,244.723,1036.467,3.85,120.787,785.317,2.35,175.417,1213.833,3.45,78.345,391.0,0.9,52.058,184.45,0.45,345.357,1036.467,0.75,145.738,1085.15,2.35,129.68,1213.833,0.9,58.705,259.233,0.45,40.05,40.05,40.05,0,11,18,18,31,36,14,26,26,45,30,1,2032,2032,0.089,0.078,0.059,0.074,0.092,0.071,0.054,0.083,0.078,0.097,0.074,0.076,1,1,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.0,32.0,5.0,2.0,19.2,16.0
1020045,58,30,10,9,14,0,88,0,14,0,0,146,5,28,23,2486,1503,983,0,25,45,18,50,17,14,7,0,0,0,0,0,0,0,1,3,9,5,7,7,12,8,4,4,10,13,4,0,1,0,0,0,0,85,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,14,29,21,7,5,5,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,1,1,0.0,88,0.7618586438644575,2,0.659,0.172,0.526,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.283,1435.233,729.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1,0.0,0.0,0.0,408.312,1495.433,8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.283,1435.233,729.333,0.0,0.0,0.0,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.312,1495.433,8.95,0.0,0.0,0.0,0.0,0.0,0.0,234.841,1518.633,0.533,0.0,0.0,0.0,825.883,825.883,825.883,351.497,1160.433,1.25,283.762,1150.85,0.833,170.904,1175.283,0.533,203.504,1518.633,0.617,82.48,184.933,21.533,429.201,920.9,1.25,253.623,1175.283,0.533,177.237,1518.633,1.9,156.128,1359.833,0.617,0.0,0.0,0.0,0,1,17,14,24,27,5,13,31,26,18,0,1325,1325,0.087,0.08,0.059,0.092,0.085,0.071,0.094,0.083,0.084,0.088,0.085,0.09,1,1,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,88,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,24.0,5.0,2.0,12.8,12.0
1020055,83,62,9,7,10,0,144,1,9,1,0,3787,2,79,349,11561,2929,8632,6,42,47,50,72,38,16,19,0,0,0,0,0,6,5,8,5,1,3,20,20,6,3,2,10,6,22,20,7,1,0,0,0,0,107,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,16,36,36,17,13,8,4,1,2,0,1,1,3,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,137,7,1,0,0,0,0,0,1,2,1,0.0,145,0.735396281769822,2,0.572,0.108,0.562,0,0,0,0,92.717,92.717,92.717,0.0,0.0,0.0,273.077,509.633,0.233,0.0,0.0,0.0,981.933,4569.417,15.367,0.0,0.0,0.0,212.37,929.25,1.35,0.0,0.0,0.0,144.224,914.533,1.383,0.0,0.0,0.0,204.986,1632.883,8.85,0.0,0.0,0.0,174.56,599.833,0.617,0.0,0.0,0.0,461.821,1152.883,0.233,0.0,0.0,0.0,411.95,4569.417,1.35,0.0,0.0,0.0,152.067,914.533,8.85,0.0,0.0,0.0,230.975,1632.883,0.617,0.0,0.0,0.0,183.695,255.65,70.667,0.0,0.0,0.0,146.174,1419.55,0.183,0.0,0.0,0.0,237.392,779.883,0.5,171.437,887.75,1.2,222.487,1419.55,0.383,65.141,207.683,3.15,124.058,453.2,0.683,32.243,163.6,0.183,246.866,887.75,0.583,199.79,1419.55,0.383,109.432,324.117,1.617,74.015,453.2,0.183,0.0,0.0,0.0,0,19,9,40,11,38,28,19,49,21,50,0,1365,1365,0.087,0.079,0.056,0.081,0.087,0.071,0.042,0.09,0.092,0.091,0.074,0.077,2,2,1.0,0,0,0,0.0,0.0,138,7,0,0,0,0,0,0.9517241379310345,0.04827586206896552,0.0,0.0,0.0,0.0,0.0,115.0,30.0,5.0,2.0,23.0,15.0
1020081,35,29,4,5,5,0,64,0,5,0,0,106,4,22,19,1409,608,801,7,9,20,28,35,7,17,5,3,4,0,0,0,0,2,2,0,0,2,3,10,2,0,5,1,2,11,2,4,2,3,6,0,0,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,24,11,5,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,1,1,0.0,64,0.4963582521042623,2,0.547,0.114,0.444,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.166,92.25,20.083,0.0,0.0,0.0,152.83,808.65,2.283,0.0,0.0,0.0,42.578,164.967,2.433,0.0,0.0,0.0,115.253,1045.35,0.567,0.0,0.0,0.0,186.498,1312.517,2.333,0.0,0.0,0.0,96.845,325.417,1.683,0.0,0.0,0.0,135.69,808.65,2.283,0.0,0.0,0.0,129.05,1045.35,0.883,0.0,0.0,0.0,127.335,1312.517,0.567,0.0,0.0,0.0,45.029,316.533,1.683,0.0,0.0,0.0,325.417,325.417,325.417,329.152,3145.683,0.367,313.862,810.017,2.0,478.662,783.833,277.1,487.008,971.667,2.35,485.275,1730.9,1.85,615.076,3145.683,0.367,278.84,735.35,0.5,95.191,240.117,0.583,478.662,783.833,277.1,431.726,1730.9,1.667,577.894,3145.683,0.367,230.088,735.35,0.5,80.27,229.517,1.95,7,4,2,13,7,14,17,4,17,8,19,9,21,21,0.13,0.08,0.059,0.09,0.074,0.154,0.072,0.114,0.084,0.085,0.084,0.076,1,1,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,20.0,5.0,2.0,8.8,10.0
1020098,56,41,20,13,24,0,85,12,20,4,0,1028,1,102,151,9953,4621,5332,1,46,27,23,29,16,12,40,0,0,1,0,0,0,0,3,11,25,3,4,6,0,0,3,10,8,7,3,5,5,3,0,0,2,69,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,20,9,6,5,5,5,3,0,2,1,1,7,4,6,1,0,1,3,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,82,6,9,0,0,0,0,0,1,3,1,0.0,97,1.1491614355412736,2,0.577,0.357,0.606,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,232.761,676.117,9.633,0.0,0.0,0.0,81.992,1014.567,3.4,0.0,0.0,0.0,66.193,234.267,4.6,0.0,0.0,0.0,165.162,1066.167,6.883,0.0,0.0,0.0,76.018,429.317,3.867,0.0,0.0,0.0,217.328,795.95,9.117,0.0,0.0,0.0,84.315,676.117,3.4,0.0,0.0,0.0,111.881,1014.567,4.117,0.0,0.0,0.0,117.961,1066.167,3.867,0.0,0.0,0.0,149.108,619.8,5.617,0.0,0.0,0.0,795.95,795.95,795.95,0.0,0.0,0.0,218.218,1287.467,0.017,391.367,391.367,391.367,579.417,754.8,322.233,216.749,904.283,0.017,115.76,243.8,1.283,319.728,392.583,175.45,238.902,1287.467,1.217,155.848,269.717,13.05,257.58,904.283,0.017,103.404,243.8,1.283,219.979,473.033,1.217,221.867,1287.467,13.05,122.8,172.95,64.667,1,3,39,10,3,25,16,39,13,21,20,3,1390,1390,0.087,0.078,0.091,0.074,0.093,0.114,0.083,0.082,0.079,0.072,0.085,0.076,6,3,2.0,0,0,0,0.0,0.0,2,0,0,0,0,0,95,0.020618556701030927,0.0,0.0,0.0,0.0,0.0,0.979381443298969,76.0,21.0,5.0,2.0,15.2,10.5
1020109,32,33,18,11,23,0,65,0,23,0,0,3150,7,141,403,9171,3176,5995,1,24,26,14,11,24,3,27,1,0,0,0,0,0,2,2,0,7,8,5,2,7,2,6,7,2,4,6,3,0,1,0,1,0,63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,6,13,7,4,4,2,1,0,3,4,2,4,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,64,0,1,0,0,0,0,0,0,1,1,0.0,65,1.160640682606077,2,0.492,0.562,0.621,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.076,877.85,0.833,0.0,0.0,0.0,106.679,1337.05,0.267,0.0,0.0,0.0,30.191,134.05,1.183,0.0,0.0,0.0,74.168,330.617,0.45,0.0,0.0,0.0,56.987,547.85,0.2,0.0,0.0,0.0,79.419,253.133,3.1,0.0,0.0,0.0,138.658,1337.05,0.267,0.0,0.0,0.0,63.961,905.783,1.067,0.0,0.0,0.0,78.021,330.617,0.45,0.0,0.0,0.0,63.241,547.85,0.2,0.0,0.0,0.0,0.0,0.0,0.0,324.057,2980.567,1.233,265.4,265.4,265.4,478.754,1023.083,1.933,259.033,1073.867,1.383,610.783,1632.817,5.75,338.709,2980.567,1.233,322.615,1703.85,3.3,138.267,482.567,2.817,371.07,1023.083,1.933,298.171,1632.817,1.383,480.265,2980.567,1.233,151.489,482.567,2.817,69.95,69.95,69.95,1,4,15,7,15,13,10,11,22,17,13,1,1381,1381,0.087,0.087,0.059,0.074,0.093,0.114,0.072,0.08,0.081,0.093,0.084,0.08,1,1,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,20.0,5.0,2.0,9.0,10.0
