id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,subtitle,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,featured_start_at,featured_end_at,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
mIOE8xe2RR,VCx3l2m1b_,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-12-15T19:00:00.000Z,44,Grounded with ROSÉ,,ja,0-default,Hear your inner voice and drift into dreams with the soothing voice of Rosé from BLACKPINK. Music by Kent Sparling.,26736cf3e2a2936c80cd661bdd527c1c,False,True,sleep_stories,generic,False,2021-12-14T21:07:36.338Z,2021-12-15T18:24:42.495Z,Histoire pour dormir,Yw2PP5vg,"Wil Fuller, R. Gollan, C. Yang",True,JdIkzrKlSW,Rosé,"ROSÉ, qui a fait ses débuts en tant que chanteuse principale du groupe féminin BLACKPINK, est connue pour sa voix unique, et ses concerts pleins de charme et de magie l’ont rendue mondialement célèbre. Début 2021, ROSÉ a sorti son premier projet solo « On The Ground », établissant de nouveaux records dans tous les hit-parades et gagnant en popularité dans le monde entier. 
En tant que membre de BLACKPINK, ROSÉ a été nommée ambassadrice de l’ONU à la Conférence de Glasgow de 2021 sur les changements climatiques (COP26) et elle se mobilise activement pour sensibiliser le public au changement climatique.",False,2021-11-04T22:10:54.692Z,2021-12-03T20:34:49.378Z,46d95f13090c5498d2cd4b76535d4a31,image,image/jpeg,384501,https://assets.calm.com/46d95f13090c5498d2cd4b76535d4a31.jpeg,750,750,"['#4a57ac', '#04247c']",46994310397863d880322d14861f3df7,image,image/jpeg,5908956,https://assets.calm.com/46994310397863d880322d14861f3df7.jpeg,3500,3500,"['#406cbc', '#0f2177']",6c05c72c62239e2d5ee82c817110ef64,image,image/jpeg,6685625,https://assets.calm.com/6c05c72c62239e2d5ee82c817110ef64.jpeg,3500,3500,"['#4d5cb2', '#10227b']",6c05c72c62239e2d5ee82c817110ef64,image,image/jpeg,6685625,https://assets.calm.com/6c05c72c62239e2d5ee82c817110ef64.jpeg,3500,3500,"['#4d5cb2', '#10227b']",46994310397863d880322d14861f3df7,image,image/jpeg,5908956,https://assets.calm.com/46994310397863d880322d14861f3df7.jpeg,3500,3500,"['#406cbc', '#0f2177']",,,,,,,,,,,46d95f13090c5498d2cd4b76535d4a31,image,image/jpeg,384501.0,https://assets.calm.com/46d95f13090c5498d2cd4b76535d4a31.jpeg,750.0,750.0,"['#4a57ac', '#04247c']"
VbJBLtXjSz,13dIzi61SX,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-04-07T17:00:00.000Z,1,What is a Sleep Story?,,ja,0-default,"An introduction to Sleep Stories, narrated by Rina Hoshino",4c3b136aabd8f71094d6abd58cdea31d,False,True,sleep_stories,generic,False,2021-03-23T18:25:42.586Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,JwEVYXRO,Calm,True,WOHgRanxAM,Rina Hoshino,バイリンガル女優・声優・歌手。横浜で生まれ、13歳の時に家族で渡米、高校時代をシアトルで過ごす。高校卒業後ハリウッドに渡り、名門校リー・ストラスバーグ演技研究所を経てロサンゼルスを拠点に多面的に活動中。,False,2020-11-17T03:18:59.663Z,2020-11-17T03:30:20.926Z,e0031b68cef3ea4216e0dddaa4cb89ee,image,image/jpeg,4190722,https://assets.calm.com/e0031b68cef3ea4216e0dddaa4cb89ee.jpeg,3109,3115,"['#c7b4b4', '#3b354c', '#6a5064']",1ea4cd542904d7c92f7241f3a6500c81,image,image/jpeg,236629,https://assets.calm.com/1ea4cd542904d7c92f7241f3a6500c81.jpeg,1920,1920,"['#1879cd', '#0b276e']",5774785c61b4d5f317a4df738a511276,image,image/jpeg,1825838,https://assets.calm.com/5774785c61b4d5f317a4df738a511276.jpeg,2000,2000,"['#047fd9', '#053684']",5774785c61b4d5f317a4df738a511276,image,image/jpeg,1825838,https://assets.calm.com/5774785c61b4d5f317a4df738a511276.jpeg,2000,2000,"['#047fd9', '#053684']",2fcb8f1551a6b2aebec65b99cf436bfd,image,image/jpeg,114952,https://assets.calm.com/2fcb8f1551a6b2aebec65b99cf436bfd.jpeg,1125,300,"['#2770d8', '#0c3487']",2fcb8f1551a6b2aebec65b99cf436bfd,image,image/jpeg,114952.0,https://assets.calm.com/2fcb8f1551a6b2aebec65b99cf436bfd.jpeg,1125.0,300.0,"['#2770d8', '#0c3487']",,,,,,,,,,
3wAXxPla9O,quOAm6qT5t,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-08T02:00:00.000Z,0,Blue Gold,Non-Fiction,ja,0-default,Let Yumiko Kojima take you on a calming journey through the lavender fields and sleepy villages of Provence,0aa734816b44aed0f01559e73d1420a5,False,True,sleep_stories,generic,False,2020-11-06T16:00:32.709Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,3wQtqgLn7n,Yumiko Kojima,"はじめまして。小島ゆみこと申します。
ナレーションや映画の吹替えなど、声で言葉を紡ぎ、様々な世界を表現させていただいております。
私の癒しは、美しい異国の映像や可愛らしい猫の動画を観ること、近所の緑道を歩くことや刺繍をすることなどです。あなたはいかがですか？
今宵お届けするスリープストーリーが、あなたを、心地よく豊かな癒しのひとときへといざなうことが出来ましたら幸いです・・・。
さあ、ご一緒に物語の世界に出かけましょう。",False,2020-11-12T18:40:39.248Z,2021-03-17T14:59:35.763Z,4031a533b07d02c7b4059079d96188a5,image,image/jpeg,512559,https://assets.calm.com/4031a533b07d02c7b4059079d96188a5.jpeg,1207,1211,"['#e7e2e6', '#29252d', '#83605e']",f8a952fd7e493e3bb728539d994a98ae,image,image/jpeg,811290,https://assets.calm.com/f8a952fd7e493e3bb728539d994a98ae.jpeg,1920,1920,"['#9ab42e', '#0d284f']",def737f45928028b098da063a0d9208b,image,image/jpeg,2355327,https://assets.calm.com/def737f45928028b098da063a0d9208b.jpeg,1920,1920,"['#4a3c4b', '#99bbe4', '#bfb3d0']",def737f45928028b098da063a0d9208b,image,image/jpeg,2355327,https://assets.calm.com/def737f45928028b098da063a0d9208b.jpeg,1920,1920,"['#4a3c4b', '#99bbe4', '#bfb3d0']",0fc6e098ca253b21dee672d8348b688b,image,image/jpeg,249173,https://assets.calm.com/0fc6e098ca253b21dee672d8348b688b.jpeg,1125,300,"['#aa4cbf', '#642474']",0fc6e098ca253b21dee672d8348b688b,image,image/jpeg,249173.0,https://assets.calm.com/0fc6e098ca253b21dee672d8348b688b.jpeg,1125.0,300.0,"['#aa4cbf', '#642474']",,,,,,,,,,
4A2zREbIWc,Mf8V2egPbv,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-05-18T18:00:00.000Z,69,The Magic Hotel,,ja,0-default,"Get your reservation ready and check into your imagination, where absolutely anything is possible.",a0ba77c572ddd689b76bd8f3abf01a10,False,True,sleep_stories,generic,False,2021-05-11T20:58:31.172Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,9kKPO5Q1,Christina Yang,True,z1X18y5xzC,Satoko Kakinuma,こんばんは。柿沼里子と申します。東京都出身。趣味はヨガ、ドライブ、ゴルフ、華道など。声の高さは中〜低音域です。web動画、CM、ＶP、番組、ＨＰ、教材、セミナー、電車のアナウンス、イベントのプロモーションビデオなど様々なところで声の出演をさせて頂いています。どこかで声を聞いてくださった方もいらっしゃるかもしれません。お休み前のひととき是非ご一緒できましたら嬉しいです。よろしくお願いいたします,False,2021-01-13T13:05:36.658Z,2021-01-13T13:06:51.902Z,661749a4f8afca04ef9aa17ca083705c,image,image/jpeg,2369897,https://assets.calm.com/661749a4f8afca04ef9aa17ca083705c.jpeg,2500,2502,"['#b6584e', '#5d2c26']",f41d49e67ddbf746d52b83dc3165a8de,image,image/jpeg,8030951,https://assets.calm.com/f41d49e67ddbf746d52b83dc3165a8de.jpeg,1920,1920,"['#cb6410', '#072767']",587a26c62d3e5d783bb58297b8fe5547,image,image/jpeg,8008126,https://assets.calm.com/587a26c62d3e5d783bb58297b8fe5547.jpeg,2000,2000,"['#c5610c', '#0b3988']",587a26c62d3e5d783bb58297b8fe5547,image,image/jpeg,8008126,https://assets.calm.com/587a26c62d3e5d783bb58297b8fe5547.jpeg,2000,2000,"['#c5610c', '#0b3988']",f41d49e67ddbf746d52b83dc3165a8de,image,image/jpeg,8030951,https://assets.calm.com/f41d49e67ddbf746d52b83dc3165a8de.jpeg,1920,1920,"['#cb6410', '#072767']",,,,,,,,,,,,,,,,,,
FmEX5ZqSm5,6TtP21IwwB,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-03-23T19:00:00.000Z,77,The Glacier Express,,ja,0-default,Travel through the mountains of Switzerland on an electric train that takes you to dreamland.,29f321cc50f49710186b2ac51493dd17,False,True,sleep_stories,generic,False,2021-03-09T21:25:34.560Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,63PB06XR,Andrew Martin,True,XZdH35ba6g,Ryunosuke Ohtsuka,"初めまして。
ご覧頂きまして誠にありがとうございます。
声優/ナレーターの大塚龍之介と申します。

睡眠という極上のリラクゼーションのお供に私を選んでいただき
本当に嬉しく思います。視聴していただける方の睡眠を阻害しないよう、
心地よい音で丁寧に言葉を紡ぎ、お届けします。
是非私の声によるお話しに身を委ねて、
夢の世界へと入って頂ければ幸いです。
",False,2020-11-12T19:15:13.796Z,2020-11-12T19:27:16.397Z,6472f0db3146316aa3b0b6c7f73a3dea,image,image/jpeg,2804358,https://assets.calm.com/6472f0db3146316aa3b0b6c7f73a3dea.jpeg,2114,2111,"['#f2dfd2', '#2d2626', '#8f6658']",420a88c38cc3501bb182aacf4dbd5558,image,image/jpeg,4362546,https://assets.calm.com/420a88c38cc3501bb182aacf4dbd5558.jpeg,2000,2000,"['#4870b7', '#40639d']",5b282506cea447ae0a2049073fa16a50,image,image/jpeg,4298507,https://assets.calm.com/5b282506cea447ae0a2049073fa16a50.jpeg,2000,2000,"['#4c7ccc', '#3f5c99']",5b282506cea447ae0a2049073fa16a50,image,image/jpeg,4298507,https://assets.calm.com/5b282506cea447ae0a2049073fa16a50.jpeg,2000,2000,"['#4c7ccc', '#3f5c99']",420a88c38cc3501bb182aacf4dbd5558,image,image/jpeg,4362546,https://assets.calm.com/420a88c38cc3501bb182aacf4dbd5558.jpeg,2000,2000,"['#4870b7', '#40639d']",,,,,,,,,,,,,,,,,,
VLMykdjUu9,1J4qSGjJme,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-05-25T18:00:00.000Z,68,Camino de Santiago,,ja,0-default,Revel in the history and landscapes of northern Spain as you walk an ancient and storied trail.,6a258a9fc245cbc09a7f2fe4b9820b98,False,True,sleep_stories,generic,False,2021-05-12T21:40:26.457Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,WOHgRanxAM,Rina Hoshino,バイリンガル女優・声優・歌手。横浜で生まれ、13歳の時に家族で渡米、高校時代をシアトルで過ごす。高校卒業後ハリウッドに渡り、名門校リー・ストラスバーグ演技研究所を経てロサンゼルスを拠点に多面的に活動中。,False,2020-11-17T03:18:59.663Z,2020-11-17T03:30:20.926Z,e0031b68cef3ea4216e0dddaa4cb89ee,image,image/jpeg,4190722,https://assets.calm.com/e0031b68cef3ea4216e0dddaa4cb89ee.jpeg,3109,3115,"['#c7b4b4', '#3b354c', '#6a5064']",d3410733fa06050fb3207851a78e08b0,image,image/jpeg,8069562,https://assets.calm.com/d3410733fa06050fb3207851a78e08b0.jpeg,1920,1920,"['#1693e1', '#044c8f']",e1324782ebb4daefd5461527b5991761,image,image/jpeg,10982358,https://assets.calm.com/e1324782ebb4daefd5461527b5991761.jpeg,1920,1920,"['#ece416', '#044680']",e1324782ebb4daefd5461527b5991761,image,image/jpeg,10982358,https://assets.calm.com/e1324782ebb4daefd5461527b5991761.jpeg,1920,1920,"['#ece416', '#044680']",d3410733fa06050fb3207851a78e08b0,image,image/jpeg,8069562,https://assets.calm.com/d3410733fa06050fb3207851a78e08b0.jpeg,1920,1920,"['#1693e1', '#044c8f']",,,,,,,,,,,,,,,,,,
Tnfqjvn8l9,RE-tPi2lnk,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-06-15T01:00:00.000Z,38,Moon Bathing by the Sea ,,ja,0-default,Spend a luxurious time just staring at the moon without doing anything at the beach where the gentle waves hit.,a674c0b70723431d60015bc14418bf91,False,True,sleep_stories,generic,False,2022-06-07T17:44:35.745Z,2022-10-06T16:01:09.079Z,Histoire pour dormir,6J9n79V6,福田ミウ,True,z1X18y5xzC,Satoko Kakinuma,こんばんは。柿沼里子と申します。東京都出身。趣味はヨガ、ドライブ、ゴルフ、華道など。声の高さは中〜低音域です。web動画、CM、ＶP、番組、ＨＰ、教材、セミナー、電車のアナウンス、イベントのプロモーションビデオなど様々なところで声の出演をさせて頂いています。どこかで声を聞いてくださった方もいらっしゃるかもしれません。お休み前のひととき是非ご一緒できましたら嬉しいです。よろしくお願いいたします,False,2021-01-13T13:05:36.658Z,2021-01-13T13:06:51.902Z,661749a4f8afca04ef9aa17ca083705c,image,image/jpeg,2369897,https://assets.calm.com/661749a4f8afca04ef9aa17ca083705c.jpeg,2500,2502,"['#b6584e', '#5d2c26']",55c660c45b54afded4259559421d2923,image,image/png,5537344,https://assets.calm.com/55c660c45b54afded4259559421d2923.png,2000,2000,"['#4960cc', '#282f6a']",571bde1b2b57ff32a55f060c924641e3,image,image/png,5650401,https://assets.calm.com/571bde1b2b57ff32a55f060c924641e3.png,2000,2000,"['#4056c4', '#272e6a']",571bde1b2b57ff32a55f060c924641e3,image,image/png,5650401,https://assets.calm.com/571bde1b2b57ff32a55f060c924641e3.png,2000,2000,"['#4056c4', '#272e6a']",55c660c45b54afded4259559421d2923,image,image/png,5537344,https://assets.calm.com/55c660c45b54afded4259559421d2923.png,2000,2000,"['#4960cc', '#282f6a']",,,,,,,,,,,,,,,,,,
xG6kdPPYPL,IGqoAhOe2B,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-03-18T00:00:00.000Z,78,Réunion Island,,ja,0-default,"Join us for a special kind of Sleep Story, as we explore the volcanic island known as Réunion – Europe's most easterly and far-flung outpost, told entirely through the sounds of the island itself.",62f559ab4c0a55d0686508c75b2118c6,False,True,sleep_stories,generic,False,2021-03-09T17:58:49.063Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,tvxcZYdgzy,Yuuki Naka,"初めまして、声優/ナレーターの仲優希と申します。ご覧いただき有り難うございます。
疲れた時、癒されたい時、あなたは何をしますか？音楽を聴いたり、映画をみたり、美味しい物を食べたり、眠ったり…色々ある中の選択肢の一つになれたのなら…。『音』で、あなたに小さな癒しを。。。",False,2021-03-12T21:50:20.397Z,2021-03-12T21:50:54.545Z,ec032aef90538cb1609e3260ccdcd407,image,image/jpeg,262539,https://assets.calm.com/ec032aef90538cb1609e3260ccdcd407.jpeg,386,385,"['#c4647c', '#602433']",df005231e6a76db67a53689c98bad102,image,image/jpeg,174644,https://assets.calm.com/df005231e6a76db67a53689c98bad102.jpeg,1920,1920,"['#2e76c2', '#07689a']",ad230fd79770a71016cc7a0633dc05ac,image,image/jpeg,670468,https://assets.calm.com/ad230fd79770a71016cc7a0633dc05ac.jpeg,1920,1920,"['#0f89ac', '#07689a']",ad230fd79770a71016cc7a0633dc05ac,image,image/jpeg,670468,https://assets.calm.com/ad230fd79770a71016cc7a0633dc05ac.jpeg,1920,1920,"['#0f89ac', '#07689a']",a5b8fe88c362ba71082427871b66b27b,image,image/jpeg,123343,https://assets.calm.com/a5b8fe88c362ba71082427871b66b27b.jpeg,1125,300,"['#0a8fb5', '#046c98']",a5b8fe88c362ba71082427871b66b27b,image,image/jpeg,123343.0,https://assets.calm.com/a5b8fe88c362ba71082427871b66b27b.jpeg,1125.0,300.0,"['#0a8fb5', '#046c98']",,,,,,,,,,
Er3-Dg-fpI,_5F9Uv077Q,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-04-22T17:00:00.000Z,73,Australia’s Coral Coast,,ja,0-default,Float in the warm waters of the Indian Ocean alongside the most majestic creatures of the sea.,ec4ca22c8efbcc630d6cb4c163afc333,False,True,sleep_stories,generic,False,2021-04-12T19:55:20.766Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,A49ZOW1A,Phoebe Smith,True,FoEw_cZxM,Satomi Moriya,"山形県出身　特技：歌
主な出演作品
「FINAL FANTASY Ⅶ REMAKE」ジェシー役、「ガールズ＆パンツァー」エルヴィン役、
「宇宙戦艦ヤマト2199」西条未来役、ソフィア・カーソンの吹替　
はじめまして。声優の森谷里美です。慌ただしい日々のほんのひとときの間、日常の思考や感情を手放して、ゆったりふんわり、様々な場所や物語の世界へ旅に出て、そのまま意識も手放す…。よりよく明日を迎えるために、リラックスタイムのお手伝いができましたら幸いです。",False,2021-03-17T14:59:53.520Z,2021-03-17T15:00:29.919Z,0f84f7f4c1b8bea1477176b8f88caddb,image,image/jpeg,251286,https://assets.calm.com/0f84f7f4c1b8bea1477176b8f88caddb.jpeg,939,933,"['#d4a086', '#613722']",f23a4e2e8e7a29fb8f810158b256981e,image,image/jpeg,622276,https://assets.calm.com/f23a4e2e8e7a29fb8f810158b256981e.jpeg,1920,1920,"['#04a7e7', '#044b8f']",b0abdf270937978e1c11b34a583f5418,image,image/jpeg,2376291,https://assets.calm.com/b0abdf270937978e1c11b34a583f5418.jpeg,2000,2000,"['#11b8eb', '#04488f']",b0abdf270937978e1c11b34a583f5418,image,image/jpeg,2376291,https://assets.calm.com/b0abdf270937978e1c11b34a583f5418.jpeg,2000,2000,"['#11b8eb', '#04488f']",f23a4e2e8e7a29fb8f810158b256981e,image,image/jpeg,622276,https://assets.calm.com/f23a4e2e8e7a29fb8f810158b256981e.jpeg,1920,1920,"['#04a7e7', '#044b8f']",,,,,,,,,,,,,,,,,,
gedsFSpr2P,e7SV4YG7ex,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-06-28T01:00:00.000Z,10925,The Dinosaur Coast,ja,0-default,"Journey along England’s Jurassic coast, where a unique fossil record tells a prehistoric tale.",0a5a60a81d0dbe506038ba0243f7dc4e,False,True,sleep_stories,generic,False,2023-06-06T08:15:07.990Z,2023-06-23T14:45:53.904Z,Histoire pour dormir,J4RL0YmW,Victoria Gosling,True,XZdH35ba6g,Ryunosuke Ohtsuka,"初めまして。
ご覧頂きまして誠にありがとうございます。
声優/ナレーターの大塚龍之介と申します。

睡眠という極上のリラクゼーションのお供に私を選んでいただき
本当に嬉しく思います。視聴していただける方の睡眠を阻害しないよう、
心地よい音で丁寧に言葉を紡ぎ、お届けします。
是非私の声によるお話しに身を委ねて、
夢の世界へと入って頂ければ幸いです。
",False,2020-11-12T19:15:13.796Z,2020-11-12T19:27:16.397Z,6472f0db3146316aa3b0b6c7f73a3dea,image,image/jpeg,2804358,https://assets.calm.com/6472f0db3146316aa3b0b6c7f73a3dea.jpeg,2114,2111,"['#f2dfd2', '#2d2626', '#8f6658']",30d857b14da2ecc0c732ad33aa7be7a8,image,image/jpeg,2100391,https://assets.calm.com/30d857b14da2ecc0c732ad33aa7be7a8.jpeg,2000,2000,"['#c44b41', '#4c232b']",b42d2632cd4f024dd6ea0040f2fea14a,image,image/jpeg,2071096,https://assets.calm.com/b42d2632cd4f024dd6ea0040f2fea14a.jpeg,2000,2000,"['#db7158', '#441d24']",b42d2632cd4f024dd6ea0040f2fea14a,image,image/jpeg,2071096,https://assets.calm.com/b42d2632cd4f024dd6ea0040f2fea14a.jpeg,2000,2000,"['#db7158', '#441d24']",30d857b14da2ecc0c732ad33aa7be7a8,image,image/jpeg,2100391,https://assets.calm.com/30d857b14da2ecc0c732ad33aa7be7a8.jpeg,2000,2000,"['#c44b41', '#4c232b']",,,,,,,,,
FgGGToP94f,NxqwY3e5a-,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-07-13T18:00:00.000Z,62,Afternoon Nap,ja,0-default,"Refresh your mind & recharge your body with a special nap story. After a brief intro and soothing music, you’ll wake up to gentle birdsong.",8318658102c015f88552ce48e3dd7ea1,False,True,sleep_stories,generic,False,2021-05-25T13:12:36.490Z,2021-07-13T17:46:32.547Z,Histoire pour dormir,JwEVYXRO,Calm,True,XZdH35ba6g,Ryunosuke Ohtsuka,"初めまして。
ご覧頂きまして誠にありがとうございます。
声優/ナレーターの大塚龍之介と申します。

睡眠という極上のリラクゼーションのお供に私を選んでいただき
本当に嬉しく思います。視聴していただける方の睡眠を阻害しないよう、
心地よい音で丁寧に言葉を紡ぎ、お届けします。
是非私の声によるお話しに身を委ねて、
夢の世界へと入って頂ければ幸いです。
",False,2020-11-12T19:15:13.796Z,2020-11-12T19:27:16.397Z,6472f0db3146316aa3b0b6c7f73a3dea,image,image/jpeg,2804358,https://assets.calm.com/6472f0db3146316aa3b0b6c7f73a3dea.jpeg,2114,2111,"['#f2dfd2', '#2d2626', '#8f6658']",e324603967dc85ec32f0e590da71781d,image,image/jpeg,188101,https://assets.calm.com/e324603967dc85ec32f0e590da71781d.jpeg,1920,1920,"['#58b0b2', '#3c5984']",7ec4378d95b1ac9bd19ba92b671b83bf,image,image/jpeg,1259062,https://assets.calm.com/7ec4378d95b1ac9bd19ba92b671b83bf.jpeg,2000,2000,"['#34596c', '#245a64']",7ec4378d95b1ac9bd19ba92b671b83bf,image,image/jpeg,1259062,https://assets.calm.com/7ec4378d95b1ac9bd19ba92b671b83bf.jpeg,2000,2000,"['#34596c', '#245a64']",32639c6fb3f2da6f3e07cb04641f2d1e,image,image/jpeg,113524,https://assets.calm.com/32639c6fb3f2da6f3e07cb04641f2d1e.jpeg,1125,300,"['#da8482', '#661f1e']",Non-Fiction,32639c6fb3f2da6f3e07cb04641f2d1e,image,image/jpeg,113524.0,https://assets.calm.com/32639c6fb3f2da6f3e07cb04641f2d1e.jpeg,1125.0,300.0,"['#da8482', '#661f1e']"
KXhIyYr8xr,G7hqwN0oSQ,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-08T02:00:00.000Z,92,The Ancient Way of Tea,ja,0-default,Let your attention flow with the warmth of matcha tea as you partake in the ritual of the Japanese tea ceremony,135a7b6b2a34ef4c6466a14f506cb45a,False,True,sleep_stories,generic,False,2020-11-06T16:00:32.709Z,2021-06-04T16:41:22.464Z,Histoire pour dormir,2pY89wL6,Candace Rose Rardon,True,2rtK_0dcc8,Naoki Wakui,"初めまして、涌井直輝です。
僕は良く「リラックスできる声してるよね」「優しい声だね」などと言われます。
中低音でフワフワした音だからでしょうか。でもこの「スリープストーリー」には丁度良いなと。普段からマイペースな性格で趣味は散歩、読書に料理、ゲームとインドア寄りです。
話は聞き手に回ることが多く面倒見が良いと言われます。
自分の声で、たくさんの方のより良い睡眠をサポート出来たら幸いです。",False,2020-11-12T19:08:13.713Z,2020-11-12T19:10:25.658Z,d22252810568dd3922e67e0941c9565c,image,image/jpeg,1025408,https://assets.calm.com/d22252810568dd3922e67e0941c9565c.jpeg,1898,1901,"['#d1a292', '#241d23', '#714432']",a5076760da96ff6f207eaefd2402e7c4,image,image/jpeg,8186645,https://assets.calm.com/a5076760da96ff6f207eaefd2402e7c4.jpeg,1920,1920,"['#2077b9', '#0462a5']",a9017072b103aa3b10c621c083c3dbb0,image,image/jpeg,10491112,https://assets.calm.com/a9017072b103aa3b10c621c083c3dbb0.jpeg,1920,1920,"['#284668', '#bf8d87', '#81aed6']",a9017072b103aa3b10c621c083c3dbb0,image,image/jpeg,10491112,https://assets.calm.com/a9017072b103aa3b10c621c083c3dbb0.jpeg,1920,1920,"['#284668', '#bf8d87', '#81aed6']",a5076760da96ff6f207eaefd2402e7c4,image,image/jpeg,8186645,https://assets.calm.com/a5076760da96ff6f207eaefd2402e7c4.jpeg,1920,1920,"['#2077b9', '#0462a5']",,,,,,,,,
3gZqKVeoIG,_DFn4P-bsu,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-04-12T17:00:00.000Z,39,Legends of Iguaçu,ja,0-default,Be one with nature on a trek through the mythology of an extraordinary natural wonder.,3e0178a820d8699a6165b6b982a6bbd8,False,True,sleep_stories,generic,False,2022-04-05T11:34:09.413Z,2022-04-11T16:47:30.290Z,Histoire pour dormir,LqPw0wpY,Eurydice Da Silva,True,gX9pOwMNRF,Masatomo Nakazawa,"こんばんわ、中澤まさともです。
心地よい眠りを皆様にお届けするためにじっくりと読ませていただきます。
朗読が聴こえ始めましたら、目を閉じて、音楽のリズムに乗るように、聴こえてくる声のリズムに呼吸を委ねてください。きっと豊かな睡眠を得られるかと思います。明日また、あなたが元気に活動を始められますように……。おやすみなさい。
目指すは｢SPAvoice｣声優、時に歌を唄い、稀にスーツアクターをしています。",False,2021-06-30T14:32:59.532Z,2021-07-07T16:36:02.936Z,6be770895ea2e277aca1e4a682bacf01,image,image/jpeg,2432560,https://assets.calm.com/6be770895ea2e277aca1e4a682bacf01.jpeg,2000,2000,"['#0e98b3', '#0c5572']",3b9ea45e10d40d59a632655f63ced62e,image,image/jpeg,3303848,https://assets.calm.com/3b9ea45e10d40d59a632655f63ced62e.jpeg,2000,2000,"['#d5a02f', '#15528a']",61823bfde2490ab9e5444c33dfbd1c83,image,image/jpeg,3418612,https://assets.calm.com/61823bfde2490ab9e5444c33dfbd1c83.jpeg,2000,2000,"['#d4a032', '#044ca6']",61823bfde2490ab9e5444c33dfbd1c83,image,image/jpeg,3418612,https://assets.calm.com/61823bfde2490ab9e5444c33dfbd1c83.jpeg,2000,2000,"['#d4a032', '#044ca6']",3b9ea45e10d40d59a632655f63ced62e,image,image/jpeg,3303848,https://assets.calm.com/3b9ea45e10d40d59a632655f63ced62e.jpeg,2000,2000,"['#d5a02f', '#15528a']",,,,,,,,,
