id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,restricted_to_products,narrator_short_bio,narrator_medium_bio,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,metadata_indexed_search_text,metadata_program_view_hides_play_button,featured_start_at,featured_end_at,subtitle,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
-vA_OU5aeN,B1X4_0UugA,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-09-23T21:24:50.687Z,216,Rumpelstilzchen lernt Meditieren,de,0-default,Begleite Sebastian Koch bei dieser herzerwärmenden Fortsetzung des Märchens Rumpelstilzchen der Gebrüder Grimm.,44c309b581ad89e9ac02a2e2375b4280,False,True,sleep_stories,generic,False,2019-09-20T12:41:31.603Z,2019-10-28T13:31:55.000Z,Schlafgeschichte,9kKPO5Q1,Christina Yang,True,bWt933aPG,Sebastian Koch,"Sebastian Koch ist ein deutscher Schauspieler. Er ist bekannt für Rollen in dem 2007 mit dem Oscar prämierten Film „Das Leben der Anderen“, in „Der Unterhändler“ von Steven Spielberg und als Otto Düring in der fünften Staffel der Showtime-Serie „Homeland“.",False,2018-09-22T00:34:22.459Z,2019-01-15T21:21:23.581Z,99b8798d766bb7d0685cf1ab7b0c4a7b,image,image/jpeg,112589,https://assets.calm.com/99b8798d766bb7d0685cf1ab7b0c4a7b.jpeg,500,500,"['#343641', '#d3b8a8', '#9c9489']",0d972981ecdd0ce2ad0ad478c7d767b4,image,image/jpeg,9799372,https://assets.calm.com/0d972981ecdd0ce2ad0ad478c7d767b4.jpeg,1920,1920,"['#d07a21', '#5c1c13']",1c02462e5e208d2fda4d762d8d2d03dd,image,image/jpeg,9873462,https://assets.calm.com/1c02462e5e208d2fda4d762d8d2d03dd.jpeg,1920,1920,"['#cd991a', '#7d4b1a']",1c02462e5e208d2fda4d762d8d2d03dd,image,image/jpeg,9873462,https://assets.calm.com/1c02462e5e208d2fda4d762d8d2d03dd.jpeg,1920,1920,"['#cd991a', '#7d4b1a']",0d972981ecdd0ce2ad0ad478c7d767b4,image,image/jpeg,9799372,https://assets.calm.com/0d972981ecdd0ce2ad0ad478c7d767b4.jpeg,1920,1920,"['#d07a21', '#5c1c13']",,,,,,,,,,,,,,,,,,,,,,,,
dK3NVz5yFz,lleRjg9RL_,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-05-10T08:00:00.000Z,10781,Jano und die Schlummertrunk-Manufaktur,de,0-default,"Mach dich auf ins Mummelgebirge zum knuffigen Zwerg Jano, und erfahre, welche Zutaten er im Wacholder-Wald und den umliegenden Tälern sammelt, um den sagenhaften Schlummertrunk in seiner Manufaktur zuzubereiten.",7d9cbaafefce1fb8e86b21eed62cb899,False,True,sleep_stories,generic,False,2023-03-17T11:06:36.231Z,2023-05-16T16:26:14.402Z,Schlafgeschichte,z1K407DD,Lara Keuthen,True,NJ64rhnl4_,Constantin von Westphalen,"Constantin sitzt bereits seit über 25 Jahren am Mikrofon und ist auch manchmal vor der Kamera zu sehen. Neben seiner Tätigkeit als Synchronsprecher, Sprecher von Hörspielen, Computerspielen und Werbung ist er auch für seine Sprecherrolle in zahlreichen Dokumentationen bekannt. Mit seiner natürlichen Art kann Constantin verschiedene Stimmungen erzeugen.",False,2022-09-09T16:17:34.317Z,2022-09-09T16:21:32.347Z,f80c034f6fdce6c8ae72017469935fe3,image,image/jpeg,858748,https://assets.calm.com/f80c034f6fdce6c8ae72017469935fe3.jpeg,1786,1786,"['#b76647', '#5d3424']",f5d13e36ba2067d30dc2ff1307158825,image,image/jpeg,1779092,https://assets.calm.com/f5d13e36ba2067d30dc2ff1307158825.jpeg,2000,2000,"['#0c72e2', '#0a296f']",0d56e3241234024f6264b3f955aa8a12,image,image/jpeg,1910090,https://assets.calm.com/0d56e3241234024f6264b3f955aa8a12.jpeg,2000,2000,"['#0c72e2', '#0b2c70']",0d56e3241234024f6264b3f955aa8a12,image,image/jpeg,1910090,https://assets.calm.com/0d56e3241234024f6264b3f955aa8a12.jpeg,2000,2000,"['#0c72e2', '#0b2c70']",f5d13e36ba2067d30dc2ff1307158825,image,image/jpeg,1779092,https://assets.calm.com/f5d13e36ba2067d30dc2ff1307158825.jpeg,2000,2000,"['#0c72e2', '#0a296f']",,,,,,,,,,,,,,,,,,,,,,,,
VOCwYQK0aQ,wf5m3CLubx,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-01-13T00:00:00.000Z,147,Von der traditionellen Art Tee zu trinken,de,0-default,"Entspanne deinen Geist mit einem wärmenden Matcha-Tee, während du am Ritual der japanischen Teezeremonie teilnimmst.",135a7b6b2a34ef4c6466a14f506cb45a,False,True,sleep_stories,generic,False,2020-12-31T15:17:37.846Z,2021-02-03T01:05:45.196Z,Schlafgeschichte,2pY89wL6,Candace Rose Rardon,True,-uHuC8w7J5,Mario Hassert,"Mario Hassert hat mehr als 25 Jahren Erfahrung als Voice Over Artist und ist bekannt Stationvoice von Sat1, ist heute die Stimme vom RBB-Fernsehen. Seit ca. zwei Jahren gibt der Sprecher die Stationvoice von Antenne 1 Neckarburg Rock & Pop in Rottweil. Außerdem hat er auf Gong 96.3, N24, Radio7, FantasyFM, OldieFM, Radioropa und HarmonyFM als Stationvoice gedient und lange Zeit und ist bis heute eine der Promo- und Trailerstimmen von Sendern wie BigFM, PSR, RTL, RPR, RSA, Energy, Radio Bob,  Sat1 Emotions, ProSiebenSat1Welt und einigen anderen bekannten Sendern deutschlandweit. Er war Schüler u.a. von Schauspieler & Synchronsprecher Helmut Krauss.",False,2020-11-05T16:47:26.148Z,2020-11-05T16:53:58.562Z,115f29126cd5363a5db13a6f89f8f8fe,image,image/jpeg,821948,https://assets.calm.com/115f29126cd5363a5db13a6f89f8f8fe.jpeg,3270,3270,"['#7237ab', '#d5989e', '#92d3db']",a5076760da96ff6f207eaefd2402e7c4,image,image/jpeg,8186645,https://assets.calm.com/a5076760da96ff6f207eaefd2402e7c4.jpeg,1920,1920,"['#2077b9', '#0462a5']",8043829872c4871a670de49efbf4730a,image,image/jpeg,10485194,https://assets.calm.com/8043829872c4871a670de49efbf4730a.jpeg,1920,1920,"['#0a63a8', '#044f8b']",8043829872c4871a670de49efbf4730a,image,image/jpeg,10485194,https://assets.calm.com/8043829872c4871a670de49efbf4730a.jpeg,1920,1920,"['#0a63a8', '#044f8b']",a5076760da96ff6f207eaefd2402e7c4,image,image/jpeg,8186645,https://assets.calm.com/a5076760da96ff6f207eaefd2402e7c4.jpeg,1920,1920,"['#2077b9', '#0462a5']",,,,,,,,,,,,,,,,,,,,,,,,
gXDzeLhVML,AcET0lEKsN,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-09-14T08:00:00.000Z,66,Im Wald der Träume,de,0-default,Erlebe ein erdendes Waldbad in der Natur gemeinsam mit Schauspieler Fahri Yardim.,c4c35d00bef022ddc0adc91f157caa1f,False,True,sleep_stories,generic,False,2022-08-30T16:47:45.620Z,2022-09-01T16:24:53.627Z,Schlafgeschichte,5N9L7l3j,Maria Christina Gabriel,True,edrawkQUol,Fahri Yardim,"Fahri Yardim wurde 1980 in Hamburg geboren und ist einer der erfolgreichsten deutschen Schauspieler. Yardim war zuletzt als Drogenfahnder Erol Birkam in der deutschen Netflix-Produktion „Dogs of Berlin“ sowie in der erfolgreichen Real-Life-Comedy-Serie „Jerks“ zu sehen, die von seiner Freundschaft mit Christian Ulmen handelt. Yardim ist auch die Synchronstimme von Schauspieler Bradley Cooper in den Marvel-Filmen „Guardians of the Galaxy 1 + 2“ und „Avengers: Infinity War“. Seine Stimme ist auch in den Pixar-Filmen „Pets“ und „Pets 2“ zu hören. Davor spielte er während seiner beispiellosen Filmkarriere in „Wo ist Fred?“, „Keinohrhasen“, „Zweiohrküken“ und „Honig im Kopf“ mit.
",False,2022-06-30T09:50:06.903Z,2022-08-30T16:46:46.195Z,ce018edfb194b62e83f22e621c407b58,image,image/png,152703,https://assets.calm.com/ce018edfb194b62e83f22e621c407b58.png,250,250,"['#ae714b', '#583a25']",cba3d17e65ac339bd1f8aed7671ada68,image,image/jpeg,1285807,https://assets.calm.com/cba3d17e65ac339bd1f8aed7671ada68.jpeg,2000,2000,"['#cc7404', '#726617']",be6f9a77707a5ee8b092d016be274ec2,image,image/jpeg,1508801,https://assets.calm.com/be6f9a77707a5ee8b092d016be274ec2.jpeg,2000,2000,"['#b7bc1d', '#3c6c04']",be6f9a77707a5ee8b092d016be274ec2,image,image/jpeg,1508801,https://assets.calm.com/be6f9a77707a5ee8b092d016be274ec2.jpeg,2000,2000,"['#b7bc1d', '#3c6c04']",cba3d17e65ac339bd1f8aed7671ada68,image,image/jpeg,1285807,https://assets.calm.com/cba3d17e65ac339bd1f8aed7671ada68.jpeg,2000,2000,"['#cc7404', '#726617']",,,,,,,,,,,,,,,,,,,,,,,2022-09-14T08:00:00.000Z,2022-09-21T08:00:00.000Z
zTEUXkeszP,xDetXjNY7n,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-06-04T08:00:00.000Z,12530,Die Chocolate Hills von Bohol,de,0-default,"Tauche ein in die geheimnisvolle Hügellandschaft von Bohol, wo gewölbte Kuppen wie Schokoladenträume aus der Erde wachsen und dich auf eine Reise durch tropische Wärme und zeitlose Schönheit entführen.",72688c89d4e16f3cf2b2c1c7199099c4,False,True,sleep_stories,generic,False,2025-05-06T14:07:54.294Z,2025-06-02T19:00:35.208Z,Schlafgeschichte,DOlN5vxx,Marco Will,True,qRBdTFVX47,Matti Klemm,"Matti Klemm ist ein deutscher Radio-/Fernsehsprecher und Synchronschauspieler. Vielen ist er als Senderstimme des TV-Senders Kabel 1 sowie als Trailersprecher der Fußballeuropa- bzw. weltmeisterschaft für ARD und ZDF vertraut. Neben Vertonungen von Reportagen und Dokumentationen für das öffentlich-rechtliche Fernsehen verfügt er über ein schauspielerisches Repertoire im Hörspiel und Filmsynchronbereich. Er ist die deutsche Stimme von Oscarpreisträger Mahershala Ali als Don Shirley in „Green Book“ und König Mufasa in „Der König der Löwen“. Als Stimme von Actionheld Jason Momoa in Aquaman auch mal rauere Töne anzuschlagen, entspricht seinem Berufsvergnügen ebenso sehr wie andererseits in Hörbüchern und Geschichten sanft in ferne Welten zu entführen.",False,2021-09-27T12:06:51.789Z,2021-09-27T12:21:05.166Z,97327180a61fe8585bfb99572f1bcd26,image,image/jpeg,1375330,https://assets.calm.com/97327180a61fe8585bfb99572f1bcd26.jpeg,2298,2298,"['#ab3637', '#7a1c1c']",ddb828cedd1f97d443d9589c12a3dcad,image,image/jpeg,3765448,https://assets.calm.com/ddb828cedd1f97d443d9589c12a3dcad.jpeg,2000,2000,"['#a2774d', '#4c2404']",c6d73fc6bd0b64d4277a1b49234a4ca4,image,image/jpeg,3697943,https://assets.calm.com/c6d73fc6bd0b64d4277a1b49234a4ca4.jpeg,2000,2000,"['#8d873f', '#4c2404']",c6d73fc6bd0b64d4277a1b49234a4ca4,image,image/jpeg,3697943,https://assets.calm.com/c6d73fc6bd0b64d4277a1b49234a4ca4.jpeg,2000,2000,"['#8d873f', '#4c2404']",ddb828cedd1f97d443d9589c12a3dcad,image,image/jpeg,3765448,https://assets.calm.com/ddb828cedd1f97d443d9589c12a3dcad.jpeg,2000,2000,"['#a2774d', '#4c2404']",,,,,,,,,,,,,,,,,,,,,,,,
OdnyJF5YsC,6HPfC6RHKm,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-07-05T13:45:23.409Z,224,Der Cornish Riviera Express,de,0-default,Gehe an Bord des Cornish Riviera Express und freue dich auf eine entspannte Zugfahrt von Paddington Station in London bis zur verschlafenen Küstenstadt Penzance.,abb267bb5780f36eacec478d851e8184,False,True,sleep_stories,generic,False,2019-05-27T16:49:01.720Z,2019-07-05T13:45:23.409Z,Schlafgeschichte,63PB06XR,Andrew Martin,True,_KnofkgBJb,Johannes Hitzelberger,"Geboren und aufgewachsen bin ich in Pfronten im Allgäu. Während des Sprachenstudiums (Latein, Französisch, Deutsch) an der LMU München habe ich mich für ein „Sprecherseminar“ beim Bayerischen Rundfunk beworben und bin prompt ausgewählt worden. Das war 1991.

Daran schloß sich privater Unterricht bei Axel Wostry, Wolf Euba und Christiane Ohngemach (Hochschule f. Musik u. Theater München) an. Seither bin ich für den Bayerischen Rundfunk als Sprecher tätig, sowohl im Hörfunk als auch im Fernsehen bei zahlreichen Beiträgen, Features und Dokumentationen.",False,2019-05-20T23:40:29.376Z,2019-05-20T23:42:15.159Z,8766c9d1a396c1c752c200ba93556f0e,image,image/png,562484,https://assets.calm.com/8766c9d1a396c1c752c200ba93556f0e.png,800,800,"['#c1aca3', '#342d27', '#674e45']",15fc9070c7fef4db33dd23307c117c8e,image,image/jpeg,11027122,https://assets.calm.com/15fc9070c7fef4db33dd23307c117c8e.jpeg,1920,1920,"['#93b22e', '#405d0b']",03ca112f3da795a638129f1064452353,image,image/jpeg,10737042,https://assets.calm.com/03ca112f3da795a638129f1064452353.jpeg,1920,1920,"['#8cb55b', '#4a680c']",03ca112f3da795a638129f1064452353,image,image/jpeg,10737042,https://assets.calm.com/03ca112f3da795a638129f1064452353.jpeg,1920,1920,"['#8cb55b', '#4a680c']",15fc9070c7fef4db33dd23307c117c8e,image,image/jpeg,11027122,https://assets.calm.com/15fc9070c7fef4db33dd23307c117c8e.jpeg,1920,1920,"['#93b22e', '#405d0b']",,,,,,,,,,,,,,,,,,,,,,,,
TKsRxkecHt,tIKaK1_6zS,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-08-19T19:00:00.000Z,10320,Pu der Bär,de,0-default,"Schlafe langsam ein, während Tom Hiddleston dir eine klassische Geschichte über Pu den Bären und seine Freundschaften vorliest. Diese Geschichte ist auf Englisch.",8bb4a015b068ec3262ae101a83ea9b59,False,True,sleep_stories,generic,False,2022-08-09T16:56:02.577Z,2022-08-17T00:09:11.017Z,Schlafgeschichte,ol20DmER,A. A. Milne,True,atIh8X_BLM,Tom Hiddleston,"Tom Hiddleston ist ein mit dem Golden Globe und Olivier Award ausgezeichneter sowie Emmy- und Tony-nominierter Schauspieler. Zu seinen Theaterauftritten zählen Betrayal, Hamlet, Coriolanus, Ivanov, Othello und Cymbeline. Er ist auch in Filmen zu sehen, unter anderem als Loki im Marvel Cinematic Universe, in Kong: Skull Island, I Saw The Light, Crimson Peak und Only Lovers Left Alive. Im Fernsehen hat er bei The Night Manager und The Hollow Crown (Henry IV, Teil I und II, Henry V) mitgespielt. Vor Kurzem war Tom bei Loki auf Disney+ zu sehen, und in Zukunft spielt er in The Essex Serpent auf Apple TV+. Tom ist Botschafter für UNICEF UK.",False,2022-06-09T16:37:17.325Z,2022-06-09T16:39:13.832Z,920b601e12459f9f6f4cc28c74e20d21,image,image/jpeg,4708396,https://assets.calm.com/920b601e12459f9f6f4cc28c74e20d21.jpeg,4413,4413,"['#467fb8', '#142434']",6fce24f2efef1d6d1d990e2897869096,image,image/jpeg,1974932,https://assets.calm.com/6fce24f2efef1d6d1d990e2897869096.jpeg,2500,2500,"['#df8189', '#691a21']",a1367fc01da77b32688b46f82b081b26,image,image/jpeg,765238,https://assets.calm.com/a1367fc01da77b32688b46f82b081b26.jpeg,1500,1500,"['#f2940c', '#7e4d06']",a1367fc01da77b32688b46f82b081b26,image,image/jpeg,765238,https://assets.calm.com/a1367fc01da77b32688b46f82b081b26.jpeg,1500,1500,"['#f2940c', '#7e4d06']",6fce24f2efef1d6d1d990e2897869096,image,image/jpeg,1974932,https://assets.calm.com/6fce24f2efef1d6d1d990e2897869096.jpeg,2500,2500,"['#df8189', '#691a21']",,,,,,,,,,,,,,,,,,,,,,,,
Qp5mt1V3hl,8VlEdxLxKL,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-07-13T18:00:00.000Z,123,Die Legende von der Regenbogenperle,de,0-default,"Mach es dir gemütlich, und erkunde die hohe See: Die heutige Schlafgeschichte handelt von Piraten, Magie und sogar einem versteckten Schatz.",2e90be5290fe192e7e3c4386be74c803,False,True,sleep_stories,generic,False,2021-06-17T16:11:50.216Z,2021-07-13T17:29:12.323Z,Schlafgeschichte,zWLPVVGj,Sam Friedman,True,qp9NJWHiyB,Andreas Sparberg,"Andreas Sparberg studierte Musikwissenschaften und Philosophie (Magister Artium) und arbeitet seit 1996 zunächst als Rundfunkmoderator für den Sender Freies Berlin, später rbb. Viele hundert Sendungen zu Themen klassischer Musik gestaltet und moderiert er. Dazu kommen Präsentationen fürs Fernsehen (z. B. Nachrichtensprecher bei der Abendschau des SFB und Kulturmoderationen) sowie zahlreiche Lesungen. Das „Kunstsprechen“ fasziniert ihn schon lange, und neben der täglichen Produktion von Sprachaufnahmen im eigenen Studio seit 1999 gibt er seine Erfahrung auch als Coach weiter.",False,2021-01-26T13:58:51.160Z,2021-01-26T14:01:06.943Z,6e6893324b9317b02ce2d5cd23f6534d,image,image/jpeg,80311,https://assets.calm.com/6e6893324b9317b02ce2d5cd23f6534d.jpeg,815,815,"['#c2a33c', '#64551f']",a9746b11052d8893fada4c377e7b8320,image,image/jpeg,1596060,https://assets.calm.com/a9746b11052d8893fada4c377e7b8320.jpeg,2000,2000,"['#1490af', '#055273']",d4237574db2bc5c998ef218da5c5498f,image,image/jpeg,1821496,https://assets.calm.com/d4237574db2bc5c998ef218da5c5498f.jpeg,2000,2000,"['#1390af', '#055273']",d4237574db2bc5c998ef218da5c5498f,image,image/jpeg,1821496,https://assets.calm.com/d4237574db2bc5c998ef218da5c5498f.jpeg,2000,2000,"['#1390af', '#055273']",a9746b11052d8893fada4c377e7b8320,image,image/jpeg,1596060,https://assets.calm.com/a9746b11052d8893fada4c377e7b8320.jpeg,2000,2000,"['#1490af', '#055273']",,,,,,,,,,,,,,,,,,,,,,,,
oWR8I0xQoZ,GJBUSmIx24,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-08-20T08:00:00.000Z,12603,Eine Blume wächst im Outback,de,0-default,"Begleite einen Viehhirten auf der Reise mit seinem Pferd durch das australische Outback, während er ein Skizzenbuch mit Erinnerungen füllt. ",acccd025b1590e0afc5e493ec0bb1d07,False,True,sleep_stories,generic,False,2025-07-09T17:14:33.741Z,2025-08-12T16:14:26.020Z,Schlafgeschichte,J3GLVZ5W,JH Yun,True,NJ64rhnl4_,Constantin von Westphalen,"Constantin sitzt bereits seit über 25 Jahren am Mikrofon und ist auch manchmal vor der Kamera zu sehen. Neben seiner Tätigkeit als Synchronsprecher, Sprecher von Hörspielen, Computerspielen und Werbung ist er auch für seine Sprecherrolle in zahlreichen Dokumentationen bekannt. Mit seiner natürlichen Art kann Constantin verschiedene Stimmungen erzeugen.",False,2022-09-09T16:17:34.317Z,2022-09-09T16:21:32.347Z,f80c034f6fdce6c8ae72017469935fe3,image,image/jpeg,858748,https://assets.calm.com/f80c034f6fdce6c8ae72017469935fe3.jpeg,1786,1786,"['#b76647', '#5d3424']",b3c33a91005bf2d0c46543fe4c2dea75,image,image/jpeg,4038438,https://assets.calm.com/b3c33a91005bf2d0c46543fe4c2dea75.jpeg,4748,4748,"['#ea783a', '#73591d']",3d5652f564addbcae466f83b537c0608,image,image/jpeg,955816,https://assets.calm.com/3d5652f564addbcae466f83b537c0608.jpeg,2000,2000,"['#ea783b', '#73571d']",3d5652f564addbcae466f83b537c0608,image,image/jpeg,955816,https://assets.calm.com/3d5652f564addbcae466f83b537c0608.jpeg,2000,2000,"['#ea783b', '#73571d']",b3c33a91005bf2d0c46543fe4c2dea75,image,image/jpeg,4038438,https://assets.calm.com/b3c33a91005bf2d0c46543fe4c2dea75.jpeg,4748,4748,"['#ea783a', '#73591d']",,,,,,,,,,,,,,,,,,,,,,,,
JAmU0-FmL4,HVKTytiyoN,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-12-13T18:00:00.000Z,11210,Die Eiche,de,0-default,"Gemeinsam tauchen wir ein in die Welt der Träume. Wir begeben uns auf einen Spaziergang in den Laubwald und treffen dort unsere Freundin, die uns geduldig erwartet: Die weise Eiche.",cbdc1acfbb43c94b3ec3ef77034e514f,False,True,sleep_stories,generic,False,2023-11-14T09:23:12.903Z,2023-12-11T20:47:07.418Z,Schlafgeschichte,0xZB6kzW,Marie Krutmann,True,hLJzQsU_AW,Carsten Wilhelm,"Carsten Wilhelm ist Sprecher, Schauspieler, Dramaturg und lebt in Schweden und Berlin. Er war Mitbegründer und Mitglied des Ensembles in verschiedenen unabhängigen Theatergründungen. Zu Beginn seiner Studiokarriere war er vor allem in Hörspielen und als Sprecher für Fernsehformate bekannter Zeitschriften tätig. Heute ist Carsten ein echtes Multitalent. Seine ausdrucksstarke und warme Stimme wird oft von Fernsehsendern wie Arte, ZDF oder N24 sowie für Kunden wie „Ärzte ohne Grenzen“, „Hornbach“, „BMW“, die „Bundesagentur für Arbeit“, „O2“ und verschiedenen Hörbuchverlagen eingesetzt. Er ist als Stimme zahlreicher Hörbücher bekannt. ",False,2023-01-19T12:10:45.374Z,2023-01-19T12:18:21.092Z,609b91ba1c60c3253d99016dabbcf647,image,image/jpeg,144901,https://assets.calm.com/609b91ba1c60c3253d99016dabbcf647.jpeg,752,752,"['#ac5c44', '#163e51']",a1d2c1f842792722028d0010d8029145,image,image/jpeg,1954856,https://assets.calm.com/a1d2c1f842792722028d0010d8029145.jpeg,2000,2000,"['#90e418', '#086b04']",5d0f80acba128116748fc91475c0e12f,image,image/jpeg,1902311,https://assets.calm.com/5d0f80acba128116748fc91475c0e12f.jpeg,2000,2000,"['#90e417', '#096b06']",5d0f80acba128116748fc91475c0e12f,image,image/jpeg,1902311,https://assets.calm.com/5d0f80acba128116748fc91475c0e12f.jpeg,2000,2000,"['#90e417', '#096b06']",a1d2c1f842792722028d0010d8029145,image,image/jpeg,1954856,https://assets.calm.com/a1d2c1f842792722028d0010d8029145.jpeg,2000,2000,"['#90e418', '#086b04']",,,,,,,,,,,,,,,,,,,,,,,,
cDvN6ThJxz,WUKsHSpEe8,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-02-02T23:00:00.000Z,95,Die Beschützer Estlands,de,0-default,"Entdecke die Städte, Auen und Wälder eines Landes, das nicht nur von Menschen, sondern auch von Geistern beschützt wird. Musikkomposition von Arvo Pärt.",ddceb525c424647ddb9880658b1221bd,False,True,sleep_stories,generic,False,2022-01-27T12:17:00.438Z,2022-02-02T18:52:02.901Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,qp9NJWHiyB,Andreas Sparberg,"Andreas Sparberg studierte Musikwissenschaften und Philosophie (Magister Artium) und arbeitet seit 1996 zunächst als Rundfunkmoderator für den Sender Freies Berlin, später rbb. Viele hundert Sendungen zu Themen klassischer Musik gestaltet und moderiert er. Dazu kommen Präsentationen fürs Fernsehen (z. B. Nachrichtensprecher bei der Abendschau des SFB und Kulturmoderationen) sowie zahlreiche Lesungen. Das „Kunstsprechen“ fasziniert ihn schon lange, und neben der täglichen Produktion von Sprachaufnahmen im eigenen Studio seit 1999 gibt er seine Erfahrung auch als Coach weiter.",False,2021-01-26T13:58:51.160Z,2021-01-26T14:01:06.943Z,6e6893324b9317b02ce2d5cd23f6534d,image,image/jpeg,80311,https://assets.calm.com/6e6893324b9317b02ce2d5cd23f6534d.jpeg,815,815,"['#c2a33c', '#64551f']",381cff6ee0a35d4be439ee6640079c95,image,image/jpeg,970977,https://assets.calm.com/381cff6ee0a35d4be439ee6640079c95.jpeg,2000,2000,"['#c1c118', '#42640b']",24c16575b08f72d081e82dd5f698fa2e,image,image/jpeg,3796712,https://assets.calm.com/24c16575b08f72d081e82dd5f698fa2e.jpeg,2000,2000,"['#b8b646', '#4b7010']",24c16575b08f72d081e82dd5f698fa2e,image,image/jpeg,3796712,https://assets.calm.com/24c16575b08f72d081e82dd5f698fa2e.jpeg,2000,2000,"['#b8b646', '#4b7010']",381cff6ee0a35d4be439ee6640079c95,image,image/jpeg,970977,https://assets.calm.com/381cff6ee0a35d4be439ee6640079c95.jpeg,2000,2000,"['#c1c118', '#42640b']",,,,,,,,,,,,,,,,,,,,,,,,
7vya02V9JH,dWQ8H-YrLJ,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-12-18T09:00:00.000Z,11862,Der Mondberg,de,0-default,"Genieße einen friedlichen Spaziergang durch den Wald, der den magischen Hügel von Sintra umgibt, und besuche den schönsten Palast, während du dich auf eine Reise durch die Zeit begibst.",6a9a39d860377d420e6072e078f96388,False,True,sleep_stories,generic,False,2024-12-11T16:35:30.018Z,2025-02-12T20:53:25.290Z,Schlafgeschichte,LqPw0wpY,Eurydice Da Silva,True,JnG2b_XCuv,Yannik Raiss ,"Yannik Raiss ist ein
einzigartiges Sprachtalent und Experte für interkulturelle Kommunikation. Neben seiner Arbeit als Sprecher für Synchronisationen, Werbung, Erklärvideos und Schlafgeschichten bringt er als ausgebildeter Linguist und dank seiner Kenntnisse in mehreren Sprachen unschätzbares sprachliches Know-how in seine Produktionen als Synchronregisseur und
Dialogbuchautor. Er freut sich schon darauf, dich mit seiner warmen, sanften Stimme in den Schlaf zu wiegen.",False,2024-11-19T15:58:55.954Z,2024-11-19T16:02:01.705Z,876a4b7a4ad80fc38353d8f9e0970658,image,image/jpeg,34693,https://assets.calm.com/876a4b7a4ad80fc38353d8f9e0970658.jpeg,402,402,"['#b98464', '#5b3c29']",66156f99f849255164dc0788991f1572,image,image/jpeg,1673260,https://assets.calm.com/66156f99f849255164dc0788991f1572.jpeg,2000,2000,"['#059bd6', '#044c8d']",54b02b92e1724bd04ed9dde09007f284,image,image/jpeg,1720962,https://assets.calm.com/54b02b92e1724bd04ed9dde09007f284.jpeg,2000,2000,"['#059bd6', '#044c8d']",54b02b92e1724bd04ed9dde09007f284,image,image/jpeg,1720962,https://assets.calm.com/54b02b92e1724bd04ed9dde09007f284.jpeg,2000,2000,"['#059bd6', '#044c8d']",66156f99f849255164dc0788991f1572,image,image/jpeg,1673260,https://assets.calm.com/66156f99f849255164dc0788991f1572.jpeg,2000,2000,"['#059bd6', '#044c8d']",,,,,,,,,,,,[],,,,,,,,,,,,
