date,CoVaR,MES,房价收入比,指标名称,Risk.2F,Factor1,Factor2,Risk.PC,Risk.Entropy,Risk.Equal,CoVaR,House,Debt,收益率,波动率,OECD,IVA,PMI,M2,期限利差,信用利差,Risk.3F,SFR.Index,指标名称,Risk.2F,转移概率,状态,Risk.3F,SFR.Index
2016-12-30,"0,04436701929","0,05080054153","1,047280663",2016年12月,"0,4996484275","0,8654220403","0,1338748148","1,451903199","1,176384645","1,384732067","1,815247611","1,513725907","0,8252226826","-0,04699511612","0,06931541435","100,38",6,"51,4","11,3","0,48","1,73","0,96980237","135,9639401",2016年12月,"0,4996484275","0,6331863502",1,"0,96980237","135,9639401"
2017-01-26,"0,03973065035","0,04559108577","0,9503653495",2017年1月,"0,453700875","0,8162465439","0,0911552061","1,138364295","1,01808933","1,090750594","1,353763899","1,015850469","0,9026374131","0,009811996117","0,05915732882","100,39","6,15","51,3","10,7","0,54","1,68","0,7643428009","126,5354389",2017年1月,"0,453700875","0,01208873304",0,"0,7643428009","126,5354389"
2017-02-24,"0,02997222591","0,03597877933","0,9834310803",2017年2月,"0,3869308333","0,7951876326","-0,02132596604","0,8818322074","0,9045419221","0,8484789524","0,3824534353","1,185716454","0,9772669674","0,02688858555","0,04137424269","100,4","6,3","51,6","10,45","0,59","1,69","0,6848457061","116,3016373",2017年2月,"0,3869308333","9,90E-05",0,"0,6848457061","116,3016373"
2017-03-31,"0,01882865291","0,02613399283","1,015976028",2017年3月,"0,312329426","0,7756680229","-0,1510091709","0,5765004345","0,7639592262","0,5600242171","-0,7267286478","1,352907062","1,053894237","-0,004342608818","0,02629798744","100,42","7,6","51,8","10,12","0,5","1,73","0,5414617097","104,297849",2017年3月,"0,312329426","4,31E-05",0,"0,5414617097","104,297849"
2017-04-28,"0,01688160283","0,02255392676","1,048392783",2017年4月,"0,3067584411","0,7929844035","-0,1794675213","0,5924513123","0,8054169685","0,5758859643","-0,920529413","1,519439114","1,128748192","-0,02278525088","0,06729688486","100,43","6,5","51,2","9,84","0,32","1,81","0,5920427804","104,0023773",2017年4月,"0,3067584411","4,40E-05",0,"0,5920427804","104,0023773"
2017-05-26,"0,01642551387","0,01907771145","1,041053745",2017年5月,"0,3065267505","0,8001048265","-0,1870513255","0,586378049","0,8283231129","0,571483751","-0,9659264995","1,48173685","1,198640903","-0,01890496702","0,05326274032","100,44","6,5","51,2","9,13","0,18","2,02","0,5626887364","103,7982445",2017年5月,"0,3065267505","5,85E-05",0,"0,5626887364","103,7982445"
2017-06-30,"0,01434742611","0,01641580307","1,068487004",2017年6月,"0,2992513784","0,8148883762","-0,2163856193","0,5868264912","0,858339062","0,5726510398","-1,172770209","1,622667578","1,26805575","0,04104505494","0,05621417076","100,43","7,6","51,7","9,1","0,03","2,16","0,6084405923","103,0602059",2017年6月,"0,2992513784","8,67E-05",0,"0,6084405923","103,0602059"
2017-07-28,"0,01099765686","0,01492304197","1,150065699",2017年7月,"0,2883816098","0,8410065282","-0,2642433086","0,641993313","0,9255197823","0,6247384347","-1,506191434","2,041755407","1,338651331","0,02813792094","0,04800838722","100,38","6,4","51,4","8,89","0,16","1,98","0,6917733002","103,1098599",2017年7月,"0,2883816098","0,0001385218511",0,"0,6917733002","103,1098599"
2017-08-25,"0,009287391729","0,01491624491","1,088068455",2017年8月,"0,2685789606","0,8150407248","-0,2778828036","0,4894372897","0,8562673209","0,4823742078","-1,676423665","1,72326183","1,400284458","0,0273489167","0,05242241816","100,27",6,"51,7","8,56","0,26","1,97","0,642547958","98,80196377",2017年8月,"0,2685789606","0,0002438013646",0,"0,642547958","98,80196377"
2017-09-29,"0,008755396531","0,01489683692","1,06682851",2017年9月,"0,2605412281","0,8018068979","-0,2807244418","0,4475835744","0,8483812405","0,4439110387","-1,7293761","1,614147527","1,446961688","0,008350904998","0,01731458737","100,11","6,6","52,4","8,98","0,16","1,96","0,6183470944","97,65191433",2017年9月,"0,2605412281","0,0005052539984",0,"0,6183470944","97,65191433"
2017-10-27,"0,007505928323","0,01356091636","1,089053937",2017年10月,"0,2507171276","0,8014749441","-0,3000406889","0,4456573166","0,8653363639","0,4424142613","-1,888660511","1,728324469","1,487578826","0,01401815122","0,02071638191","99,93","6,2","51,6","8,88","0,24","1,8","0,6500720833","97,00321258",2017年10月,"0,2507171276","0,001282956833",0,"0,6500720833","97,00321258"
2017-11-24,"0,006866050583","0,01240759628","1,102682434",2017年11月,"0,2509490168","0,8003885883","-0,2984905548","0,4857727844","0,9030228663","0,4807876016","-1,87825526","1,798337078","1,522280987","-0,02499108163","0,04814401291","99,74","6,1","51,8","9,11","0,3","1,88","0,6415511891","98,08908211",2017年11月,"0,2509490168","0,00430750825",0,"0,6415511891","98,08908211"
2017-12-29,"0,007875109862","0,01278969211","1,034772298",2017年12月,"0,2405402984","0,7613633345","-0,2802827377","0,3917208607","0,852288764","0,3933065575","-1,816995983","1,449467665","1,547447991","0,001298721542","0,02556292915","100,34","6,2","51,6","8,07","0,13","2,11","0,5732060299","96,11952914",2017年12月,"0,2405402984","0,02093690988",0,"0,5732060299","96,11952914"
2018-01-26,"0,006928695661","0,01104505442","0,92336373",2018年1月,"0,2116078578","0,6972906166","-0,274074901","0,1613984902","0,7170679903","0,1773770374","-1,911197857","0,8771371708","1,566191798","0,03856354182","0,06621734918","100,18","6,7","51,3","8,6","0,38","2,21","0,4155769372","90,16642576",2018年1月,"0,2116078578","0,1766729578",0,"0,4155769372","90,16642576"
2018-02-23,"0,008929421825","0,01417866529","0,9257170172",2018年2月,"0,2207034714","0,6889018549","-0,2474949121","0,2394685392","0,7660192258","0,2514850716","-1,712054419","0,8892265275","1,577283106","-0,05520694173","0,1297588958","100,03","7,2","50,3","8,8","0,49","2,23","0,5006681876","92,93445601",2018年2月,"0,2207034714","0,9153714159",1,"0,5006681876","92,93445601"
2018-03-30,"0,015256166","0,02219797171","0,8771878217",2018年3月,"0,2589618324","0,6886760423","-0,1707523776","0,3727097326","0,8371007195","0,3785530282","-1,082318239","0,6399213021","1,578056022","-0,01384904072","0,08059900965","99,92",6,"51,5","8,2","0,5","2,16","0,5448055272","98,86379195",2018年3月,"0,2589618324","0,9998118336",1,"0,5448055272","98,86379195"
2018-04-27,"0,01625717444","0,02362084066","0,9390057361",2018年4月,"0,2723004653","0,7086648925","-0,164063962","0,5203342181","0,9270811555","0,5173120463","-0,9826823203","0,9574936208","1,577124838","-0,03274728045","0,05758385076","99,82",7,"51,4","8,3","0,52","2,11","0,6660038266","102,8692862",2018年4月,"0,2723004653","0,9999947862",1,"0,6660038266","102,8692862"
2018-05-25,"0,01693905111","0,02499786988","0,9164141786",2018年5月,"0,2745449987","0,7033644288","-0,1542744313","0,502507019","0,9140768523","0,5007903513","-0,9148112926","0,8414357878","1,575746559","0,001962969819","0,05978753662","99,72","6,8","51,9","8,3","0,62","2,14","0,6259716278","102,7247145",2018年5月,"0,2745449987","0,9999992517",1,"0,6259716278","102,7247145"
2018-06-29,"0,01817413802","0,02804342956","0,9868573342",2018年6月,"0,2921107711","0,7311050099","-0,1468834676","0,6737670374","1,018027139","0,6617736566","-0,7918761827","1,20331788","1,573879272","-0,07749305617","0,118782201","99,62",6,"51,5",8,"0,38","2,35","0,7506159018","107,4014151",2018年6月,"0,2921107711","0,9999998242",1,"0,7506159018","107,4014151"
2018-07-27,"0,01976063896","0,03119785039","0,9529930872",2018年7月,"0,297761496","0,7200605129","-0,1245375208","0,6643085687","1,005440307","0,6532304605","-0,6339628739","1,029349742","1,564304514","0,01145213392","0,08837267677","99,51",6,"51,2","8,5","0,49","2,35","0,698639957","107,8291803",2018年7月,"0,297761496","0,9999999275",1,"0,698639957","107,8291803"
2018-08-31,"0,02102836351","0,033578927","0,9357993823",2018年8月,"0,3031354084","0,7135859542","-0,1073151374","0,6748478234","1,006789267","0,6633811125","-0,5077791215","0,94102187","1,556900589","-0,05787619341","0,09205921079","99,41","6,1","51,3","8,2","0,76","2,23","0,6842007456","108,6104474",2018年8月,"0,3031354084","0,9999999526",1,"0,6842007456","108,6104474"
2018-09-28,"0,02084418218","0,03414915448","0,9756287689",2018年9月,"0,3073687694","0,7282507885","-0,1135132498","0,7411107297","1,0485727","0,7254628937","-0,5261117851","1,145634254","1,556866212","0,02445426818","0,06513527834","99,31","5,8","50,8","8,3","0,72","2,27","0,7417051295","110,1391719",2018年9月,"0,3073687694","0,9999999508",1,"0,7417051295","110,1391719"
2018-10-26,"0,0237768161","0,0363521742","1,031894396",2018年10月,"0,344350992","0,7666511582","-0,0779491742","0,9786135873","1,191197043","0,9495524707","-0,1473598641","1,434683245","1,561334031","-0,08551623569","0,1308775756","99,23","5,9","50,2",8,"0,69","2,22","0,8895887077","117,530283",2018年10月,"0,344350992","0,9999999076",1,"0,8895887077","117,530283"
2018-11-30,"0,02643876084","0,03849587073","1,003699073",2018年11月,"0,355237948","0,766722382","-0,05624648596","0,9922492336","1,198890484","0,9630842561","0,03074792138","1,289837624","1,568667222","0,007601824385","0,06034329345","99,18","5,4",50,8,"0,84","2,17","0,8832385052","118,637942",2018年11月,"0,355237948","0,9999995944",1,"0,8832385052","118,637942"
2018-12-28,"0,02674260899","0,04040220406","1,105464039",2018年12月,"0,3686094447","0,7985182972","-0,06129940789","1,195390795","1,332708022","1,154111795","0,06099161051","1,812626799","1,588716976","-0,04256426225","0,08676498164","99,14","5,7","49,4","8,1","0,74","2,14","1,052310166","123,7342739",2018年12月,"0,3686094447","0,9999972124",1,"1,052310166","123,7342739"
2019-01-25,"0,02688167112","0,04033068521","0,9427344988",2019年1月,"0,3439949216","0,7282236536","-0,04023381035","0,9099094688","1,161438446","0,8868446266","0,07483322835","0,9766491024","1,609051549","0,03200672826","0,07904357411","99,11","5,5","49,5","8,4","0,72","2,2","0,8338950358","116,9089001",2019年1月,"0,3439949216","0,9999807153",1,"0,8338950358","116,9089001"
2019-02-22,"0,02781266073","0,04023782302","0,9060312259",2019年2月,"0,3416023028","0,7010375242","-0,01783291868","0,8915370726","1,153721653","0,8703683916","0,1971575879","0,7880962581","1,625851329","0,1553767422","0,1603442288","99,11","5,3","49,2",8,"0,78","2,27","0,8131077308","117,0199884",2019年2月,"0,3416023028","0,9999204894",1,"0,8131077308","117,0199884"
2019-03-29,"0,02829217466","0,03790950738","0,8671342875",2019年3月,"0,3342409002","0,6776377824","-0,00915598194","0,8322357319","1,12222132","0,8151462246","0,2152285724","0,5882740708","1,641936031","0,06496517498","0,07451331024","99,13","8,5","50,5","8,6","0,67","2,41","0,7649252666","115,6905854",2019年3月,"0,3342409002","0,9997867624",1,"0,7649252666","115,6905854"
2019-04-30,"0,0283642791","0,03753824351","0,8710070549",2019年4月,"0,3341122434","0,6760229379","-0,007798451025","0,8465341614","1,136224955","0,8288710609","0,2224054864","0,6081693328","1,656038364","-0,008379596655","0,08098947632","99,15","5,4","50,1","8,5","0,75","2,35","0,7719634332","116,0958819",2019年4月,"0,3341122434","0,9995629515",1,"0,7719634332","116,0958819"
2019-05-31,"0,03092434605","0,04115203956","0,9237904372",2019年5月,"0,3609086159","0,7071559129","0,01466131885","1,038362407","1,257508316","1,009979587","0,4772232587","0,8793292592","1,673386244","-0,06008870861","0,05298243514","99,18",5,"49,4","8,5","0,62","2,26","0,8882759436","121,8738876",2019年5月,"0,3609086159","0,9990748868",1,"0,8882759436","121,8738876"
2019-06-28,"0,0320439455","0,04312088022","0,9230321331",2019年6月,"0,3692735401","0,7114788992","0,02706818095","1,081034651","1,287337478","1,050669767","0,5886633023","0,8754336836","1,687912316","0,03413413301","0,0744981696","99,21","6,3","49,4","8,5","0,56","2,27","0,9031860249","123,4146063",2019年6月,"0,3692735401","0,9972986547",1,"0,9031860249","123,4146063"
2019-07-26,"0,03121272212","0,03956087356","0,9126866985",2019年7月,"0,3609703645","0,7024025214","0,01953820747","1,038427196","1,268315733","1,010770506","0,5059269332","0,8222868973","1,704097687","0,00437942403","0,04511298066","99,26","4,8","49,7","8,1","0,55","2,22","0,8777103125","122,0587703",2019年7月,"0,3609703645","0,9909484207",1,"0,8777103125","122,0587703"
2019-08-30,"0,02961392559","0,03801663875","0,9221993527",2019年8月,"0,349908213","0,6985463008","0,001270125095","1,006064788","1,258181396","0,9802792327","0,3467898344","0,8711555082","1,722892356","-0,009697335396","0,07503996354","99,31","4,4","49,5","8,2","0,45","2,26","0,8329403384","120,6294997",2019年8月,"0,349908213","0,973628533",1,"0,8329403384","120,6294997"
2019-09-30,"0,03056020172","0,03801663875","0,9422537881",2019年9月,"0,3583563412","0,7059945707","0,01071811177","1,080805366","1,308555796","1,050995209","0,4409779718","0,9741795835","1,737828072","0,006527533302","0,05495828745","99,36","5,8","49,8","8,4","0,5","2,17","0,8772529769","122,8750189",2019年9月,"0,3583563412","0,9414696228",1,"0,8772529769","122,8750189"
2019-10-25,"0,02943727231","0,03712347549","0,8848054815",2019年10月,"0,3290688255","0,6673374837","-0,009199832805","0,88927353","1,195956275","0,8706541101","0,1892400296","0,6790549039","1,743667397","0,0120204279","0,04540283515","99,42","4,7","49,3","8,4","0,61","2,12","0,7385088693","117,1630127",2019年10月,"0,3290688255","0,9121689145",1,"0,7385088693","117,1630127"
2019-11-29,"0,02461973708","0,03426903766","0,8872428875",2019年11月,"0,3004651555","0,6453019463","-0,04437163524","0,7753769975","1,132745544","0,7627795273","-0,1503097008","0,6915764036","1,747071879","-0,01556549312","0,04909556663","99,51","6,2","50,2","8,2","0,56","2,12","0,707962896","112,9534152",2019年11月,"0,3004651555","0,9452174185",1,"0,707962896","112,9534152"
2019-12-27,"0,02347033572","0,03372804244","0,8775745101",2019年12月,"0,2876565295","0,6290473976","-0,05373433857","0,7172885976","1,098502614","0,7079109588","-0,2647160043","0,641907804","1,746541077","0,0686506936","0,07190547841","99,82","6,9","50,2","8,7","0,61","2,14","0,678460475","111,0536014",2019年12月,"0,2876565295","0,992183472",1,"0,678460475","111,0536014"
2020-01-23,"0,02336039727","0,03234980311","0,8548715642",2020年1月,"0,2819313705","0,6150066416","-0,05114390064","0,675369153","1,076257442","0,6687710139","-0,2756588473","0,525277741","1,756694148","-0,01127039978","0,05601792135","98,4","-3,3",50,"8,4","0,8","2,16","0,6668277422","110,0099338",2020年1月,"0,2819313705","0,9995913316",1,"0,6668277422","110,0099338"
2020-02-28,"0,03120355513","0,03764494584","0,8527618317",2020年2月,"0,3409505905","0,6467866973","0,03511448365","0,9526909025","1,241303776","0,9318491699","0,5050144905","0,5144395804","1,776093439","-0,01010386735","0,1575256214","89,61","-13,5","35,7","8,8","0,86","2,05","0,7986832218","120,116907",2020年2月,"0,3409505905","0,999962326",1,"0,7986832218","120,116907"
2020-03-27,"0,03520051863","0,04143926181","0,89231105",2020年3月,"0,3770024438","0,6794718342","0,07453305339","1,173643547","1,381234665","1,140930689","0,9028546497","0,7176126746","1,802324741","-0,05622791852","0,157645668","95,83","-1,1",52,"10,1","0,79","2,05","0,9499552785","127,2311163",2020年3月,"0,3770024438","0,9999871774",1,"0,9499552785","127,2311163"
2020-04-30,"0,03541566252","0,04095231433","0,8568424116",2020年4月,"0,3753061437","0,67116481","0,07944747745","1,124883501","1,359697016","1,095798074","0,9242691341","0,5354024238","1,827722665","0,04713662057","0,05835897721","97,45","3,9","50,8","11,1","1,29","2,12","0,9080036473","126,1900422",2020年4月,"0,3753061437","0,9999850212",1,"0,9080036473","126,1900422"
2020-05-29,"0,03210640668","0,03891672594","0,8972051004",2020年5月,"0,3568281787","0,6754328437","0,03822351367","1,090838986","1,353994773","1,063280693","0,5948803946","0,7427544936","1,852207191","0,003515273523","0,04119979174","99,48","4,4","50,6","11,1","1,35","2,1","0,9159687628","124,0023153",2020年5月,"0,3568281787","0,9999708589",1,"0,9159687628","124,0023153"
2020-06-24,"0,02976507229","0,03600607168","0,9132231952",2020年6月,"0,3432664601","0,6770996617","0,009433258598","1,046878896","1,34088045","1,021823876","0,3618342403","0,8250429961","1,878594391","0,07563930755","0,06744018307","99,5","4,8","50,9","11,1","0,79","1,98","0,9048893709","121,9902645",2020年6月,"0,3432664601","0,9999499916",1,"0,9048893709","121,9902645"
2020-07-31,"0,02948540323","0,03618261125","0,9212983783",2020年7月,"0,3430389551","0,6811182373","0,004959672765","1,060947491","1,360327826","1,035490578","0,3339972221","0,8665270001","1,905947513","0,1294859786","0,1553450266","98,47","4,8","51,1","10,7","0,75","1,91","0,9312333588","122,2661639",2020年7月,"0,3430389551","0,999937447",1,"0,9312333588","122,2661639"
2020-08-28,"0,03154025112","0,03775384741","0,8952342531",2020年8月,"0,355356225","0,6807364046","0,02997604541","1,093410461","1,385511227","1,0671166","0,5385277246","0,732629816","1,930192259","0,02515171647","0,06248891245","99,08","5,6",51,"10,4","0,66","1,86","0,948269926","123,9768916",2020年8月,"0,355356225","0,9999352122",1,"0,948269926","123,9768916"
2020-09-30,"0,03140707749","0,03822782594","0,9042485649",2020年9月,"0,356182642","0,6852040206","0,02716126339","1,113439289","1,407415026","1,086366595","0,5252721723","0,7789383336","1,954889279","-0,05604794036","0,07322217835","100,1","6,9","51,5","10,9","0,51","1,85","0,9828090843","124,4545599",2020年9月,"0,356182642","0,9999332629",1,"0,9828090843","124,4545599"
2020-10-30,"0,03139629154","0,03808081724","0,934915743",2020年10月,"0,3617883719","0,7008378568","0,02273888696","1,179485017","1,460278561","1,148949202","0,524198681","0,9364824207","1,986166506","0,01070780812","0,04794904573","100,06","6,9","51,4","10,5","0,49","1,82","1,051861299","126,1135145",2020年10月,"0,3617883719","0,9999319892",1,"1,051861299","126,1135145"
2020-11-27,"0,03157653675","0,03778158511","0,9293801751",2020年11月,"0,3640177014","0,703964268","0,02407113489","1,186692576","1,476610847","1,156450344","0,5421394729","0,9080449816","2,019166578","0,04142290719","0,06076549887","100,43",7,"52,1","10,7","0,4","1,77","1,070103453","126,4300796",2020年11月,"0,3640177014","0,9999298172",1,"1,070103453","126,4300796"
2020-12-31,"0,03067146877","0,03751501493","0,9393203883",2020年12月,"0,3593773138","0,7062695585","0,01248506908","1,184571297","1,489729393","1,154869813","0,452052998","0,9591100578","2,053446382","0,02691695578","0,04826050474","100,45","7,3","51,9","10,1","0,51","1,76","1,087377331","126,0604154",2020年12月,"0,3593773138","0,9999297965",1,"1,087377331","126,0604154"
