msisdn,outgoing_calls,incoming_calls,unique_outgoing_numbers,unique_incoming_numbers,total_unique_numbers,unknown_province_calls,in_province_calls,out_province_calls,in_province_numbers,out_province_numbers,unknown_province_numbers,call_duration_max,call_duration_min,call_duration_mean,call_duration_std,call_duration_sum,total_call_duration_outgoing,total_call_duration_incoming,start_time_0,start_time_1,start_time_2,start_time_3,call_duration_0,call_duration_1,call_duration_2,call_duration_3,start_time_hour_0,start_time_hour_1,start_time_hour_2,start_time_hour_3,start_time_hour_4,start_time_hour_5,start_time_hour_6,start_time_hour_7,start_time_hour_8,start_time_hour_9,start_time_hour_10,start_time_hour_11,start_time_hour_12,start_time_hour_13,start_time_hour_14,start_time_hour_15,start_time_hour_16,start_time_hour_17,start_time_hour_18,start_time_hour_19,start_time_hour_20,start_time_hour_21,start_time_hour_22,start_time_hour_23,phone2_type_0,phone2_type_1,phone2_type_2,phone2_type_3,phone2_type_4,phone2_type_5,phone2_type_6,phone2_type_7,phone2_type_8,phone2_type_9,phone2_type_10,phone2_type_11,phone2_type_12,phone2_type_14,phone2_type_15,phone2_type_16,phone2_type_17,phone2_type_18,phone2_type_19,phone2_type_20,call_duration_0s_10s,call_duration_10s_20s,call_duration_20s_30s,call_duration_30s_40s,call_duration_40s_50s,call_duration_50s_60s,call_duration_60s_70s,call_duration_70s_80s,call_duration_80s_90s,call_duration_90s_100s,call_duration_100s_110s,call_duration_110s_120s,call_duration_2min_2.5min,call_duration_2.5min_3min,call_duration_3min_3.5min,call_duration_3.5min_4min,call_duration_4min_4.5min,call_duration_4.5min_5min,call_duration_5min_6min,call_duration_6min_7min,call_duration_7min_8min,call_duration_8min_9min,call_duration_9min_10min,call_duration_10min_15min,call_duration_15min_20min,call_duration_20min_25min,call_duration_25min_30min,call_duration_30min_35min,call_duration_35min_40min,call_duration_40min_45min,call_duration_45min_50min,call_duration_50min_55min,call_duration_55min_60min,call_duration_1h_1.5h,call_duration_1.5h_2h,call_duration_2h_2.5h,call_duration_2.5h_max,long_type1_0,long_type1_1,long_type1_2,long_type1_3,cfee_sum,lfee_sum,total_unique_numbers_1500,only_out_no_in,active_days_2024-08,city_changes_2024-08,province_changes_2024-08,is_sa,total_calls,sociality,phone1_type,outgoing_div_total,unique_out_div_outgoing,unique_out_div_unique_total,is_key_home_area_code,is_key_visit_area_code,is_called_home_code,is_called_code,early_morning_0_avg,early_morning_0_max,early_morning_0_min,early_morning_1_avg,early_morning_1_max,early_morning_1_min,morning_0_avg,morning_0_max,morning_0_min,morning_1_avg,morning_1_max,morning_1_min,forenoon_0_avg,forenoon_0_max,forenoon_0_min,forenoon_1_avg,forenoon_1_max,forenoon_1_min,noon_0_avg,noon_0_max,noon_0_min,noon_1_avg,noon_1_max,noon_1_min,afternoon_0_avg,afternoon_0_max,afternoon_0_min,afternoon_1_avg,afternoon_1_max,afternoon_1_min,dusk_0_avg,dusk_0_max,dusk_0_min,dusk_1_avg,dusk_1_max,dusk_1_min,evening_0_avg,evening_0_max,evening_0_min,evening_1_avg,evening_1_max,evening_1_min,start_6_to_10_0_avg,start_6_to_10_0_max,start_6_to_10_0_min,start_6_to_10_1_avg,start_6_to_10_1_max,start_6_to_10_1_min,start_10_to_14_0_avg,start_10_to_14_0_max,start_10_to_14_0_min,start_10_to_14_1_avg,start_10_to_14_1_max,start_10_to_14_1_min,start_14_to_18_0_avg,start_14_to_18_0_max,start_14_to_18_0_min,start_14_to_18_1_avg,start_14_to_18_1_max,start_14_to_18_1_min,start_18_to_22_0_avg,start_18_to_22_0_max,start_18_to_22_0_min,start_18_to_22_1_avg,start_18_to_22_1_max,start_18_to_22_1_min,start_22_to_6_0_avg,start_22_to_6_0_max,start_22_to_6_0_min,start_22_to_6_1_avg,start_22_to_6_1_max,start_22_to_6_1_min,time_interval_avg,time_interval_max,time_interval_min,early_morning_avg,early_morning_max,early_morning_min,morning_avg,morning_max,morning_min,forenoon_avg,forenoon_max,forenoon_min,noon_avg,noon_max,noon_min,afternoon_avg,afternoon_max,afternoon_min,dusk_avg,dusk_max,dusk_min,evening_avg,evening_max,evening_min,start_6_to_10_avg,start_6_to_10_max,start_6_to_10_min,start_10_to_14_avg,start_10_to_14_max,start_10_to_14_min,start_14_to_18_avg,start_14_to_18_max,start_14_to_18_min,start_18_to_22_avg,start_18_to_22_max,start_18_to_22_min,start_22_to_6_avg,start_22_to_6_max,start_22_to_6_min,start_early_morning,start_morning,start_forenoon,start_noon,start_afternoon,start_dusk,start_evening,start_6_to_10,start_10_to_14,start_14_to_18,start_18_to_22,start_22_to_6,open_days,open_to_start_days,open_days_ratio,incoming_calls_ratio,out_province_numbers_ratio,total_call_duration_incoming_ratio,unique_outgoing_numbers_ratio,start_early_morning_ratio,start_morning_ratio,start_forenoon_ratio,start_noon_ratio,start_afternoon_ratio,start_dusk_ratio,start_evening_ratio,unique_phone2_loc_city_count,unique_phone1_loc_city_count,phone2_to_phone1_ratio,total_cfee,total_lfee,total_fee,cfee_proportion,lfee_proportion,roam_type_0,roam_type_1,roam_type_4,roam_type_5,roam_type_6,roam_type_7,roam_type_8,roam_type_0_proportion,roam_type_1_proportion,roam_type_4_proportion,roam_type_5_proportion,roam_type_6_proportion,roam_type_7_proportion,roam_type_8_proportion,weekday_count,weekend_count,weekday_days,weekend_days,avg_weekday_activity,avg_weekend_activity
1064800,16,146,14,112,119,0,126,36,86,33,0,1432,2,96,192,15637,2019,13618,0,59,80,23,49,35,19,59,0,0,0,0,0,0,0,1,4,17,25,12,1,5,14,25,22,13,8,2,7,5,1,0,18,0,118,8,0,0,1,4,0,12,1,0,0,0,0,0,0,0,0,0,19,29,20,15,16,4,7,9,2,7,1,4,7,5,3,2,0,3,0,0,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,161,0,1,0,0,0,0,0,4,1,1,1.0,162,2.012442359971901,2,0.099,0.875,0.111,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,808.49,2431.45,4.033,0.0,0.0,0.0,108.023,952.783,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.202,1410.2,0.45,0.0,0.0,0.0,342.564,1884.717,18.1,0.0,0.0,0.0,236.99,571.75,7.9,0.0,0.0,0.0,330.225,2431.45,0.9,0.0,0.0,0.0,42.072,145.45,3.433,0.0,0.0,0.0,452.649,1884.717,0.45,0.0,0.0,0.0,179.148,571.75,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.974,986.967,0.533,0.0,0.0,0.0,616.917,616.917,616.917,261.705,986.967,0.75,42.465,161.067,6.517,78.526,361.383,0.983,55.917,342.55,1.067,119.899,315.617,0.533,415.923,986.967,0.75,103.31,983.983,2.083,69.0,361.383,0.983,76.946,217.5,0.533,315.617,315.617,315.617,0,1,46,13,44,43,15,22,43,74,22,1,257,257,0.13,0.093,0.197,0.092,0.097,0.071,0.094,0.082,0.084,0.104,0.074,0.076,27,1,27.0,0,0,0,0.0,0.0,162,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,39.0,5.0,2.0,24.6,19.5
1064816,9,32,8,15,18,0,38,3,17,1,0,1030,8,85,176,3496,1378,2118,0,8,16,17,18,13,1,9,0,0,0,0,0,0,0,4,1,1,1,1,1,3,0,4,2,6,5,2,4,5,1,0,0,0,38,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,8,10,5,4,4,0,2,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,1,1,0.0,41,1.0970766621200376,2,0.22,0.889,0.348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.798,840.367,1.3,0.0,0.0,0.0,124.283,736.25,0.583,0.0,0.0,0.0,187.333,187.333,187.333,0.0,0.0,0.0,371.162,423.25,336.5,0.0,0.0,0.0,140.012,305.467,76.933,0.0,0.0,0.0,189.075,205.717,172.433,0.0,0.0,0.0,176.917,840.367,0.583,0.0,0.0,0.0,68.163,187.333,10.1,0.0,0.0,0.0,255.588,423.25,76.933,0.0,0.0,0.0,189.075,205.717,172.433,0.0,0.0,0.0,0.0,0.0,0.0,511.595,2756.933,2.067,0.0,0.0,0.0,533.15,892.05,4.25,1038.978,2089.783,38.167,1034.208,1129.567,938.85,285.219,1105.5,5.367,552.904,2756.933,2.983,353.897,2093.883,2.067,710.092,2089.783,4.25,522.622,1129.567,5.367,767.052,2756.933,2.983,235.427,2093.883,2.067,863.1,863.1,863.1,0,4,3,2,7,13,12,6,6,12,16,1,1575,1575,0.087,0.087,0.056,0.078,0.087,0.071,0.072,0.114,0.093,0.085,0.084,0.08,2,1,2.0,0,0,0,0.0,0.0,41,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,5.0,1.0,7.4,4.0
1065080,3,1,2,1,2,0,4,0,2,0,0,89,11,38,34,153,128,25,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0.0,4,0.2442190502882155,2,0.75,0.667,0.667,0,0,0,0,354.183,354.183,354.183,0.0,0.0,0.0,206.85,461.867,4.483,0.0,0.0,0.0,252.467,971.7,3.733,0.0,0.0,0.0,49.639,210.55,6.65,0.0,0.0,0.0,93.465,313.617,0.75,0.0,0.0,0.0,40.35,233.967,0.8,0.0,0.0,0.0,35.162,217.767,1.167,0.0,0.0,0.0,222.142,713.5,3.733,0.0,0.0,0.0,99.519,971.7,5.4,0.0,0.0,0.0,64.175,313.617,0.75,0.0,0.0,0.0,31.153,217.767,0.983,0.0,0.0,0.0,35.562,113.733,5.25,0.0,0.0,0.0,8.278,21.883,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.278,21.883,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.278,21.883,1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0.13,0.132,0.059,0.125,0.084,0.071,0.122,0.129,0.093,0.087,0.128,0.133,1,1,1.0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0
1065088,62,47,14,13,17,0,107,2,16,1,0,243,2,53,45,5846,3555,2291,3,54,23,29,36,23,12,38,0,0,1,0,0,2,5,12,9,13,7,8,3,5,1,0,4,10,9,8,5,6,0,1,0,0,101,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,14,22,7,8,8,7,6,7,3,4,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,2,0,345,0,0,0,0,1,1,0.0,109,1.0513456191015047,2,0.569,0.226,0.519,0,0,0,0,0.0,0.0,0.0,16.35,16.35,16.35,0.0,0.0,0.0,273.836,675.65,1.5,0.0,0.0,0.0,114.064,883.867,1.95,0.0,0.0,0.0,116.633,952.867,0.567,0.0,0.0,0.0,51.465,238.167,0.433,0.0,0.0,0.0,34.016,383.917,0.567,0.0,0.0,0.0,33.111,166.683,0.7,0.0,0.0,0.0,177.212,883.867,2.217,0.0,0.0,0.0,107.037,952.867,0.567,0.0,0.0,0.0,35.402,383.917,0.433,0.0,0.0,0.0,33.74,331.0,0.567,0.0,0.0,0.0,43.223,166.683,2.983,189.03,1508.65,0.467,295.967,295.967,295.967,371.675,1287.983,2.117,99.436,1123.05,0.633,163.403,1045.083,1.883,168.258,448.35,0.467,182.952,490.767,0.833,167.093,1508.65,1.233,208.879,1287.983,0.633,125.721,1045.083,0.467,204.654,490.767,8.633,170.561,1508.65,0.833,174.283,174.283,174.283,1,19,29,11,6,23,20,39,23,15,28,1,1445,1445,0.087,0.078,0.056,0.077,0.097,0.114,0.042,0.066,0.084,0.078,0.074,0.078,2,1,2.0,345,0,345,1.0,0.0,1,0,0,0,0,0,108,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.9908256880733946,74.0,35.0,5.0,2.0,14.8,17.5
1065192,35,34,7,9,10,0,69,0,10,0,0,599,7,64,96,4449,1991,2458,3,23,10,33,30,17,3,19,1,0,0,0,0,2,3,4,3,7,4,2,1,1,0,1,3,4,16,7,5,5,0,0,0,0,38,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,14,16,7,8,2,5,0,2,4,1,0,2,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,1,1,0.0,69,0.8364395423410823,2,0.507,0.2,0.438,0,0,0,0,806.783,806.783,806.783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.322,1801.2,580.217,0.0,0.0,0.0,340.605,858.483,1.75,0.0,0.0,0.0,467.496,1458.217,2.033,0.0,0.0,0.0,1183.369,5471.4,13.5,0.0,0.0,0.0,954.821,1893.483,1.45,0.0,0.0,0.0,580.217,580.217,580.217,0.0,0.0,0.0,780.117,1801.2,1.75,0.0,0.0,0.0,938.744,5471.4,13.5,0.0,0.0,0.0,954.821,1893.483,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.342,2347.8,0.683,278.7,278.7,278.7,404.191,756.15,10.45,505.204,1610.383,2.167,187.139,261.45,124.883,1377.392,2347.8,406.983,138.901,516.65,0.683,164.117,648.65,1.9,456.813,1610.383,2.167,357.058,1001.95,35.333,428.4,2347.8,1.9,148.95,648.65,0.683,0.0,0.0,0.0,1,9,14,3,2,23,17,17,8,8,33,0,2144,2144,0.089,0.087,0.059,0.077,0.087,0.114,0.054,0.08,0.093,0.072,0.074,0.076,1,1,1.0,0,0,0,0.0,0.0,47,0,0,0,0,0,22,0.6811594202898551,0.0,0.0,0.0,0.0,0.0,0.3188405797101449,50.0,19.0,5.0,2.0,10.0,9.5
1065287,32,48,15,16,23,0,78,2,21,2,0,601,7,62,95,4969,2526,2443,4,25,23,28,37,20,3,20,0,0,0,0,0,4,3,7,1,5,2,7,3,7,4,1,3,5,15,4,2,7,0,0,0,0,78,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,22,15,8,9,3,1,1,4,3,3,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,1,0.0,80,1.1570040372643453,2,0.4,0.469,0.484,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,32.6,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.717,755.717,755.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,32.6,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.717,755.717,755.717,266.919,1677.817,0.767,0.0,0.0,0.0,406.73,810.683,1.333,375.831,951.25,1.55,123.666,326.533,1.633,387.75,1677.817,21.017,213.038,1410.9,0.767,154.07,445.683,18.217,447.809,951.25,1.55,252.506,1677.817,1.633,233.622,1178.3,3.117,194.092,1410.9,0.767,0.0,0.0,0.0,0,14,8,10,12,23,13,16,19,13,28,0,553,553,0.098,0.078,0.07,0.077,0.097,0.071,0.042,0.09,0.079,0.091,0.074,0.076,4,1,4.0,0,0,0,0.0,0.0,80,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,15.0,5.0,2.0,13.0,7.5
1065608,98,104,28,43,53,0,202,0,53,0,0,1039,2,69,108,14039,7062,6977,7,58,93,44,61,64,14,63,1,1,1,2,1,1,2,6,8,11,14,17,15,16,13,14,18,17,24,11,2,2,2,3,6,1,177,0,0,0,2,1,0,15,0,0,0,0,0,0,0,0,0,0,14,26,35,27,20,17,15,6,5,2,3,3,9,8,4,0,1,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,178,17,7,0,0,0,0,0,6,1,1,1.0,202,1.4413864864473849,2,0.485,0.286,0.394,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.764,2513.05,2.817,0.0,0.0,0.0,63.75,97.867,2.683,0.0,0.0,0.0,71.8,127.05,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.958,4222.05,60.667,0.0,0.0,0.0,1277.075,2513.05,41.1,0.0,0.0,0.0,49.182,127.05,0.6,0.0,0.0,0.0,119.067,119.067,119.067,0.0,0.0,0.0,1185.958,4222.05,60.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.517,1332.333,0.7,253.628,476.95,13.233,324.237,853.15,11.567,145.239,927.35,0.883,72.086,797.217,1.167,45.568,378.433,0.7,66.802,1332.333,1.05,125.347,435.25,7.45,217.674,853.15,0.883,76.699,927.35,1.167,67.789,1332.333,0.7,70.076,435.25,1.9,175.463,343.817,79.817,6,9,33,32,43,59,20,27,62,62,39,5,1056,1056,0.094,0.081,0.059,0.081,0.101,0.154,0.054,0.082,0.081,0.097,0.084,0.078,3,1,3.0,0,0,0,0.0,0.0,0,0,190,0,0,0,12,0.0,0.0,0.9405940594059405,0.0,0.0,0.0,0.0594059405940594,157.0,45.0,5.0,2.0,31.4,22.5
1065649,13,28,4,17,20,0,41,0,20,0,0,205,9,45,41,1862,740,1122,0,12,22,7,19,9,3,10,0,0,0,0,0,0,0,0,0,6,3,3,3,3,0,4,5,7,7,0,0,0,0,0,3,0,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,6,13,4,2,3,4,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,1,0,0,0,0,0,0,1,1,0.0,41,1.0400926454565518,2,0.317,0.308,0.19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.41,4304.95,1.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.195,85.917,0.65,0.0,0.0,0.0,431.028,508.5,386.517,0.0,0.0,0.0,194.533,262.733,126.333,0.0,0.0,0.0,405.223,847.633,1.683,0.0,0.0,0.0,877.8,4304.95,0.65,0.0,0.0,0.0,241.992,398.067,85.917,0.0,0.0,0.0,385.917,508.5,262.733,0.0,0.0,0.0,126.333,126.333,126.333,509.337,2975.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,715.926,1193.633,0.667,551.955,2975.5,5.533,586.38,2621.833,21.75,373.69,1852.2,3.05,0.0,0.0,0.0,553.386,1193.633,0.667,770.451,2975.5,5.533,480.49,1852.2,3.05,85.769,200.65,11.05,0.0,0.0,0.0,0,0,9,6,7,19,0,6,12,16,7,0,662,662,0.098,0.08,0.059,0.092,0.074,0.071,0.122,0.09,0.081,0.085,0.074,0.133,1,1,1.0,0,0,0,0.0,0.0,0,0,41,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,10.0,5.0,2.0,6.2,5.0
1066241,34,56,9,15,19,0,82,8,19,2,0,1205,6,153,203,13831,4942,8889,1,34,47,8,14,17,6,53,0,0,0,0,0,1,0,8,6,5,5,10,8,8,11,8,5,7,4,3,1,0,0,0,4,0,71,1,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,6,11,3,6,8,3,4,3,1,6,5,2,4,7,3,1,2,3,1,2,2,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,77,5,8,0,0,0,0,0,1,2,1,1.0,90,0.9687863565849172,2,0.378,0.265,0.375,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,535.883,535.883,535.883,0.0,0.0,0.0,447.017,1221.5,1.15,0.0,0.0,0.0,32.55,44.867,20.233,0.0,0.0,0.0,214.183,214.183,214.183,0.0,0.0,0.0,211.806,432.167,2.217,0.0,0.0,0.0,101.424,520.317,1.333,0.0,0.0,0.0,484.585,1221.5,1.15,0.0,0.0,0.0,273.58,798.533,2.333,0.0,0.0,0.0,177.883,308.8,10.667,0.0,0.0,0.0,164.253,520.317,1.333,0.0,0.0,0.0,79.55,110.283,26.567,0.0,0.0,0.0,234.931,2982.133,2.483,0.0,0.0,0.0,928.358,2238.4,12.333,433.545,2982.133,27.1,44.262,146.133,2.65,91.903,352.75,2.483,160.22,1481.567,5.883,175.917,304.3,31.817,560.866,2238.4,12.333,166.057,2982.133,2.65,131.216,1481.567,2.483,117.748,304.3,27.217,0.0,0.0,0.0,0,9,16,18,27,16,4,19,31,31,8,0,1385,1385,0.087,0.079,0.07,0.081,0.087,0.071,0.054,0.08,0.078,0.097,0.084,0.09,5,2,2.5,0,0,0,0.0,0.0,78,12,0,0,0,0,0,0.8666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,77.0,13.0,5.0,2.0,15.4,6.5
1066254,36,25,21,19,33,0,56,5,32,3,0,318,4,48,52,2988,1778,1210,0,24,29,8,28,11,5,17,0,0,0,0,0,0,1,1,8,5,2,7,3,7,5,4,8,2,2,4,2,0,0,0,1,0,55,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,5,15,13,3,5,3,3,2,2,2,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,5,0,0,0,0,0,0,3,1,1.0,61,1.4218793427011351,2,0.59,0.583,0.525,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.742,535.15,22.333,0.0,0.0,0.0,124.168,743.633,1.283,0.0,0.0,0.0,102.92,830.517,0.733,0.0,0.0,0.0,93.187,311.067,0.867,0.0,0.0,0.0,167.713,489.167,25.65,0.0,0.0,0.0,131.554,748.033,1.45,0.0,0.0,0.0,191.889,743.633,1.283,0.0,0.0,0.0,77.583,830.517,0.733,0.0,0.0,0.0,229.172,489.167,34.8,0.0,0.0,0.0,129.587,748.033,1.45,0.0,0.0,0.0,113.555,345.433,14.383,341.046,2496.867,0.283,0.0,0.0,0.0,872.517,1013.917,731.117,642.669,2496.867,0.283,104.349,282.25,2.467,97.623,437.283,1.15,371.035,1457.767,21.883,352.906,1572.783,11.75,692.838,2496.867,0.283,128.387,931.183,1.15,301.536,1457.767,16.9,275.398,1572.783,11.75,0.0,0.0,0.0,0,2,15,10,16,12,6,15,19,19,8,0,3,3,0.13,0.08,0.091,0.092,0.093,0.071,0.083,0.08,0.079,0.093,0.091,0.087,5,3,1.6666666666666667,0,0,0,0.0,0.0,21,40,0,0,0,0,0,0.3442622950819672,0.6557377049180327,0.0,0.0,0.0,0.0,0.0,45.0,16.0,5.0,2.0,9.0,8.0
1066400,5,22,2,5,5,0,27,0,5,0,0,467,1,70,97,1893,315,1578,0,11,16,0,8,5,4,10,0,0,0,0,0,0,0,1,3,0,1,6,5,0,0,0,4,7,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,3,2,0,0,3,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,1,1,0.0,27,0.4607243182394582,2,0.185,0.4,0.286,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,319.85,589.883,49.817,0.0,0.0,0.0,328.819,1300.833,22.067,0.0,0.0,0.0,233.637,832.65,4.317,0.0,0.0,0.0,422.313,1255.917,44.417,0.0,0.0,0.0,105.348,255.133,17.983,0.0,0.0,0.0,67.14,445.533,1.8,0.0,0.0,0.0,149.633,589.883,22.067,0.0,0.0,0.0,423.798,1300.833,4.317,0.0,0.0,0.0,196.269,1095.65,17.983,0.0,0.0,0.0,72.609,445.533,1.8,0.0,0.0,0.0,30.222,54.05,11.233,0.0,0.0,0.0,721.699,2512.117,3.033,0.0,0.0,0.0,864.783,864.783,864.783,1441.742,2391.067,8.533,757.047,2512.117,3.033,0.0,0.0,0.0,380.49,1793.217,6.883,0.0,0.0,0.0,1399.313,2391.067,8.533,780.168,2512.117,3.033,380.49,1793.217,6.883,0.0,0.0,0.0,0.0,0.0,0.0,0,1,4,11,0,11,0,4,12,11,0,0,1114,1114,0.094,0.08,0.059,0.078,0.084,0.071,0.094,0.114,0.084,0.087,0.091,0.133,2,1,2.0,0,0,0,0.0,0.0,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,11.0,5.0,2.0,3.2,5.5
1066563,31,74,18,39,45,0,98,7,42,3,0,1116,8,146,198,15403,4424,10979,2,45,32,26,25,24,4,52,0,0,0,0,2,0,2,5,9,17,4,8,3,3,3,8,7,8,12,7,2,4,1,0,0,0,97,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,15,10,9,12,3,4,3,5,5,1,2,4,2,2,2,1,4,3,3,3,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,96,9,0,0,0,0,0,0,0,2,1,0.0,105,1.5479943003304302,2,0.295,0.581,0.316,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.484,538.5,4.467,0.0,0.0,0.0,390.642,925.7,7.417,0.0,0.0,0.0,522.903,1638.9,2.0,0.0,0.0,0.0,139.879,228.317,10.317,0.0,0.0,0.0,96.154,320.917,6.283,0.0,0.0,0.0,52.643,1384.533,0.567,0.0,0.0,0.0,396.852,925.7,4.467,0.0,0.0,0.0,378.979,1638.9,2.0,0.0,0.0,0.0,106.715,320.917,6.283,0.0,0.0,0.0,27.547,204.733,0.567,0.0,0.0,0.0,189.183,1384.533,1.233,202.282,1296.117,0.667,419.767,419.767,419.767,439.524,906.05,1.117,259.185,1009.65,0.767,113.855,437.683,2.817,139.72,380.25,2.5,184.706,1296.117,0.667,112.125,347.283,9.617,267.387,1009.65,0.767,185.895,993.083,2.5,154.499,448.783,1.483,170.739,1296.117,0.667,162.15,162.15,162.15,2,7,30,11,14,27,14,33,18,26,25,1,1203,1203,0.094,0.081,0.091,0.092,0.093,0.114,0.054,0.066,0.084,0.093,0.085,0.076,6,2,3.0,0,0,0,0.0,0.0,96,9,0,0,0,0,0,0.9142857142857143,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,78.0,27.0,5.0,2.0,15.6,13.5
