return_id,order_id,customer_id,return_date,product_id,return_reason,refund_amount_ngn,refund_method,processing_time_days,return_status,restocking_fee_ngn
RET0042749,ORD5955030,CUST521529,2024-01-20,PRD77666,late_delivery,39637.28,store_credit,11,pending,0.0
RET0042750,ORD3660980,CUST169634,2024-08-08,PRD41993,damaged_product,59135.58,original_payment,3,approved,0.0
RET0042751,ORD3049992,CUST910942,2024-08-24,PRD34289,defective_product,26348.11,bank_transfer,13,approved,0.0
RET0042752,ORD7700386,CUST457582,2024-09-20,PRD64078,changed_mind,182564.9,original_payment,13,approved,0.0
RET0042753,ORD9585682,CUST332887,2024-05-06,PRD95458,better_price_elsewhere,101665.81,bank_transfer,7,approved,3957.53
RET0042754,ORD6263669,CUST310692,2024-04-11,PRD50421,duplicate_order,183267.34,bank_transfer,10,approved,0.0
RET0042755,ORD7120202,CUST611795,2024-03-28,PRD52364,poor_quality,155464.73,bank_transfer,2,approved,0.0
RET0042756,ORD8446585,CUST109254,2024-04-09,PRD88620,better_price_elsewhere,138848.11,original_payment,10,approved,260.61
RET0042757,ORD7644219,CUST772725,2024-05-13,PRD88081,wrong_size,111553.49,original_payment,1,approved,0.0
RET0042758,ORD1407321,CUST943483,2024-05-09,PRD87952,poor_quality,92984.89,store_credit,9,approved,1926.34
RET0042759,ORD1849892,CUST175515,2024-04-26,PRD34944,wrong_size,35556.81,original_payment,9,approved,0.0
RET0042760,ORD2199818,CUST330379,2024-03-18,PRD41678,not_as_described,46086.64,original_payment,7,approved,0.0
RET0042761,ORD4609364,CUST737573,2024-07-30,PRD46362,defective_product,20190.83,original_payment,14,approved,1348.24
RET0042762,ORD9401333,CUST608871,2024-05-04,PRD61846,poor_quality,63530.89,original_payment,3,approved,0.0
RET0042763,ORD1482690,CUST952026,2024-08-05,PRD55988,wrong_item_delivered,28530.31,bank_transfer,13,approved,0.0
RET0042764,ORD8799346,CUST954498,2024-09-27,PRD24879,duplicate_order,109217.39,bank_transfer,9,approved,116.96
RET0042765,ORD9704226,CUST471307,2024-03-12,PRD93023,not_as_described,164568.44,bank_transfer,5,approved,0.0
RET0042766,ORD5675437,CUST527252,2024-04-25,PRD91443,damaged_product,180867.44,store_credit,6,approved,0.0
RET0042767,ORD1116778,CUST666092,2024-07-27,PRD76124,defective_product,83978.74,original_payment,14,approved,0.0
RET0042768,ORD8139172,CUST529943,2024-06-26,PRD27179,better_price_elsewhere,123515.42,original_payment,9,approved,0.0
RET0042769,ORD5002916,CUST605736,2024-08-12,PRD11354,defective_product,53923.28,original_payment,7,approved,0.0
RET0042770,ORD8485259,CUST896115,2024-01-24,PRD53737,poor_quality,68864.52,original_payment,11,approved,4276.45
RET0042771,ORD2851555,CUST121185,2024-07-05,PRD78853,defective_product,96970.17,original_payment,1,approved,1058.37
RET0042772,ORD6189571,CUST774017,2024-02-29,PRD85522,damaged_product,96964.38,store_credit,11,approved,0.0
RET0042773,ORD7325021,CUST715357,2024-04-07,PRD93071,damaged_product,176607.95,original_payment,3,approved,2939.89
RET0042774,ORD8946861,CUST452427,2024-03-22,PRD98813,better_price_elsewhere,53409.84,store_credit,5,pending,0.0
RET0042775,ORD9065365,CUST462380,2024-05-31,PRD94244,duplicate_order,146126.76,bank_transfer,7,approved,0.0
RET0042776,ORD1283859,CUST289012,2024-05-04,PRD33665,damaged_product,58555.08,original_payment,7,approved,0.0
RET0042777,ORD9255018,CUST923611,2024-09-19,PRD92123,defective_product,91220.12,original_payment,10,approved,0.0
RET0042778,ORD8868837,CUST564940,2024-03-18,PRD47018,wrong_item_delivered,37076.38,original_payment,2,approved,0.0
RET0042779,ORD2906315,CUST903930,2024-09-06,PRD11595,defective_product,9679.6,store_credit,11,approved,0.0
RET0042780,ORD4537341,CUST780553,2024-08-17,PRD15202,defective_product,61232.81,original_payment,5,approved,0.0
RET0042781,ORD1558266,CUST173826,2024-01-28,PRD15323,wrong_item_delivered,181840.61,original_payment,7,approved,0.0
RET0042782,ORD8182788,CUST393077,2024-10-05,PRD80838,late_delivery,146305.37,original_payment,10,pending,0.0
RET0042783,ORD2368417,CUST703076,2024-03-31,PRD44905,wrong_size,175389.95,original_payment,3,approved,0.0
RET0042784,ORD7913632,CUST328261,2024-01-17,PRD11203,poor_quality,175184.56,store_credit,10,approved,0.0
RET0042785,ORD7983518,CUST112169,2024-10-01,PRD33728,wrong_size,152916.14,original_payment,12,pending,0.0
RET0042786,ORD5346596,CUST794135,2024-04-19,PRD88942,wrong_size,106829.15,store_credit,5,approved,0.0
RET0042787,ORD6578421,CUST597562,2024-10-15,PRD92977,better_price_elsewhere,154548.07,original_payment,9,approved,0.0
RET0042788,ORD3621682,CUST121759,2024-09-01,PRD42066,poor_quality,90728.55,original_payment,4,approved,0.0
RET0042789,ORD6326706,CUST814543,2024-02-10,PRD81358,duplicate_order,10567.18,store_credit,14,approved,1721.16
RET0042790,ORD5513220,CUST133917,2024-10-02,PRD32948,late_delivery,35029.15,original_payment,4,rejected,4183.34
RET0042791,ORD7008257,CUST499877,2024-10-04,PRD50638,poor_quality,97168.91,store_credit,9,approved,0.0
RET0042792,ORD3832526,CUST674370,2024-04-28,PRD86427,changed_mind,19664.68,original_payment,8,approved,3207.77
RET0042793,ORD7998490,CUST524561,2024-05-19,PRD40546,defective_product,48225.96,original_payment,4,approved,0.0
RET0042794,ORD7093614,CUST574223,2024-09-13,PRD45452,changed_mind,132519.33,store_credit,14,approved,0.0
RET0042795,ORD7249266,CUST672501,2024-03-09,PRD72028,wrong_size,118613.24,store_credit,13,approved,0.0
RET0042796,ORD2976385,CUST465678,2024-01-26,PRD23555,poor_quality,151745.33,original_payment,9,pending,0.0
RET0042797,ORD8139743,CUST216679,2024-06-02,PRD48083,wrong_size,85528.04,original_payment,3,approved,0.0
RET0042798,ORD5308842,CUST411777,2024-10-09,PRD25282,defective_product,180719.59,original_payment,9,approved,4184.69
RET0042799,ORD3316707,CUST125544,2024-02-21,PRD43311,wrong_size,125220.72,store_credit,13,approved,0.0
RET0042800,ORD2947913,CUST563773,2024-01-02,PRD17589,poor_quality,44862.96,store_credit,9,approved,0.0
RET0042801,ORD8800249,CUST821625,2024-02-23,PRD91412,late_delivery,14582.64,original_payment,10,pending,0.0
RET0042802,ORD5717308,CUST131393,2024-04-23,PRD46969,damaged_product,20343.58,bank_transfer,12,approved,1207.37
RET0042803,ORD7729464,CUST256666,2024-10-04,PRD50275,wrong_size,130804.52,original_payment,2,rejected,2742.24
RET0042804,ORD7039974,CUST826830,2024-01-29,PRD39599,wrong_item_delivered,17033.62,bank_transfer,3,approved,0.0
RET0042805,ORD1480776,CUST593193,2024-01-03,PRD54154,poor_quality,50428.94,bank_transfer,8,rejected,2418.86
RET0042806,ORD7845604,CUST191155,2024-10-23,PRD42755,poor_quality,86591.73,original_payment,11,approved,0.0
RET0042807,ORD4472571,CUST352051,2024-09-16,PRD38630,changed_mind,107891.43,original_payment,7,approved,0.0
RET0042808,ORD3160030,CUST429659,2024-09-07,PRD81613,not_as_described,146870.88,original_payment,11,approved,0.0
RET0042809,ORD1289918,CUST159415,2024-04-23,PRD28717,wrong_size,157445.44,store_credit,6,rejected,0.0
RET0042810,ORD7463452,CUST226108,2024-05-25,PRD26776,damaged_product,187309.13,original_payment,7,rejected,2559.19
RET0042811,ORD6731290,CUST101402,2024-09-15,PRD66266,changed_mind,65530.56,store_credit,3,approved,0.0
RET0042812,ORD3181072,CUST246496,2024-04-12,PRD24160,late_delivery,52738.47,original_payment,5,approved,0.0
RET0042813,ORD3845164,CUST730754,2024-07-28,PRD58907,better_price_elsewhere,111512.49,store_credit,11,approved,0.0
RET0042814,ORD8532364,CUST814488,2024-05-02,PRD14691,not_as_described,114239.1,original_payment,6,approved,1133.81
RET0042815,ORD5125136,CUST779667,2024-03-28,PRD80686,poor_quality,57755.9,original_payment,13,approved,0.0
RET0042816,ORD6794517,CUST609296,2024-08-07,PRD45553,poor_quality,121275.91,original_payment,14,approved,0.0
RET0042817,ORD4314855,CUST453024,2024-09-15,PRD55291,defective_product,59947.14,store_credit,2,pending,0.0
RET0042818,ORD2185719,CUST769903,2024-02-05,PRD62481,poor_quality,122003.76,original_payment,12,approved,4157.6
RET0042819,ORD4942096,CUST658279,2024-03-16,PRD77401,late_delivery,98336.03,original_payment,10,approved,0.0
RET0042820,ORD5960507,CUST352261,2024-04-25,PRD10248,defective_product,78577.98,original_payment,13,approved,0.0
RET0042821,ORD1650201,CUST300916,2024-02-28,PRD58881,late_delivery,150491.9,original_payment,11,approved,0.0
RET0042822,ORD3863798,CUST958413,2024-07-06,PRD55093,wrong_item_delivered,52397.04,bank_transfer,8,approved,0.0
RET0042823,ORD7340247,CUST527291,2024-03-06,PRD66082,poor_quality,45664.19,store_credit,7,approved,2597.53
RET0042824,ORD9317033,CUST507234,2024-07-04,PRD21041,not_as_described,132707.61,original_payment,1,approved,848.51
RET0042825,ORD3539896,CUST387183,2024-09-27,PRD65574,wrong_item_delivered,121425.2,original_payment,7,pending,0.0
RET0042826,ORD3527135,CUST368100,2024-05-20,PRD56075,poor_quality,98983.14,bank_transfer,13,pending,0.0
RET0042827,ORD5598729,CUST446131,2024-07-13,PRD33194,poor_quality,177443.9,bank_transfer,8,approved,0.0
RET0042828,ORD7367193,CUST355906,2024-10-21,PRD23657,better_price_elsewhere,122392.34,bank_transfer,7,rejected,0.0
RET0042829,ORD7305532,CUST133499,2024-03-12,PRD72730,late_delivery,120623.08,store_credit,5,approved,1401.52
RET0042830,ORD6929461,CUST398881,2024-03-12,PRD76628,duplicate_order,48975.58,store_credit,13,approved,0.0
RET0042831,ORD1791332,CUST399329,2024-09-12,PRD68108,not_as_described,190995.14,store_credit,7,approved,0.0
RET0042832,ORD5566157,CUST944934,2024-08-18,PRD30560,not_as_described,129384.18,original_payment,2,approved,0.0
RET0042833,ORD9584752,CUST233947,2024-02-04,PRD55832,poor_quality,14480.73,store_credit,5,approved,0.0
RET0042834,ORD8980049,CUST214448,2024-04-12,PRD17270,duplicate_order,155184.07,original_payment,4,approved,1130.29
RET0042835,ORD9802308,CUST120715,2024-08-25,PRD92878,not_as_described,137967.27,original_payment,8,approved,2640.44
RET0042836,ORD7320527,CUST606144,2024-05-26,PRD57574,wrong_item_delivered,101420.81,bank_transfer,7,approved,0.0
RET0042837,ORD4262185,CUST399147,2024-09-28,PRD37706,poor_quality,30596.31,bank_transfer,8,approved,0.0
RET0042838,ORD4586830,CUST318211,2024-06-02,PRD71867,poor_quality,101629.02,bank_transfer,13,pending,0.0
RET0042839,ORD3414009,CUST994481,2024-06-07,PRD85933,late_delivery,165551.38,original_payment,9,approved,0.0
RET0042840,ORD2351668,CUST967814,2024-02-21,PRD32213,wrong_item_delivered,131383.42,original_payment,9,approved,0.0
RET0042841,ORD1808426,CUST598324,2024-08-30,PRD87778,wrong_item_delivered,120195.77,original_payment,4,pending,0.0
RET0042842,ORD8964898,CUST128767,2024-01-30,PRD57654,defective_product,90602.23,bank_transfer,3,approved,0.0
RET0042843,ORD9880083,CUST281980,2024-07-11,PRD57031,duplicate_order,140631.17,store_credit,1,approved,520.85
RET0042844,ORD7723278,CUST636277,2024-09-30,PRD13753,poor_quality,125034.12,original_payment,9,approved,0.0
RET0042845,ORD3696740,CUST797832,2024-05-17,PRD30243,wrong_item_delivered,153667.16,original_payment,14,approved,0.0
RET0042846,ORD7331747,CUST292778,2024-05-03,PRD47736,defective_product,189979.95,original_payment,2,rejected,0.0
RET0042847,ORD2049785,CUST432651,2024-06-12,PRD10307,damaged_product,91342.04,original_payment,3,approved,0.0
RET0042848,ORD3571463,CUST924790,2024-07-31,PRD67687,defective_product,35069.89,store_credit,9,approved,0.0
RET0042849,ORD7910593,CUST307349,2024-02-28,PRD91790,damaged_product,198177.35,bank_transfer,2,approved,0.0
RET0042850,ORD2665238,CUST876025,2024-09-11,PRD77366,better_price_elsewhere,39870.22,store_credit,10,approved,0.0
RET0042851,ORD5059146,CUST642967,2024-07-24,PRD34669,wrong_size,29299.9,original_payment,12,approved,0.0
RET0042852,ORD5212423,CUST964827,2024-10-12,PRD49588,changed_mind,60672.89,store_credit,4,pending,0.0
RET0042853,ORD8734726,CUST306159,2024-03-27,PRD29013,late_delivery,193405.82,store_credit,4,approved,0.0
RET0042854,ORD5557300,CUST248648,2024-03-06,PRD81967,poor_quality,108681.19,original_payment,2,approved,0.0
RET0042855,ORD2969824,CUST885211,2024-03-17,PRD43595,poor_quality,41557.81,store_credit,6,rejected,0.0
RET0042856,ORD9938458,CUST609735,2024-05-25,PRD94075,changed_mind,179507.65,original_payment,4,approved,0.0
RET0042857,ORD1645714,CUST237281,2024-04-27,PRD38018,damaged_product,96384.21,original_payment,4,approved,0.0
RET0042858,ORD7926760,CUST434290,2024-05-08,PRD29486,damaged_product,120681.46,original_payment,3,approved,0.0
RET0042859,ORD6437930,CUST101253,2024-01-08,PRD91157,duplicate_order,150664.97,original_payment,4,approved,0.0
RET0042860,ORD2531462,CUST879959,2024-10-02,PRD97988,duplicate_order,27937.2,original_payment,14,approved,0.0
RET0042861,ORD1666706,CUST981766,2024-02-05,PRD38517,duplicate_order,86899.72,original_payment,9,approved,2020.03
RET0042862,ORD7898405,CUST682244,2024-05-31,PRD56582,defective_product,126231.3,original_payment,8,approved,0.0
RET0042863,ORD1638966,CUST725927,2024-05-29,PRD87616,poor_quality,56380.69,bank_transfer,10,pending,0.0
RET0042864,ORD9189231,CUST531988,2024-09-02,PRD56520,better_price_elsewhere,41295.95,store_credit,10,approved,0.0
RET0042865,ORD8781677,CUST262139,2024-02-20,PRD78951,changed_mind,97012.67,bank_transfer,10,approved,0.0
RET0042866,ORD7396980,CUST815890,2024-07-26,PRD14986,defective_product,146721.57,original_payment,5,approved,0.0
RET0042867,ORD2501974,CUST129065,2024-07-08,PRD87949,wrong_size,39044.73,original_payment,8,approved,0.0
RET0042868,ORD8343584,CUST980770,2024-05-13,PRD45435,better_price_elsewhere,83540.44,original_payment,1,approved,0.0
RET0042869,ORD9579527,CUST831470,2024-03-14,PRD79818,wrong_size,79065.58,store_credit,2,approved,0.0
RET0042870,ORD1739811,CUST427177,2024-06-23,PRD52880,wrong_item_delivered,120370.02,original_payment,11,approved,0.0
RET0042871,ORD3494232,CUST444760,2024-06-20,PRD33451,poor_quality,156015.19,store_credit,7,approved,2012.22
RET0042872,ORD3269972,CUST712763,2024-06-26,PRD17874,poor_quality,80348.33,bank_transfer,4,approved,0.0
RET0042873,ORD7078247,CUST797448,2024-04-18,PRD61732,damaged_product,52069.36,original_payment,11,approved,0.0
RET0042874,ORD5582845,CUST965879,2024-03-01,PRD82107,better_price_elsewhere,45639.12,original_payment,8,approved,0.0
RET0042875,ORD2591713,CUST613109,2024-04-11,PRD51867,late_delivery,20229.59,original_payment,14,approved,0.0
RET0042876,ORD1525162,CUST154160,2024-10-21,PRD91702,wrong_size,154061.2,original_payment,3,approved,2732.95
RET0042877,ORD3628077,CUST123484,2024-05-01,PRD75474,wrong_size,165880.85,original_payment,7,approved,2524.8
RET0042878,ORD3128581,CUST185174,2024-04-11,PRD68787,duplicate_order,6861.95,store_credit,9,pending,0.0
RET0042879,ORD9957255,CUST983554,2024-06-08,PRD62670,poor_quality,147133.83,original_payment,5,approved,0.0
RET0042880,ORD5338603,CUST429918,2024-01-15,PRD89921,late_delivery,148322.42,store_credit,7,approved,0.0
RET0042881,ORD3376675,CUST595555,2024-02-22,PRD16711,late_delivery,72575.88,bank_transfer,10,approved,0.0
RET0042882,ORD7791070,CUST412035,2024-09-05,PRD70212,duplicate_order,46993.62,original_payment,3,approved,0.0
RET0042883,ORD1245960,CUST879364,2024-09-07,PRD48933,late_delivery,34517.25,original_payment,1,approved,0.0
RET0042884,ORD8692126,CUST465278,2024-03-15,PRD32573,late_delivery,63487.74,original_payment,3,approved,743.45
RET0042885,ORD3358932,CUST485878,2024-08-18,PRD84502,better_price_elsewhere,59341.34,original_payment,14,approved,0.0
RET0042886,ORD9406601,CUST761157,2024-10-24,PRD23483,wrong_item_delivered,112724.46,original_payment,4,approved,0.0
RET0042887,ORD8309814,CUST713253,2024-10-09,PRD53641,wrong_item_delivered,55255.8,original_payment,10,approved,2146.61
RET0042888,ORD1639184,CUST623387,2024-04-28,PRD47377,defective_product,149759.32,store_credit,1,approved,0.0
RET0042889,ORD5890213,CUST865876,2024-08-08,PRD16192,changed_mind,67724.09,store_credit,10,approved,4477.56
RET0042890,ORD8645990,CUST922133,2024-05-31,PRD76695,not_as_described,153823.62,store_credit,6,approved,4052.01
RET0042891,ORD4511362,CUST248278,2024-06-24,PRD15572,wrong_item_delivered,53880.35,original_payment,11,pending,0.0
RET0042892,ORD7265542,CUST761488,2024-07-10,PRD55982,not_as_described,78834.83,store_credit,11,approved,0.0
RET0042893,ORD8628614,CUST647745,2024-03-05,PRD65025,duplicate_order,134535.62,original_payment,10,rejected,1596.95
RET0042894,ORD2256461,CUST796538,2024-04-03,PRD46026,wrong_size,159451.71,original_payment,3,approved,0.0
RET0042895,ORD8581492,CUST312154,2024-04-10,PRD57657,wrong_size,126484.53,original_payment,9,approved,0.0
RET0042896,ORD1554788,CUST679993,2024-03-19,PRD70268,better_price_elsewhere,172694.71,original_payment,12,approved,3919.06
RET0042897,ORD6026318,CUST766433,2024-08-10,PRD92546,wrong_size,83349.23,original_payment,14,approved,0.0
RET0042898,ORD5514471,CUST383379,2024-06-27,PRD12167,late_delivery,107996.98,original_payment,5,approved,0.0
RET0042899,ORD5942998,CUST569614,2024-07-06,PRD80337,poor_quality,161743.08,original_payment,6,pending,0.0
RET0042900,ORD4751807,CUST131808,2024-02-10,PRD74423,better_price_elsewhere,16032.0,original_payment,5,approved,0.0
RET0042901,ORD4305282,CUST100826,2024-01-04,PRD54797,late_delivery,143625.7,store_credit,2,pending,0.0
RET0042902,ORD3516779,CUST877150,2024-05-27,PRD54062,wrong_item_delivered,23663.6,original_payment,11,approved,3477.57
RET0042903,ORD6605311,CUST512777,2024-01-25,PRD39640,not_as_described,152630.3,original_payment,13,approved,0.0
RET0042904,ORD1587308,CUST535437,2024-08-19,PRD45572,wrong_size,101576.5,original_payment,12,approved,0.0
RET0042905,ORD2770600,CUST600350,2024-08-03,PRD59272,better_price_elsewhere,73478.17,original_payment,11,approved,190.13
RET0042906,ORD6821034,CUST387433,2024-10-19,PRD78963,better_price_elsewhere,162861.87,original_payment,13,approved,0.0
RET0042907,ORD6333514,CUST407553,2024-08-06,PRD89471,changed_mind,175544.73,original_payment,5,approved,0.0
RET0042908,ORD3716337,CUST439335,2024-03-01,PRD69191,damaged_product,102698.74,store_credit,4,approved,0.0
RET0042909,ORD8888328,CUST550322,2024-04-02,PRD50040,better_price_elsewhere,62491.87,original_payment,11,approved,0.0
RET0042910,ORD8786900,CUST556164,2024-03-23,PRD95059,not_as_described,67312.14,bank_transfer,10,approved,3876.78
RET0042911,ORD2561575,CUST945650,2024-07-09,PRD69635,duplicate_order,20435.63,original_payment,8,rejected,0.0
RET0042912,ORD4953049,CUST406126,2024-01-05,PRD70280,poor_quality,67126.02,original_payment,5,approved,0.0
RET0042913,ORD6856543,CUST553722,2024-08-12,PRD81653,wrong_item_delivered,166681.21,bank_transfer,14,approved,4442.31
RET0042914,ORD5743910,CUST761871,2024-06-14,PRD17541,changed_mind,37127.88,original_payment,6,approved,0.0
RET0042915,ORD1606334,CUST282007,2024-03-16,PRD70641,better_price_elsewhere,5789.31,store_credit,1,approved,0.0
RET0042916,ORD5522876,CUST756412,2024-06-15,PRD47431,damaged_product,74205.19,original_payment,9,approved,1817.54
RET0042917,ORD8568698,CUST110330,2024-10-19,PRD90416,wrong_size,158399.78,original_payment,7,approved,0.0
RET0042918,ORD7556981,CUST356515,2024-06-19,PRD76271,not_as_described,143006.37,store_credit,6,approved,0.0
RET0042919,ORD7494897,CUST328654,2024-02-22,PRD69148,changed_mind,197478.86,original_payment,5,approved,0.0
RET0042920,ORD2550597,CUST931106,2024-01-24,PRD27332,defective_product,110529.05,original_payment,5,pending,0.0
RET0042921,ORD3301096,CUST383467,2024-09-08,PRD89993,late_delivery,60042.26,original_payment,7,approved,0.0
RET0042922,ORD5961677,CUST301106,2024-01-24,PRD37463,poor_quality,83129.95,original_payment,2,approved,4747.22
RET0042923,ORD7346941,CUST775219,2024-10-10,PRD31926,late_delivery,35005.69,original_payment,6,approved,0.0
RET0042924,ORD3446930,CUST517509,2024-04-28,PRD98461,poor_quality,178606.17,original_payment,8,approved,1043.58
RET0042925,ORD7118489,CUST511073,2024-06-29,PRD82849,wrong_size,143079.49,original_payment,2,approved,0.0
RET0042926,ORD3029581,CUST569668,2024-08-20,PRD51192,poor_quality,174803.67,store_credit,3,approved,0.0
RET0042927,ORD6998956,CUST496306,2024-07-14,PRD96117,wrong_item_delivered,86012.28,original_payment,12,approved,0.0
RET0042928,ORD1745721,CUST620178,2024-10-16,PRD61485,duplicate_order,90187.51,store_credit,2,approved,0.0
RET0042929,ORD1216996,CUST993099,2024-05-29,PRD73234,wrong_item_delivered,188332.33,original_payment,4,approved,0.0
RET0042930,ORD5178324,CUST474356,2024-01-05,PRD76519,poor_quality,27241.35,original_payment,12,rejected,603.59
RET0042931,ORD7002551,CUST762307,2024-04-20,PRD43814,not_as_described,101845.66,original_payment,7,approved,0.0
RET0042932,ORD7830233,CUST920913,2024-06-03,PRD65310,changed_mind,121172.15,original_payment,11,pending,0.0
RET0042933,ORD3310430,CUST147527,2024-05-05,PRD58385,poor_quality,104504.12,store_credit,7,approved,104.81
RET0042934,ORD8393608,CUST762172,2024-04-08,PRD99316,changed_mind,182208.86,original_payment,4,pending,0.0
RET0042935,ORD3662383,CUST796071,2024-03-21,PRD88850,damaged_product,130185.09,original_payment,12,approved,0.0
RET0042936,ORD5775772,CUST483036,2024-03-23,PRD43774,wrong_size,178945.05,original_payment,3,approved,514.24
RET0042937,ORD8690400,CUST317525,2024-07-21,PRD57478,better_price_elsewhere,49704.66,store_credit,11,rejected,0.0
RET0042938,ORD8075234,CUST595060,2024-08-28,PRD70552,late_delivery,88688.29,store_credit,5,approved,0.0
RET0042939,ORD2174619,CUST591492,2024-01-16,PRD56724,damaged_product,192384.33,original_payment,11,approved,0.0
RET0042940,ORD9076262,CUST815895,2024-05-31,PRD76772,better_price_elsewhere,75751.54,bank_transfer,3,pending,0.0
RET0042941,ORD3719630,CUST331605,2024-02-16,PRD71093,better_price_elsewhere,143559.18,original_payment,11,approved,3003.1
RET0042942,ORD6399465,CUST642542,2024-07-08,PRD17738,changed_mind,139788.02,original_payment,14,pending,0.0
RET0042943,ORD7364343,CUST808533,2024-05-12,PRD57157,changed_mind,141842.37,original_payment,3,approved,672.9
RET0042944,ORD9063861,CUST755551,2024-06-02,PRD18986,defective_product,139393.86,original_payment,6,approved,0.0
RET0042945,ORD2324755,CUST149731,2024-01-04,PRD90967,damaged_product,193893.58,store_credit,13,approved,3499.54
RET0042946,ORD2280890,CUST748237,2024-04-14,PRD38817,defective_product,16735.7,original_payment,2,approved,0.0
RET0042947,ORD6285808,CUST116401,2024-08-12,PRD19633,wrong_item_delivered,135075.57,original_payment,6,approved,0.0
RET0042948,ORD9620592,CUST217431,2024-04-16,PRD97447,better_price_elsewhere,51402.85,original_payment,14,approved,0.0
RET0042949,ORD7280028,CUST389409,2024-08-01,PRD51963,wrong_item_delivered,15972.18,original_payment,14,approved,417.21
RET0042950,ORD4949666,CUST266079,2024-09-20,PRD97846,wrong_size,138346.86,store_credit,13,approved,0.0
RET0042951,ORD4936426,CUST534216,2024-03-22,PRD53418,not_as_described,58604.23,store_credit,4,pending,0.0
RET0042952,ORD4152578,CUST188842,2024-06-17,PRD79067,better_price_elsewhere,195089.6,original_payment,9,approved,0.0
RET0042953,ORD4361043,CUST725031,2024-02-08,PRD99774,poor_quality,173981.57,store_credit,5,approved,0.0
RET0042954,ORD9381935,CUST602295,2024-02-11,PRD64386,damaged_product,133754.14,original_payment,7,approved,0.0
RET0042955,ORD6879146,CUST181886,2024-08-30,PRD18436,changed_mind,89318.15,original_payment,4,approved,4747.08
RET0042956,ORD5484082,CUST254509,2024-02-07,PRD34787,defective_product,159283.22,original_payment,8,approved,0.0
RET0042957,ORD1753873,CUST601917,2024-08-26,PRD82224,duplicate_order,112883.63,original_payment,10,rejected,0.0
RET0042958,ORD6714084,CUST587251,2024-09-16,PRD14562,wrong_size,155117.13,original_payment,10,pending,0.0
RET0042959,ORD6827854,CUST746353,2024-04-03,PRD62292,poor_quality,139938.15,original_payment,1,approved,0.0
RET0042960,ORD2689809,CUST435404,2024-09-17,PRD61126,poor_quality,42899.53,original_payment,6,rejected,0.0
RET0042961,ORD8899588,CUST289950,2024-05-01,PRD84009,wrong_size,178170.76,bank_transfer,9,approved,0.0
RET0042962,ORD1991713,CUST178622,2024-07-12,PRD57224,changed_mind,97077.08,original_payment,12,approved,0.0
RET0042963,ORD8019181,CUST210166,2024-01-19,PRD76202,wrong_size,55469.74,original_payment,8,approved,0.0
RET0042964,ORD8673746,CUST850609,2024-03-27,PRD44399,wrong_size,12897.07,original_payment,11,approved,0.0
RET0042965,ORD3437308,CUST604993,2024-02-25,PRD26708,defective_product,186183.34,original_payment,9,approved,0.0
RET0042966,ORD4263127,CUST118637,2024-03-07,PRD16005,defective_product,89260.27,original_payment,8,approved,0.0
RET0042967,ORD2234522,CUST314682,2024-09-05,PRD71261,wrong_size,184316.11,original_payment,1,approved,3028.35
RET0042968,ORD2056248,CUST869867,2024-06-14,PRD29487,better_price_elsewhere,83957.95,original_payment,7,approved,2289.74
RET0042969,ORD7193906,CUST640630,2024-04-13,PRD79101,poor_quality,101708.42,original_payment,12,approved,0.0
RET0042970,ORD6365703,CUST271194,2024-01-29,PRD59195,defective_product,25729.84,original_payment,5,approved,2776.15
RET0042971,ORD1563491,CUST186886,2024-08-13,PRD75922,not_as_described,50137.91,store_credit,10,approved,0.0
RET0042972,ORD7288218,CUST731978,2024-03-25,PRD89511,better_price_elsewhere,135863.47,store_credit,10,approved,1801.5
RET0042973,ORD4458836,CUST368399,2024-06-30,PRD93650,late_delivery,46985.57,bank_transfer,6,approved,0.0
RET0042974,ORD9254232,CUST447296,2024-07-07,PRD42719,damaged_product,47330.59,original_payment,8,approved,4628.78
RET0042975,ORD4699752,CUST594829,2024-08-02,PRD66145,wrong_item_delivered,126554.23,bank_transfer,9,approved,0.0
RET0042976,ORD6905236,CUST107230,2024-08-20,PRD92603,poor_quality,20048.6,original_payment,14,approved,0.0
RET0042977,ORD3414292,CUST205912,2024-03-28,PRD66293,wrong_item_delivered,118980.36,original_payment,9,approved,4669.9
RET0042978,ORD1637919,CUST426335,2024-01-24,PRD74058,not_as_described,161446.29,original_payment,3,rejected,4806.99
RET0042979,ORD8079955,CUST507945,2024-06-25,PRD18134,not_as_described,55676.93,original_payment,1,pending,1815.59
RET0042980,ORD2819668,CUST747651,2024-08-28,PRD72100,duplicate_order,31264.36,original_payment,3,approved,187.55
RET0042981,ORD9135688,CUST147110,2024-09-06,PRD94345,late_delivery,162601.47,store_credit,10,approved,0.0
RET0042982,ORD2288225,CUST430358,2024-10-19,PRD91494,better_price_elsewhere,13664.13,bank_transfer,7,approved,0.0
RET0042983,ORD4896745,CUST632472,2024-03-27,PRD84952,wrong_item_delivered,184307.94,original_payment,1,approved,4692.83
RET0042984,ORD7041841,CUST852246,2024-09-10,PRD24025,wrong_item_delivered,136876.68,original_payment,14,approved,0.0
RET0042985,ORD8457773,CUST689401,2024-03-01,PRD79214,damaged_product,52339.22,original_payment,3,approved,0.0
RET0042986,ORD7707207,CUST811587,2024-05-13,PRD30769,changed_mind,129113.18,original_payment,11,approved,0.0
