master_prt,derived_prt,trial,trial_year,country_code,state_province_code,state_province_name,city,site_type,syngenta_fieldscientist,trial_placement,latitude,longitude,cooperator,exp_design,quality,trial_status,assmt_num,last_assessment_flag,plant_date,assmt_date,emergence_date,first_appl_date_trt,first_appl_date_trial,most_recent_appl_date_trt,most_recent_appl_date_trial,dap,dae,daf_appl_trial,damr_appl_trial,daf_appl_trt,damr_appl_trt,crop_code,crop,variety,crop_attributes,crop_stg_min,crop_stg_max,pest_code,pest,pest_attributes,pest_stg_min,pest_stg_max,assmt_type,part_rated,part_rated_role,unit_reporting_basis,contrt,trt_num,product_names,product_rate_unit,app_schedule,application_description,method,placement,timing,spray_volume,trt_flag,factora,factora_level_desc,factorb,factorb_level_desc,factorc,factorc_level_desc,mitf_code,mitf_level,plot_id,range,row,rep_num,trt_label,se_name,assmt_label,rep_value,check_mean_value,trt_mean_value,check_pct,climate_zone_code,climate_zone_decode,trial_trialdesigntype,forced_single_factor,harmonized_rep_value,harmonized_unit_reporting_basis,artificial_population,company,generated_on,flight_time,site_name,flightblock_name,subplot_num,subplot_values,trt_chk_plottype,appl_date,crop_stage_majority_at_appl,crop_stage_majority_percent_at_appl,crop_stage_min_at_appl,crop_stage_min_percent_at_appl,crop_stage_max_at_appl,crop_stage_max_percent_at_appl,crop_density_at_appl,crop_height_at_appl,pest_stage_majority_at_appl,pest_stage_majority_percent_at_appl,pest_stage_min_at_appl,pest_stage_min_percent_at_appl,pest_stage_max_at_appl,pest_stage_max_percent_at_appl,pest_density_at_appl,pest_density_min_at_appl,pest_density_max_at_appl,pest_height_at_appl,pest_coverage_at_appl,componentindividualairateandunit,componentrateandunit,loc,year,species_cultivar,cultivar,plot_length,plot_lengthunit_symbol,plot_width,plot_widthunit_symbol,plot_area_sqft,rep_value_per_sqft
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,3,No,,2025-07-19 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-07-14 00:00:00,,,28,5,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,308,8,3,3,001 CHECK UNTREATED ,ZUSF014,003 Clarireedia jacksonii COUDIS PLOT number per 1 plot 28_DAA,35.0,34.0,34.0,0.0,,,Randomised complete block,,35.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,1.9444444444444444
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,6,No,,2025-08-16 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-08-05 00:00:00,,,56,11,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,308,8,3,3,001 CHECK UNTREATED ,ZUSF014,006 Clarireedia jacksonii COUDIS PLOT number per 1 plot 56_DAA,81.0,48.6,48.6,0.0,,,Randomised complete block,,81.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,4.5
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,4,No,,2025-07-27 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-07-14 00:00:00,,,36,13,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,404,4,4,4,001 CHECK UNTREATED ,ZUSF014,004 Clarireedia jacksonii COUDIS PLOT number per 1 plot 36_DAA,23.0,15.6,15.6,0.0,,,Randomised complete block,,23.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,1.2777777777777777
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,8,Yes,,2025-09-05 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-08-23 00:00:00,,,76,13,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,404,4,4,4,001 CHECK UNTREATED ,ZUSF014,008 Clarireedia jacksonii COUDIS PLOT number per 1 plot 76_DAA,109.0,81.0,81.0,0.0,,,Randomised complete block,,109.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,6.055555555555555
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,4,No,,2025-07-27 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-07-14 00:00:00,,,36,13,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,501,1,5,5,001 CHECK UNTREATED ,ZUSF014,004 Clarireedia jacksonii COUDIS PLOT number per 1 plot 36_DAA,6.0,15.6,15.6,0.0,,,Randomised complete block,,6.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,0.3333333333333333
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,4,No,,2025-07-27 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-07-14 00:00:00,,,36,13,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,101,1,1,1,001 CHECK UNTREATED ,ZUSF014,004 Clarireedia jacksonii COUDIS PLOT number per 1 plot 36_DAA,13.0,15.6,15.6,0.0,,,Randomised complete block,,13.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,0.7222222222222222
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,2,No,,2025-07-05 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-06-21 00:00:00,,,14,14,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,501,1,5,5,001 CHECK UNTREATED ,ZUSF014,002 Clarireedia jacksonii COUDIS PLOT number per 1 plot 14_DAA,7.0,18.0,18.0,0.0,,,Randomised complete block,,7.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,0.3888888888888889
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,7,No,,2025-08-24 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-08-23 00:00:00,,,64,1,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,501,1,5,5,001 CHECK UNTREATED ,ZUSF014,007 Clarireedia jacksonii COUDIS PLOT number per 1 plot 64_DAA,55.0,61.2,61.2,0.0,,,Randomised complete block,,55.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,3.0555555555555554
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,5,No,,2025-08-05 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-07-14 00:00:00,,,45,22,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,101,1,1,1,001 CHECK UNTREATED ,ZUSF014,005 Clarireedia jacksonii COUDIS PLOT number per 1 plot 45_DAA,3.0,29.0,29.0,0.0,,,Randomised complete block,,3.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,0.16666666666666666
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,1,No,,2025-06-21 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-06-21 00:00:00,,,0,0,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,501,1,5,5,001 CHECK UNTREATED ,ZUSF014,001 Clarireedia jacksonii COUDIS PLOT number per 1 plot ,62.0,52.0,52.0,0.0,,,Randomised complete block,,62.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,3.4444444444444446
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,2,No,,2025-07-05 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-06-21 00:00:00,,,14,14,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,206,6,2,2,001 CHECK UNTREATED ,ZUSF014,002 Clarireedia jacksonii COUDIS PLOT number per 1 plot 14_DAA,0.0,18.0,18.0,0.0,,,Randomised complete block,,0.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,0.0
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,6,No,,2025-08-16 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-08-05 00:00:00,,,56,11,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,206,6,2,2,001 CHECK UNTREATED ,ZUSF014,006 Clarireedia jacksonii COUDIS PLOT number per 1 plot 56_DAA,31.0,48.6,48.6,0.0,,,Randomised complete block,,31.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,1.7222222222222223
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,3,No,,2025-07-19 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-07-14 00:00:00,,,28,5,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,404,4,4,4,001 CHECK UNTREATED ,ZUSF014,003 Clarireedia jacksonii COUDIS PLOT number per 1 plot 28_DAA,53.0,34.0,34.0,0.0,,,Randomised complete block,,53.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,2.9444444444444446
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,1,No,,2025-06-21 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-06-21 00:00:00,,,0,0,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,404,4,4,4,001 CHECK UNTREATED ,ZUSF014,001 Clarireedia jacksonii COUDIS PLOT number per 1 plot ,59.0,52.0,52.0,0.0,,,Randomised complete block,,59.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,3.2777777777777777
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,6,No,,2025-08-16 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-08-05 00:00:00,,,56,11,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,404,4,4,4,001 CHECK UNTREATED ,ZUSF014,006 Clarireedia jacksonii COUDIS PLOT number per 1 plot 56_DAA,63.0,48.6,48.6,0.0,,,Randomised complete block,,63.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,3.5
FFZ803A4-2025US,FFZ803A4-2025US,USWR0F1292025,2025,US,NY,New York,Whitehall,turf - golf course fairway,Joe Doherty,C,43.478941,-73.370538,Marvin Seaman,RCBD,1.0,F,5,No,,2025-08-05 00:00:00+00:00,,,2025-06-21 00:00:00,,2025-07-14 00:00:00,,,45,22,,,AGSST,Creeping bentgrass,Pencross,,,,CLAEJA,Clarireedia jacksonii,,,,COUNT - DISEASE LOCI / HIT OR STRIKE,PLOT,,number per 1 plot,,1,CHECK UNTREATED,,,,,,,,Primary Check,,,,,,,,,404,4,4,4,001 CHECK UNTREATED ,ZUSF014,005 Clarireedia jacksonii COUDIS PLOT number per 1 plot 45_DAA,50.0,29.0,29.0,0.0,,,Randomised complete block,,50.0,number per 1 plot,N,,,,,,,,,2025-06-21 00:00:00; 2025-07-14 00:00:00; 2025-08-05 00:00:00; 2025-08-23 00:00:00; 2025-09-13 00:00:00, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN; 0.5500 IN, BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; , BBCH;  BBCH;  BBCH;  BBCH;  BBCH,; ; ; ; ,,,,, ;  ;  ;  ;  ,,,43.478941_-73.370538,2025,Creeping bentgrass_Pencross,Penncross,6.0,ft,3.0,ft,18.0,2.7777777777777777
