"是否SAAS","平台","账号","销售类别","销售方式","收入年度","入账年度","入账期间","订单年度","订单期间","产品线","内部交易币别","内部税率","税额原币","税额本币","预计收入期数","收入数量","收款收入金额","收入期数","收入原币","收入汇率","收入本币","前期累计收入","截止本期收入","未确认收入金额","财务代码","财务名称","销售公司代码","销售公司名称","客户代码","客户名称","Cart订单","Cart主订单","Cart支付号"
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,7.6400000000,1.0000000000,7.6400000000,0.0447970000,53.7000000000,0.0000000000,7.6400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1996357230751912166",ADLXLLRNZSGBTWW4W4,LXLLRNZSGBTWW4W4
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,NewBlue FX,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,9.8700000000,1.0000000000,9.8700000000,0.0447970000,69.3700000000,0.0000000000,9.8700000000,0.0000000000,"001.000351",Wondershare NewBlue FX 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1996357229703335947",ADQHG58Q5LS4KWQ4R4,QHG58Q5LS4KWQ4R4
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,6.6200000000,1.0000000000,6.6200000000,0.0782960000,46.5300000000,0.0000000000,6.6200000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1997096277623443583",EB2512041454101497737,"2512041454101497737"
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0782960000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1997096277623443472",EB2512041548269999946,"2512041548269999946"
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,NewBlue FX,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,12.0500000000,1.0000000000,12.0500000000,1.2831530000,84.7000000000,0.0000000000,12.0500000000,0.0000000000,"001.000351",Wondershare NewBlue FX 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1997821043833573475",EB2512032115455527341,"2512032115455527341"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,Universal Music Win,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,6.5900000000,1.0000000000,6.5900000000,8.2355000000,46.3200000000,0.0000000000,6.5900000000,0.0000000000,"001.000020",Wondershare FX 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2001134765679317203",CO1843276831069306886,pay_cfc4vhnk5jwu3nhnnwstr5dw4i
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Desktop Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.5600000000,1.0000000000,-0.0500000000,7.0288000000,-0.3500000000,-0.1000000000,-0.1500000000,-0.4100000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1981080792008233401",Q251017195650707357002,"251017195650707357002"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.2100000000,1.0000000000,-0.0200000000,7.0288000000,-0.1400000000,-0.0400000000,-0.0600000000,-0.1500000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1981080792641573363",Q251018003450877158008,"251018003450877158008"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.6300000000,1.0000000000,-0.0500000000,7.0288000000,-0.3500000000,-0.1000000000,-0.1500000000,-0.4800000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1981080796546470003",Q251018002756179064013,"251018002756179064013"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Tomoviee Web,USD,0.0000000000,0.0000000000,0.0000000000,24,1.0000000000,-0.0900000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,-0.0900000000,"001.001039",Wondershare 天幕 Web 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1976732343708160414",Q250929025254695497554,"250929025254695497554"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Desktop Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.5600000000,1.0000000000,-0.0500000000,7.0288000000,-0.3500000000,-0.1000000000,-0.1500000000,-0.4100000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1981080792213754003",Q251018203647933407004,"251018203647933407004"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0600000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0200000000,-0.0300000000,-0.0300000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1981080796546470187",Q251018020554811289017,"251018020554811289017"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0600000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0200000000,-0.0300000000,-0.0300000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1981080796122845358",Q251018183408010310006,"251018183408010310006"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Desktop Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.3000000000,1.0000000000,-0.0300000000,7.0288000000,-0.2100000000,-0.0600000000,-0.0900000000,-0.2100000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1976732329493663761",Q250929045742211444369,"250929045742211444369"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Edraw.AI Web/H5,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0900000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0200000000,-0.0300000000,-0.0600000000,"017.0001004",Edraw Edraw.AI 软件,"100.09.004",亿图软件（湖南）有限公司,"100.07.01",炜博科技有限公司,"1981080793904058836",Q251018161726163699005,"251018161726163699005"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,Filmora AI Credits  Desktop Win,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,5.3700000000,1.0000000000,5.3700000000,0.2245830000,37.7400000000,0.0000000000,5.3700000000,0.0000000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"2001134677850591729",CO1843279504011296789,pay_vclb43xh6lvubkdufgqwvjprue
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,4.3600000000,1.0000000000,4.3600000000,7.0288000000,30.6500000000,0.0000000000,4.3600000000,0.0000000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2001134789658152997",CO1843314161981337642,pay_sbljojbig7ku3f24d4ontanppa
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,53.0800000000,1.0000000000,4.4200000000,0.0447970000,31.0700000000,0.0000000000,4.4200000000,48.6600000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2001134731135029513",CO1843324297835843631,pay_crz5wv7gw7oena5rwaddqdoh7q
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,6.8400000000,1.0000000000,6.8400000000,4.6892000000,48.0800000000,0.0000000000,6.8400000000,0.0000000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2001134883895775315",CO1843346532336279636,pay_sri5bhgykyou7d7dmjr44mqhhi
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0447970000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2004373870764625992",CO1847812135193292878,pay_yprrjqqbnygylnouxxs6i2duly
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,7.6400000000,1.0000000000,7.6400000000,0.0447970000,53.7000000000,0.0000000000,7.6400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2004373950406070445",CO1848268938586751000,pay_fvpe4aqbco6ivogefmxkazjbdm
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,14.7900000000,1.0000000000,14.7900000000,8.2355000000,103.9600000000,0.0000000000,14.7900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1998893972281364842",ADV4FVGF8LD8V6DWQ4,V4FVGF8LD8V6DWQ4
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,Universal Music Win,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,4.7000000000,1.0000000000,4.7000000000,7.0288000000,33.0400000000,0.0000000000,4.7000000000,0.0000000000,"001.000020",Wondershare FX 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2001134929596911647",CO1845174248047910974,pay_f5vr6wdcaq5uffd3uos64siqem
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,5.9100000000,1.0000000000,0.4900000000,1.9497360000,3.4400000000,0.0000000000,0.4900000000,5.4200000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1999618722569916493",AD1845973273311449138,FF225XQ6D9ZH99R4
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0600000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0200000000,-0.0300000000,-0.0300000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1976732331121053740",Q250929193622659247781,"250929193622659247781"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0600000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0200000000,-0.0300000000,-0.0300000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1976732331678896268",Q250929101055596353742,"250929101055596353742"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.0600000000,1.0000000000,-0.0100000000,7.0288000000,-0.0700000000,-0.0200000000,-0.0300000000,-0.0300000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1976732344467329436",Q250929045318427109364,"250929045318427109364"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-3.3700000000,1.0000000000,-0.2800000000,7.0288000000,-1.9700000000,-0.5600000000,-0.8400000000,-2.5300000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1981080793262330169",Q251018100807581619013,"251018100807581619013"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Desktop Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.3000000000,1.0000000000,-0.0300000000,7.0288000000,-0.2100000000,-0.0600000000,-0.0900000000,-0.2100000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1976732344907730975",Q250929170953162743054,"250929170953162743054"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmora AI Credits  Win,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-0.6700000000,1.0000000000,-0.0600000000,7.0288000000,-0.4200000000,-0.1200000000,-0.1800000000,-0.4900000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.07.01",炜博科技有限公司,"1976732344689627243",Q250928170136496693675,"250928170136496693675"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,-1.3400000000,1.0000000000,-0.1100000000,7.0288000000,-0.7700000000,-0.2200000000,-0.3300000000,-1.0100000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1976732351589257422",Q250929133317787960779,"250929133317787960779"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Boris FX,USD,0.0000000000,0.0000000000,0.0000000000,3,1.0000000000,-0.0900000000,1.0000000000,-0.0300000000,7.0288000000,-0.2100000000,-0.0600000000,-0.0900000000,0.0000000000,"001.000352",Wondershare Boris FX 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1976732328294092867",Q250928024930950711849,"250928024930950711849"
1,OceanPayment,"213638",费用,经销,202512,2025,10,2025,10,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,3,1.0000000000,-0.0900000000,1.0000000000,-0.0300000000,7.0288000000,-0.2100000000,-0.0600000000,-0.0900000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1976732329741127825",Q250929050306345916087,"250929050306345916087"
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,12,1.0000000000,32.7500000000,1.0000000000,2.7300000000,7.0288000000,19.1900000000,0.0000000000,2.7300000000,30.0200000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1999981078856602036",AD1846132301723480137,JRG9V3V5HBTWW4W4
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,6.5600000000,1.0000000000,6.5600000000,1.7319320000,46.1100000000,0.0000000000,6.5600000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1999981078302953538",AD1845998418910650395,JH3V342QDQPXSTV4
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,6.6200000000,1.0000000000,6.6200000000,0.0782960000,46.5300000000,0.0000000000,6.6200000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1999270606519931057",EB2512100658157532355,"2512100658157532355"
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,Filmora AI Credits  Desktop Win,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,6.3500000000,1.0000000000,6.3500000000,1.2831530000,44.6300000000,0.0000000000,6.3500000000,0.0000000000,"001.000399",Wondershare Filmora AI Credits 软件,"100.07",深圳万兴软件有限公司,"100.08.02",万兴全球有限公司,"1999270606519931146",EB2512072115457222397,"2512072115457222397"
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,Boris FX,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,12.0500000000,1.0000000000,12.0500000000,1.2831530000,84.7000000000,0.0000000000,12.0500000000,0.0000000000,"001.000352",Wondershare Boris FX 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1999270606519930938",EB2512072045436445151,"2512072045436445151"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,0.0000000000,1.0000000000,0.0000000000,8.2355000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2004373940528484779",CO1848483799341989903,pay_3xykbzabztuinj5r62u7rwwx5a
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,12.5900000000,1.0000000000,12.5900000000,7.0288000000,88.4900000000,0.0000000000,12.5900000000,0.0000000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2004373828804809012",CO1848501564844941342,pay_6xeqwrybw22inmqczfya3drxnq
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,11.8400000000,1.0000000000,11.8400000000,0.3898790000,83.2200000000,0.0000000000,11.8400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2001134949385638049",CO1843404467657388059,pay_bszwfyobcl7evijgculss22eni
1,OceanPayment,"213638",收入,经销,202512,2025,12,2025,12,Universal Music Win,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,4.9000000000,1.0000000000,4.9000000000,7.0288000000,34.4400000000,0.0000000000,4.9000000000,0.0000000000,"001.000020",Wondershare FX 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"1999924910591316414",Q251212135058957420014,"251212135058957420014"
1,OceanPayment,"213638",收入,经销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,7.6400000000,1.0000000000,7.6400000000,0.0447970000,53.7000000000,0.0000000000,7.6400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"2000287261232468050",Q251213232049718128003,"251213232049718128003"
1,OceanPayment,"213638",收入,经销,202512,2025,12,2025,12,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,13.6900000000,1.0000000000,13.6900000000,7.0288000000,96.2200000000,0.0000000000,13.6900000000,0.0000000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.07.01",炜博科技有限公司,"2000287261467349102",Q251213171728630392013,"251213171728630392013"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,0.0000000000,1.0000000000,0.0000000000,7.0288000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2001135062476656911",CO1845262956704964657,pay_drimopvjikweflieqs6bdqhmva
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,7.6400000000,1.0000000000,7.6400000000,0.0447970000,53.7000000000,0.0000000000,7.6400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1998893983526293959",ADWTSVGPL3HBTWW4W4,WTSVGPL3HBTWW4W4
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,7.6400000000,1.0000000000,7.6400000000,0.0447970000,53.7000000000,0.0000000000,7.6400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1998893983819895106",ADWJMLCQP3HBTWW4W4,WJMLCQP3HBTWW4W4
1,Adyen,Wondershare-JP,收入,直销,202512,2025,12,2025,12,NewBlue FX,JPY,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,1199.0000000000,1.0000000000,1199.0000000000,0.0447970000,53.7100000000,0.0000000000,1199.0000000000,0.0000000000,"001.000351",Wondershare NewBlue FX 软件,"100.03",万兴科技（湖南）有限公司,"100.04",株式会社万兴软件,"1998893986500055078",ADVMBNVC8G2KSH99R4,VMBNVC8G2KSH99R4
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,7.6400000000,1.0000000000,7.6400000000,0.0447970000,53.7000000000,0.0000000000,7.6400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1997806719127785876",ADW69LNKPFFFD7DWQ4,W69LNKPFFFD7DWQ4
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,7.6400000000,1.0000000000,7.6400000000,0.0447970000,53.7000000000,0.0000000000,7.6400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1998893971501223953",ADB8TKJGF4D2LNZ2W4,B8TKJGF4D2LNZ2W4
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0782960000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1998908211872141604",EB2512091440341394234,"2512091440341394234"
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,Boris FX,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,7.8900000000,1.0000000000,7.8900000000,1.2831530000,55.4600000000,0.0000000000,7.8900000000,0.0000000000,"001.000352",Wondershare Boris FX 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1999270606519931113",EB2512070045492586947,"2512070045492586947"
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,Boris FX,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,0.0000000000,1.0000000000,0.0000000000,1.2831530000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000352",Wondershare Boris FX 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1998908212211880168",EB2512091833093507545,"2512091833093507545"
1,ebanx,Wondershare-Wondershare Group,收入,直销,202512,2025,12,2025,12,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0782960000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1999270606519931339",EB2512101422588234272,"2512101422588234272"
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,13.6000000000,1.0000000000,13.6000000000,7.0288000000,95.5900000000,0.0000000000,13.6000000000,0.0000000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2004373790833774863",CO1847905359681433694,pay_jo4mzyqbnohypfenzdjql4ulre
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,EdrawMind Web/H5 AI Credit,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,9.5400000000,1.0000000000,9.5400000000,7.0288000000,67.0500000000,0.0000000000,9.5400000000,0.0000000000,"017.000230",Edraw EdrawMind 软件,"100.09.004",亿图软件（湖南）有限公司,"100.08.02",万兴全球有限公司,"2004373700039675998",CO1847935115751727156,pay_fskajcyboyyiboiwu254vi73qm
1,checkout,checkout@wondershare.com-2,收入,直销,202512,2025,12,2025,12,AI Portrait,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,13.3800000000,1.0000000000,13.3800000000,7.0288000000,94.0500000000,0.0000000000,13.3800000000,0.0000000000,"001.000321",Wondershare AI Portrait 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"2004373722181407151",CO1847970685487820812,pay_6de743ib4njydfotb7vkegkaqm
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,DemoCreator Effects Win,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,6.6500000000,1.0000000000,6.6500000000,0.0447970000,46.7400000000,0.0000000000,6.6500000000,0.0000000000,"001.000311",Wondershare DemoCreator Store 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1996719642621514154",ADSXSXLPTH7TN486W4,SXSXLPTH7TN486W4
1,Adyen,Wondershare-HK,收入,直销,202512,2025,12,2025,12,Filmstock Subscription,USD,0.0000000000,0.0000000000,0.0000000000,1,1.0000000000,7.6400000000,1.0000000000,7.6400000000,0.0447970000,53.7000000000,0.0000000000,7.6400000000,0.0000000000,"001.000277",Wondershare Filmstock Subscription 软件,"100.03",万兴科技（湖南）有限公司,"100.08.02",万兴全球有限公司,"1996719636330058091",ADPM6CMHQTGBTWW4W4,PM6CMHQTGBTWW4W4
