组合代码,估值日期,市场代码,科目代码,科目名称,证券代码,证券名称, 数量 ,成本,市值,应收利息
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,603338,浙江鼎力," 43,100 ","2,618,386.00","2,572,208.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,603323,苏农银行," 216,900 ","959,095.28","1,123,542.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,603259,药明康德," 53,200 ","2,938,155.00","3,639,412.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,603205,健尔康, 128 ,"1,875.20","4,738.56",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,603194,中力股份, 291 ,"5,913.12","10,851.39",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,600938,中国海油," 178,100 ","3,502,370.94","4,696,497.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,600900,长江电力," 135,000 ","3,643,230.56","3,753,000.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,600803,新奥股份," 92,500 ","1,801,446.52","1,754,725.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,600660,福耀玻璃," 31,500 ","1,345,118.33","1,819,755.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,601601,中国太保," 49,700 ","1,392,366.95","1,602,328.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,601600,中国铝业," 442,700 ","3,211,519.00","3,408,790.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,601298,青岛港," 140,000 ","1,307,424.00","1,209,600.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,601225,陕西煤业," 118,800 ","2,343,753.00","2,320,164.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,601168,西部矿业," 231,700 ","3,073,280.99","3,797,563.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,601088,中国神华," 83,900 ","2,834,713.00","2,968,382.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,601058,赛轮轮胎," 146,900 ","2,204,713.00","2,159,430.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,601021,春秋航空," 54,200 ","3,082,444.00","2,723,550.00",0.00
I47Q0297,2025-02-22,上海,11020101,上交所股票投资成本,600985,淮北矿业," 200,600 ","2,907,508.00","2,682,022.00",0.00
I47Q0297,2025-02-22,上海,11020301,上交所新股投资成本,688411,海博思创, 560 ,"10,852.80","35,784.00",0.00
I47Q0297,2025-02-22,上海,11020301,上交所新股投资成本,688545,兴福电子, 994 ,"11,609.92","29,581.44",0.00
I47Q0297,2025-02-22,上海,11020301,上交所新股投资成本,688710,益诺思, 332 ,"6,327.92","13,807.88",0.00
I47Q0297,2025-02-22,上海,11020301,上交所新股投资成本,688615,合合信息, 289 ,"15,947.02","76,816.20",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002311,海大集团," 45,300 ","2,225,280.00","2,200,674.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002128,电投能源," 217,600 ","3,147,993.03","3,895,040.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002142,宁波银行," 145,300 ","4,668,230.31","3,593,269.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002304,洋河股份," 17,600 ","1,482,702.00","1,387,936.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002352,顺丰控股," 36,000 ","2,135,337.03","1,519,200.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002415,海康威视," 155,300 ","4,740,253.34","5,076,757.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002572,索菲亚," 50,100 ","791,965.00","821,139.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002966,苏州银行," 400,300 ","2,933,864.00","2,998,247.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,003816,中国广核," 543,800 ","1,705,742.87","2,055,564.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,000060,中金岭南," 178,300 ","896,949.07","820,180.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,000333,美的集团," 33,800 ","2,293,545.21","2,385,942.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,000408,藏格矿业," 170,800 ","4,200,434.00","5,644,940.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,000543,皖能电力," 58,100 ","367,455.22","429,940.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,000807,云铝股份," 618,200 ","7,902,814.99","9,953,020.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,000933,神火股份," 322,900 ","5,544,020.00","5,686,269.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,000975,山金国际," 93,000 ","1,507,523.04","1,580,070.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,001286,陕西能源," 139,100 ","1,561,989.91","1,236,599.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,001323,慕思股份," 5,000 ","186,122.00","176,750.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,001872,招商港口," 41,400 ","849,857.00","803,160.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,001965,招商公路," 160,200 ","1,558,655.62","2,060,172.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002032,苏泊尔," 13,600 ","726,092.00","711,824.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002039,黔源电力," 26,100 ","395,866.43","380,799.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002064,华峰化学," 134,600 ","1,086,132.00","1,102,374.00",0.00
I47Q0297,2025-02-22,深圳,11023101,深交所股票投资成本,002078,太阳纸业," 100,000 ","1,455,457.00","1,372,000.00",0.00
I47Q0297,2025-02-22,深圳,11023301,深交所新股投资成本,001395,亚联机械, 80 ,"1,526.40","3,200.00",0.00
I47Q0297,2025-02-22,深圳,11023301,深交所新股投资成本,001356,富岭股份, 709 ,"3,757.70","9,869.28",0.00
I47Q0297,2025-02-22,深圳,11023301,深交所新股投资成本,001391,国货航," 4,686 ","10,777.80","32,286.54",0.00
I47Q0297,2025-02-22,深圳,11023301,深交所新股投资成本,001279,强邦新材, 265 ,"2,565.20","10,581.45",0.00
I47Q0297,2025-02-22,深圳,11024101,深交所创业板股票成本,300750,宁德时代," 3,660 ","1,048,846.86","1,008,513.00",0.00
I47Q0297,2025-02-22,深圳,11024101,深交所创业板股票成本,300274,阳光电源," 40,800 ","3,050,414.00","2,752,776.00",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301601,惠通科技, 342 ,"4,035.60","10,978.20",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301585,蓝宇股份, 210 ,"5,029.50","10,537.80",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301607,富特科技, 257 ,"3,598.00","10,215.75",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301617,博苑股份, 253 ,"7,023.28","12,475.43",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301556,托普云农, 267 ,"3,871.50","30,624.90",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301622,英思特, 306 ,"6,842.16","21,303.72",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301626,苏州天脉, 957 ,"20,317.11","99,020.79",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301631,壹连科技, 153 ,"11,167.47","19,548.81",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301613,新铝时代, 276 ,"7,645.20","17,045.76",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301522,上大股份, 816 ,"5,614.08","29,400.48",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301458,钧崴电子, 701 ,"7,290.40","26,252.45",0.00
I47Q0297,2025-02-22,深圳,11024301,深交所创业板新股成本,301602,超研股份, 658 ,"4,408.60","18,470.06",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603091,众鑫股份, 94 ,"2,491.00","4,008.16",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601225,陕西煤业," 118,800 ","2,343,753.00","2,320,164.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601168,西部矿业," 231,700 ","3,073,280.99","3,797,563.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601088,中国神华," 83,900 ","2,834,713.00","2,968,382.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603072,天和磁材, 226 ,"2,779.80","7,650.10",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603008,喜临门," 23,700 ","388,754.00","409,062.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601985,中国核电," 210,600 ","1,463,256.58","2,127,060.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601918,新集能源," 308,300 ","1,904,286.00","2,019,365.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601899,紫金矿业," 103,200 ","1,267,340.00","1,670,808.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601825,沪农商行," 241,600 ","1,760,602.18","1,942,464.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,688036,传音控股," 35,729 ","3,420,552.84","3,591,121.79",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,688012,中微公司," 16,282 ","3,520,466.04","3,441,363.52",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,605090,九丰能源," 54,500 ","1,387,398.11","1,428,990.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603993,洛阳钼业," 58,300 ","310,156.00","402,853.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603833,欧派家居," 18,200 ","1,157,043.00","1,146,964.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603816,顾家家居," 39,500 ","1,096,269.00","1,090,595.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603619,中曼石油," 50,700 ","948,714.00","925,782.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601058,赛轮轮胎," 146,900 ","2,204,713.00","2,159,430.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603565,中谷物流," 202,700 ","1,909,595.00","1,799,976.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603395,红四方, 154 ,"1,228.92","7,342.72",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601702,华峰铝业," 38,700 ","719,379.00","793,350.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603338,浙江鼎力," 43,100 ","2,618,386.00","2,572,208.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603323,苏农银行," 216,900 ","959,095.28","1,123,542.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600036,招商银行," 74,900 ","3,127,827.36","3,100,860.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601816,京沪高铁," 455,600 ","2,494,518.94","2,537,692.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601600,中国铝业," 442,700 ","3,211,519.00","3,408,790.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603259,药明康德," 53,200 ","2,938,155.00","3,639,412.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603205,健尔康, 128 ,"1,875.20","4,738.56",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601298,青岛港," 140,000 ","1,307,424.00","1,209,600.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,603194,中力股份, 291 ,"5,913.12","10,851.39",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600406,国电南瑞," 13,904 ","352,039.44","328,412.48",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600309,万华化学," 43,500 ","2,979,609.00","2,961,480.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600188,兖矿能源," 47,710 ","731,305.00","622,615.50",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601601,中国太保," 49,700 ","1,392,366.95","1,602,328.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,601021,春秋航空," 54,200 ","3,082,444.00","2,723,550.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600985,淮北矿业," 200,600 ","2,907,508.00","2,682,022.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600938,中国海油," 178,100 ","3,502,370.94","4,696,497.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600900,长江电力," 135,000 ","3,643,230.56","3,753,000.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600803,新奥股份," 92,500 ","1,801,446.52","1,754,725.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600795,国电电力," 510,900 ","2,037,757.11","2,145,780.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600660,福耀玻璃," 31,500 ","1,345,118.33","1,819,755.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600483,福能股份," 140,500 ","1,418,663.86","1,298,220.00",0.00
I47Q0297,2025-02-23,上海,11020101,上交所股票投资成本,600426,华鲁恒升," 156,100 ","3,372,587.00","3,140,732.00",0.00
I47Q0297,2025-02-23,上海,11020301,上交所新股投资成本,688411,海博思创, 560 ,"10,852.80","35,784.00",0.00
I47Q0297,2025-02-23,上海,11020301,上交所新股投资成本,688545,兴福电子, 994 ,"11,609.92","29,581.44",0.00
I47Q0297,2025-02-23,上海,11020301,上交所新股投资成本,688615,合合信息, 289 ,"15,947.02","76,816.20",0.00
I47Q0297,2025-02-23,上海,11020301,上交所新股投资成本,688710,益诺思, 332 ,"6,327.92","13,807.88",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,001872,招商港口," 41,400 ","849,857.00","803,160.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,000060,中金岭南," 178,300 ","896,949.07","820,180.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,000333,美的集团," 33,800 ","2,293,545.21","2,385,942.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,000408,藏格矿业," 170,800 ","4,200,434.00","5,644,940.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,000543,皖能电力," 58,100 ","367,455.22","429,940.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,000807,云铝股份," 618,200 ","7,902,814.99","9,953,020.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,000933,神火股份," 322,900 ","5,544,020.00","5,686,269.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,000975,山金国际," 93,000 ","1,507,523.04","1,580,070.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,001286,陕西能源," 139,100 ","1,561,989.91","1,236,599.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,001323,慕思股份," 5,000 ","186,122.00","176,750.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,001965,招商公路," 160,200 ","1,558,655.62","2,060,172.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002032,苏泊尔," 13,600 ","726,092.00","711,824.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002039,黔源电力," 26,100 ","395,866.43","380,799.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002064,华峰化学," 134,600 ","1,086,132.00","1,102,374.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002078,太阳纸业," 100,000 ","1,455,457.00","1,372,000.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002128,电投能源," 217,600 ","3,147,993.03","3,895,040.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002142,宁波银行," 145,300 ","4,668,230.31","3,593,269.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002304,洋河股份," 17,600 ","1,482,702.00","1,387,936.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002311,海大集团," 45,300 ","2,225,280.00","2,200,674.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002352,顺丰控股," 36,000 ","2,135,337.03","1,519,200.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002415,海康威视," 155,300 ","4,740,253.34","5,076,757.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002572,索菲亚," 50,100 ","791,965.00","821,139.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,002966,苏州银行," 400,300 ","2,933,864.00","2,998,247.00",0.00
I47Q0297,2025-02-23,深圳,11023101,深交所股票投资成本,003816,中国广核," 543,800 ","1,705,742.87","2,055,564.00",0.00
I47Q0297,2025-02-23,深圳,11023301,深交所新股投资成本,001391,国货航," 4,686 ","10,777.80","32,286.54",0.00
I47Q0297,2025-02-23,深圳,11023301,深交所新股投资成本,001356,富岭股份, 709 ,"3,757.70","9,869.28",0.00
I47Q0297,2025-02-23,深圳,11023301,深交所新股投资成本,001395,亚联机械, 80 ,"1,526.40","3,200.00",0.00
I47Q0297,2025-02-23,深圳,11023301,深交所新股投资成本,001279,强邦新材, 265 ,"2,565.20","10,581.45",0.00
I47Q0297,2025-02-23,深圳,11024101,深交所创业板股票成本,300274,阳光电源," 40,800 ","3,050,414.00","2,752,776.00",0.00
I47Q0297,2025-02-23,深圳,11024101,深交所创业板股票成本,300750,宁德时代," 3,660 ","1,048,846.86","1,008,513.00",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301626,苏州天脉, 957 ,"20,317.11","99,020.79",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301613,新铝时代, 276 ,"7,645.20","17,045.76",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301622,英思特, 306 ,"6,842.16","21,303.72",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301602,超研股份, 658 ,"4,408.60","18,470.06",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301601,惠通科技, 342 ,"4,035.60","10,978.20",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301585,蓝宇股份, 210 ,"5,029.50","10,537.80",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301556,托普云农, 267 ,"3,871.50","30,624.90",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301522,上大股份, 816 ,"5,614.08","29,400.48",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301458,钧崴电子, 701 ,"7,290.40","26,252.45",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301617,博苑股份, 253 ,"7,023.28","12,475.43",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301631,壹连科技, 153 ,"11,167.47","19,548.81",0.00
I47Q0297,2025-02-23,深圳,11024301,深交所创业板新股成本,301607,富特科技, 257 ,"3,598.00","10,215.75",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601825,沪农商行," 241,600 ","1,760,602.18","1,937,632.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601816,京沪高铁," 455,600 ","2,494,518.94","2,519,468.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601702,华峰铝业," 38,700 ","719,379.00","824,310.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601601,中国太保," 49,700 ","1,392,366.95","1,615,747.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601600,中国铝业," 442,700 ","3,211,519.00","3,404,363.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601298,青岛港," 140,000 ","1,307,424.00","1,211,000.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601225,陕西煤业," 118,800 ","2,343,753.00","2,322,540.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601168,西部矿业," 231,700 ","3,073,280.99","3,811,465.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601088,中国神华," 83,900 ","2,834,713.00","3,000,264.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601058,赛轮轮胎," 146,900 ","2,204,713.00","2,169,713.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601021,春秋航空," 54,200 ","3,082,444.00","2,843,874.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600985,淮北矿业," 200,600 ","2,907,508.00","2,690,046.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600938,中国海油," 178,100 ","3,502,370.94","4,575,389.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600803,新奥股份," 92,500 ","1,801,446.52","1,776,925.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600795,国电电力," 510,900 ","2,037,757.11","2,140,671.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600660,福耀玻璃," 31,500 ","1,345,118.33","1,789,515.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600483,福能股份," 140,500 ","1,418,663.86","1,295,410.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600426,华鲁恒升," 156,100 ","3,372,587.00","3,161,025.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600406,国电南瑞," 13,904 ","352,039.44","326,326.88",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600309,万华化学," 43,500 ","2,979,609.00","2,962,350.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600188,兖矿能源," 47,710 ","731,305.00","634,065.90",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600036,招商银行," 74,900 ","3,127,827.36","3,091,123.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,600900,长江电力," 135,000 ","3,643,230.56","3,719,250.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,688036,传音控股," 35,729 ","3,420,552.84","3,551,105.31",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,688012,中微公司," 16,282 ","3,520,466.04","3,551,104.20",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,605090,九丰能源," 54,500 ","1,387,398.11","1,435,530.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603993,洛阳钼业," 58,300 ","310,156.00","403,436.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603833,欧派家居," 18,200 ","1,157,043.00","1,163,890.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603816,顾家家居," 39,500 ","1,096,269.00","1,089,805.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603619,中曼石油," 50,700 ","948,714.00","939,471.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603565,中谷物流," 202,700 ","1,909,595.00","1,812,138.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603395,红四方, 154 ,"1,228.92","7,710.78",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603338,浙江鼎力," 43,100 ","2,618,386.00","2,421,358.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603323,苏农银行," 216,900 ","959,095.28","1,119,204.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603259,药明康德," 53,200 ","2,938,155.00","3,384,052.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603205,健尔康, 128 ,"1,875.20","4,710.40",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603194,中力股份, 291 ,"5,913.12","10,950.33",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603091,众鑫股份, 94 ,"2,491.00","3,991.24",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603072,天和磁材, 226 ,"2,779.80","7,663.66",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,603008,喜临门," 23,700 ","388,754.00","414,276.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601985,中国核电," 210,600 ","1,463,256.58","2,120,742.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601918,新集能源," 308,300 ","1,904,286.00","2,007,033.00",0.00
I47Q0297,2025-02-24,上海,11020101,上交所股票投资成本,601899,紫金矿业," 103,200 ","1,267,340.00","1,659,456.00",0.00
I47Q0297,2025-02-24,上海,11020301,上交所新股投资成本,688411,海博思创, 560 ,"10,852.80","34,865.60",0.00
I47Q0297,2025-02-24,上海,11020301,上交所新股投资成本,688545,兴福电子, 994 ,"11,609.92","29,323.00",0.00
I47Q0297,2025-02-24,上海,11020301,上交所新股投资成本,688710,益诺思, 332 ,"6,327.92","13,439.36",0.00
I47Q0297,2025-02-24,上海,11020301,上交所新股投资成本,688615,合合信息, 289 ,"15,947.02","76,729.50",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,000060,中金岭南," 178,300 ","896,949.07","821,963.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,001872,招商港口," 41,400 ","849,857.00","795,708.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,001965,招商公路," 160,200 ","1,558,655.62","2,100,222.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,002032,苏泊尔," 13,600 ","726,092.00","726,240.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,002039,黔源电力," 26,100 ","395,866.43","381,843.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,002064,华峰化学," 134,600 ","1,086,132.00","1,099,682.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,002078,太阳纸业," 100,000 ","1,455,457.00","1,393,000.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,002128,电投能源," 217,600 ","3,147,993.03","3,851,520.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,002142,宁波银行," 145,300 ","4,668,230.31","3,545,320.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,000807,云铝股份," 618,200 ","7,902,814.99","10,058,114.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,000933,神火股份," 322,900 ","5,544,020.00","5,799,284.00",0.00
I47Q0297,2025-02-24,深圳,11023101,深交所股票投资成本,002304,洋河股份," 17,600 ","1,482,702.00","1,396,384.00",0.00
